relation_id,chunk_id,qa_id,candidate_relation_type,validated_relation_type,keep,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,evidence,confidence,reason,provider,model,edge_id,original_relation_id,graph_relation_type,edge_direction
exact_rel_trial_query_070_source_answer,exact_source_chunk_ahd5k_00876,ahd5k_00876,ANSWERED_BY_SOURCE_QA,ANSWERED_BY_SOURCE_QA,true,exact_ent_trial_query_070_topic,الان وصلت الي الاسبوع العشرين ومازال بطني فيه,QuestionTopic,exact_ent_trial_query_070_source_answer,إجابة مصدر AHD ahd5k_00876,SourceAnswer,من الطبيعي ان يكون البطن لين اثناء الحمل اما حركة الجنين التي تحت السرة فمكان الحركة يعتمد على وضع الجنين وقد تكون اسفل البطن او اعلاه المهم ان هناك حركة وعادة ما يصل الرحم الى مستوى السرة عند بداية الاسبوع 24 لذا لا ارى اي مشاكل لديك ولكني بالرغم من ذلك انصحك بعمل تصوير سونار للحمل للأطمئنان اكثر,0.99,exact AHD source answer for previously insufficient query trial_query_070,exact_source_answer_expansion,ahd_qa_source,exact_rel_trial_query_070_source_answer,exact_rel_trial_query_070_source_answer,ANSWERED_BY_SOURCE_QA,direct
exact_rel_trial_query_071_source_answer,exact_source_chunk_ahd5k_00891,ahd5k_00891,ANSWERED_BY_SOURCE_QA,ANSWERED_BY_SOURCE_QA,true,exact_ent_trial_query_071_topic,بنتي عمرها سنه ونصف وفي شعرها مناطق فهاش,QuestionTopic,exact_ent_trial_query_071_source_answer,إجابة مصدر AHD ahd5k_00891,SourceAnswer,لو مناطق محددة في فروة الرأس يجب عرضها على أخصائي جلدية. فربما تكون فطريات. أما سقوط الشعر فسببه نقص فيتامين أ وعﻻجه شراب فروتال 5 مل يوميا,0.99,exact AHD source answer for previously insufficient query trial_query_071,exact_source_answer_expansion,ahd_qa_source,exact_rel_trial_query_071_source_answer,exact_rel_trial_query_071_source_answer,ANSWERED_BY_SOURCE_QA,direct
exact_rel_trial_query_073_source_answer,exact_source_chunk_ahd5k_00931,ahd5k_00931,ANSWERED_BY_SOURCE_QA,ANSWERED_BY_SOURCE_QA,true,exact_ent_trial_query_073_topic,العلاج المستخدم تنشيط المبايض قبل الحقن المجهري له,QuestionTopic,exact_ent_trial_query_073_source_answer,إجابة مصدر AHD ahd5k_00931,SourceAnswer,لا تؤثر الابر الهرمونية على زيادة الوزن فقط في فترة اخذهم قد يتم تجمع بعض السوائل في الجسم ولكن في حال الانتهاء من الابر يعود الجسم لوضعه الطبيعي,0.99,exact AHD source answer for previously insufficient query trial_query_073,exact_source_answer_expansion,ahd_qa_source,exact_rel_trial_query_073_source_answer,exact_rel_trial_query_073_source_answer,ANSWERED_BY_SOURCE_QA,direct
exact_rel_trial_query_074_source_answer,exact_source_chunk_ahd5k_00941,ahd5k_00941,ANSWERED_BY_SOURCE_QA,ANSWERED_BY_SOURCE_QA,true,exact_ent_trial_query_074_topic,زوجتي حامل بدايه الشهر الخامس وونزل منها ماء,QuestionTopic,exact_ent_trial_query_074_source_answer,إجابة مصدر AHD ahd5k_00941,SourceAnswer,يجب مراجعه طبيبك في اقرب ، حيث ان هذا السائل يمكن ان يكون نتيجه ثقب في الكيس حول الجنين مما يؤدي الى نزول السائل الامينوسي حول الجنين ، او نتيجه لتوسع في عنق الرحم مما يؤدي الى نزول افرازات مهبليه تشبه الماء. وهذه قد تؤدي الى ولاده مبكره او التهابات قد تحتاج الى انهاء هذا الحمل . لذلك يجب مراجعه طبيبك لفحصك وتشخيص حالتك والتاكد من سلامه الحمل واعطائك العلاج المناسب,0.99,exact AHD source answer for previously insufficient query trial_query_074,exact_source_answer_expansion,ahd_qa_source,exact_rel_trial_query_074_source_answer,exact_rel_trial_query_074_source_answer,ANSWERED_BY_SOURCE_QA,direct
exact_rel_trial_query_077_source_answer,exact_source_chunk_ahd5k_00987,ahd5k_00987,ANSWERED_BY_SOURCE_QA,ANSWERED_BY_SOURCE_QA,true,exact_ent_trial_query_077_topic,كيف اعالج علامات الشيخوخه المبكره بالوجه؟,QuestionTopic,exact_ent_trial_query_077_source_answer,إجابة مصدر AHD ahd5k_00987,SourceAnswer,للتقليل من علامات الشيخوخة ننصحك بالتوقف عن التدخين، وشرب الكحول، وممارسة التمارين الرياضية بشكل مستمر وبانتظام، والمحافظة على الغذاء المتوازن الغني بالفيتامينات والمعادن.,0.99,exact AHD source answer for previously insufficient query trial_query_077,exact_source_answer_expansion,ahd_qa_source,exact_rel_trial_query_077_source_answer,exact_rel_trial_query_077_source_answer,ANSWERED_BY_SOURCE_QA,direct
exact_rel_trial_query_080_source_answer,exact_source_chunk_ahd5k_01005,ahd5k_01005,ANSWERED_BY_SOURCE_QA,ANSWERED_BY_SOURCE_QA,true,exact_ent_trial_query_080_topic,العلاج المناسب لتقليل نسبه الاملاح الدم النسبه الحاليه,QuestionTopic,exact_ent_trial_query_080_source_answer,إجابة مصدر AHD ahd5k_01005,SourceAnswer,فعادة لا نعالج ارتفاع حمض البول بحد ذاته إلا إذا كان عند المريض قصة سابقة لحصوة في الكلية أو مرض النقرس أو زيادة في طرح حمض البول في البول، وهذا نستطيع قياسه بتجميع البول لمدة أربع وعشرين ساعة. ويرتفع حمض البول عند من يتناولون أدوية الضغط التي تحتوي على المدرات، ومن يتناول حبوب الأسبرين لحماية القلب، ولا حاجة لأن تنشغل كثيرا إن لم يكن عندك النقرس أو حصوة في الكلية، وفقط قلل من اللحوم الحمراء والكلاوي والكبد - كما ذكرت - وهو لا يحتاج لعلاج.,0.99,exact AHD source answer for previously insufficient query trial_query_080,exact_source_answer_expansion,ahd_qa_source,exact_rel_trial_query_080_source_answer,exact_rel_trial_query_080_source_answer,ANSWERED_BY_SOURCE_QA,direct
exact_rel_trial_query_081_source_answer,exact_source_chunk_ahd5k_01058,ahd5k_01058,ANSWERED_BY_SOURCE_QA,ANSWERED_BY_SOURCE_QA,true,exact_ent_trial_query_081_topic,اشعر ببروده راسي وغذا اصبح ملمس راسي بارد,QuestionTopic,exact_ent_trial_query_081_source_answer,إجابة مصدر AHD ahd5k_01058,SourceAnswer,أنصحك بمراجعة أخصائي الأمراض الداخلية الذي قد يطلب صور شعاعية للرأس من ضمن فحوص أخرى تحياتي,0.99,exact AHD source answer for previously insufficient query trial_query_081,exact_source_answer_expansion,ahd_qa_source,exact_rel_trial_query_081_source_answer,exact_rel_trial_query_081_source_answer,ANSWERED_BY_SOURCE_QA,direct
exact_rel_trial_query_083_source_answer,exact_source_chunk_ahd5k_01094,ahd5k_01094,ANSWERED_BY_SOURCE_QA,ANSWERED_BY_SOURCE_QA,true,exact_ent_trial_query_083_topic,البديل لعمل كراون للضرس حال كان طول الضرس,QuestionTopic,exact_ent_trial_query_083_source_answer,إجابة مصدر AHD ahd5k_01094,SourceAnswer,فيه نوعيات من الطرابيش اسمها تليسكوبيك كراونtelescopic او الاون لاييonlay,0.99,exact AHD source answer for previously insufficient query trial_query_083,exact_source_answer_expansion,ahd_qa_source,exact_rel_trial_query_083_source_answer,exact_rel_trial_query_083_source_answer,ANSWERED_BY_SOURCE_QA,direct
exact_rel_trial_query_085_source_answer,exact_source_chunk_ahd5k_01140,ahd5k_01140,ANSWERED_BY_SOURCE_QA,ANSWERED_BY_SOURCE_QA,true,exact_ent_trial_query_085_topic,لمدا كلما انزعجت شخص اشعر بدوار ودقات سريعه,QuestionTopic,exact_ent_trial_query_085_source_answer,إجابة مصدر AHD ahd5k_01140,SourceAnswer,هذه حالة من التوتر الشديد حيث يرافقها أعراض جسدية عابرة، ويُمكن الحد منها من خلال التحول المباشر من التفكير في الموضوع المثير إلى أي نقطة اهتمام أخرى لحين السيطرة على النفس بطريقة أفضل، والرياضة اليومية وجلسات الاسترخاء تُساعد الشخص على تجاوزها، وفي حالة عدم القدرة على عمل ذلك ننصح بمعاودة أخصائي نفسية,0.99,exact AHD source answer for previously insufficient query trial_query_085,exact_source_answer_expansion,ahd_qa_source,exact_rel_trial_query_085_source_answer,exact_rel_trial_query_085_source_answer,ANSWERED_BY_SOURCE_QA,direct
exact_rel_trial_query_086_source_answer,exact_source_chunk_ahd5k_01162,ahd5k_01162,ANSWERED_BY_SOURCE_QA,ANSWERED_BY_SOURCE_QA,true,exact_ent_trial_query_086_topic,فقر دم وعملت التحاليل نقص فيتامين دال ونقص,QuestionTopic,exact_ent_trial_query_086_source_answer,إجابة مصدر AHD ahd5k_01162,SourceAnswer,يجب الاعتماد على نسبة الهيموكلوبين لتحديد طريقة العلاج و كمية العلاج نسبة مخزون الحديد في الجسم مقبولة نعم يوجد نقص في نسبة فيتامين د تركيز الحديد يختلف حسب نوعية العلاج العدد المذكور في رسالتك غير مستوجب وغير متوافق مع التحليل المرسل مع السؤال,0.99,exact AHD source answer for previously insufficient query trial_query_086,exact_source_answer_expansion,ahd_qa_source,exact_rel_trial_query_086_source_answer,exact_rel_trial_query_086_source_answer,ANSWERED_BY_SOURCE_QA,direct
exact_rel_trial_query_087_source_answer,exact_source_chunk_ahd5k_01181,ahd5k_01181,ANSWERED_BY_SOURCE_QA,ANSWERED_BY_SOURCE_QA,true,exact_ent_trial_query_087_topic,اود معرفه تدلي المستقيم؟وطرق العلاج؟,QuestionTopic,exact_ent_trial_query_087_source_answer,إجابة مصدر AHD ahd5k_01181,SourceAnswer,أسباب تدلي القولون هو ارتخاء في الآنسجة الضامة في الجسم، وربما يساعد كثرة الشد في البطن.,0.99,exact AHD source answer for previously insufficient query trial_query_087,exact_source_answer_expansion,ahd_qa_source,exact_rel_trial_query_087_source_answer,exact_rel_trial_query_087_source_answer,ANSWERED_BY_SOURCE_QA,direct
exact_rel_trial_query_089_source_answer,exact_source_chunk_ahd5k_01220,ahd5k_01220,ANSWERED_BY_SOURCE_QA,ANSWERED_BY_SOURCE_QA,true,exact_ent_trial_query_089_topic,عمري43 ارتفاع الصفراء الدم وصلت الي ويوجد تضخم,QuestionTopic,exact_ent_trial_query_089_source_answer,إجابة مصدر AHD ahd5k_01220,SourceAnswer,ماهي تحاليل وظائف الكبد وصوره الدم ونتيجه الاشعه التليفزيونيه,0.99,exact AHD source answer for previously insufficient query trial_query_089,exact_source_answer_expansion,ahd_qa_source,exact_rel_trial_query_089_source_answer,exact_rel_trial_query_089_source_answer,ANSWERED_BY_SOURCE_QA,direct
exact_rel_trial_query_092_source_answer,exact_source_chunk_ahd5k_01245,ahd5k_01245,ANSWERED_BY_SOURCE_QA,ANSWERED_BY_SOURCE_QA,true,exact_ent_trial_query_092_topic,اشعر بالصداع والنعاس وحساسيه وجهي والحكه بكل انحاء,QuestionTopic,exact_ent_trial_query_092_source_answer,إجابة مصدر AHD ahd5k_01245,SourceAnswer,معرفة سبب الحساسيه وتجنبه لتتجنب استخدام الادويه يتم ذلك عن طريق RAST Test,0.99,exact AHD source answer for previously insufficient query trial_query_092,exact_source_answer_expansion,ahd_qa_source,exact_rel_trial_query_092_source_answer,exact_rel_trial_query_092_source_answer,ANSWERED_BY_SOURCE_QA,direct
exact_rel_trial_query_093_source_answer,exact_source_chunk_ahd5k_01259,ahd5k_01259,ANSWERED_BY_SOURCE_QA,ANSWERED_BY_SOURCE_QA,true,exact_ent_trial_query_093_topic,لا استطبع النوم علي جانبي لا الايمن ولا,QuestionTopic,exact_ent_trial_query_093_source_answer,إجابة مصدر AHD ahd5k_01259,SourceAnswer,لا داعي للقلق لكن اسباب ذلك كثيرة وقد لا تكون متعلقة بحالتك السابقة وفي جميع الاحوال لا بد من فحص طبي سريري اولا لبيان خصائص الاعراض وللكشف عن العلامات المرافقة اولا,0.99,exact AHD source answer for previously insufficient query trial_query_093,exact_source_answer_expansion,ahd_qa_source,exact_rel_trial_query_093_source_answer,exact_rel_trial_query_093_source_answer,ANSWERED_BY_SOURCE_QA,direct
exact_rel_trial_query_094_source_answer,exact_source_chunk_ahd5k_01266,ahd5k_01266,ANSWERED_BY_SOURCE_QA,ANSWERED_BY_SOURCE_QA,true,exact_ent_trial_query_094_topic,هناك اخري محدده تؤدي الي ولاده دات شفه,QuestionTopic,exact_ent_trial_query_094_source_answer,إجابة مصدر AHD ahd5k_01266,SourceAnswer,الشفة الأرنبية تعتبر من التشوهات الخلقية الشائعة نسبيا اذ تصل نسبتها الى 1 في كل 700 ولادة وفي الغالب يكون السبب وراثي وقم تم تحديد الجين المسئول عن ذلك ولكنها قد تنتج عن استعمال بعض الأدوية بجرعات كبيرة نسبيا مثل الاسبرين والكورتيزون والتوبيراميت وادوية اخرى او التعرض للعدوى بواسطة بعض الفيروسات,0.99,exact AHD source answer for previously insufficient query trial_query_094,exact_source_answer_expansion,ahd_qa_source,exact_rel_trial_query_094_source_answer,exact_rel_trial_query_094_source_answer,ANSWERED_BY_SOURCE_QA,direct
exact_rel_trial_query_096_source_answer,exact_source_chunk_ahd5k_01292,ahd5k_01292,ANSWERED_BY_SOURCE_QA,ANSWERED_BY_SOURCE_QA,true,exact_ent_trial_query_096_topic,تناول ملعقه يوميا زيت الحلبه علي الريق يزيد,QuestionTopic,exact_ent_trial_query_096_source_answer,إجابة مصدر AHD ahd5k_01292,SourceAnswer,اشربى من الحلبة كتير اما بالنسبة لزيت الحلبة ضعي منه معلقة على صدرك وادهنى صدرك بزيت الحلبة بالليل وبزيت الزيتون الصبح، وافركي الثديين بشكل دائري ومن أسفل لأعلى ولكنه يحتاج استمرار وصبر لمدة بضع شهور بدون ملل ولا يأس,0.99,exact AHD source answer for previously insufficient query trial_query_096,exact_source_answer_expansion,ahd_qa_source,exact_rel_trial_query_096_source_answer,exact_rel_trial_query_096_source_answer,ANSWERED_BY_SOURCE_QA,direct
exact_rel_trial_query_100_source_answer,exact_source_chunk_ahd5k_01325,ahd5k_01325,ANSWERED_BY_SOURCE_QA,ANSWERED_BY_SOURCE_QA,true,exact_ent_trial_query_100_topic,بقع بنيه علي جانبي الوجه وانا انيميا 10,QuestionTopic,exact_ent_trial_query_100_source_answer,إجابة مصدر AHD ahd5k_01325,SourceAnswer,من الواضح انكب تعانين من تكسر مزمن في الدم أدى لظهور الحصى في المرارة لذا أنصحكم بمراجعة طبيب اختصاص دم لمعرفة نوعية التكسر والتي على الأغلب ان يكون العامل الوراثي له دور كبير,0.99,exact AHD source answer for previously insufficient query trial_query_100,exact_source_answer_expansion,ahd_qa_source,exact_rel_trial_query_100_source_answer,exact_rel_trial_query_100_source_answer,ANSWERED_BY_SOURCE_QA,direct
