relation_id,chunk_id,qa_id,candidate_relation_type,validated_relation_type,keep,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,evidence,confidence,reason,provider,model,edge_id,original_relation_id,graph_relation_type,edge_direction
rel_seed_6eed37b4f0733cbb,chunk_00054,ahd5k_02292,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_c81532a33515,الم المعدجة,Symptom,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,نقص في الدم مع الالم في المعده,0.850,Directly states anemia is associated with stomach pain.,groq,qwen/qwen3-32b,rel_seed_6eed37b4f0733cbb__inverse,rel_seed_6eed37b4f0733cbb,SYMPTOM_OF,inverse
rel_seed_b3cc817a83f9e586,chunk_00054,ahd5k_02292,INVESTIGATED_BY,INVESTIGATED_BY,true,ent_symptom_c81532a33515,الم المعدجة,Symptom,ent_test_2b2550da4a44,فحص الجرثومة الحلزونية,Test,فحص الجرثومة الحلزونية,0.850,Test is explicitly mentioned to investigate stomach pain.,groq,qwen/qwen3-32b,rel_seed_b3cc817a83f9e586,rel_seed_b3cc817a83f9e586,INVESTIGATED_BY,direct
rel_seed_b3cc817a83f9e586,chunk_00054,ahd5k_02292,INVESTIGATED_BY,INVESTIGATED_BY,true,ent_test_2b2550da4a44,فحص الجرثومة الحلزونية,Test,ent_symptom_c81532a33515,الم المعدجة,Symptom,فحص الجرثومة الحلزونية,0.850,Test is explicitly mentioned to investigate stomach pain.,groq,qwen/qwen3-32b,rel_seed_b3cc817a83f9e586__inverse,rel_seed_b3cc817a83f9e586,INVESTIGATES,inverse
rel_seed_c660576254101bcf,chunk_00054,ahd5k_02546,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,ent_symptom_c81532a33515,الم المعدجة,Symptom,أحيانا الم في المعدة كسل وخمول اضطرابات في النوم,0.850,Directly links anemia to stomach pain as a symptom.,groq,qwen/qwen3-32b,rel_seed_c660576254101bcf,rel_seed_c660576254101bcf,HAS_SYMPTOM,direct
rel_seed_c660576254101bcf,chunk_00054,ahd5k_02546,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_c81532a33515,الم المعدجة,Symptom,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,أحيانا الم في المعدة كسل وخمول اضطرابات في النوم,0.850,Directly links anemia to stomach pain as a symptom.,groq,qwen/qwen3-32b,rel_seed_c660576254101bcf__inverse,rel_seed_c660576254101bcf,SYMPTOM_OF,inverse
rel_seed_90514571a31526b3,chunk_00054,ahd5k_02546,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,ent_symptom_c48c0df96785,فقدان الشهيه,Symptom,فقر الدم سبب فقدان الشهيه,0.850,Directly states anemia causes loss of appetite.,groq,qwen/qwen3-32b,rel_seed_90514571a31526b3,rel_seed_90514571a31526b3,HAS_SYMPTOM,direct
rel_seed_90514571a31526b3,chunk_00054,ahd5k_02546,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_c48c0df96785,فقدان الشهيه,Symptom,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,فقر الدم سبب فقدان الشهيه,0.850,Directly states anemia causes loss of appetite.,groq,qwen/qwen3-32b,rel_seed_90514571a31526b3__inverse,rel_seed_90514571a31526b3,SYMPTOM_OF,inverse
rel_seed_892989157e377bf9,chunk_00055,ahd5k_04844,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_190a32dbb9bd,تسوس الأسنان,DiseaseCondition,ent_test_c4cfd2d6468c,أشعة,Test,أشعة,0.850,أشعة مذكورة كوسيلة لتشخيص خراجات اللثة المرتبطة بتسوس الأسنان,groq,qwen/qwen3-32b,rel_seed_892989157e377bf9,rel_seed_892989157e377bf9,DIAGNOSED_BY,direct
rel_seed_892989157e377bf9,chunk_00055,ahd5k_04844,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_c4cfd2d6468c,أشعة,Test,ent_diseasecondition_190a32dbb9bd,تسوس الأسنان,DiseaseCondition,أشعة,0.850,أشعة مذكورة كوسيلة لتشخيص خراجات اللثة المرتبطة بتسوس الأسنان,groq,qwen/qwen3-32b,rel_seed_892989157e377bf9__inverse,rel_seed_892989157e377bf9,DIAGNOSES,inverse
rel_seed_9e342a99201e201a,chunk_00055,ahd5k_04844,TREATED_BY,TREATED_BY,true,ent_diseasecondition_190a32dbb9bd,تسوس الأسنان,DiseaseCondition,ent_treatment_f4876b0a4ac8,المراجعة الطبيب الأسنان,Treatment,المراجعة الطبيب الأسنان,0.850,المراجعة الطبيب الأسنان مذكورة كعلاج لتسوس الأسنان,groq,qwen/qwen3-32b,rel_seed_9e342a99201e201a,rel_seed_9e342a99201e201a,TREATED_BY,direct
rel_seed_9e342a99201e201a,chunk_00055,ahd5k_04844,TREATED_BY,TREATED_BY,true,ent_treatment_f4876b0a4ac8,المراجعة الطبيب الأسنان,Treatment,ent_diseasecondition_190a32dbb9bd,تسوس الأسنان,DiseaseCondition,المراجعة الطبيب الأسنان,0.850,المراجعة الطبيب الأسنان مذكورة كعلاج لتسوس الأسنان,groq,qwen/qwen3-32b,rel_seed_9e342a99201e201a__inverse,rel_seed_9e342a99201e201a,TREATS,inverse
rel_seed_52abb2327d96db60,chunk_00055,ahd5k_04844,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_8ca9f15583c7,الانتان,DiseaseCondition,ent_test_4ea4666752c1,فحص الدم,Test,فحص دم,0.850,فحص الدم مذكور كوسيلة لتشخيص الانتان,groq,qwen/qwen3-32b,rel_seed_52abb2327d96db60,rel_seed_52abb2327d96db60,DIAGNOSED_BY,direct
rel_seed_52abb2327d96db60,chunk_00055,ahd5k_04844,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_4ea4666752c1,فحص الدم,Test,ent_diseasecondition_8ca9f15583c7,الانتان,DiseaseCondition,فحص دم,0.850,فحص الدم مذكور كوسيلة لتشخيص الانتان,groq,qwen/qwen3-32b,rel_seed_52abb2327d96db60__inverse,rel_seed_52abb2327d96db60,DIAGNOSES,inverse
rel_seed_184239158a17a8bf,chunk_00056,ahd5k_00757,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,تحليل فقر الدم,0.900,Direct diagnostic test explicitly mentioned for anemia,groq,qwen/qwen3-32b,rel_seed_184239158a17a8bf,rel_seed_184239158a17a8bf,DIAGNOSED_BY,direct
rel_seed_184239158a17a8bf,chunk_00056,ahd5k_00757,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_dd68aa784555,تحاليل مخبرية,Test,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,تحليل فقر الدم,0.900,Direct diagnostic test explicitly mentioned for anemia,groq,qwen/qwen3-32b,rel_seed_184239158a17a8bf__inverse,rel_seed_184239158a17a8bf,DIAGNOSES,inverse
rel_seed_796780629bc7542c,chunk_00057,ahd5k_00203,TREATED_BY,TREATED_BY,true,ent_diseasecondition_d039dca7a8c0,النقص الشديد للصفائح,DiseaseCondition,ent_treatment_0d20da4fd766,الروتيكسيماب,Treatment,الروتيكسيماب يفيده في علاج النقص الشديد للصفائح,0.920,QA explicitly discusses Rituximab as a treatment for severe thrombocytopenia (ITP) with dosage instructions.,groq,qwen/qwen3-32b,rel_seed_796780629bc7542c,rel_seed_796780629bc7542c,TREATED_BY,direct
rel_seed_796780629bc7542c,chunk_00057,ahd5k_00203,TREATED_BY,TREATED_BY,true,ent_treatment_0d20da4fd766,الروتيكسيماب,Treatment,ent_diseasecondition_d039dca7a8c0,النقص الشديد للصفائح,DiseaseCondition,الروتيكسيماب يفيده في علاج النقص الشديد للصفائح,0.920,QA explicitly discusses Rituximab as a treatment for severe thrombocytopenia (ITP) with dosage instructions.,groq,qwen/qwen3-32b,rel_seed_796780629bc7542c__inverse,rel_seed_796780629bc7542c,TREATS,inverse
rel_seed_8236475f7d4c4d52,chunk_00059,ahd5k_00313,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_3d19d6125641,نقص الصفيحات,DiseaseCondition,ent_test_db1175f121dc,فحص نخاع العظم,Test,فحص نخاع العظم مرتبط بتشخيص نقص الصفيحات,0.900,الاختبار مذكور كوسيلة لتشخيص الحالة,groq,qwen/qwen3-32b,rel_seed_8236475f7d4c4d52,rel_seed_8236475f7d4c4d52,DIAGNOSED_BY,direct
rel_seed_8236475f7d4c4d52,chunk_00059,ahd5k_00313,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_db1175f121dc,فحص نخاع العظم,Test,ent_diseasecondition_3d19d6125641,نقص الصفيحات,DiseaseCondition,فحص نخاع العظم مرتبط بتشخيص نقص الصفيحات,0.900,الاختبار مذكور كوسيلة لتشخيص الحالة,groq,qwen/qwen3-32b,rel_seed_8236475f7d4c4d52__inverse,rel_seed_8236475f7d4c4d52,DIAGNOSES,inverse
rel_seed_c06b8520b4415b11,chunk_00059,ahd5k_01162,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,ent_test_8dfa1780f518,فحص تحاليل مخبرية,Test,فحص التحاليل المخبرية مرتبط بتشخيص فقر الدم,0.850,الاختبار مذكور كوسيلة لتشخيص الحالة,groq,qwen/qwen3-32b,rel_seed_c06b8520b4415b11,rel_seed_c06b8520b4415b11,DIAGNOSED_BY,direct
rel_seed_c06b8520b4415b11,chunk_00059,ahd5k_01162,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_8dfa1780f518,فحص تحاليل مخبرية,Test,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,فحص التحاليل المخبرية مرتبط بتشخيص فقر الدم,0.850,الاختبار مذكور كوسيلة لتشخيص الحالة,groq,qwen/qwen3-32b,rel_seed_c06b8520b4415b11__inverse,rel_seed_c06b8520b4415b11,DIAGNOSES,inverse
rel_seed_a02e7796d4687bd7,chunk_00059,ahd5k_01162,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_74be32fb7f24,نقص فيتامين د,DiseaseCondition,ent_test_8dfa1780f518,فحص تحاليل مخبرية,Test,فحص التحاليل المخبرية مرتبط بتشخيص نقص فيتامين د,0.850,الاختبار مذكور كوسيلة لتشخيص الحالة,groq,qwen/qwen3-32b,rel_seed_a02e7796d4687bd7,rel_seed_a02e7796d4687bd7,DIAGNOSED_BY,direct
rel_seed_a02e7796d4687bd7,chunk_00059,ahd5k_01162,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_8dfa1780f518,فحص تحاليل مخبرية,Test,ent_diseasecondition_74be32fb7f24,نقص فيتامين د,DiseaseCondition,فحص التحاليل المخبرية مرتبط بتشخيص نقص فيتامين د,0.850,الاختبار مذكور كوسيلة لتشخيص الحالة,groq,qwen/qwen3-32b,rel_seed_a02e7796d4687bd7__inverse,rel_seed_a02e7796d4687bd7,DIAGNOSES,inverse
rel_seed_26332336a3521fcf,chunk_00059,ahd5k_01162,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_6116bf50d3f1,نقص حديد,DiseaseCondition,ent_test_8dfa1780f518,فحص تحاليل مخبرية,Test,فحص التحاليل المخبرية مرتبط بتشخيص نقص حديد,0.850,الاختبار مذكور كوسيلة لتشخيص الحالة,groq,qwen/qwen3-32b,rel_seed_26332336a3521fcf,rel_seed_26332336a3521fcf,DIAGNOSED_BY,direct
rel_seed_26332336a3521fcf,chunk_00059,ahd5k_01162,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_8dfa1780f518,فحص تحاليل مخبرية,Test,ent_diseasecondition_6116bf50d3f1,نقص حديد,DiseaseCondition,فحص التحاليل المخبرية مرتبط بتشخيص نقص حديد,0.850,الاختبار مذكور كوسيلة لتشخيص الحالة,groq,qwen/qwen3-32b,rel_seed_26332336a3521fcf__inverse,rel_seed_26332336a3521fcf,DIAGNOSES,inverse
rel_seed_736b932c52e71490,chunk_00059,ahd5k_02552,TREATED_BY,TREATED_BY,true,ent_diseasecondition_dc66fee46819,نقص الكريات البيضاء,DiseaseCondition,ent_treatment_6e452ff6ff8f,علاج نقص الكريات البيضاء,Treatment,علاج نقص الكريات البيضاء مذكور كعلاج لنقص الكريات البيضاء,0.900,العلاقة مباشرة بين الحالة والعلاج,groq,qwen/qwen3-32b,rel_seed_736b932c52e71490,rel_seed_736b932c52e71490,TREATED_BY,direct
rel_seed_736b932c52e71490,chunk_00059,ahd5k_02552,TREATED_BY,TREATED_BY,true,ent_treatment_6e452ff6ff8f,علاج نقص الكريات البيضاء,Treatment,ent_diseasecondition_dc66fee46819,نقص الكريات البيضاء,DiseaseCondition,علاج نقص الكريات البيضاء مذكور كعلاج لنقص الكريات البيضاء,0.900,العلاقة مباشرة بين الحالة والعلاج,groq,qwen/qwen3-32b,rel_seed_736b932c52e71490__inverse,rel_seed_736b932c52e71490,TREATS,inverse
rel_seed_fff580f977f6b0c9,chunk_00061,ahd5k_01551,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,تحاليل مخبرية,0.900,Lab tests are standard diagnostic tools for diabetes.,groq,qwen/qwen3-32b,rel_seed_fff580f977f6b0c9,rel_seed_fff580f977f6b0c9,DIAGNOSED_BY,direct
rel_seed_fff580f977f6b0c9,chunk_00061,ahd5k_01551,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_dd68aa784555,تحاليل مخبرية,Test,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,تحاليل مخبرية,0.900,Lab tests are standard diagnostic tools for diabetes.,groq,qwen/qwen3-32b,rel_seed_fff580f977f6b0c9__inverse,rel_seed_fff580f977f6b0c9,DIAGNOSES,inverse
rel_seed_85a95e9683ec40c4,chunk_00061,ahd5k_01551,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,تحاليل مخبرية,0.850,Lab tests are standard diagnostic tools for inflammation.,groq,qwen/qwen3-32b,rel_seed_85a95e9683ec40c4,rel_seed_85a95e9683ec40c4,DIAGNOSED_BY,direct
rel_seed_85a95e9683ec40c4,chunk_00061,ahd5k_01551,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_dd68aa784555,تحاليل مخبرية,Test,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,تحاليل مخبرية,0.850,Lab tests are standard diagnostic tools for inflammation.,groq,qwen/qwen3-32b,rel_seed_85a95e9683ec40c4__inverse,rel_seed_85a95e9683ec40c4,DIAGNOSES,inverse
rel_seed_aad068f18b3b6989,chunk_00068,ahd5k_00683,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,ضيق تنفس وسرعة التعب وقلق,0.900,Direct symptom 'ضيق تنفس' explicitly linked to allergy in evidence,groq,qwen/qwen3-32b,rel_seed_aad068f18b3b6989,rel_seed_aad068f18b3b6989,HAS_SYMPTOM,direct
rel_seed_aad068f18b3b6989,chunk_00068,ahd5k_00683,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ضيق تنفس وسرعة التعب وقلق,0.900,Direct symptom 'ضيق تنفس' explicitly linked to allergy in evidence,groq,qwen/qwen3-32b,rel_seed_aad068f18b3b6989__inverse,rel_seed_aad068f18b3b6989,SYMPTOM_OF,inverse
rel_seed_88d097a1450be644,chunk_00069,ahd5k_00823,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ent_symptom_1f6a3892391d,خفقان القلب,Symptom,خفقان احيتنا,0.900,Direct symptom mentioned in hypertension context,groq,qwen/qwen3-32b,rel_seed_88d097a1450be644,rel_seed_88d097a1450be644,HAS_SYMPTOM,direct
rel_seed_88d097a1450be644,chunk_00069,ahd5k_00823,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_1f6a3892391d,خفقان القلب,Symptom,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,خفقان احيتنا,0.900,Direct symptom mentioned in hypertension context,groq,qwen/qwen3-32b,rel_seed_88d097a1450be644__inverse,rel_seed_88d097a1450be644,SYMPTOM_OF,inverse
rel_seed_42222f50c14ea113,chunk_00069,ahd5k_00823,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,ضيق تنفس,0.880,Direct symptom mentioned in hypertension context,groq,qwen/qwen3-32b,rel_seed_42222f50c14ea113,rel_seed_42222f50c14ea113,HAS_SYMPTOM,direct
rel_seed_42222f50c14ea113,chunk_00069,ahd5k_00823,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ضيق تنفس,0.880,Direct symptom mentioned in hypertension context,groq,qwen/qwen3-32b,rel_seed_42222f50c14ea113__inverse,rel_seed_42222f50c14ea113,SYMPTOM_OF,inverse
rel_seed_22133d1ffdf602e1,chunk_00069,ahd5k_03624,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ent_symptom_1f6a3892391d,خفقان القلب,Symptom,خفقان القلب الشديد,0.900,Direct symptom mentioned in hypertension context,groq,qwen/qwen3-32b,rel_seed_22133d1ffdf602e1,rel_seed_22133d1ffdf602e1,HAS_SYMPTOM,direct
rel_seed_22133d1ffdf602e1,chunk_00069,ahd5k_03624,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_1f6a3892391d,خفقان القلب,Symptom,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,خفقان القلب الشديد,0.900,Direct symptom mentioned in hypertension context,groq,qwen/qwen3-32b,rel_seed_22133d1ffdf602e1__inverse,rel_seed_22133d1ffdf602e1,SYMPTOM_OF,inverse
rel_seed_a287eb5127f157e6,chunk_00069,ahd5k_04701,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ent_symptom_1f6a3892391d,خفقان القلب,Symptom,تسارع في ضربات القلب,0.900,Direct symptom mentioned in hypertension context,groq,qwen/qwen3-32b,rel_seed_a287eb5127f157e6,rel_seed_a287eb5127f157e6,HAS_SYMPTOM,direct
rel_seed_a287eb5127f157e6,chunk_00069,ahd5k_04701,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_1f6a3892391d,خفقان القلب,Symptom,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,تسارع في ضربات القلب,0.900,Direct symptom mentioned in hypertension context,groq,qwen/qwen3-32b,rel_seed_a287eb5127f157e6__inverse,rel_seed_a287eb5127f157e6,SYMPTOM_OF,inverse
rel_seed_06f1204a91052e39,chunk_00069,ahd5k_04701,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ent_symptom_850b2a35c32d,دوخة,Symptom,دوخة,0.850,Direct symptom mentioned in hypertension context,groq,qwen/qwen3-32b,rel_seed_06f1204a91052e39,rel_seed_06f1204a91052e39,HAS_SYMPTOM,direct
rel_seed_06f1204a91052e39,chunk_00069,ahd5k_04701,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_850b2a35c32d,دوخة,Symptom,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,دوخة,0.850,Direct symptom mentioned in hypertension context,groq,qwen/qwen3-32b,rel_seed_06f1204a91052e39__inverse,rel_seed_06f1204a91052e39,SYMPTOM_OF,inverse
rel_seed_13b272c580e2d6d6,chunk_00069,ahd5k_04701,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,ضيق تنفس,0.880,Direct symptom mentioned in hypertension context,groq,qwen/qwen3-32b,rel_seed_13b272c580e2d6d6,rel_seed_13b272c580e2d6d6,HAS_SYMPTOM,direct
rel_seed_13b272c580e2d6d6,chunk_00069,ahd5k_04701,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ضيق تنفس,0.880,Direct symptom mentioned in hypertension context,groq,qwen/qwen3-32b,rel_seed_13b272c580e2d6d6__inverse,rel_seed_13b272c580e2d6d6,SYMPTOM_OF,inverse
rel_seed_47e637be97e2161c,chunk_00076,ahd5k_04706,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_test_62f3f553cccf,تحليل بول,Test,عمل تحليل بول,0.850,QA explicitly states 'تحليل بول' as a diagnostic test for 'التهاب',groq,qwen/qwen3-32b,rel_seed_47e637be97e2161c,rel_seed_47e637be97e2161c,DIAGNOSED_BY,direct
rel_seed_47e637be97e2161c,chunk_00076,ahd5k_04706,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_62f3f553cccf,تحليل بول,Test,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,عمل تحليل بول,0.850,QA explicitly states 'تحليل بول' as a diagnostic test for 'التهاب',groq,qwen/qwen3-32b,rel_seed_47e637be97e2161c__inverse,rel_seed_47e637be97e2161c,DIAGNOSES,inverse
rel_seed_876af30ee6e2c340,chunk_00076,ahd5k_04706,TREATED_BY,TREATED_BY,true,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_treatment_839837a8561b,الاكثار من شرب الماء,Treatment,الاكثار من شرب الماء,0.850,QA explicitly states 'الاكثار من شرب الماء' as a treatment for 'التهاب',groq,qwen/qwen3-32b,rel_seed_876af30ee6e2c340,rel_seed_876af30ee6e2c340,TREATED_BY,direct
rel_seed_876af30ee6e2c340,chunk_00076,ahd5k_04706,TREATED_BY,TREATED_BY,true,ent_treatment_839837a8561b,الاكثار من شرب الماء,Treatment,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,الاكثار من شرب الماء,0.850,QA explicitly states 'الاكثار من شرب الماء' as a treatment for 'التهاب',groq,qwen/qwen3-32b,rel_seed_876af30ee6e2c340__inverse,rel_seed_876af30ee6e2c340,TREATS,inverse
rel_seed_ddbfb13bb8bfb82b,chunk_00079,ahd5k_03696,TREATED_BY,TREATED_BY,true,ent_diseasecondition_da5565d6842c,الجلطة الدماغية,DiseaseCondition,ent_treatment_b333a867faf6,الأسبرين,Treatment,الأسبرين + البلافيكس,0.900,Direct treatment recommendation for الجلطة الدماغية with الأسبرين explicitly stated.,groq,qwen/qwen3-32b,rel_seed_ddbfb13bb8bfb82b,rel_seed_ddbfb13bb8bfb82b,TREATED_BY,direct
rel_seed_ddbfb13bb8bfb82b,chunk_00079,ahd5k_03696,TREATED_BY,TREATED_BY,true,ent_treatment_b333a867faf6,الأسبرين,Treatment,ent_diseasecondition_da5565d6842c,الجلطة الدماغية,DiseaseCondition,الأسبرين + البلافيكس,0.900,Direct treatment recommendation for الجلطة الدماغية with الأسبرين explicitly stated.,groq,qwen/qwen3-32b,rel_seed_ddbfb13bb8bfb82b__inverse,rel_seed_ddbfb13bb8bfb82b,TREATS,inverse
rel_seed_bd9e5c6d36b9dbdb,chunk_00084,ahd5k_01294,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ent_symptom_724e59ded899,ضغط الدم,Symptom,مرض السكري وضغط الدمز,0.850,Direct co-occurrence with explicit disease-symptom relationship,groq,qwen/qwen3-32b,rel_seed_bd9e5c6d36b9dbdb,rel_seed_bd9e5c6d36b9dbdb,HAS_SYMPTOM,direct
rel_seed_bd9e5c6d36b9dbdb,chunk_00084,ahd5k_01294,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_724e59ded899,ضغط الدم,Symptom,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,مرض السكري وضغط الدمز,0.850,Direct co-occurrence with explicit disease-symptom relationship,groq,qwen/qwen3-32b,rel_seed_bd9e5c6d36b9dbdb__inverse,rel_seed_bd9e5c6d36b9dbdb,SYMPTOM_OF,inverse
rel_seed_1a25f42f93f6f380,chunk_00084,ahd5k_02607,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ent_symptom_724e59ded899,ضغط الدم,Symptom,مرض السكري وضغط الدم,0.850,Direct disease-symptom relationship established,groq,qwen/qwen3-32b,rel_seed_1a25f42f93f6f380,rel_seed_1a25f42f93f6f380,HAS_SYMPTOM,direct
rel_seed_1a25f42f93f6f380,chunk_00084,ahd5k_02607,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_724e59ded899,ضغط الدم,Symptom,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,مرض السكري وضغط الدم,0.850,Direct disease-symptom relationship established,groq,qwen/qwen3-32b,rel_seed_1a25f42f93f6f380__inverse,rel_seed_1a25f42f93f6f380,SYMPTOM_OF,inverse
rel_seed_b3536762c6f85e02,chunk_00084,ahd5k_04912,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ent_symptom_724e59ded899,ضغط الدم,Symptom,مع العلم أن المريض يعاني من مرض السكر,0.850,Explicit disease-symptom relationship,groq,qwen/qwen3-32b,rel_seed_b3536762c6f85e02,rel_seed_b3536762c6f85e02,HAS_SYMPTOM,direct
rel_seed_b3536762c6f85e02,chunk_00084,ahd5k_04912,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_724e59ded899,ضغط الدم,Symptom,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,مع العلم أن المريض يعاني من مرض السكر,0.850,Explicit disease-symptom relationship,groq,qwen/qwen3-32b,rel_seed_b3536762c6f85e02__inverse,rel_seed_b3536762c6f85e02,SYMPTOM_OF,inverse
rel_seed_b0669eae8f21f480,chunk_00086,ahd5k_01537,INVESTIGATED_BY,INVESTIGATED_BY,true,ent_symptom_fd750eeb2865,انتفاخ,Symptom,ent_test_c4cfd2d6468c,اشعة,Test,اشعة بالصبغة,0.850,X-ray with contrast is explicitly mentioned as the investigative method for the symptom of swelling.,groq,qwen/qwen3-32b,rel_seed_b0669eae8f21f480,rel_seed_b0669eae8f21f480,INVESTIGATED_BY,direct
rel_seed_b0669eae8f21f480,chunk_00086,ahd5k_01537,INVESTIGATED_BY,INVESTIGATED_BY,true,ent_test_c4cfd2d6468c,اشعة,Test,ent_symptom_fd750eeb2865,انتفاخ,Symptom,اشعة بالصبغة,0.850,X-ray with contrast is explicitly mentioned as the investigative method for the symptom of swelling.,groq,qwen/qwen3-32b,rel_seed_b0669eae8f21f480__inverse,rel_seed_b0669eae8f21f480,INVESTIGATES,inverse
