query_id,query,query_group,reference_answer,category,ahd_row_index,sampling_seed,annotation_status
unseen100_080,هل العملية القيصريه وحبوب منع الحمل لها دخل في الملل الجنسي؟,unseen_random_stratified_100,العملية القيصرية بالتأكيد ليس لها اي علاقة بالبرود الجنسي ولا اعتقد بأن حبوب منع الحمل لها علاقة ايضا بل على العكس فان الحبوب تحسن من الانسجام الجنسي والسبب في الملل او البرود غالبا ما يكون نفسي وفي مثل هذه الحالات ننصح باطافة فترة المداعبة ولا مانع من استعمال احد الأدوية التي تساعد في التغلب على هذه المشكلة مثل حبوب افروفام,الأمراض الجنسية,790634,20260726,source_answer_reference_not_human_adjudicated
unseen100_081,لدي ربو قصبي منذ سنة 1991 ولغلية الان استعمل بخاخ كلينل هل هناك علاج ينهي هذا المرض افيدوني,unseen_random_stratified_100,"ليس هناك علاج شافي كليا لهذا المرض لكن هناك ظروق عديدة قد تُبعد العوارض لمدة طويلة وممكن حتى عدم الشعور بها منها تغيير الجو المحيط بالمريض والمسبب لحالات الربو ز الابتعاد عن مسببات ازمات الربو ، التى ممكن ان تكون موجودة بالجو او ممكن ان تكون نوع من الطعام او اي شيء نستنشقه او نلمسه
المعاينة من قبل اخصائي صدر وحساسية مهم جدا لتحديد المسببات",الأمراض الرثويه,790943,20260726,source_answer_reference_not_human_adjudicated
unseen100_082,"ما دا أفعل في حالة إرتفاع إلدغض أداموي 100 -160,و ما الدوى",unseen_random_stratified_100,الخطوة الأولى ينبغي معاودة أقرب مركز طبي وإعادة فحصه للتأكد من قيمته وتحديد الأعراض المرافقة، والسبب إن أمكن، وعلى ضوء نتائج الفحص سيكون السلوك الطبي الأمثل، فإذا كانت وضعية القلب والكلى تسمح باستخدام موسعات للأوعية أو مدر للبول أو غير ذلك من الأدوية وفقاً لطبيعة الحالة، وبعدها سيتم اجراء بهض الفحوصات لتحديد مدى تقدم المرض والكشف عن عواما الخطورة إن وجدت، ومن ثم سيتم تحديد العلاج الملائم للحالة,ارتفاع ضغط الدم,777552,20260726,source_answer_reference_not_human_adjudicated
unseen100_083,هل الصداع المستمر من أعراض السكر؟,unseen_random_stratified_100,"-لا يا افندم ليس من أعراض السكرى.
-أهم و أشهر أسباب الصداع المستمر:
- ضغط الدم المرتفع.
- مشاكل العين من قصر نظر أو بعد نظر أو غيره.
- فقر الدم أو الأنيميا.
-مشاكل الأسنان.
- التهاب الجيوب الأنفية.
- مشاكل العمودالفقري.
- الإمساك المزمن.
- أسباب أخرى تتعلق بالجهاز العصبى
و غيرها من الأسباب و لكن ليس من ضمنها السكرى
-",مرض السكري,532661,20260726,source_answer_reference_not_human_adjudicated
unseen100_084,"ابي يوجد لديه مرض فيروس الكبد الوبائي النوع الثاني...
وامي سليمه ولكن بعد فتره اصيبت ب خلل في وضائف الكبد ....
هل انتقل المرض ؟؟
علما ان امي تستخدم ادويه...",unseen_random_stratified_100,"لا افهم الالغاز التي تتحدث بها ما هو الكبد الوبائي النوع الثاني ..... كما تقول
احتمال نقل المرض موجود
ما هي ادوية التنحيف التي تقول عنها ربما هي المسؤولة عن خلل وظائف الكبد وانا لا انصح ابدا ابدا بأخذ اي علاج للتنحيف
التنحيف يتم بنظام غذائي ورياضة فقط لالالالالالالالالالالالالالالالالا غير",الامراض المعدية,762243,20260726,source_answer_reference_not_human_adjudicated
unseen100_085,ابحث عن تفاعل اللوسارتان بوتاسيوم مع كاشف جديد ؟,unseen_random_stratified_100,كثرة أسئلة المرضى لا تتيح لنا عمل أبحاث، آسفين.,كيمياء عضوية,730082,20260726,source_answer_reference_not_human_adjudicated
unseen100_086,هل الدهون يمكن أن تعود بعد عملية شفط الدهون من الثدي وما هي العوامل التي تؤدي الى عودة الدهون ؟,unseen_random_stratified_100,لأعتقد انها تعود بنفس الكمية قبل الشفط وانصح بالامتناع عن الدهون المتنوعة في الاكل وانصح بعمل رياضة يومية منتظمة ومرتبه,جراحة تجميل,184167,20260726,source_answer_reference_not_human_adjudicated
unseen100_087,كم عمر النطفه وهل تعيش في الفضاء الخارجي بدون اي حفظ وتحت الظروف الجويه العاديه وهل تنتقل هذه النطف ان وجدت في المرافق الصحيه مثلاً من شخص الى اخر,unseen_random_stratified_100,المقصود بالنطفة هو الحيوان المنوي وهو قادر على الحياة لمدة 3 -4 ايام ولكنه لا يعيش في الظروف الجوية العادية لأكثر من عدة ساعات ولكنه لا ينتقل من انسان لآخر في المرافق الصحية او ما شابه ذلك,علم الأحياء,784360,20260726,source_answer_reference_not_human_adjudicated
unseen100_088,ماذا تنصحوني فاني ارغب بالزواج من بنت لها اخوة معوقين نتيجة لمرض وراثي علما ان والديها سليمين وهي واختها سليمة فما هي احتمالات انتقال هذا المرض لاولادي,unseen_random_stratified_100,ما هو هذا المرض، فالأمراض الوراثية كثيرة ومختلفة في طرق نقلها ووراثتها؟,الامراض الوراثية,792613,20260726,source_answer_reference_not_human_adjudicated
unseen100_089,ظفرى قد انخلع من اصبعى الصغير فى رجلى الشمال ولاكن ليس كليا واستطيع ان احركه 70 درجه لارى ماتحته فهل اخلعه ام اتركه وهل تنصحنى بوضع مرهم ام لا,unseen_random_stratified_100,ينصح بتركه حتى ينخلع وحده، يمكن لفه برباط يمنع نزعه غير العادي الذي قد يسبب الألم.,إسعاف أولي,778993,20260726,source_answer_reference_not_human_adjudicated
unseen100_090,"منذ فترة شهر اصابتني حكة عند المنطة بين الكوع والمعصم من الجهة السفلية لليد ومازلت مستمرة
زشكرا",unseen_random_stratified_100,عليك مراجعة طبيب جلديه,أمراض العضلات والعظام و المفاصل,380067,20260726,source_answer_reference_not_human_adjudicated
unseen100_091,شكرا دكتور انور على الجواب اليوم قال الدكتور انو لازم نعمل قسطرة مرة تانية لانو الشرايين رجعت انسدت ولو رجعت فشلت مرة تانية رح نضطر نعمل عملية فتح صدر وتغيير...,unseen_random_stratified_100,نعم يمكن عملها عدة مرات وفق الحاجة ولا داعي للقلق,جراحة القلب والشرايين,744752,20260726,source_answer_reference_not_human_adjudicated
unseen100_092,اشاهد الن المؤخرة اليمني اكبر بقليل من اليسرى ما السبب مع العلم اني اشعر بألم في اعلاها الم داخلي.,unseen_random_stratified_100,ربما يكون جزأً من عدم التناظر الموجود بين شقي الجسم، وهذا عادي، يجب مراقبة الألم ووصفه بدقة، هل يمتد إلى أسفل القدم مثلاً؟؟,الطب الوقائي,769066,20260726,source_answer_reference_not_human_adjudicated
unseen100_093,عند لمس الثدي الايمن احس بوجود شيء يتحرك بينما الثدي الايسر لا يوجد شيء احس بالم في الثدي الايمن يمتد مع يدي عملت فحض ولا يوجد شي فهل يمكن ان...,unseen_random_stratified_100,في سنك غالبا بيكون تليف حميد بالثدي أو التهاب بالعدد اللبنية ولا يوجد شئ خطير اطمئني,الأورام الخبيثة والحميدة,202499,20260726,source_answer_reference_not_human_adjudicated
unseen100_094,زاد وزنى فى رمضان 6 كلغم شو بعمل ؟؟؟شو بعمل ارجوووك,unseen_random_stratified_100,"يجب الحصول على نموذج غذائي لتخفيف الوزن في شهر رمضان المبارك تخت إشراف أخصائي التغذية. كما يمكن خسارة الوزن في رمضان أو بعد رمضان عن طريق اتباع الخطوات التالية:

ممارسة التمارين الرياضية لمدة 30-60 دقيقة في الأيام العادية أما خلال رمضان قبل ساعة من الإفطار أو بعد 2-3 ساعات من الإفطار.
التقليل من تناول الكربوهيدرات المكررة مثل الخبز الأبيض وحبوب الإفطار والأطعمة الجاهزة والاستيعاض عنها بمنتجات الحبوب الكاملة مثل الكينوا والشوفان والأرز البني والشعير.
استخدام سعرات حرارية أكثر مما تأكله، إما عن طريق تقليل استهلاك السعرات الحرارية أو زيادة نشاطك البدني اليومي.
تجنب الصودا والعصائر ومشروبات الطاقة الغنية بالسكر والسعرات الحرارية.
شرب كمية كافية من  المياه يساعدك على الشعور بالشبع وزيادة الأيض بشكل مؤقت لخفض استهلاك السعرات الحرارية وزيادة فقدان الوزن.
تناول الطعام ببطء يمكن أن يقلل من كمية الطعام ويحسن من الشعور بالامتلاء لتعزيز فقدان الوزن.
تناول الألياف بكثرة.
تناول أطعمة غنية بالبروتينات مثل البيض والدجاج والبقوليات.
الحصول على كمية كافية من النوم في الليل حوالي 7-8 ساعات.
تناول الخضروات والفواكه.

المرجع: How to Lose 10 Pounds in a Month: 14 Simple Steps",صحة المسنين,761846,20260726,source_answer_reference_not_human_adjudicated
unseen100_095,ما الفرق بين الطبيب الاستشاري و الطبيب الأخصائي؟,unseen_random_stratified_100,"الفرق بين الطبيب الأخصائي والطبيب الاستشاري بشكل رئيسي يتمثل بالنقاط التالية:

الطبيب الاستشاري يمتلك عدد سنوات خبرة مهنية أكبر من الطبيب الأخصائي.
الطبيب الاستشاري قد يمتلك عدد شهادات علمية أكبر من الطبيب الأخصائي.
قد يمتلك الطبيب الاستشاري والطبيب الأخصائي نفس الدرجة العلمية في دراسة الطب ولكن تكون خبرة الطبيب الاستشاري أكبر من ناحية عدد السنوات.
قد تكون مدة انتقال الطبيب من مرتبة الأخصائي إلى الاستشاري خلال فترة أقصر كلما كانت درجاته العملية أكبر.
قد يساهم نشر الطبيب الأخصائي عدد أكبر من الأبحاث الطبية أو مشاركته في المؤتمرات الدولية في تسريع عملية انتقاله إلى مرتبة الطبيب الاستشاري.

أما بالنسبة للفرق بين الرتبتين من ناحية أيهما أفضل للحصول على الاستشارات الطبية، فإنه في الغالب تكون تكلفة زيارة عيادة طبيب أخصائي أقل من تكلفة زيارة طبيب استشاري، وينصح باقتصار اختيار مراجعة الطبيب الاستشاري على الحالات الطبية الدقيقة والخطيرة.
 
اقرأ أيضًا:

العلاقة بين طبيب الأسنان وطبيب الأنف والأذن والحنجرة",تاريخ الطب,794087,20260726,source_answer_reference_not_human_adjudicated
unseen100_096,أود معرفة كل شئ عن فطر النخالية المبرقشة,unseen_random_stratified_100,"راجعي القاموس
ما هي النخالية المبرقشة | الطبي",علم الأحياء الدقيقة,802867,20260726,source_answer_reference_not_human_adjudicated
unseen100_097,"بسم الله الرحمن الرحيم
و رحمته وبركاته
هل هناك حل لمرض الغدة الدرقية بدون إجراء عملية جراحية.(جيتر)
أحس دائمابإختناق،و ضيق في التنفس وألم شديد في بعض الأحيان في الجهة اليمنى....",unseen_random_stratified_100,من الأعراض التي توجب الجراحة في أمراض الغدة الدرقية : الضغط على الرغامى وضيق النفس، وبعد إزالة الضغط أي بعد استئصال جزء من الدرقية، يتابع العلاج بالهرمونات لتعويض الهرمونات الناقصة، إذا كان ضرورياً ، ويقرر الجراح ذلك.,علم السموم,808205,20260726,source_answer_reference_not_human_adjudicated
unseen100_098,هل من حل للشعور بالإرهاق و التعب الدائم بالرغم من صغر السن؟,unseen_random_stratified_100,الحل هو ممارسة الرياضة اليومية، والتغذية المتوازنة، والنوم الكافي. وعدم الإهاق في السهر.,تشخيص,795208,20260726,source_answer_reference_not_human_adjudicated
unseen100_099,"بشرتي تستحب لحروقات الشمس بسرعة
أريد حل من فضلكم؟",unseen_random_stratified_100,استعملي واقي شمس ذات طيف واسع. والبسي قبعة.,البشرة والجمال,664712,20260726,source_answer_reference_not_human_adjudicated
unseen100_100,اريد وصفه تأجيل الدوره الشهريه لحتى ينتهي رمضان ارجو المساعده في اسرع وقت,unseen_random_stratified_100,"تتسائل العديد من النساء حول وصفة تأجيل الدورة الشهرية حتى ينتهي رمضان حتى تتمكن من صيام كامل شهر رمضان، ومن الطرق التي يمكن اللجوء إليها لتأخير الدورة الشهرية:

تناول الأدوية التي تحتوي على المادة الفعالة نوريثيستيرون بجرعة 3 أقراص يومياً قبل موعد الدورة الشهرية بحوالي 3-4 أيام، لمدة لا تتجاوز 11-14 يوم.
حبوب منع الحمل المركبة التي تحتوي على 21 حبة فيجب تناول علبتين متتاليتين من خلال البدء في علبة حبوب جديدة مباشرة بعد الانتهاء من آخر حبة من العلبة السابقة (الحبة رقم 21)، دون ترك فترة الراحة التي تبلغ 7 أيام.
حبوب منع الحمل المركبة التي تحتوي على 28 حبة فيجب تناول علبتين متتاليتين من خلال تناول أول 21 حبة نشطة والتي تحتوي على هرمونات وترك والتخلص من الأقراص ال 7 الوهمية والبدء  بتناول الحبوب الفعالة في علبة جديدة على الفور.

ينصح بتجنب تجربة أي من الطرق أعلاه دون الرجوع للطبيب المختص، واستبعاد أي موانع للاستخدام ومناقشة الآثار الجانبية المحتملة.
للمزيد:

طرق تأجيل الدورة الشهرية",رمضان,777420,20260726,source_answer_reference_not_human_adjudicated
