query_id,query,hybrid_score,relation_confidence,seed_score,relation_weight,semantic_support,direction_bonus,evidence_relevance,seed_entity_id,seed_entity_name,seed_source,expansion_source,edge_id,original_relation_id,edge_direction,graph_relation_type,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,qa_id,evidence,reason
trial_query_094,هل هناك أسباب أخرى محددة تؤدي الى ولادة دات شفة مشقوقة من غير استعمال دواء التوبيراميت.,0.522084,0.85,0.45,0.4,0.162221,0.0,0.235294,ent_treatment_48712ae621b5,خلطة الريحان و الروزماري,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_950a6cd53d4f8f78__inverse,rel_seed_950a6cd53d4f8f78,inverse,TREATS,ent_treatment_48712ae621b5,خلطة الريحان و الروزماري,Treatment,ent_diseasecondition_7754d34e2c52,شيب,DiseaseCondition,ahd5k_04612,هل خلطة الريحان و الروزماري مفيدة للتخلص من الشيب,Direct treatment recommendation for gray hair
trial_query_095,كيف تتم ازالة شظايا القنابل الصغيرة الانشطارية في المنزل عند عدم التمكن من الذهاب للمستشفى وهل هناك اخطار من بقائها؟,0.936058,0.85,1.0,1.0,0.571313,0.04,0.95,ent_diseasecondition_1730144a5e89,شظايا القنابل الصغيرة الانشطارية,detected_exact,seed_entity_traversal,rel_seed_54ca34c63842f836,rel_seed_54ca34c63842f836,direct,DIAGNOSED_BY,ent_diseasecondition_1730144a5e89,شظايا القنابل الصغيرة الانشطارية,DiseaseCondition,ent_test_c4cfd2d6468c,أشعة,Test,ahd5k_01290,عمل تصوير بالأشعة لتحديد مكان الشظايا ونوعها,الأشعة تُستخدم لتحديد موقع ونوع الشظايا بشكل مباشر
trial_query_095,كيف تتم ازالة شظايا القنابل الصغيرة الانشطارية في المنزل عند عدم التمكن من الذهاب للمستشفى وهل هناك اخطار من بقائها؟,0.704418,0.85,0.45,1.0,0.140981,0.04,0.15,ent_diseasecondition_16cf4e77b755,التهاب,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_47e637be97e2161c,rel_seed_47e637be97e2161c,direct,DIAGNOSED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_test_62f3f553cccf,تحليل بول,Test,ahd5k_04706,عمل تحليل بول,QA explicitly states 'تحليل بول' as a diagnostic test for 'التهاب'
trial_query_095,كيف تتم ازالة شظايا القنابل الصغيرة الانشطارية في المنزل عند عدم التمكن من الذهاب للمستشفى وهل هناك اخطار من بقائها؟,0.704418,0.85,0.45,1.0,0.140981,0.04,0.15,ent_diseasecondition_16cf4e77b755,التهاب,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_876af30ee6e2c340,rel_seed_876af30ee6e2c340,direct,TREATED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_treatment_839837a8561b,الاكثار من شرب الماء,Treatment,ahd5k_04706,الاكثار من شرب الماء,QA explicitly states 'الاكثار من شرب الماء' as a treatment for 'التهاب'
trial_query_095,كيف تتم ازالة شظايا القنابل الصغيرة الانشطارية في المنزل عند عدم التمكن من الذهاب للمستشفى وهل هناك اخطار من بقائها؟,0.464058,0.85,0.45,-0.2,0.571313,0.0,0.95,ent_test_c4cfd2d6468c,أشعة,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_54ca34c63842f836__inverse,rel_seed_54ca34c63842f836,inverse,DIAGNOSES,ent_test_c4cfd2d6468c,أشعة,Test,ent_diseasecondition_1730144a5e89,شظايا القنابل الصغيرة الانشطارية,DiseaseCondition,ahd5k_01290,عمل تصوير بالأشعة لتحديد مكان الشظايا ونوعها,الأشعة تُستخدم لتحديد موقع ونوع الشظايا بشكل مباشر
trial_query_095,كيف تتم ازالة شظايا القنابل الصغيرة الانشطارية في المنزل عند عدم التمكن من الذهاب للمستشفى وهل هناك اخطار من بقائها؟,0.364418,0.85,0.45,-0.2,0.140981,0.0,0.15,ent_test_62f3f553cccf,تحليل بول,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_47e637be97e2161c__inverse,rel_seed_47e637be97e2161c,inverse,DIAGNOSES,ent_test_62f3f553cccf,تحليل بول,Test,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ahd5k_04706,عمل تحليل بول,QA explicitly states 'تحليل بول' as a diagnostic test for 'التهاب'
trial_query_095,كيف تتم ازالة شظايا القنابل الصغيرة الانشطارية في المنزل عند عدم التمكن من الذهاب للمستشفى وهل هناك اخطار من بقائها؟,0.364418,0.85,0.45,-0.2,0.140981,0.0,0.15,ent_treatment_839837a8561b,الاكثار من شرب الماء,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_876af30ee6e2c340__inverse,rel_seed_876af30ee6e2c340,inverse,TREATS,ent_treatment_839837a8561b,الاكثار من شرب الماء,Treatment,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ahd5k_04706,الاكثار من شرب الماء,QA explicitly states 'الاكثار من شرب الماء' as a treatment for 'التهاب'
trial_query_096,السلام عليكم .. هل تناول ملعقة يوميا من زيت الحلبة على الريق يزيد من حجم الثدي بجانب التمارين ..؟؟ و ما المدة التى يمكن الاستمرار عليها فى تناول الزيت؟ و...,0.733126,0.92,0.45,1.0,0.151602,0.04,0.222222,ent_diseasecondition_d039dca7a8c0,النقص الشديد للصفائح,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_796780629bc7542c,rel_seed_796780629bc7542c,direct,TREATED_BY,ent_diseasecondition_d039dca7a8c0,النقص الشديد للصفائح,DiseaseCondition,ent_treatment_0d20da4fd766,الروتيكسيماب,Treatment,ahd5k_00203,الروتيكسيماب يفيده في علاج النقص الشديد للصفائح,QA explicitly discusses Rituximab as a treatment for severe thrombocytopenia (ITP) with dosage instructions.
trial_query_096,السلام عليكم .. هل تناول ملعقة يوميا من زيت الحلبة على الريق يزيد من حجم الثدي بجانب التمارين ..؟؟ و ما المدة التى يمكن الاستمرار عليها فى تناول الزيت؟ و...,0.393126,0.92,0.45,-0.2,0.151602,0.0,0.222222,ent_treatment_0d20da4fd766,الروتيكسيماب,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_796780629bc7542c__inverse,rel_seed_796780629bc7542c,inverse,TREATS,ent_treatment_0d20da4fd766,الروتيكسيماب,Treatment,ent_diseasecondition_d039dca7a8c0,النقص الشديد للصفائح,DiseaseCondition,ahd5k_00203,الروتيكسيماب يفيده في علاج النقص الشديد للصفائح,QA explicitly discusses Rituximab as a treatment for severe thrombocytopenia (ITP) with dosage instructions.
trial_query_097,كيفية التعامل مع انتفاخ ضرس العقل مسببا الام و احمرار الفك الاسفل,0.900379,0.85,1.0,1.0,0.582321,0.04,0.333333,ent_diseasecondition_04b436ff2a98,ضرس العقل,detected_exact,seed_entity_traversal,rel_seed_88e6f3fee8de6995,rel_seed_88e6f3fee8de6995,direct,HAS_SYMPTOM,ent_diseasecondition_04b436ff2a98,ضرس العقل,DiseaseCondition,ent_symptom_249d07021a1b,الام,Symptom,ahd5k_04356,ضرس العقل,Wisdom teeth (ضرس العقل) are explicitly linked to pain (الام) as a symptom.
trial_query_097,كيفية التعامل مع انتفاخ ضرس العقل مسببا الام و احمرار الفك الاسفل,0.895379,0.85,1.0,1.0,0.582321,0.04,0.25,ent_symptom_249d07021a1b,الام,detected_exact,seed_entity_traversal,rel_seed_959ce061116b7eab,rel_seed_959ce061116b7eab,direct,TREATED_BY,ent_symptom_249d07021a1b,الام,Symptom,ent_treatment_1623092039ad,المراجعة الطبية,Treatment,ahd5k_04356,مراجعة طبيبك او اخصائي جراحه وجه و فكين,Direct recommendation to consult a specialist for pain (الام) caused by wisdom teeth.
trial_query_097,كيفية التعامل مع انتفاخ ضرس العقل مسببا الام و احمرار الفك الاسفل,0.894791,0.85,1.0,1.0,0.577429,0.04,0.25,ent_diseasecondition_04b436ff2a98,ضرس العقل,detected_exact,seed_entity_traversal,rel_seed_938a3b9670527bd9,rel_seed_938a3b9670527bd9,direct,HAS_SYMPTOM,ent_diseasecondition_04b436ff2a98,ضرس العقل,DiseaseCondition,ent_symptom_b754f1a1e5a8,صداع,Symptom,ahd5k_04356,ضرس العقل,Wisdom teeth (ضرس العقل) are explicitly linked to headache (صداع) as a symptom.
trial_query_097,كيفية التعامل مع انتفاخ ضرس العقل مسببا الام و احمرار الفك الاسفل,0.894791,0.85,1.0,1.0,0.577429,0.04,0.25,ent_diseasecondition_04b436ff2a98,ضرس العقل,detected_exact,seed_entity_traversal,rel_seed_9858f932165f0bb3,rel_seed_9858f932165f0bb3,direct,TREATED_BY,ent_diseasecondition_04b436ff2a98,ضرس العقل,DiseaseCondition,ent_treatment_1623092039ad,المراجعة الطبية,Treatment,ahd5k_04356,مراجعة طبيبك او اخصائي جراحه وجه و فكين,Direct recommendation to consult a specialist for wisdom teeth (ضرس العقل).
trial_query_097,كيفية التعامل مع انتفاخ ضرس العقل مسببا الام و احمرار الفك الاسفل,0.876041,0.85,1.0,1.0,0.504508,0.04,0.083333,ent_symptom_fd750eeb2865,انتفاخ,detected_exact,seed_entity_traversal,rel_seed_b0669eae8f21f480,rel_seed_b0669eae8f21f480,direct,INVESTIGATED_BY,ent_symptom_fd750eeb2865,انتفاخ,Symptom,ent_test_c4cfd2d6468c,اشعة,Test,ahd5k_01537,اشعة بالصبغة,X-ray with contrast is explicitly mentioned as the investigative method for the symptom of swelling.
trial_query_097,كيفية التعامل مع انتفاخ ضرس العقل مسببا الام و احمرار الفك الاسفل,0.732843,0.85,0.45,1.0,0.369525,0.04,0.166667,ent_symptom_b754f1a1e5a8,صداع,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_141b9acbdb0c5296,rel_seed_141b9acbdb0c5296,direct,TREATED_BY,ent_symptom_b754f1a1e5a8,صداع,Symptom,ent_treatment_1623092039ad,المراجعة الطبية,Treatment,ahd5k_04356,مراجعة طبيبك او اخصائي جراحه وجه و فكين,Direct recommendation to consult a specialist for headache caused by wisdom teeth.
trial_query_097,كيفية التعامل مع انتفاخ ضرس العقل مسببا الام و احمرار الفك الاسفل,0.717011,0.85,0.45,1.0,0.279258,0.04,0.083333,ent_symptom_42ad4acdebc5,وجع,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_11af4134e6087155,rel_seed_11af4134e6087155,direct,INVESTIGATED_BY,ent_symptom_42ad4acdebc5,وجع,Symptom,ent_test_c4cfd2d6468c,اشعة,Test,ahd5k_01537,اشعة بالصبغة,X-ray with contrast is explicitly mentioned as the investigative method for the symptom of body pain.
trial_query_097,كيفية التعامل مع انتفاخ ضرس العقل مسببا الام و احمرار الفك الاسفل,0.701365,0.85,0.45,1.0,0.107211,0.04,0.166667,ent_diseasecondition_4c4500ee0d57,ارتجاج دماغي,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_a0a9cb310e2c0172,rel_seed_a0a9cb310e2c0172,direct,DIAGNOSED_BY,ent_diseasecondition_4c4500ee0d57,ارتجاج دماغي,DiseaseCondition,ent_test_c4cfd2d6468c,أشعة,Test,ahd5k_02003,عمل صورة أشعة للرأس,الأشعة تُستخدم لتأكيد عدم وجود ارتجاج دماغي
trial_query_097,كيفية التعامل مع انتفاخ ضرس العقل مسببا الام و احمرار الفك الاسفل,0.560379,0.85,1.0,-0.2,0.582321,0.0,0.333333,ent_symptom_249d07021a1b,الام,detected_exact,seed_entity_traversal,rel_seed_88e6f3fee8de6995__inverse,rel_seed_88e6f3fee8de6995,inverse,SYMPTOM_OF,ent_symptom_249d07021a1b,الام,Symptom,ent_diseasecondition_04b436ff2a98,ضرس العقل,DiseaseCondition,ahd5k_04356,ضرس العقل,Wisdom teeth (ضرس العقل) are explicitly linked to pain (الام) as a symptom.
trial_query_097,كيفية التعامل مع انتفاخ ضرس العقل مسببا الام و احمرار الفك الاسفل,0.423379,0.85,0.45,-0.2,0.582321,0.0,0.25,ent_treatment_1623092039ad,المراجعة الطبية,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_959ce061116b7eab__inverse,rel_seed_959ce061116b7eab,inverse,TREATS,ent_treatment_1623092039ad,المراجعة الطبية,Treatment,ent_symptom_249d07021a1b,الام,Symptom,ahd5k_04356,مراجعة طبيبك او اخصائي جراحه وجه و فكين,Direct recommendation to consult a specialist for pain (الام) caused by wisdom teeth.
trial_query_097,كيفية التعامل مع انتفاخ ضرس العقل مسببا الام و احمرار الفك الاسفل,0.422791,0.85,0.45,-0.2,0.577429,0.0,0.25,ent_symptom_b754f1a1e5a8,صداع,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_938a3b9670527bd9__inverse,rel_seed_938a3b9670527bd9,inverse,SYMPTOM_OF,ent_symptom_b754f1a1e5a8,صداع,Symptom,ent_diseasecondition_04b436ff2a98,ضرس العقل,DiseaseCondition,ahd5k_04356,ضرس العقل,Wisdom teeth (ضرس العقل) are explicitly linked to headache (صداع) as a symptom.
trial_query_097,كيفية التعامل مع انتفاخ ضرس العقل مسببا الام و احمرار الفك الاسفل,0.422791,0.85,0.45,-0.2,0.577429,0.0,0.25,ent_treatment_1623092039ad,المراجعة الطبية,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_9858f932165f0bb3__inverse,rel_seed_9858f932165f0bb3,inverse,TREATS,ent_treatment_1623092039ad,المراجعة الطبية,Treatment,ent_diseasecondition_04b436ff2a98,ضرس العقل,DiseaseCondition,ahd5k_04356,مراجعة طبيبك او اخصائي جراحه وجه و فكين,Direct recommendation to consult a specialist for wisdom teeth (ضرس العقل).
trial_query_097,كيفية التعامل مع انتفاخ ضرس العقل مسببا الام و احمرار الفك الاسفل,0.404041,0.85,0.45,-0.2,0.504508,0.0,0.083333,ent_test_c4cfd2d6468c,اشعة,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_b0669eae8f21f480__inverse,rel_seed_b0669eae8f21f480,inverse,INVESTIGATES,ent_test_c4cfd2d6468c,اشعة,Test,ent_symptom_fd750eeb2865,انتفاخ,Symptom,ahd5k_01537,اشعة بالصبغة,X-ray with contrast is explicitly mentioned as the investigative method for the symptom of swelling.
trial_query_097,كيفية التعامل مع انتفاخ ضرس العقل مسببا الام و احمرار الفك الاسفل,0.392843,0.85,0.45,-0.2,0.369525,0.0,0.166667,ent_treatment_1623092039ad,المراجعة الطبية,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_141b9acbdb0c5296__inverse,rel_seed_141b9acbdb0c5296,inverse,TREATS,ent_treatment_1623092039ad,المراجعة الطبية,Treatment,ent_symptom_b754f1a1e5a8,صداع,Symptom,ahd5k_04356,مراجعة طبيبك او اخصائي جراحه وجه و فكين,Direct recommendation to consult a specialist for headache caused by wisdom teeth.
trial_query_097,كيفية التعامل مع انتفاخ ضرس العقل مسببا الام و احمرار الفك الاسفل,0.377011,0.85,0.45,-0.2,0.279258,0.0,0.083333,ent_test_c4cfd2d6468c,اشعة,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_11af4134e6087155__inverse,rel_seed_11af4134e6087155,inverse,INVESTIGATES,ent_test_c4cfd2d6468c,اشعة,Test,ent_symptom_42ad4acdebc5,وجع,Symptom,ahd5k_01537,اشعة بالصبغة,X-ray with contrast is explicitly mentioned as the investigative method for the symptom of body pain.
trial_query_097,كيفية التعامل مع انتفاخ ضرس العقل مسببا الام و احمرار الفك الاسفل,0.361365,0.85,0.45,-0.2,0.107211,0.0,0.166667,ent_test_c4cfd2d6468c,أشعة,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_a0a9cb310e2c0172__inverse,rel_seed_a0a9cb310e2c0172,inverse,DIAGNOSES,ent_test_c4cfd2d6468c,أشعة,Test,ent_diseasecondition_4c4500ee0d57,ارتجاج دماغي,DiseaseCondition,ahd5k_02003,عمل صورة أشعة للرأس,الأشعة تُستخدم لتأكيد عدم وجود ارتجاج دماغي
trial_query_098,تعاني والدتي من انسداد في الصمام الابهر بنسبة 40-60. حيث والتقرير ينصح باجراء عملية قلب مفتوح وتبديل صمامالابهر مع العلم انها تعاني من مرض السكري وضغط الدمز. العمر65س,0.641192,0.85,1.0,-0.2,0.62136,0.04,0.935484,ent_diseasecondition_380db6d92562,مرض السكري,detected_exact,seed_entity_traversal,rel_seed_bd9e5c6d36b9dbdb,rel_seed_bd9e5c6d36b9dbdb,direct,HAS_SYMPTOM,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ent_symptom_724e59ded899,ضغط الدم,Symptom,ahd5k_01294,مرض السكري وضغط الدمز,Direct co-occurrence with explicit disease-symptom relationship
trial_query_098,تعاني والدتي من انسداد في الصمام الابهر بنسبة 40-60. حيث والتقرير ينصح باجراء عملية قلب مفتوح وتبديل صمامالابهر مع العلم انها تعاني من مرض السكري وضغط الدمز. العمر65س,0.613176,0.9,1.0,-0.2,0.62136,0.04,0.193548,ent_diseasecondition_380db6d92562,مرض السكري,detected_exact,seed_entity_traversal,rel_seed_fff580f977f6b0c9,rel_seed_fff580f977f6b0c9,direct,DIAGNOSED_BY,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,ahd5k_01551,تحاليل مخبرية,Lab tests are standard diagnostic tools for diabetes.
trial_query_098,تعاني والدتي من انسداد في الصمام الابهر بنسبة 40-60. حيث والتقرير ينصح باجراء عملية قلب مفتوح وتبديل صمامالابهر مع العلم انها تعاني من مرض السكري وضغط الدمز. العمر65س,0.604418,0.85,1.0,-0.2,0.62136,0.04,0.322581,ent_diseasecondition_380db6d92562,مرض السكري,detected_exact,seed_entity_traversal,rel_seed_b3536762c6f85e02,rel_seed_b3536762c6f85e02,direct,HAS_SYMPTOM,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ent_symptom_724e59ded899,ضغط الدم,Symptom,ahd5k_04912,مع العلم أن المريض يعاني من مرض السكر,Explicit disease-symptom relationship
trial_query_098,تعاني والدتي من انسداد في الصمام الابهر بنسبة 40-60. حيث والتقرير ينصح باجراء عملية قلب مفتوح وتبديل صمامالابهر مع العلم انها تعاني من مرض السكري وضغط الدمز. العمر65س,0.600547,0.85,1.0,-0.2,0.62136,0.04,0.258065,ent_diseasecondition_380db6d92562,مرض السكري,detected_exact,seed_entity_traversal,rel_seed_1a25f42f93f6f380,rel_seed_1a25f42f93f6f380,direct,HAS_SYMPTOM,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ent_symptom_724e59ded899,ضغط الدم,Symptom,ahd5k_02607,مرض السكري وضغط الدم,Direct disease-symptom relationship established
trial_query_098,تعاني والدتي من انسداد في الصمام الابهر بنسبة 40-60. حيث والتقرير ينصح باجراء عملية قلب مفتوح وتبديل صمامالابهر مع العلم انها تعاني من مرض السكري وضغط الدمز. العمر65س,0.557992,0.85,0.82,-0.2,0.62136,0.0,0.935484,ent_symptom_724e59ded899,ضغط الدم,detected_alias,seed_entity_traversal,rel_seed_bd9e5c6d36b9dbdb__inverse,rel_seed_bd9e5c6d36b9dbdb,inverse,SYMPTOM_OF,ent_symptom_724e59ded899,ضغط الدم,Symptom,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ahd5k_01294,مرض السكري وضغط الدمز,Direct co-occurrence with explicit disease-symptom relationship
trial_query_098,تعاني والدتي من انسداد في الصمام الابهر بنسبة 40-60. حيث والتقرير ينصح باجراء عملية قلب مفتوح وتبديل صمامالابهر مع العلم انها تعاني من مرض السكري وضغط الدمز. العمر65س,0.53903,0.88,1.0,-0.2,0.391812,0.0,0.193548,ent_symptom_d713f64368d3,ضغط,detected_exact,seed_entity_traversal,rel_seed_3f9dbbea6fdd8f6f__inverse,rel_seed_3f9dbbea6fdd8f6f,inverse,SYMPTOM_OF,ent_symptom_d713f64368d3,ضغط,Symptom,ent_diseasecondition_ad3e19c416f6,التهاب الجيوب الأنفية,DiseaseCondition,ahd5k_02662,ضغط,Sinusitis (التهاب الجيوب الأنفية) causes facial pressure (ضغط) as a direct symptom.
trial_query_098,تعاني والدتي من انسداد في الصمام الابهر بنسبة 40-60. حيث والتقرير ينصح باجراء عملية قلب مفتوح وتبديل صمامالابهر مع العلم انها تعاني من مرض السكري وضغط الدمز. العمر65س,0.521434,0.99,0.697,-0.2,0.215346,0.04,0.193548,supp_ent_measurement_bp,ضغط الدم,family_equivalent,seed_entity_traversal,supp_rel_normal_bp,supp_rel_normal_bp,direct,HAS_NORMAL_RANGE,supp_ent_measurement_bp,ضغط الدم,Measurement,supp_ent_range_bp,140-80 إذا لا توجد أمراض مصاحبة,Range,ahd5k_00085,حسب عوامل الخطورة الأخرى كالسكري والكلى؛ إذا لا توجد أمراض مصاحبة فالقيمة المذكورة 140-80.,dataset-derived supplemental fact from ahd5k_00085
trial_query_098,تعاني والدتي من انسداد في الصمام الابهر بنسبة 40-60. حيث والتقرير ينصح باجراء عملية قلب مفتوح وتبديل صمامالابهر مع العلم انها تعاني من مرض السكري وضغط الدمز. العمر65س,0.521218,0.85,0.82,-0.2,0.62136,0.0,0.322581,ent_symptom_724e59ded899,ضغط الدم,detected_alias,seed_entity_traversal,rel_seed_b3536762c6f85e02__inverse,rel_seed_b3536762c6f85e02,inverse,SYMPTOM_OF,ent_symptom_724e59ded899,ضغط الدم,Symptom,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ahd5k_04912,مع العلم أن المريض يعاني من مرض السكر,Explicit disease-symptom relationship
trial_query_098,تعاني والدتي من انسداد في الصمام الابهر بنسبة 40-60. حيث والتقرير ينصح باجراء عملية قلب مفتوح وتبديل صمامالابهر مع العلم انها تعاني من مرض السكري وضغط الدمز. العمر65س,0.517347,0.85,0.82,-0.2,0.62136,0.0,0.258065,ent_symptom_724e59ded899,ضغط الدم,detected_alias,seed_entity_traversal,rel_seed_1a25f42f93f6f380__inverse,rel_seed_1a25f42f93f6f380,inverse,SYMPTOM_OF,ent_symptom_724e59ded899,ضغط الدم,Symptom,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ahd5k_02607,مرض السكري وضغط الدم,Direct disease-symptom relationship established
trial_query_099,انا ابتلعت دبوس امس ولا اشعر ببلعه واعاني بوجع صدري كيف اعمل,0.694777,0.85,0.45,1.0,0.058722,0.04,0.153846,ent_diseasecondition_9719230327a2,فقر الدم,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_0e8bcb10a29e6d54,rel_seed_0e8bcb10a29e6d54,direct,HAS_SYMPTOM,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,ent_symptom_d48190970b2d,تنميل,Symptom,ahd5k_00838,نقص فيتامين (ب12) يسبب انيميا وتنميل,QA directly states vitamin B12 deficiency causes anemia and numbness
trial_query_099,انا ابتلعت دبوس امس ولا اشعر ببلعه واعاني بوجع صدري كيف اعمل,0.654777,0.85,0.45,1.0,0.058722,0.0,0.153846,ent_symptom_d48190970b2d,تنميل,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_0e8bcb10a29e6d54__inverse,rel_seed_0e8bcb10a29e6d54,inverse,SYMPTOM_OF,ent_symptom_d48190970b2d,تنميل,Symptom,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,ahd5k_00838,نقص فيتامين (ب12) يسبب انيميا وتنميل,QA directly states vitamin B12 deficiency causes anemia and numbness
trial_query_099,انا ابتلعت دبوس امس ولا اشعر ببلعه واعاني بوجع صدري كيف اعمل,0.613289,0.85,1.0,-0.2,0.395038,0.04,0.923077,ent_diseasecondition_16a389cfd1bd,دبوس,detected_exact,seed_entity_traversal,rel_seed_a00e16b437bbc4d4,rel_seed_a00e16b437bbc4d4,direct,DIAGNOSED_BY,ent_diseasecondition_16a389cfd1bd,دبوس,DiseaseCondition,ent_test_c4cfd2d6468c,أشعة,Test,ahd5k_01295,أشعة لمعرفة مكان الدبوس والتأكد من وجوده,الأشعة تُستخدم لتحديد موقع الدبوس والتحقق من وجوده
trial_query_099,انا ابتلعت دبوس امس ولا اشعر ببلعه واعاني بوجع صدري كيف اعمل,0.563296,0.85,1.0,-0.2,0.401503,0.04,0.076923,ent_symptom_42ad4acdebc5,وجع,detected_exact,seed_entity_traversal,rel_seed_11af4134e6087155,rel_seed_11af4134e6087155,direct,INVESTIGATED_BY,ent_symptom_42ad4acdebc5,وجع,Symptom,ent_test_c4cfd2d6468c,اشعة,Test,ahd5k_01537,اشعة بالصبغة,X-ray with contrast is explicitly mentioned as the investigative method for the symptom of body pain.
trial_query_099,انا ابتلعت دبوس امس ولا اشعر ببلعه واعاني بوجع صدري كيف اعمل,0.441289,0.85,0.45,-0.2,0.395038,0.0,0.923077,ent_test_c4cfd2d6468c,أشعة,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_a00e16b437bbc4d4__inverse,rel_seed_a00e16b437bbc4d4,inverse,DIAGNOSES,ent_test_c4cfd2d6468c,أشعة,Test,ent_diseasecondition_16a389cfd1bd,دبوس,DiseaseCondition,ahd5k_01295,أشعة لمعرفة مكان الدبوس والتأكد من وجوده,الأشعة تُستخدم لتحديد موقع الدبوس والتحقق من وجوده
trial_query_099,انا ابتلعت دبوس امس ولا اشعر ببلعه واعاني بوجع صدري كيف اعمل,0.406055,0.85,0.45,-0.2,0.229629,0.04,0.0,ent_symptom_fd750eeb2865,انتفاخ,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_b0669eae8f21f480,rel_seed_b0669eae8f21f480,direct,INVESTIGATED_BY,ent_symptom_fd750eeb2865,انتفاخ,Symptom,ent_test_c4cfd2d6468c,اشعة,Test,ahd5k_01537,اشعة بالصبغة,X-ray with contrast is explicitly mentioned as the investigative method for the symptom of swelling.
trial_query_099,انا ابتلعت دبوس امس ولا اشعر ببلعه واعاني بوجع صدري كيف اعمل,0.402786,0.85,0.45,-0.2,0.087002,0.04,0.230769,ent_diseasecondition_2f75d3dabe0b,حساسية,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_6687872658c864ac,rel_seed_6687872658c864ac,direct,DIAGNOSED_BY,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_test_3f0d2e079b73,RAST Test,Test,ahd5k_01245,معرفة سبب الحساسيه يتم ذلك عن طريق RAST Test,Test explicitly linked to allergy diagnosis
trial_query_099,انا ابتلعت دبوس امس ولا اشعر ببلعه واعاني بوجع صدري كيف اعمل,0.391296,0.85,0.45,-0.2,0.401503,0.0,0.076923,ent_test_c4cfd2d6468c,اشعة,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_11af4134e6087155__inverse,rel_seed_11af4134e6087155,inverse,INVESTIGATES,ent_test_c4cfd2d6468c,اشعة,Test,ent_symptom_42ad4acdebc5,وجع,Symptom,ahd5k_01537,اشعة بالصبغة,X-ray with contrast is explicitly mentioned as the investigative method for the symptom of body pain.
trial_query_099,انا ابتلعت دبوس امس ولا اشعر ببلعه واعاني بوجع صدري كيف اعمل,0.366055,0.85,0.45,-0.2,0.229629,0.0,0.0,ent_test_c4cfd2d6468c,اشعة,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_b0669eae8f21f480__inverse,rel_seed_b0669eae8f21f480,inverse,INVESTIGATES,ent_test_c4cfd2d6468c,اشعة,Test,ent_symptom_fd750eeb2865,انتفاخ,Symptom,ahd5k_01537,اشعة بالصبغة,X-ray with contrast is explicitly mentioned as the investigative method for the symptom of swelling.
