query_id,candidate_type,candidate_id,candidate_pool,relevance_label,candidate_rank,p_usable,p_direct_given_usable,p_direct,expected_relevance
evalv1_048,relation,rel_seed_816bcc3d5c4c18a9,original_pool,0,2,0.03166251,0.08117863,0.00257032,0.03423283
evalv1_048,evidence,mention::men_merge_0001047,original_pool,0,3,0.35424632,0.13972336,0.04949649,0.4037428
evalv1_048,relation,rel_seed_e5d5d24ccd34f093,original_pool,0,3,0.03349818,0.02315097,0.00077552,0.0342737
evalv1_048,evidence,qa::ahdqa_0572290,original_pool,0,4,0.79194817,0.80779702,0.63973337,1.43168154
evalv1_048,evidence,qa::ahdqa_0734955,original_pool,0,5,0.78503057,0.80693333,0.63346733,1.41849789
evalv1_049,evidence,qa::ahd5k_00486,original_pool,0,1,0.87382132,0.719189,0.62844268,1.502264
evalv1_049,relation,rel_seed_863bafc0ec587f2d,original_pool,0,1,0.1897064,0.02834651,0.00537751,0.19508392
evalv1_049,evidence,qa::ahd10k_07370,original_pool,1,2,0.85176572,0.50814909,0.43282398,1.2845897
evalv1_049,relation,rel_seed_726a0bbab0b01798,original_pool,0,2,0.15147224,0.03151535,0.0047737,0.15624594
evalv1_049,evidence,qa::ahd10k_00054,original_pool,1,3,0.94040527,0.32586706,0.3064471,1.24685237
evalv1_049,evidence,qa::ahd10k_04712,original_pool,1,4,0.58164761,0.00418535,0.0024344,0.58408201
evalv1_049,evidence,mention::men_merge_0004903,original_pool,0,5,0.25048677,0.29724835,0.07445678,0.32494355
evalv1_049,evidence,qa::ahdqa_0097249,partial_fts_expansion,2,1,0.53870464,0.08370156,0.04509042,0.58379505
evalv1_050,evidence,qa::ahdqa_0778821,original_pool,0,1,0.84678631,0.90562424,0.76687021,1.61365653
evalv1_050,evidence,qa::ahdqa_0463794,original_pool,2,2,0.80957024,0.88166424,0.71376914,1.52333938
evalv1_050,evidence,qa::ahdqa_0284460,original_pool,1,3,0.66873022,0.81981872,0.54823756,1.21696778
evalv1_050,evidence,qa::ahdqa_0387163,original_pool,0,4,0.78617562,0.86647794,0.68120383,1.46737945
evalv1_050,evidence,qa::ahdqa_0745805,original_pool,0,5,0.78183604,0.86358274,0.67518011,1.45701615
evalv1_051,evidence,qa::ahdqa_0205255,original_pool,0,1,0.74470811,0.84660177,0.63047121,1.37517932
evalv1_051,evidence,qa::ahdqa_0603506,original_pool,0,2,0.65895084,0.83953443,0.55321192,1.21216276
evalv1_051,evidence,qa::ahdqa_0143711,original_pool,0,3,0.63184217,0.81179735,0.5129278,1.14476997
evalv1_051,evidence,qa::ahdqa_0600615,original_pool,0,4,0.61314514,0.80919243,0.4961524,1.10929754
evalv1_051,evidence,qa::ahdqa_0569351,original_pool,0,5,0.59822238,0.8059201,0.48211944,1.08034182
evalv1_052,evidence,qa::ahd10k_04773,original_pool,0,1,0.138909,0.00583574,0.00081064,0.13971963
evalv1_052,evidence,qa::ahd10k_06668,original_pool,1,2,0.76128164,0.30327058,0.23087432,0.99215597
evalv1_052,evidence,qa::ahd10k_07229,original_pool,0,3,0.60217831,0.24051631,0.14483371,0.74701201
evalv1_052,evidence,mention::men_merge_0003721,original_pool,1,4,0.54603316,0.23227199,0.12682821,0.67286137
evalv1_052,evidence,qa::ahdqa_0727173,original_pool,1,5,0.88580608,0.76015101,0.67334639,1.55915247
evalv1_052,evidence,qa::ahdqa_0037907,partial_fts_expansion,0,1,0.55360286,0.138992,0.07694637,0.63054924
evalv1_052,evidence,qa::ahdqa_0203538,partial_fts_expansion,0,2,0.42645349,0.20755489,0.08851251,0.514966
evalv1_052,evidence,qa::ahdqa_0265199,partial_fts_expansion,1,3,0.38535959,0.23533867,0.09069002,0.47604961
evalv1_052,evidence,qa::ahdqa_0064643,partial_fts_expansion,1,4,0.36537203,0.2501622,0.09140227,0.4567743
evalv1_052,evidence,qa::ahdqa_0429056,partial_fts_expansion,0,5,0.35359357,0.25934967,0.09170438,0.44529795
evalv1_052,evidence,qa::ahdqa_0502065,partial_fts_expansion,1,6,0.34583785,0.26559513,0.09185285,0.43769069
evalv1_052,evidence,qa::ahdqa_0564849,partial_fts_expansion,1,7,0.34034752,0.27011451,0.0919328,0.43228033
evalv1_052,evidence,qa::ahdqa_0697883,partial_fts_expansion,0,8,0.33625763,0.27353566,0.09197845,0.42823609
evalv1_052,evidence,qa::ahdqa_0643795,partial_fts_expansion,1,9,0.33309345,0.27621515,0.09200546,0.42509891
evalv1_053,evidence,mention::men_merge_0004484,original_pool,1,1,0.40212837,0.34761963,0.13978771,0.54191608
evalv1_053,evidence,mention::men_merge_0000260,original_pool,0,2,0.37663318,0.09418595,0.03547355,0.41210673
evalv1_053,evidence,qa::ahdqa_0097140,original_pool,1,3,0.49322951,0.39689139,0.19575854,0.68898805
evalv1_053,evidence,qa::ahdqa_0231287,original_pool,1,4,0.34569691,0.24867494,0.08596616,0.43166307
evalv1_053,evidence,qa::ahdqa_0203171,original_pool,1,5,0.33408282,0.29776302,0.09947751,0.43356033
evalv1_053,evidence,qa::ahdqa_0104306,partial_fts_expansion,0,1,0.59685586,0.1837978,0.10970079,0.70655665
evalv1_053,evidence,qa::ahdqa_0230158,partial_fts_expansion,0,2,0.43455896,0.26320827,0.11437951,0.54893848
evalv1_053,evidence,qa::ahdqa_0729287,partial_fts_expansion,0,3,0.38182096,0.29410336,0.11229483,0.49411578
evalv1_053,evidence,qa::ahdqa_0191577,partial_fts_expansion,0,4,0.35638197,0.3103194,0.11059224,0.46697421
evalv1_053,evidence,qa::ahdqa_0681693,partial_fts_expansion,1,5,0.34148852,0.32028119,0.10937235,0.45086087
evalv1_053,evidence,qa::ahdqa_0330461,partial_fts_expansion,0,6,0.33172836,0.32701534,0.10848026,0.44020862
evalv1_053,evidence,qa::ahdqa_0641579,partial_fts_expansion,0,7,0.32484372,0.33186968,0.10780578,0.4326495
evalv1_053,evidence,qa::ahdqa_0728985,partial_fts_expansion,1,8,0.31972926,0.33553411,0.10728007,0.42700934
evalv1_053,evidence,qa::ahdqa_0336609,partial_fts_expansion,0,9,0.31578104,0.33839801,0.10685967,0.42264071
evalv1_053,evidence,qa::ahdqa_0721402,partial_fts_expansion,0,10,0.31264145,0.34069769,0.10651622,0.41915767
evalv1_053,evidence,qa::ahdqa_0547088,partial_fts_expansion,1,11,0.3100854,0.34258486,0.10623056,0.41631596
evalv1_053,evidence,qa::ahdqa_0783449,partial_fts_expansion,0,12,0.30796417,0.34416131,0.10598935,0.41395353
evalv1_054,evidence,qa::ahd10k_02959,original_pool,1,1,0.35677874,0.20747226,0.07402169,0.43080043
evalv1_054,evidence,qa::ahdqa_0640414,original_pool,1,2,0.6431675,0.84944367,0.54633456,1.18950206
evalv1_054,evidence,qa::ahdqa_0462475,original_pool,1,3,0.46900966,0.81588423,0.38265758,0.85166724
evalv1_054,evidence,qa::ahdqa_0663083,original_pool,1,4,0.53855505,0.76411269,0.41151675,0.9500718
evalv1_054,evidence,qa::ahdqa_0519792,original_pool,0,5,0.52529005,0.76153256,0.40002548,0.92531553
evalv1_054,evidence,qa::ahdqa_0351882,partial_fts_expansion,0,1,0.27589842,0.08378374,0.0231158,0.29901422
evalv1_054,evidence,qa::ahdqa_0306698,partial_fts_expansion,0,2,0.18596071,0.1291997,0.02402607,0.20998677
evalv1_054,evidence,qa::ahdqa_0127172,partial_fts_expansion,0,3,0.16151509,0.14845968,0.02397848,0.18549357
evalv1_054,evidence,qa::ahdqa_0074146,partial_fts_expansion,0,4,0.15029868,0.15894839,0.02388973,0.17418841
evalv1_054,evidence,qa::ahdqa_0146394,partial_fts_expansion,0,5,0.14388161,0.16552543,0.02381607,0.16769768
evalv1_054,evidence,qa::ahdqa_0006488,partial_fts_expansion,0,6,0.13973139,0.17003017,0.02375855,0.16348994
evalv1_054,evidence,qa::ahdqa_0185389,partial_fts_expansion,0,7,0.13682869,0.17330716,0.02371339,0.16054208
evalv1_054,evidence,qa::ahdqa_0370702,partial_fts_expansion,0,8,0.13468511,0.17579751,0.02367731,0.15836241
evalv1_054,evidence,qa::ahdqa_0099198,partial_fts_expansion,0,9,0.13303754,0.17775385,0.02364793,0.15668547
evalv1_054,evidence,qa::ahdqa_0137580,partial_fts_expansion,0,10,0.13173179,0.17933117,0.02362362,0.15535541
evalv1_054,evidence,qa::ahdqa_0215671,partial_fts_expansion,0,11,0.3285178,0.28014144,0.09203145,0.42054925
evalv1_054,evidence,qa::ahdqa_0383810,partial_fts_expansion,1,12,0.32681022,0.28162256,0.09203713,0.41884735
evalv1_055,evidence,qa::ahd10k_05151,original_pool,0,1,0.46966124,0.29229049,0.13727751,0.60693875
evalv1_055,evidence,qa::ahdqa_0103929,original_pool,0,2,0.46732144,0.57810199,0.27015945,0.7374809
evalv1_055,evidence,qa::ahd10k_02724,original_pool,0,3,0.33453158,0.23162808,0.07748691,0.41201849
evalv1_055,evidence,qa::ahd10k_02882,original_pool,1,4,0.91959115,0.44337753,0.40772605,1.3273172
evalv1_055,evidence,qa::ahdqa_0069988,original_pool,0,5,0.38593319,0.48616369,0.1876267,0.57355989
evalv1_055,evidence,qa::ahdqa_0076881,partial_fts_expansion,0,1,0.78714614,0.0877566,0.06907727,0.85622341
evalv1_055,evidence,qa::ahdqa_0701150,partial_fts_expansion,1,2,0.74061217,0.21601251,0.15998149,0.90059366
evalv1_055,evidence,qa::ahdqa_0593057,partial_fts_expansion,1,3,0.27552737,0.01413921,0.00389574,0.27942311
evalv1_055,evidence,qa::ahdqa_0789682,partial_fts_expansion,0,4,0.71500646,0.31801367,0.22738183,0.94238829
evalv1_055,evidence,qa::ahdqa_0358595,partial_fts_expansion,1,5,0.2619744,0.01863405,0.00488164,0.26685604
evalv1_055,evidence,qa::ahdqa_0629049,partial_fts_expansion,1,6,0.25865414,0.01996118,0.00516304,0.26381719
evalv1_055,evidence,qa::ahdqa_0209878,partial_fts_expansion,0,7,0.25629938,0.02096539,0.00537342,0.26167279
evalv1_055,evidence,qa::ahdqa_0032969,partial_fts_expansion,0,8,0.70164871,0.37757722,0.26492657,0.96657528
evalv1_055,evidence,qa::ahdqa_0776643,partial_fts_expansion,0,9,0.25318162,0.02238156,0.0056666,0.25884822
evalv1_055,evidence,qa::ahdqa_0185962,partial_fts_expansion,0,10,0.25209635,0.02289897,0.00577275,0.25786909
evalv1_055,evidence,qa::ahdqa_0358430,partial_fts_expansion,1,11,0.90554434,0.51357574,0.4650656,1.37060995
evalv1_055,evidence,qa::ahdqa_0471731,partial_fts_expansion,0,12,0.9052086,0.51755777,0.46849775,1.37370635
evalv1_056,evidence,qa::ahdqa_0452528,original_pool,1,1,0.72695816,0.71870796,0.52247061,1.24942877
evalv1_056,evidence,mention::men_merge_0003982,original_pool,0,2,0.40820055,0.22533183,0.09198058,0.50018113
evalv1_056,evidence,qa::ahdqa_0452536,original_pool,1,3,0.6424916,0.66487926,0.42717934,1.06967094
evalv1_056,evidence,qa::ahdqa_0375983,original_pool,1,4,0.48788924,0.60772729,0.2965036,0.78439284
evalv1_056,evidence,qa::ahdqa_0775252,original_pool,0,5,0.46258846,0.54921458,0.25406032,0.71664878
evalv1_056,evidence,qa::ahdqa_0532642,partial_fts_expansion,0,1,0.22290456,0.16530562,0.03684738,0.25975193
evalv1_056,evidence,qa::ahdqa_0329904,partial_fts_expansion,0,2,0.12932803,0.16286436,0.02106293,0.15039096
evalv1_056,evidence,qa::ahdqa_0247832,partial_fts_expansion,0,3,0.10656887,0.16205709,0.01727024,0.12383911
evalv1_056,evidence,qa::ahdqa_0606374,partial_fts_expansion,0,4,0.09656742,0.16165466,0.01561057,0.11217799
evalv1_056,evidence,qa::ahdqa_0318206,partial_fts_expansion,0,5,0.09097652,0.1614136,0.01468485,0.10566137
evalv1_056,evidence,qa::ahdqa_0290206,partial_fts_expansion,0,6,0.08741277,0.16125304,0.01409557,0.10150834
evalv1_056,evidence,qa::ahdqa_0552219,partial_fts_expansion,0,7,0.084945,0.16113845,0.01368791,0.09863291
evalv1_056,evidence,qa::ahdqa_0257450,partial_fts_expansion,0,8,0.08313583,0.16105254,0.01338924,0.09652507
evalv1_056,evidence,qa::ahdqa_0269510,partial_fts_expansion,0,9,0.081753,0.16098575,0.01316107,0.09491407
evalv1_056,evidence,qa::ahdqa_0239955,partial_fts_expansion,1,10,0.33959262,0.25153076,0.08541799,0.42501061
evalv1_056,evidence,qa::ahdqa_0365922,partial_fts_expansion,1,11,0.33691433,0.25146984,0.08472379,0.42163813
evalv1_056,evidence,qa::ahdqa_0000361,partial_fts_expansion,0,12,0.33469039,0.25141908,0.08414755,0.41883794
evalv1_057,evidence,qa::ahd10k_08091,original_pool,0,1,0.35951105,0.1243676,0.04471153,0.40422257
evalv1_057,evidence,qa::ahd10k_00819,original_pool,0,2,0.44724524,0.12629356,0.05648419,0.50372943
evalv1_057,evidence,mention::men_merge_0000661,original_pool,0,3,0.58509609,0.08403633,0.04916933,0.63426542
evalv1_057,evidence,mention::men_merge_0004305,original_pool,1,4,0.15565989,0.18212408,0.02834941,0.18400931
evalv1_057,evidence,qa::ahd5k_04389,original_pool,0,5,0.60188896,0.28870792,0.17377011,0.77565908
evalv1_057,evidence,qa::ahdqa_0079897,partial_fts_expansion,0,1,0.61401531,0.24644509,0.15132106,0.76533637
evalv1_057,evidence,qa::ahdqa_0601548,partial_fts_expansion,0,2,0.44299194,0.31054387,0.13756843,0.58056037
evalv1_057,evidence,qa::ahdqa_0651058,partial_fts_expansion,1,3,0.38695935,0.33383668,0.12918123,0.51614058
evalv1_057,evidence,qa::ahdqa_0486965,partial_fts_expansion,0,4,0.35993338,0.34580386,0.12446635,0.48439973
evalv1_057,evidence,qa::ahdqa_0617809,partial_fts_expansion,1,5,0.34412205,0.35308022,0.12150269,0.46562474
evalv1_057,evidence,qa::ahdqa_0641962,partial_fts_expansion,0,6,0.33376729,0.3579695,0.11947851,0.4532458
evalv1_057,evidence,qa::ahdqa_0682354,partial_fts_expansion,1,7,0.32646726,0.36148009,0.11801141,0.44447867
evalv1_057,evidence,qa::ahdqa_0063226,partial_fts_expansion,0,8,0.32104667,0.3641228,0.11690041,0.43794708
evalv1_057,evidence,qa::ahdqa_0012366,partial_fts_expansion,0,9,0.31686367,0.36618393,0.11603038,0.43289405
evalv1_057,evidence,qa::ahdqa_0221782,partial_fts_expansion,0,10,0.31353841,0.36783637,0.11533083,0.42886924
evalv1_057,evidence,qa::ahdqa_0620331,partial_fts_expansion,1,11,0.3108319,0.36919069,0.11475624,0.42558815
evalv1_057,evidence,qa::ahdqa_0188057,partial_fts_expansion,0,12,0.30858631,0.37032086,0.11427595,0.42286226
evalv1_058,evidence,qa::ahd5k_01422,original_pool,0,1,0.54526179,0.42127113,0.22970305,0.77496484
evalv1_058,evidence,qa::ahd10k_05967,original_pool,0,2,0.60075097,0.23310065,0.14003544,0.74078642
evalv1_058,evidence,qa::ahdqa_0662106,original_pool,0,3,0.79851053,0.65311969,0.52152296,1.32003349
evalv1_058,evidence,qa::ahdqa_0013406,original_pool,1,4,0.57405777,0.53667325,0.30808145,0.88213922
evalv1_058,evidence,qa::ahdqa_0268321,original_pool,0,5,0.64071613,0.50895387,0.32609496,0.96681108
evalv1_058,evidence,qa::ahdqa_0230158,partial_fts_expansion,1,1,0.27589842,0.08378374,0.0231158,0.29901422
evalv1_058,evidence,qa::ahdqa_0681693,partial_fts_expansion,0,2,0.18596071,0.1291997,0.02402607,0.20998677
evalv1_058,evidence,qa::ahdqa_0721402,partial_fts_expansion,0,3,0.16151509,0.14845968,0.02397848,0.18549357
evalv1_058,evidence,qa::ahdqa_0183485,partial_fts_expansion,0,4,0.15029868,0.15894839,0.02388973,0.17418841
evalv1_058,evidence,qa::ahdqa_0044708,partial_fts_expansion,0,5,0.14388161,0.16552543,0.02381607,0.16769768
evalv1_058,evidence,qa::ahdqa_0142911,partial_fts_expansion,0,6,0.13973139,0.17003017,0.02375855,0.16348994
evalv1_058,evidence,qa::ahdqa_0433223,partial_fts_expansion,2,7,0.34034752,0.27011451,0.0919328,0.43228033
evalv1_059,evidence,mention::men_merge_0003724,original_pool,0,1,0.51105848,0.15046469,0.07689626,0.58795473
evalv1_059,evidence,mention::men_merge_0004357,original_pool,0,2,0.01412175,0.01650703,0.00023311,0.01435486
evalv1_059,evidence,mention::men_merge_0005594,original_pool,0,3,0.18871302,0.21364839,0.04031823,0.22903125
evalv1_059,evidence,qa::ahdqa_0064643,original_pool,0,4,0.69883372,0.51868206,0.36247251,1.06130623
evalv1_059,evidence,qa::ahd5k_04903,original_pool,0,5,0.33584989,0.1591844,0.05346206,0.38931195
evalv1_060,evidence,qa::ahdqa_0136654,original_pool,2,1,0.88738507,0.8604849,0.76358146,1.65096652
evalv1_060,evidence,qa::ahd10k_00182,original_pool,0,2,0.47939801,0.00251455,0.00120547,0.48060348
evalv1_060,evidence,qa::ahdqa_0040122,original_pool,1,3,0.75116434,0.77468774,0.5819178,1.33308214
evalv1_060,evidence,qa::ahdqa_0013790,original_pool,1,4,0.89127004,0.89920779,0.80143697,1.69270701
evalv1_060,evidence,mention::men_merge_0003459,original_pool,0,5,0.57837541,0.36168388,0.20918906,0.78756447
evalv1_061,evidence,qa::ahd10k_08440,original_pool,0,1,0.49858178,0.18749494,0.09348156,0.59206334
evalv1_061,evidence,qa::ahd5k_04003,original_pool,0,2,0.34718322,0.19330258,0.06711141,0.41429464
evalv1_061,evidence,mention::men_merge_0004825,original_pool,0,3,0.22799446,0.2067048,0.04712755,0.27512201
evalv1_061,evidence,mention::men_merge_0005588,original_pool,0,4,0.20344849,0.28599175,0.05818459,0.26163308
evalv1_061,evidence,qa::ahdqa_0405184,original_pool,1,5,0.818593,0.65230089,0.53396895,1.35256195
evalv1_061,evidence,qa::ahdqa_0175173,partial_fts_expansion,1,1,0.59685586,0.1837978,0.10970079,0.70655665
evalv1_061,evidence,qa::ahdqa_0203836,partial_fts_expansion,0,2,0.43455896,0.26320827,0.11437951,0.54893848
evalv1_061,evidence,qa::ahdqa_0532642,partial_fts_expansion,0,3,0.38182096,0.29410336,0.11229483,0.49411578
evalv1_061,evidence,qa::ahdqa_0432175,partial_fts_expansion,0,4,0.35638197,0.3103194,0.11059224,0.46697421
evalv1_061,evidence,qa::ahdqa_0247832,partial_fts_expansion,0,5,0.34148852,0.32028119,0.10937235,0.45086087
evalv1_061,evidence,qa::ahdqa_0387225,partial_fts_expansion,1,6,0.33172836,0.32701534,0.10848026,0.44020862
evalv1_061,evidence,qa::ahdqa_0267985,partial_fts_expansion,0,7,0.32484372,0.33186968,0.10780578,0.4326495
evalv1_061,evidence,qa::ahdqa_0606374,partial_fts_expansion,0,8,0.31972926,0.33553411,0.10728007,0.42700934
evalv1_061,evidence,qa::ahdqa_0406014,partial_fts_expansion,1,9,0.31578104,0.33839801,0.10685967,0.42264071
evalv1_061,evidence,qa::ahdqa_0079625,partial_fts_expansion,0,10,0.31264145,0.34069769,0.10651622,0.41915767
evalv1_061,evidence,qa::ahdqa_0318206,partial_fts_expansion,0,11,0.3100854,0.34258486,0.10623056,0.41631596
evalv1_061,evidence,qa::ahdqa_0499574,partial_fts_expansion,1,12,0.30796417,0.34416131,0.10598935,0.41395353
evalv1_062,evidence,qa::ahd10k_06668,original_pool,1,1,0.66991372,0.25957856,0.17389524,0.84380896
evalv1_062,evidence,qa::ahd10k_02818,original_pool,0,2,0.57804585,0.24771134,0.14318851,0.72123436
evalv1_062,evidence,qa::ahd10k_00769,original_pool,1,3,0.77545689,0.01499108,0.01162493,0.78708183
evalv1_062,evidence,qa::ahd10k_06938,original_pool,1,4,0.49285762,0.20658556,0.10181727,0.59467489
evalv1_062,evidence,qa::ahd10k_03368,original_pool,0,5,0.45540767,0.24949079,0.11362002,0.56902769
evalv1_062,evidence,qa::ahdqa_0459503,partial_fts_expansion,0,1,0.55360286,0.138992,0.07694637,0.63054924
evalv1_062,evidence,qa::ahdqa_0072799,partial_fts_expansion,0,2,0.42645349,0.20755489,0.08851251,0.514966
evalv1_062,evidence,qa::ahdqa_0296520,partial_fts_expansion,0,3,0.38535959,0.23533867,0.09069002,0.47604961
evalv1_062,evidence,qa::ahdqa_0216168,partial_fts_expansion,1,4,0.36537203,0.2501622,0.09140227,0.4567743
evalv1_062,evidence,qa::ahdqa_0266495,partial_fts_expansion,0,5,0.35359357,0.25934967,0.09170438,0.44529795
evalv1_062,evidence,qa::ahdqa_0361768,partial_fts_expansion,0,6,0.34583785,0.26559513,0.09185285,0.43769069
evalv1_062,evidence,qa::ahdqa_0390819,partial_fts_expansion,0,7,0.34034752,0.27011451,0.0919328,0.43228033
evalv1_062,evidence,qa::ahdqa_0707304,partial_fts_expansion,0,8,0.33625763,0.27353566,0.09197845,0.42823609
evalv1_062,evidence,qa::ahdqa_0030523,partial_fts_expansion,0,9,0.33309345,0.27621515,0.09200546,0.42509891
evalv1_062,evidence,qa::ahdqa_0420249,partial_fts_expansion,0,10,0.33057288,0.2783704,0.0920217,0.42259458
evalv1_062,evidence,qa::ahdqa_0798531,partial_fts_expansion,0,11,0.3285178,0.28014144,0.09203145,0.42054925
evalv1_062,evidence,qa::ahdqa_0391817,partial_fts_expansion,0,12,0.32681022,0.28162256,0.09203713,0.41884735
evalv1_063,evidence,qa::ahd10k_09979,original_pool,0,1,0.20868472,0.05380694,0.01122869,0.2199134
evalv1_063,evidence,qa::ahd10k_06281,original_pool,0,2,0.3097034,0.00014449,4.475e-05,0.30974815
evalv1_063,evidence,mention::men_merge_0005895,original_pool,0,3,0.12137876,0.18894831,0.02293431,0.14431307
evalv1_063,evidence,mention::men_merge_0004214,original_pool,0,4,0.20806601,0.22888809,0.04762383,0.25568984
evalv1_063,evidence,mention::men_merge_0004006,original_pool,1,5,0.15919112,0.00012251,1.95e-05,0.15921062
evalv1_063,evidence,qa::ahdqa_0230158,partial_fts_expansion,0,1,0.22290456,0.16530562,0.03684738,0.25975193
evalv1_063,evidence,qa::ahdqa_0681693,partial_fts_expansion,0,2,0.12932803,0.16286436,0.02106293,0.15039096
evalv1_063,evidence,qa::ahdqa_0641579,partial_fts_expansion,0,3,0.10656887,0.16205709,0.01727024,0.12383911
evalv1_063,evidence,qa::ahdqa_0721402,partial_fts_expansion,0,4,0.09656742,0.16165466,0.01561057,0.11217799
evalv1_063,evidence,qa::ahdqa_0044708,partial_fts_expansion,0,5,0.09097652,0.1614136,0.01468485,0.10566137
evalv1_063,evidence,qa::ahdqa_0142911,partial_fts_expansion,0,6,0.08741277,0.16125304,0.01409557,0.10150834
evalv1_063,evidence,qa::ahdqa_0183485,partial_fts_expansion,0,7,0.084945,0.16113845,0.01368791,0.09863291
evalv1_063,evidence,qa::ahdqa_0068326,partial_fts_expansion,0,8,0.08313583,0.16105254,0.01338924,0.09652507
evalv1_063,evidence,qa::ahdqa_0657243,partial_fts_expansion,0,9,0.081753,0.16098575,0.01316107,0.09491407
evalv1_063,evidence,qa::ahdqa_0591956,partial_fts_expansion,0,10,0.08066186,0.16093233,0.0129811,0.09364296
evalv1_063,evidence,qa::ahdqa_0470504,partial_fts_expansion,2,11,0.33691433,0.25146984,0.08472379,0.42163813
evalv1_064,evidence,qa::ahd5k_02667,original_pool,0,1,0.47599572,0.62854739,0.29918587,0.77518159
evalv1_064,evidence,qa::ahd5k_00647,original_pool,0,2,0.61334694,0.68087094,0.4176101,1.03095704
evalv1_064,evidence,qa::ahd10k_08440,original_pool,0,3,0.41849819,0.1949915,0.08160359,0.50010177
evalv1_064,evidence,qa::ahd5k_00855,original_pool,0,4,0.3067781,0.31295049,0.09600636,0.40278446
evalv1_064,evidence,qa::ahdqa_0337645,original_pool,0,5,0.91852053,0.81248224,0.74628162,1.66480215
evalv1_065,evidence,qa::ahdqa_0737606,original_pool,1,1,0.73747446,0.63322076,0.46698414,1.2044586
evalv1_065,evidence,qa::ahdqa_0081868,original_pool,0,2,0.68662851,0.57554807,0.39518771,1.08181622
evalv1_065,evidence,qa::ahd5k_01312,original_pool,0,3,0.32280001,0.26949782,0.0869939,0.40979391
evalv1_065,evidence,qa::ahd5k_04052,original_pool,0,4,0.45444457,0.31566727,0.14345328,0.59789785
evalv1_065,evidence,qa::ahdqa_0226532,original_pool,2,5,0.64240566,0.51864975,0.33318353,0.9755892
evalv1_066,evidence,qa::ahd5k_03258,original_pool,2,1,0.66273051,0.59075554,0.39151172,1.05424224
evalv1_066,evidence,qa::ahd10k_01675,original_pool,1,2,0.43700989,0.26051454,0.11384743,0.55085733
evalv1_066,evidence,qa::ahd10k_06426,original_pool,1,3,0.52390002,0.01248824,0.00654259,0.53044261
evalv1_066,evidence,qa::ahd10k_04606,original_pool,0,4,0.10672742,0.00028662,3.059e-05,0.10675801
evalv1_066,evidence,qa::ahdqa_0647364,original_pool,0,5,0.52969677,0.68320882,0.36189351,0.89159028
evalv1_067,evidence,qa::ahd5k_00804,original_pool,1,1,0.8031274,0.68458271,0.54980713,1.35293453
evalv1_067,evidence,qa::ahd5k_04034,original_pool,0,2,0.44415946,0.527645,0.23435851,0.67851797
evalv1_067,evidence,qa::ahd10k_00967,original_pool,1,3,0.54149937,0.01259691,0.00682122,0.54832059
evalv1_067,evidence,mention::men_merge_0001073,original_pool,1,4,0.37677835,0.2616923,0.09859999,0.47537834
evalv1_067,evidence,mention::men_merge_0004580,original_pool,1,5,0.3095558,0.42816446,0.13254079,0.44209659
evalv1_067,evidence,qa::ahdqa_0276559,partial_fts_expansion,1,1,0.55360286,0.138992,0.07694637,0.63054924
evalv1_067,evidence,qa::ahdqa_0205304,partial_fts_expansion,2,2,0.42645349,0.20755489,0.08851251,0.514966
evalv1_068,evidence,qa::ahd10k_09132,original_pool,0,1,0.27633208,0.03508405,0.00969485,0.28602693
evalv1_068,evidence,qa::ahd10k_05967,original_pool,0,2,0.64890971,0.21940681,0.14237521,0.79128492
evalv1_068,evidence,qa::ahd5k_02750,original_pool,0,3,0.4968091,0.41678716,0.20706365,0.70387276
evalv1_068,evidence,mention::men_merge_0005895,original_pool,0,4,0.56939929,0.32492742,0.18501344,0.75441273
evalv1_068,evidence,qa::ahdqa_0295516,original_pool,0,5,0.69670241,0.5365545,0.37381882,1.07052123
evalv1_069,evidence,qa::ahd5k_01924,original_pool,0,1,0.08627742,0.0126559,0.00109192,0.08736933
evalv1_069,evidence,qa::ahd5k_00404,original_pool,0,2,0.22392952,0.26195647,0.05865979,0.2825893
evalv1_069,evidence,qa::ahdqa_0684377,original_pool,1,3,0.65732507,0.7600927,0.49962799,1.15695306
evalv1_069,evidence,mention::men_merge_0004749,original_pool,0,4,0.2745882,0.30003347,0.08238565,0.35697385
evalv1_069,evidence,qa::ahdqa_0279130,original_pool,0,5,0.42027861,0.54356569,0.22844903,0.64872764
evalv1_069,evidence,qa::ahdqa_0353157,partial_fts_expansion,0,1,0.55360286,0.138992,0.07694637,0.63054924
evalv1_069,evidence,qa::ahdqa_0764715,partial_fts_expansion,0,2,0.42645349,0.20755489,0.08851251,0.514966
evalv1_069,evidence,qa::ahdqa_0658445,partial_fts_expansion,0,3,0.38535959,0.23533867,0.09069002,0.47604961
evalv1_069,evidence,qa::ahdqa_0465676,partial_fts_expansion,0,4,0.36537203,0.2501622,0.09140227,0.4567743
evalv1_069,evidence,qa::ahdqa_0747081,partial_fts_expansion,0,5,0.35359357,0.25934967,0.09170438,0.44529795
evalv1_069,evidence,qa::ahdqa_0113271,partial_fts_expansion,0,6,0.34583785,0.26559513,0.09185285,0.43769069
evalv1_069,evidence,qa::ahdqa_0746399,partial_fts_expansion,0,7,0.34034752,0.27011451,0.0919328,0.43228033
evalv1_069,evidence,qa::ahdqa_0096317,partial_fts_expansion,0,8,0.33625763,0.27353566,0.09197845,0.42823609
