relation_id,chunk_id,qa_id,source_row_number,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,candidate_relation_type,validated_relation_type,keep,confidence,evidence,reason,provider,model,prompt_version
rel_seed_b1625ba8646cfaf6,chunk_00315,ahd10k_03829,157271,ent_merge_000036,الاباضة,DiseaseCondition,ent_merge_001288,برشام جينيرا,Treatment,TREATED_BY,TREATED_BY,true,0.900,استعملت برشام جينيرا,Direct treatment mention,groq,llama-3.3-70b-versatile,dah_relation_validation_v1
rel_seed_ce021c1cf3d1306c,chunk_00315,ahd10k_03829,157271,ent_merge_000036,الاباضة,DiseaseCondition,ent_merge_001005,رصد,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,1.000,اعملي رصد للإباضة,monitoring ovulation directly diagnoses ovulation,groq,openai/gpt-oss-20b,dah_relation_validation_v1
rel_seed_5bc31765764022c9,chunk_00315,ahd10k_04104,252231,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001005,رصد,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.800,اعملي رصد للاباضة,Direct evidence of diagnosis,groq,llama-3.3-70b-versatile,dah_relation_validation_v1
rel_seed_b9b029067f822c87,chunk_00315,ahd10k_04104,252231,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001635,ميكروجينون,Treatment,TREATED_BY,TREATED_BY,true,0.900,ميكروجينون تؤخر الحمل,Direct treatment effect,groq,llama-3.3-70b-versatile,dah_relation_validation_v1
rel_seed_7fecb449f2cb1424,chunk_00315,ahd10k_04589,175970,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_000993,تست,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.950,تست بعد انقطاع الدورة,Direct evidence links the test to diagnosing pregnancy,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_c8a09df7324a1d4b,chunk_00317,ahd10k_05368,319168,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001033,فحص الحمل,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.950,لنتظري لعمل فحص حمل,الفحص الطبي المباشر المذكور يُستخدم لتشخيص الحمل كما في السياق,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_3111db0ffd9a418d,chunk_00319,ahd10k_06678,162486,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_000976,تحليل الحمل,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,1.000,تحليل الحمل مذكور كوسيلة لتحديد ما إذا كانت الحالة حملًا أو دورة.,الدقة في ربط الاختبار بالحالة المرضية المذكورة.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_7391ce978a152efa,chunk_00320,ahd10k_06779,109269,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_000617,الام,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,آلام في عظام الحوض,Pregnancy (الحمل) directly causes pelvic pain (الام) as stated in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_ca3f629adcdfac62,chunk_00320,ahd10k_06779,109269,ent_merge_000617,الام,Symptom,ent_merge_001594,مسكنات,Treatment,TREATED_BY,TREATED_BY,true,0.950,استعمال مسكنات خفيفة مثل البنادول,Direct treatment of symptom (الام) with painkillers (مسكنات) is explicitly stated,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_59ad40bfb3e25815,chunk_00321,ahd10k_07352,51309,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001048,فحص دم,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.950,فحص دم الرقمي للحمل explicitly mentioned in evidence,Direct diagnostic test for pregnancy,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_34a274c7185c5952,chunk_00321,ahd10k_07352,51309,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001007,سونار,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.950,سونار explicitly mentioned as diagnostic method,Ultrasound is standard pregnancy diagnostic,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_ab4aa2056b01ea93,chunk_00321,ahd10k_07352,51309,ent_merge_000003,إجهاض,DiseaseCondition,ent_merge_001007,سونار,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,1.000,افحصي سونار,Ultrasound is used to diagnose miscarriage,groq,openai/gpt-oss-20b,dah_relation_validation_v1
rel_seed_480013e11034def7,chunk_00322,ahd10k_07930,27126,ent_merge_000638,التوتر,Symptom,ent_merge_000946,الفحص,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,1.000,"اشعر بالتوتر طوال الوقت, راجعي للفحص",The test is directly linked to investigating the cause of anxiety.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_a77ee8becbac5301,chunk_00322,ahd10k_08395,369406,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_000946,الفحص,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,1.000,"وجود حمل, انتظري وافحصي",The test is explicitly stated as confirming pregnancy.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_fd47be700e179951,chunk_00323,ahd10k_08918,633782,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001033,فحص الحمل,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.950,في اي وقت استخدام فحص الحمل المنزلي لتااكد لوجود حمل,الاختبار المستخدم لتأكيد وجود الحمل يُعتبر تشخيصًا مباشرًا للحالة,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_01831ceeb688a6e9,chunk_00324,ahd10k_09169,248206,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_000605,افرضات مهبلية,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,الحمل مذكور مع افراغات مهبلية كأعراض مباشرة,العلاقة مدعومة بذكر الحمل كسبب مباشر للأعراض المذكورة,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_c990f12da92f1204,chunk_00324,ahd10k_09175,315400,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_000623,آلام في البطن,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,الحمل مذكور مع آلام البطن كأعراض مباشرة,العلاقة مدعومة بذكر الحمل كسبب مباشر للأعراض المذكورة,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_27eaca0689282b03,chunk_00324,ahd10k_09248,700771,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_000802,دوخة,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.920,الحمل مذكور مع دوخة كأعراض مباشرة,العلاقة مدعومة بذكر الحمل كسبب مباشر للأعراض المذكورة,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_d9a99a7f81ffbca9,chunk_00324,ahd10k_09248,700771,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_000794,خوف,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.880,الحمل مذكور مع خوف كأعراض مباشرة,العلاقة مدعومة بذكر الحمل كسبب مباشر للأعراض المذكورة,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_5e30d7c437082055,chunk_00324,ahd10k_09248,700771,ent_merge_000481,كيس على المبيض,DiseaseCondition,ent_merge_000802,دوخة,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,1.000,احساس بدوخة,direct evidence,groq,openai/gpt-oss-20b,dah_relation_validation_v1
rel_seed_0dd288e296021ca5,chunk_00326,ahd10k_00525,677146,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_000822,سعال,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,سعلة تؤثر ع حمل ب الأسابيع الأولى,Direct evidence of cough affecting pregnancy in first weeks,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_90356420e6805284,chunk_00327,ahd10k_06860,77138,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001079,هرمون الحمل,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.900,Pregnancy is directly diagnosed through pregnancy hormone testing,The evidence contextually supports hormone testing as a diagnostic method for pregnancy,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_2b0758580c90339d,chunk_00329,ahd10k_06359,542560,ent_merge_000555,نمش,DiseaseCondition,ent_merge_001107,hydroqinon mono benzyl ether,Treatment,TREATED_BY,TREATED_BY,true,1.000,hydroqinon mono benzyl ether is explicitly stated as the most effective cream for freckles ('نمش').,Direct evidence supports treatment of 'نمش' with hydroqinon mono benzyl ether.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_be1ca6e287014b7c,chunk_00329,ahd10k_06359,542560,ent_merge_000555,نمش,DiseaseCondition,ent_merge_001503,فيتامين إي,Treatment,TREATED_BY,TREATED_BY,true,1.000,Vitamin E 400 is mentioned to prevent recurrence of freckles ('نمش').,Direct evidence supports treatment of 'نمش' with vitamin E.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_46e55a32e5190e42,chunk_00329,ahd10k_06359,542560,ent_merge_000478,كلف,DiseaseCondition,ent_merge_001107,hydroqinon mono benzyl ether,Treatment,TREATED_BY,TREATED_BY,true,1.000,hydroqinon mono benzyl ether is explicitly stated as the best cream for melasma ('كلف').,Direct evidence supports treatment of 'كلف' with hydroqinon mono benzyl ether.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_5e1b85b4bdb47c79,chunk_00329,ahd10k_06359,542560,ent_merge_000478,كلف,DiseaseCondition,ent_merge_001503,فيتامين إي,Treatment,TREATED_BY,TREATED_BY,true,0.950,استخدام فيتامين اي 400 حبة مرة واحدة يوميا يعزز احتمالية عدم رجوع النمش ويساعد في اختفاء الكلف,الدليل يربط مباشرة استخدام فيتامين إي بتحسين الكلف وتجنب عودة النمش,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_80cf060cad5401f6,chunk_00331,ahd10k_03751,318632,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001582,مراقبة الحمل,Treatment,TREATED_BY,TREATED_BY,true,0.950,مراقبة الحمل كل اسبوعين,Pregnancy monitoring is explicitly mentioned as part of treatment during pregnancy,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_1530884a67ba9d25,chunk_00332,ahd10k_00532,794016,ent_merge_000226,باسور,DiseaseCondition,ent_merge_001289,برهم,Treatment,TREATED_BY,TREATED_BY,true,0.900,بستعمل برهم,Direct evidence of treatment for الباسور,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_e883b74f7eca42c2,chunk_00333,ahd10k_04737,792589,ent_merge_000150,الصدفية,DiseaseCondition,ent_merge_000776,حكة,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,Question explicitly mentions itching as a symptom,Direct symptom mention in patient description,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_0222950d5babc3d2,chunk_00333,ahd10k_04737,792589,ent_merge_000150,الصدفية,DiseaseCondition,ent_merge_000639,الجفاف,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,Patient describes dry skin since birth,Clear symptom description in clinical context,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_a4fd4be06e68afab,chunk_00333,ahd10k_04737,792589,ent_merge_000776,حكة,Symptom,ent_merge_001590,مرهم كورتيزوني,Treatment,TREATED_BY,TREATED_BY,true,0.900,Corticosteroid cream prescribed for itching,Direct treatment-symptom relationship stated,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_af917872d0dbf621,chunk_00333,ahd10k_06399,803820,ent_merge_000495,متلازمة داون,DiseaseCondition,ent_merge_001035,فحص السائل السلوي,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.950,الخضوع لفحص السائل السلوي للكشف عن متلازمة داون,النص يشير بشكل مباشر إلى استخدام فحص السائل السلوي للكشف عن متلازمة داون كخيار تشخيصي,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_7177d7ae37aab67c,chunk_00334,ahd10k_07953,792136,ent_merge_000205,انحلال الدم,DiseaseCondition,ent_merge_001122,Rhogam,Treatment,TREATED_BY,TREATED_BY,true,0.950,الوقاية تكون باعطاء الام السلبية الريزوس ل Rhogam خلال 72 ساعة من الولادة,الاستخدام المباشر لـ Rhogam كوقاية لانحلال الدم يُعتبر معالجة,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_b3a158be173c6861,chunk_00334,ahd10k_08067,725300,ent_merge_000495,متلازمة داون,DiseaseCondition,ent_merge_001048,فحص دم,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.900,بعد فحص دمها قالو انها تحمل متلازمة داون,الكشف عن متلازمة داون عبر فحص الدم يُعتبر تشخيصًا مباشرًا,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_10766dcd2919af74,chunk_00336,ahd10k_00815,793438,ent_merge_000847,ضيق تنفس,Symptom,ent_merge_001034,فحص الدم,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.950,انصحك باجراء فحص لقوه الدم للتاكد من عدم وجود فقر دم لديك,Direct recommendation to investigate shortness of breath via blood test,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_05ea6422f370a85d,chunk_00336,ahd10k_00815,793438,ent_merge_000448,فقر دم,DiseaseCondition,ent_merge_001034,فحص الدم,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.950,انصحك باجراء فحص لقوه الدم للتاكد من عدم وجود فقر دم لديك,Blood test explicitly recommended for diagnosing anemia,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_41ea31a40c1aa9fa,chunk_00337,ahd10k_01435,757190,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001392,دانزين,Treatment,TREATED_BY,TREATED_BY,true,1.000,علاج اسمه دانزين,Direct treatment mention in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_1d29011c343397f4,chunk_00337,ahd10k_01435,757190,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001033,فحص الحمل,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,1.000,اجرى فحص للحمل,Direct diagnostic test mention,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_d9d27393f8fab8f3,chunk_00337,ahd10k_01903,600386,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_000887,نزيف,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,1.000,يزيد احتمالية النزيف,Direct symptom association,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_1a8bce34bf4193af,chunk_00341,ahd10k_06386,625894,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001206,الراحة,Treatment,TREATED_BY,TREATED_BY,true,1.000,مع الراحة الكاملة,الراحة is explicitly recommended as treatment for الحمل,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_e43b45fbf18d3835,chunk_00342,ahd10k_07086,589563,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_000874,قلة اﻻكل,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,اعاني من قلة اﻻكل,Directly states symptom of loss of appetite during pregnancy.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_7232149bc28396a0,chunk_00343,ahd10k_08473,723751,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_000747,تمزق,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.800,حصل لي تمزق في المنطقة,Direct mention of tear as pregnancy-related symptom,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_e309e9a9070514c4,chunk_00343,ahd10k_09513,434968,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_000919,Regular Ultrasound,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.900,رحت اتاكد من سلامة الجنين ب Regular Ultrasound,Ultrasound explicitly used for pregnancy confirmation,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_bc72a444ea1eec42,chunk_00344,ahd10k_09529,761400,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001079,هرمون الحمل,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.950,فحص لنسبه هرمون الحمل بالدم,الاختبار المباشر لهرمون الحمل في الدم يُستخدم لتشخيص الحمل,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_64140b11b967787d,chunk_00349,ahd10k_03627,791856,ent_merge_000033,اكتئاب,DiseaseCondition,ent_merge_001623,مهدئات,Treatment,TREATED_BY,TREATED_BY,true,0.950,لا بأس من استعمال بعض المهدئات,Direct evidence confirms sedatives are acceptable treatment for depression during pregnancy,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_57bb4160a9a0c819,chunk_00350,ahd10k_03823,766766,ent_merge_000247,ترهل,DiseaseCondition,ent_merge_001434,سباحة,Treatment,TREATED_BY,TREATED_BY,true,0.900,خاصة السباحة او المشي,Directly stated as treatment for skin sagging,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_880ed625c054982e,chunk_00350,ahd10k_03823,766766,ent_merge_000247,ترهل,DiseaseCondition,ent_merge_001598,مشي,Treatment,TREATED_BY,TREATED_BY,true,0.900,خاصة السباحة او المشي,Directly stated as treatment for skin sagging,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_afd6037717d78aa3,chunk_00350,ahd10k_03823,766766,ent_merge_000377,زيادة الوزن,DiseaseCondition,ent_merge_001415,ريجيم,Treatment,TREATED_BY,TREATED_BY,true,0.850,وعدم زيادة الوزن من جديد بعد ترك الحمية,Diet explicitly mentioned as weight management solution,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_cb1ff2a69cfcbb8c,chunk_00351,ahd10k_00907,767175,ent_merge_000367,دوالي الساقين,DiseaseCondition,ent_merge_001516,فينوروتون,Treatment,TREATED_BY,TREATED_BY,true,0.950,تناول علاج بسيط مثل فينوروتون,Direct treatment recommendation for varicose veins,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_7fdd45b4d4f11d07,chunk_00351,ahd10k_00907,767175,ent_merge_000367,دوالي الساقين,DiseaseCondition,ent_merge_001226,العلاج بالليزر,Treatment,TREATED_BY,TREATED_BY,true,0.980,وافضل طريقة هي العلاج بالليزر,Explicitly stated as best treatment method,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_5f4b0d8909b27ca3,chunk_00351,ahd10k_00907,767175,ent_merge_000367,دوالي الساقين,DiseaseCondition,ent_merge_000733,تضخم الأوردة السطحية,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,1.000,دوالي الساقين : هي تضخم الأوردة السطحية,Direct definition of varicose veins as symptom,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_b23e701b95052606,chunk_00351,ahd10k_00907,767175,ent_merge_000124,الدوالي,DiseaseCondition,ent_merge_001516,فينوروتون,Treatment,TREATED_BY,TREATED_BY,true,0.950,تناول علاج بسيط مثل فينوروتون,Direct treatment statement for الدوالي,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_a2b846018a0af456,chunk_00351,ahd10k_00907,767175,ent_merge_000124,الدوالي,DiseaseCondition,ent_merge_001226,العلاج بالليزر,Treatment,TREATED_BY,TREATED_BY,true,0.980,وافضل طريقة هي العلاج بالليزر,Explicit recommendation for الدوالي treatment,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_9313e475a098a53b,chunk_00351,ahd10k_00907,767175,ent_merge_000733,تضخم الأوردة السطحية,Symptom,ent_merge_001516,فينوروتون,Treatment,TREATED_BY,TREATED_BY,true,0.950,تناول علاج بسيط مثل فينوروتون,Direct treatment recommendation for the symptom,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_db87eb181b999d7f,chunk_00351,ahd10k_00907,767175,ent_merge_000733,تضخم الأوردة السطحية,Symptom,ent_merge_001226,العلاج بالليزر,Treatment,TREATED_BY,TREATED_BY,true,0.980,وافضل طريقة هي العلاج بالليزر,Explicitly stated as the best treatment method,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_6cc2bef31eef90a3,chunk_00353,ahd10k_05981,536161,ent_merge_000388,سعار,DiseaseCondition,ent_merge_001317,تطعيم,Treatment,TREATED_BY,TREATED_BY,true,0.800,اخذت لقاح Equirab 5ml,Rabies explicitly treated with vaccination,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_608a5f36be4e7728,chunk_00353,ahd10k_05981,536161,ent_merge_000388,سعار,DiseaseCondition,ent_merge_001106,Equirab,Treatment,TREATED_BY,TREATED_BY,true,0.900,اخذت لقاح Equirab 5ml,Equirab is a rabies vaccine,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_9f0575b26075a80a,chunk_00354,ahd10k_00010,686613,ent_merge_000157,العقم,DiseaseCondition,ent_merge_001174,الانابيب,Treatment,TREATED_BY,TREATED_BY,true,0.950,اللجوء للحقن المجهري,الحقن المجهري (الانابيب) مذكور كعلاج مباشر للعقم في النص,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_16c8c584972df7e9,chunk_00356,ahd10k_06637,806250,ent_merge_000157,العقم,DiseaseCondition,ent_merge_001454,طفل الانابيب,Treatment,TREATED_BY,TREATED_BY,true,1.000,"العقم, طفل الانابيب",IVF (طفل الانابيب) is a direct treatment for infertility (العقم),groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_8ad842e4b8a9beea,chunk_00358,ahd10k_01379,570595,ent_merge_000052,البرود الجنسي,DiseaseCondition,ent_merge_001194,التوعية الجنسية,Treatment,TREATED_BY,TREATED_BY,true,0.950,قد يشمل علاج البرود الجنسي: -التوعية الجنسية,Direct treatment recommendation for the source condition in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_74c5cd6b487c8e46,chunk_00360,ahd10k_01433,791835,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001034,فحص الدم,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.900,Pregnancy and diabetes tests are explicitly mentioned (فحص الحمل والسكري),Blood test (فحص الدم) is directly linked to pregnancy diagnosis in the evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_3c09f520928b46ec,chunk_00361,ahd10k_02244,772601,ent_merge_000037,الاجهاض,DiseaseCondition,ent_merge_001230,الغرزه,Treatment,TREATED_BY,TREATED_BY,true,0.900,Cervical cerclage explicitly mentioned to prevent miscarriage,Direct evidence supports treatment relation,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_d9bf1be144436f1a,chunk_00361,ahd10k_02244,772601,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001174,الانابيب,Treatment,TREATED_BY,TREATED_BY,true,0.950,انهت للتو عمل اطفال الانابيب,IVF directly mentioned as treatment for pregnancy,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_e2a371a6016c3f53,chunk_00361,ahd10k_06474,780050,ent_merge_000264,تشوه خلقي,DiseaseCondition,ent_merge_000943,السونر,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.980,السونر تبين تشوه خلقي في الجنين,Ultrasound directly diagnosed fetal malformation,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_b0f98a137c5c71b2,chunk_00361,ahd10k_06474,780050,ent_merge_000113,الجنين المشوه,DiseaseCondition,ent_merge_000943,السونر,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.950,زوجتي حامل دخلت في الشهر الرابع وعند مراجعة الطبيبة تبين من خلال السونر ان الجنين مشوه بوجود كيس من الرأس,السونر (الاختبار الطبي) كشف مباشرة عن التشوه الجنيني، مما يدعم العلاقة المباشرة بين التشخيص والاختبار.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_e6f9e722fc42718e,chunk_00362,ahd10k_05972,218383,ent_merge_000912,وزن,Symptom,ent_merge_001415,ريجيم,Treatment,TREATED_BY,TREATED_BY,true,0.800,انصحك باتباع نظام غذائي قليل السعرات,الريجيم مذكور كعلاج مباشر للوزن الزائد,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_691f071cdfb0ff4f,chunk_00362,ahd10k_05972,218383,ent_merge_000912,وزن,Symptom,ent_merge_001642,نظام غذائي,Treatment,TREATED_BY,TREATED_BY,true,1.000,انصحك باتباع نظام غذائي قليل السعرات,direct treatment recommendation for weight,groq,openai/gpt-oss-20b,dah_relation_validation_v1
rel_seed_d236fd33f301097a,chunk_00365,ahd10k_03113,763904,ent_merge_000240,تخثر الدم,DiseaseCondition,ent_merge_001440,سنتروم,Treatment,TREATED_BY,TREATED_BY,true,0.950,تناولت اقراص.4 sintrom لتخثر الدم,Direct evidence of treatment for blood clotting with Sintrom,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_17f734b5950c1e49,chunk_00366,ahd10k_03359,72463,ent_merge_000475,كسر,DiseaseCondition,ent_merge_001357,جراحة العظام,Treatment,TREATED_BY,TREATED_BY,true,0.950,"تم كسر في منطقة الكاحل, تخصص جراحه عظام",العلاقة مدعومة بشكل مباشر من خلال تخصص جراحة العظام في معالجة الكسور كما يظهر في السياق.,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_38041b27595bfb90,chunk_00367,ahd10k_01096,494155,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001475,عمليه قيصريه,Treatment,TREATED_BY,TREATED_BY,true,0.950,المرأة ذكرت أنها أنجبت طفلين عبر عمليات قيصرية,العمليات القيصرية هي معالجة مباشرة للحمل، كما تأكيد من سياق المريض,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_d6b5d37bb63ab690,chunk_00368,ahd10k_00832,763912,ent_merge_000366,دوالي الخصية,DiseaseCondition,ent_merge_001136,ازالة الدوالي,Treatment,TREATED_BY,TREATED_BY,true,0.950,ازالة الدوالي الموجوده على الخصيه اليسرى بعمليه جراحيه,Surgical removal directly treats varicocele,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_e69fdc44fbba1f3d,chunk_00368,ahd10k_00832,763912,ent_merge_000366,دوالي الخصية,DiseaseCondition,ent_merge_000977,تحليل الحيوانات المنوية,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.850,عملت تحليلات,Semen analysis is standard diagnostic test for varicocele,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_a89273c9f49c3aa1,chunk_00368,ahd10k_00832,763912,ent_merge_000366,دوالي الخصية,DiseaseCondition,ent_merge_000771,حركة الحيوانات المنوية,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,1.000,حركة الحيوانات المنويه لديك ضعيفه نسبيا,Evidence shows varicocele associated with low sperm motility,groq,openai/gpt-oss-20b,dah_relation_validation_v1
rel_seed_01978296e20d8545,chunk_00368,ahd10k_00832,763912,ent_merge_000771,حركة الحيوانات المنوية,Symptom,ent_merge_001136,ازالة الدوالي,Treatment,TREATED_BY,TREATED_BY,true,0.950,ازالة الدوالي الموجوده على الخصيه اليسرى بعمليه جراحيه,Surgical removal of varicocele is explicitly stated as treatment for the reported sperm motility issue,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_1bd0e43f99ac1aff,chunk_00368,ahd10k_00832,763912,ent_merge_000771,حركة الحيوانات المنوية,Symptom,ent_merge_000977,تحليل الحيوانات المنوية,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,0.900,عملت تحليلات,Sperm analysis test is directly linked to investigating the reported sperm motility symptom,groq,qwen/qwen3-32b,dah_relation_validation_v1
rel_seed_091cf9bded4bc43a,chunk_00369,ahd10k_00006,142735,ent_merge_000248,ترهل البطن,DiseaseCondition,ent_merge_001449,شد البطن,Treatment,TREATED_BY,TREATED_BY,true,0.950,ترهلات البطن غالبا تحتاج عملية شد للبطن,Directly stated treatment for abdominal laxity,groq,qwen/qwen3-32b,dah_relation_validation_v1
