query_id,mode,claim_id,claim_text,response_text,cited_evidence_ids,cited_qa_ids,human_support_label,human_citation_valid,human_medical_correctness,human_hallucination_label,harm_severity,annotator_id,annotation_timestamp_utc,adjudication_status,adjudicator_id,annotation_notes
evalv1_048,reference_answer,evalv1_048_reference_c02,وهي ذات شحنة موجبة وقوة اختراق ضعيفة مع قدرة ضعيفة على النفاذ لثقلها وانخفاض سرعتها ويمكن إيقافها بقطعة من الورق المقوى.,أشعة ألفا أو جسيم ألف ، على الرغم من تسميتها اشعة الا انها عبارة عن نواة ذرة الهليوم وتتكون من بروتونين و نيوترونين ، تتحد في داخل النواة بقوة نووية كبيرة. وهي ذات شحنة موجبة وقوة اختراق ضعيفة مع قدرة ضعيفة على النفاذ لثقلها وانخفاض سرعتها ويمكن إيقافها بقطعة من الورق المقوى. وتمتاز بقدرة كبيرة على تايين المواد، تستخدم في الطب في صناعة منظم القلبPacemaker.,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_00967"
evalv1_048,reference_answer,evalv1_048_reference_c03,وتمتاز بقدرة كبيرة على تايين المواد، تستخدم في الطب في صناعة منظم القلبPacemaker.,أشعة ألفا أو جسيم ألف ، على الرغم من تسميتها اشعة الا انها عبارة عن نواة ذرة الهليوم وتتكون من بروتونين و نيوترونين ، تتحد في داخل النواة بقوة نووية كبيرة. وهي ذات شحنة موجبة وقوة اختراق ضعيفة مع قدرة ضعيفة على النفاذ لثقلها وانخفاض سرعتها ويمكن إيقافها بقطعة من الورق المقوى. وتمتاز بقدرة كبيرة على تايين المواد، تستخدم في الطب في صناعة منظم القلبPacemaker.,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_00967"
evalv1_049,reference_answer,evalv1_049_reference_c01,غير طبيعي بحاجة الى صورة رنين مغناطيسي للكتف لأثبات التشخيص والالبتعاد عن الرياضة القوية للكتف,غير طبيعي بحاجة الى صورة رنين مغناطيسي للكتف لأثبات التشخيص والالبتعاد عن الرياضة القوية للكتف,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_03429"
evalv1_050,reference_answer,evalv1_050_reference_c01,في العادة تكون الخصية اليسرى مرتفعة أكثر قليلا من الخصية اليمنى، ولكن هناك اختلافات شخصية كثيرة.,في العادة تكون الخصية اليسرى مرتفعة أكثر قليلا من الخصية اليمنى، ولكن هناك اختلافات شخصية كثيرة.,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_03035"
evalv1_051,reference_answer,evalv1_051_reference_c01,يستخدم الدواء لعلاج الاكتئاب وهو يعمل ايضا على مستقبلات الدماغ (الميلاتونين) وهو الهرمون المسؤول عن تنظيم النوم ويجب استخدامه تحت اشراف طبي,يستخدم الدواء لعلاج الاكتئاب وهو يعمل ايضا على مستقبلات الدماغ (الميلاتونين) وهو الهرمون المسؤول عن تنظيم النوم ويجب استخدامه تحت اشراف طبي,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_01032"
evalv1_052,reference_answer,evalv1_052_reference_c01,اختي العزيزة ان الاعراض التي تتكلمين عنها قد تكون نتيجة ارتفاع ضغط الدم فلو حبذا لو راجعتي طبيب ليقيس لك الضغط ويتاكد من حالتكي فان كان ضغطكي طبيعي فهناك اسباب اخرى كالصداع النصفي وله علاج باذن بالله ولكن بما انه تعانين من نزف من الانف فانا ارجح الاحتمال الاول وشكر,اختي العزيزة ان الاعراض التي تتكلمين عنها قد تكون نتيجة ارتفاع ضغط الدم فلو حبذا لو راجعتي طبيب ليقيس لك الضغط ويتاكد من حالتكي فان كان ضغطكي طبيعي فهناك اسباب اخرى كالصداع النصفي وله علاج باذن بالله ولكن بما انه تعانين من نزف من الانف فانا ارجح الاحتمال الاول وشكر,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_01587"
evalv1_053,reference_answer,evalv1_053_reference_c01,"تختلف مسميات الفحص المخبري لفيتامين ( د ) ويُعرف عادة بفحص vit D3 , يعود سبب اختلاف نتيجة الفحص لتباين دقة الاجهزة المخبرية .","تختلف مسميات الفحص المخبري لفيتامين ( د ) ويُعرف عادة بفحص vit D3 , يعود سبب اختلاف نتيجة الفحص لتباين دقة الاجهزة المخبرية .",,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_04377"
evalv1_054,reference_answer,evalv1_054_reference_c01,للفشل الكلوي اسباب كثيره جدا منها ما يتعلق بالكليه او بغير الكليه وهو نوعان حاد ومزمن ولكل سبب طريقة علاج تختلف عن الاخرى لكن بشكل عام اذا كان هنالك التهابات فيجب ان تعالج الالتهابات واذا كان هنالك معيقات لتدفق البول ل او من المثانه عندها يجب ان تزال هذه المعيقات .,للفشل الكلوي اسباب كثيره جدا منها ما يتعلق بالكليه او بغير الكليه وهو نوعان حاد ومزمن ولكل سبب طريقة علاج تختلف عن الاخرى لكن بشكل عام اذا كان هنالك التهابات فيجب ان تعالج الالتهابات واذا كان هنالك معيقات لتدفق البول ل او من المثانه عندها يجب ان تزال هذه المعيقات ........وهكذا للوقايه....الغذاء المناسب والحميه المناسبه وكذلف الفحوصات الدوريه,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_02829"
evalv1_054,reference_answer,evalv1_054_reference_c02,وهكذا للوقايه.,للفشل الكلوي اسباب كثيره جدا منها ما يتعلق بالكليه او بغير الكليه وهو نوعان حاد ومزمن ولكل سبب طريقة علاج تختلف عن الاخرى لكن بشكل عام اذا كان هنالك التهابات فيجب ان تعالج الالتهابات واذا كان هنالك معيقات لتدفق البول ل او من المثانه عندها يجب ان تزال هذه المعيقات ........وهكذا للوقايه....الغذاء المناسب والحميه المناسبه وكذلف الفحوصات الدوريه,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_02829"
evalv1_054,reference_answer,evalv1_054_reference_c03,الغذاء المناسب والحميه المناسبه وكذلف الفحوصات الدوريه,للفشل الكلوي اسباب كثيره جدا منها ما يتعلق بالكليه او بغير الكليه وهو نوعان حاد ومزمن ولكل سبب طريقة علاج تختلف عن الاخرى لكن بشكل عام اذا كان هنالك التهابات فيجب ان تعالج الالتهابات واذا كان هنالك معيقات لتدفق البول ل او من المثانه عندها يجب ان تزال هذه المعيقات ........وهكذا للوقايه....الغذاء المناسب والحميه المناسبه وكذلف الفحوصات الدوريه,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_02829"
evalv1_055,reference_answer,evalv1_055_reference_c01,على الرغم من فوائد الكبدة المتعددة واحتوائها على العديد من العناصر الغذائية الضرورية والفيتامينات والمعادن، إلا أن السؤال الأهم يبقى هل اكل الكبدة يوميا مضر؟,على الرغم من فوائد الكبدة المتعددة واحتوائها على العديد من العناصر الغذائية الضرورية والفيتامينات والمعادن، إلا أن السؤال الأهم يبقى هل اكل الكبدة يوميا مضر؟ تجدر الإشارة إلى أن تناول الكبدة بصورة يومية بكميات كبيرة، قد يرتبط ببعض الآثار الجانبية ومنها ما يلي: ارتفاع مستويات الكوليسترول في الدم، وهو أمر خطير للأشخاص الذين يتناولون أدوية خفض الكوليسترول أو الذين لديهم مستويات مرتفعه منه، حيث أن ارتفاع الكوليسترول يزيد من خطر الإصابة بأمراض القلب والأوعية الدموية. سمية فيتامين أ، حيث لا يستطيع الكبد في جسم الإنسان معالجة كميات كبيرة من فيتامين أ، لذا يوصى بتناول ما لا يزيد عن حصة واحدة فقط من الكبد كل أسبوع. حدوث تداخلات دوائية، حيث أن الكبد غني بفيتامين أ وقد يتعارض مع بعض الأدوية المستخدمة مما يزيد أو يقلل من تأثيرها، أو يسبب آثار جانبية غير مرغوبة. للمزيد: اهم الفيتامينات التي يحتاجها الجسم ومصادرها فوائد كبدة الغنم، واضراره,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_01473"
evalv1_055,reference_answer,evalv1_055_reference_c02,تجدر الإشارة إلى أن تناول الكبدة بصورة يومية بكميات كبيرة، قد يرتبط ببعض الآثار الجانبية ومنها ما يلي: ارتفاع مستويات الكوليسترول في الدم، وهو أمر خطير للأشخاص الذين يتناولون أدوية خفض الكوليسترول أو الذين لديهم مستويات مرتفعه منه، حيث أن ارتفاع الكوليسترول يزيد من خطر الإصابة بأمراض القلب والأوعية الدموية.,على الرغم من فوائد الكبدة المتعددة واحتوائها على العديد من العناصر الغذائية الضرورية والفيتامينات والمعادن، إلا أن السؤال الأهم يبقى هل اكل الكبدة يوميا مضر؟ تجدر الإشارة إلى أن تناول الكبدة بصورة يومية بكميات كبيرة، قد يرتبط ببعض الآثار الجانبية ومنها ما يلي: ارتفاع مستويات الكوليسترول في الدم، وهو أمر خطير للأشخاص الذين يتناولون أدوية خفض الكوليسترول أو الذين لديهم مستويات مرتفعه منه، حيث أن ارتفاع الكوليسترول يزيد من خطر الإصابة بأمراض القلب والأوعية الدموية. سمية فيتامين أ، حيث لا يستطيع الكبد في جسم الإنسان معالجة كميات كبيرة من فيتامين أ، لذا يوصى بتناول ما لا يزيد عن حصة واحدة فقط من الكبد كل أسبوع. حدوث تداخلات دوائية، حيث أن الكبد غني بفيتامين أ وقد يتعارض مع بعض الأدوية المستخدمة مما يزيد أو يقلل من تأثيرها، أو يسبب آثار جانبية غير مرغوبة. للمزيد: اهم الفيتامينات التي يحتاجها الجسم ومصادرها فوائد كبدة الغنم، واضراره,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_01473"
evalv1_055,reference_answer,evalv1_055_reference_c03,سمية فيتامين أ، حيث لا يستطيع الكبد في جسم الإنسان معالجة كميات كبيرة من فيتامين أ، لذا يوصى بتناول ما لا يزيد عن حصة واحدة فقط من الكبد كل أسبوع.,على الرغم من فوائد الكبدة المتعددة واحتوائها على العديد من العناصر الغذائية الضرورية والفيتامينات والمعادن، إلا أن السؤال الأهم يبقى هل اكل الكبدة يوميا مضر؟ تجدر الإشارة إلى أن تناول الكبدة بصورة يومية بكميات كبيرة، قد يرتبط ببعض الآثار الجانبية ومنها ما يلي: ارتفاع مستويات الكوليسترول في الدم، وهو أمر خطير للأشخاص الذين يتناولون أدوية خفض الكوليسترول أو الذين لديهم مستويات مرتفعه منه، حيث أن ارتفاع الكوليسترول يزيد من خطر الإصابة بأمراض القلب والأوعية الدموية. سمية فيتامين أ، حيث لا يستطيع الكبد في جسم الإنسان معالجة كميات كبيرة من فيتامين أ، لذا يوصى بتناول ما لا يزيد عن حصة واحدة فقط من الكبد كل أسبوع. حدوث تداخلات دوائية، حيث أن الكبد غني بفيتامين أ وقد يتعارض مع بعض الأدوية المستخدمة مما يزيد أو يقلل من تأثيرها، أو يسبب آثار جانبية غير مرغوبة. للمزيد: اهم الفيتامينات التي يحتاجها الجسم ومصادرها فوائد كبدة الغنم، واضراره,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_01473"
evalv1_055,reference_answer,evalv1_055_reference_c04,حدوث تداخلات دوائية، حيث أن الكبد غني بفيتامين أ وقد يتعارض مع بعض الأدوية المستخدمة مما يزيد أو يقلل من تأثيرها، أو يسبب آثار جانبية غير مرغوبة.,على الرغم من فوائد الكبدة المتعددة واحتوائها على العديد من العناصر الغذائية الضرورية والفيتامينات والمعادن، إلا أن السؤال الأهم يبقى هل اكل الكبدة يوميا مضر؟ تجدر الإشارة إلى أن تناول الكبدة بصورة يومية بكميات كبيرة، قد يرتبط ببعض الآثار الجانبية ومنها ما يلي: ارتفاع مستويات الكوليسترول في الدم، وهو أمر خطير للأشخاص الذين يتناولون أدوية خفض الكوليسترول أو الذين لديهم مستويات مرتفعه منه، حيث أن ارتفاع الكوليسترول يزيد من خطر الإصابة بأمراض القلب والأوعية الدموية. سمية فيتامين أ، حيث لا يستطيع الكبد في جسم الإنسان معالجة كميات كبيرة من فيتامين أ، لذا يوصى بتناول ما لا يزيد عن حصة واحدة فقط من الكبد كل أسبوع. حدوث تداخلات دوائية، حيث أن الكبد غني بفيتامين أ وقد يتعارض مع بعض الأدوية المستخدمة مما يزيد أو يقلل من تأثيرها، أو يسبب آثار جانبية غير مرغوبة. للمزيد: اهم الفيتامينات التي يحتاجها الجسم ومصادرها فوائد كبدة الغنم، واضراره,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_01473"
evalv1_055,reference_answer,evalv1_055_reference_c05,للمزيد: اهم الفيتامينات التي يحتاجها الجسم ومصادرها فوائد كبدة الغنم، واضراره,على الرغم من فوائد الكبدة المتعددة واحتوائها على العديد من العناصر الغذائية الضرورية والفيتامينات والمعادن، إلا أن السؤال الأهم يبقى هل اكل الكبدة يوميا مضر؟ تجدر الإشارة إلى أن تناول الكبدة بصورة يومية بكميات كبيرة، قد يرتبط ببعض الآثار الجانبية ومنها ما يلي: ارتفاع مستويات الكوليسترول في الدم، وهو أمر خطير للأشخاص الذين يتناولون أدوية خفض الكوليسترول أو الذين لديهم مستويات مرتفعه منه، حيث أن ارتفاع الكوليسترول يزيد من خطر الإصابة بأمراض القلب والأوعية الدموية. سمية فيتامين أ، حيث لا يستطيع الكبد في جسم الإنسان معالجة كميات كبيرة من فيتامين أ، لذا يوصى بتناول ما لا يزيد عن حصة واحدة فقط من الكبد كل أسبوع. حدوث تداخلات دوائية، حيث أن الكبد غني بفيتامين أ وقد يتعارض مع بعض الأدوية المستخدمة مما يزيد أو يقلل من تأثيرها، أو يسبب آثار جانبية غير مرغوبة. للمزيد: اهم الفيتامينات التي يحتاجها الجسم ومصادرها فوائد كبدة الغنم، واضراره,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_01473"
evalv1_056,reference_answer,evalv1_056_reference_c01,يتأثر عبور الحيوانات المنوية في قناة فالوب بكل من: انقباضات عضلات قناة فالوب.,"يتأثر عبور الحيوانات المنوية في قناة فالوب بكل من: انقباضات عضلات قناة فالوب. نشاط الأهداب. تدفق الإفرازات فيها. على الرغم من أن الأهمية النسبية لهذه الآليات لا تزال غير واضحة، إلا أن هناك دليل على أن نشاط الأهداب قد يلعب الدور المهيمن في نقل الأمشاج والأجنة، كما أن الأهداب وحدها قادرة على نقل البويضة إلى موقع الإخصاب، لذلك تعاني النساء المصابات ""بمتلازمة الأهداب غير المتحركة"" أو الكسلانة أو متلازمة كارتاجينر، من ضعف الخصوبة، ويمكن معرفة إصابتك بهذه المتلازمة أم لا عن طريق استشارة الطبيب المختص كما أنه سيصف لك علاج تلف اهداب قناة فالوب. للمزيد: تقنيات المساعدة على الإنجاب كل ما تريد ان تعرفه عن الاخصاب الاصطناعي (IVF) او اطفال الانابيب",,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_04259"
evalv1_056,reference_answer,evalv1_056_reference_c02,نشاط الأهداب.,"يتأثر عبور الحيوانات المنوية في قناة فالوب بكل من: انقباضات عضلات قناة فالوب. نشاط الأهداب. تدفق الإفرازات فيها. على الرغم من أن الأهمية النسبية لهذه الآليات لا تزال غير واضحة، إلا أن هناك دليل على أن نشاط الأهداب قد يلعب الدور المهيمن في نقل الأمشاج والأجنة، كما أن الأهداب وحدها قادرة على نقل البويضة إلى موقع الإخصاب، لذلك تعاني النساء المصابات ""بمتلازمة الأهداب غير المتحركة"" أو الكسلانة أو متلازمة كارتاجينر، من ضعف الخصوبة، ويمكن معرفة إصابتك بهذه المتلازمة أم لا عن طريق استشارة الطبيب المختص كما أنه سيصف لك علاج تلف اهداب قناة فالوب. للمزيد: تقنيات المساعدة على الإنجاب كل ما تريد ان تعرفه عن الاخصاب الاصطناعي (IVF) او اطفال الانابيب",,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_04259"
evalv1_056,reference_answer,evalv1_056_reference_c03,تدفق الإفرازات فيها.,"يتأثر عبور الحيوانات المنوية في قناة فالوب بكل من: انقباضات عضلات قناة فالوب. نشاط الأهداب. تدفق الإفرازات فيها. على الرغم من أن الأهمية النسبية لهذه الآليات لا تزال غير واضحة، إلا أن هناك دليل على أن نشاط الأهداب قد يلعب الدور المهيمن في نقل الأمشاج والأجنة، كما أن الأهداب وحدها قادرة على نقل البويضة إلى موقع الإخصاب، لذلك تعاني النساء المصابات ""بمتلازمة الأهداب غير المتحركة"" أو الكسلانة أو متلازمة كارتاجينر، من ضعف الخصوبة، ويمكن معرفة إصابتك بهذه المتلازمة أم لا عن طريق استشارة الطبيب المختص كما أنه سيصف لك علاج تلف اهداب قناة فالوب. للمزيد: تقنيات المساعدة على الإنجاب كل ما تريد ان تعرفه عن الاخصاب الاصطناعي (IVF) او اطفال الانابيب",,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_04259"
evalv1_056,reference_answer,evalv1_056_reference_c04,"على الرغم من أن الأهمية النسبية لهذه الآليات لا تزال غير واضحة، إلا أن هناك دليل على أن نشاط الأهداب قد يلعب الدور المهيمن في نقل الأمشاج والأجنة، كما أن الأهداب وحدها قادرة على نقل البويضة إلى موقع الإخصاب، لذلك تعاني النساء المصابات ""بمتلازمة الأهداب غير المتحركة"" أو الكسلانة أو متلازمة كارتاجينر، من ضعف الخصوبة، ويمكن معرفة إصابتك بهذه المتلازمة أم لا عن طريق استشارة الطبيب المختص كما أنه سيصف لك علاج تلف اهداب قناة فالوب.","يتأثر عبور الحيوانات المنوية في قناة فالوب بكل من: انقباضات عضلات قناة فالوب. نشاط الأهداب. تدفق الإفرازات فيها. على الرغم من أن الأهمية النسبية لهذه الآليات لا تزال غير واضحة، إلا أن هناك دليل على أن نشاط الأهداب قد يلعب الدور المهيمن في نقل الأمشاج والأجنة، كما أن الأهداب وحدها قادرة على نقل البويضة إلى موقع الإخصاب، لذلك تعاني النساء المصابات ""بمتلازمة الأهداب غير المتحركة"" أو الكسلانة أو متلازمة كارتاجينر، من ضعف الخصوبة، ويمكن معرفة إصابتك بهذه المتلازمة أم لا عن طريق استشارة الطبيب المختص كما أنه سيصف لك علاج تلف اهداب قناة فالوب. للمزيد: تقنيات المساعدة على الإنجاب كل ما تريد ان تعرفه عن الاخصاب الاصطناعي (IVF) او اطفال الانابيب",,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_04259"
evalv1_056,reference_answer,evalv1_056_reference_c05,للمزيد: تقنيات المساعدة على الإنجاب كل ما تريد ان تعرفه عن الاخصاب الاصطناعي (IVF) او اطفال الانابيب,"يتأثر عبور الحيوانات المنوية في قناة فالوب بكل من: انقباضات عضلات قناة فالوب. نشاط الأهداب. تدفق الإفرازات فيها. على الرغم من أن الأهمية النسبية لهذه الآليات لا تزال غير واضحة، إلا أن هناك دليل على أن نشاط الأهداب قد يلعب الدور المهيمن في نقل الأمشاج والأجنة، كما أن الأهداب وحدها قادرة على نقل البويضة إلى موقع الإخصاب، لذلك تعاني النساء المصابات ""بمتلازمة الأهداب غير المتحركة"" أو الكسلانة أو متلازمة كارتاجينر، من ضعف الخصوبة، ويمكن معرفة إصابتك بهذه المتلازمة أم لا عن طريق استشارة الطبيب المختص كما أنه سيصف لك علاج تلف اهداب قناة فالوب. للمزيد: تقنيات المساعدة على الإنجاب كل ما تريد ان تعرفه عن الاخصاب الاصطناعي (IVF) او اطفال الانابيب",,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_04259"
evalv1_057,reference_answer,evalv1_057_reference_c01,ننصحك باستشارة الزميل استشارى العلاج الطبيعى والتخسيبس بموقع الطبى فى موضوع تخسيس الوزن وانشاء الله مع العلاجبالادوية وجلسات العلاج الطبيعى وانقاص الوزن يمكنك المشى بطريقة معقولة وبدون مساعدة,ننصحك باستشارة الزميل استشارى العلاج الطبيعى والتخسيبس بموقع الطبى فى موضوع تخسيس الوزن وانشاء الله مع العلاجبالادوية وجلسات العلاج الطبيعى وانقاص الوزن يمكنك المشى بطريقة معقولة وبدون مساعدة,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_03903"
evalv1_058,reference_answer,evalv1_058_reference_c01,من انواع كريات الدم البيضاء وقد يرتفع لوجود اي فايروس كالانفلونزا او الزكام.,من انواع كريات الدم البيضاء وقد يرتفع لوجود اي فايروس كالانفلونزا او الزكام...ﻻ داعي للقلق,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_01367"
evalv1_058,reference_answer,evalv1_058_reference_c02,ﻻ داعي للقلق,من انواع كريات الدم البيضاء وقد يرتفع لوجود اي فايروس كالانفلونزا او الزكام...ﻻ داعي للقلق,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_01367"
evalv1_059,reference_answer,evalv1_059_reference_c01,اشعه عاديه x ray علي الاماكن المصابه للتاكد من عدم وجود كسور.,اشعه عاديه x ray علي الاماكن المصابه للتاكد من عدم وجود كسور... اشعه تلفزيونيه ع البطن والحوض للتاكد من عدم وجود نزيف داخلي,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_03887"
evalv1_059,reference_answer,evalv1_059_reference_c02,اشعه تلفزيونيه ع البطن والحوض للتاكد من عدم وجود نزيف داخلي,اشعه عاديه x ray علي الاماكن المصابه للتاكد من عدم وجود كسور... اشعه تلفزيونيه ع البطن والحوض للتاكد من عدم وجود نزيف داخلي,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_03887"
evalv1_060,reference_answer,evalv1_060_reference_c01,للاسف نعم يؤثر على النمو رجاء استبعاد اﻻسباب النفسية وتجنب شرب المنبهات ليﻻ و عمل تحليل غدة درقية,للاسف نعم يؤثر على النمو رجاء استبعاد اﻻسباب النفسية وتجنب شرب المنبهات ليﻻ و عمل تحليل غدة درقية,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_03966"
evalv1_061,reference_answer,evalv1_061_reference_c01,قد يكون السبب هو التعود على الإثارة ، والعلاج هو تقليل العادة السرية وممارسة تمارين كيغل لتقوية عضلات الحوض.,قد يكون السبب هو التعود على الإثارة ، والعلاج هو تقليل العادة السرية وممارسة تمارين كيغل لتقوية عضلات الحوض.,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_03130"
evalv1_062,reference_answer,evalv1_062_reference_c01,يجب مبدئيا معاينة هذا الورم لمعرفة طبيعته هل هو ورم فعلا أم كيس دهني أم ورم دهني؟,يجب مبدئيا معاينة هذا الورم لمعرفة طبيعته هل هو ورم فعلا أم كيس دهني أم ورم دهني؟من الممكن تصوير المنطقة المصابة من الرأس للمعاينة عن بعد أيضا,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_00112"
evalv1_062,reference_answer,evalv1_062_reference_c02,من الممكن تصوير المنطقة المصابة من الرأس للمعاينة عن بعد أيضا,يجب مبدئيا معاينة هذا الورم لمعرفة طبيعته هل هو ورم فعلا أم كيس دهني أم ورم دهني؟من الممكن تصوير المنطقة المصابة من الرأس للمعاينة عن بعد أيضا,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_00112"
