combined_version,candidate_pool,query_id,query,query_group,reference_answer,primary_intent,candidate_type,pool_rank,candidate_id,qa_id,source_row_number,source_quality,retrieval_channel,candidate_question,candidate_answer_or_evidence,category,relation_type,source_entity_name,target_entity_name,retrieval_score,answer_relevance,query_concept_coverage,query_constraint_coverage,entity_identity,intent_support,source_reliability,vector_similarity,graph_support,anatomy_mismatch,unrelated_condition_mismatch,matched_query_concepts,missing_query_concepts,matched_variants,variant_A,variant_B,variant_C,variant_support_count,variant_a_rank,variant_b_rank,variant_c_rank,best_variant_rank,best_bm25_rank,safety_mode,safety_reason,graph_aliases_added,relevance_label,error_reason,secondary_error_reason,annotation_status,annotator_id,annotation_notes
candidate_combined_v1,original_pool,evalv1_076,ظهرت ثاليل في وجه بنتي الصغيرة عمرها ٤ سنوات.وتم تشخيصها على انها ثاليل لؤلؤيه.وبعد علاج شهرين بالمراهم وشراب زنك.لم تتحسن وقرر الطبيب العلاج بالحامض...فهل العلاج بالحامض سيترك اثار في مكان...,treatment,العلاج بالليزر من أنجح الوسائل مقارنة بالمعالجات الأخرى، حقن بعض الكيماويات داخل السنط مثل بليومايسين أو انترفيرون أ علاجات بالفم أو بالوريد: مثل السايميتيدين و الريتينويدز. العلاج بالكى: *الكي الكهربي: اكثر ايلاما ويترك بعده ندب. *الكي بالتبريد: باستخدام النيتروجين. : وهذه طريقة جيدةأنظرأول ثالول طلع في جسمك وجيب خيط نحيف ولف الخيط على الثالول و شده جيدإلى درجة إنك تمنع الدم من انه يصل للثالوثم اربط الخيط بشدةواتركه اسبوع سيسقط الثالول المربوط وبعد ذلك تبدأ الثواليل الباقيه بالإختفاء,diagnosis_request,evidence,3,mention::men_merge_0001212,ahd10k_07380,,preprocessed_source_row,vector,نفسي كريه جدا علي مدار الوقت ويوجد عندي غازات كثيره تخرج مني ورائحتها كريها وحاسس بشئ في زوري يطلع وينزل وحرقان بعد اوقات,أهم خطوة في العلاج هو معرفة المسبب ... فلا بد من تشخيص الحالة اولا و هناك عدة اسباب قد يكون مصدرها الفم مثل النخور و التهاب اللثة ...و مناطق اخرى مثل الجيوب الانفية و المعدة و الرئتين... بشكل عام اكثر مصدر لرائحة الفم شيوعا هو اللسان ... فالتنظيف الجيد للسان باستعمال اداة خاصة تبااع في الصيدليات Tongue cleanerللفم مهم... و التفريش الجيد باخذ وقت كاف بحدود 3-5 دقائق و قبلها استعمال خيط الاسنان الطبي بين جميع الاسنان للتاكد من عدم وجود بقايا طعام ... .... و في النهاية استعمال مطهر فموي طبي يحتوي على مادة الكلروهيكسيدين Chlorhexidine Gluconate .12 % لمدة اسبوعين يمكنك استعماله كغرغرة للحلق كذلك,,,,,0.494499,0.530718,0.041667,0.0,0.047619,0.0,0.9,0.919488,0.0,true,false,علي,اثار|انها|بنتي|تتحسن|تشخيصها|ثاليل|حامض|زنك|سيترك|شهرين|صغيره|طبيب|ظهرت|عمرها|فهل|لولويه|مراهم|مكان|وبعد|وتم|وجه|وشراب|وقرر,,false,false,false,,,,,,,,,,0,wrong anatomy,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_076,ظهرت ثاليل في وجه بنتي الصغيرة عمرها ٤ سنوات.وتم تشخيصها على انها ثاليل لؤلؤيه.وبعد علاج شهرين بالمراهم وشراب زنك.لم تتحسن وقرر الطبيب العلاج بالحامض...فهل العلاج بالحامض سيترك اثار في مكان...,treatment,العلاج بالليزر من أنجح الوسائل مقارنة بالمعالجات الأخرى، حقن بعض الكيماويات داخل السنط مثل بليومايسين أو انترفيرون أ علاجات بالفم أو بالوريد: مثل السايميتيدين و الريتينويدز. العلاج بالكى: *الكي الكهربي: اكثر ايلاما ويترك بعده ندب. *الكي بالتبريد: باستخدام النيتروجين. : وهذه طريقة جيدةأنظرأول ثالول طلع في جسمك وجيب خيط نحيف ولف الخيط على الثالول و شده جيدإلى درجة إنك تمنع الدم من انه يصل للثالوثم اربط الخيط بشدةواتركه اسبوع سيسقط الثالول المربوط وبعد ذلك تبدأ الثواليل الباقيه بالإختفاء,diagnosis_request,evidence,4,qa::ahd5k_00859,ahd5k_00859,,preprocessed_id,vector,بنت اخي لديها انتفاخ في الغدد الليمفاويةمما جعل لها تورما اسفل اللوزتين وخلف الركبه ولديها فتور في الجسم مع العلم ان عمرها 7 سنوات,العقد اللمفاوية موجودة بشكل طبيعي في الجسم خاصة الرقبة ولكنها تنتفخ (تكبر) كرة فعل على وجود التهاب في المنطقة كاللوزتين مثلاً وتصغر مع اعطاء ادوية الالتهاب اما اذا كان حجمها ثابتاً فيجب اجراء فحوصات مخبرية او خزعة,,,,,0.461284,0.0,0.083333,0.333333,0.055556,0.0,1.0,0.923918,0.0,true,false,علي|عمرها,اثار|انها|بنتي|تتحسن|تشخيصها|ثاليل|حامض|زنك|سيترك|شهرين|صغيره|طبيب|ظهرت|فهل|لولويه|مراهم|مكان|وبعد|وتم|وجه|وشراب|وقرر,,false,false,false,,,,,,,,,,0,wrong anatomy,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_076,ظهرت ثاليل في وجه بنتي الصغيرة عمرها ٤ سنوات.وتم تشخيصها على انها ثاليل لؤلؤيه.وبعد علاج شهرين بالمراهم وشراب زنك.لم تتحسن وقرر الطبيب العلاج بالحامض...فهل العلاج بالحامض سيترك اثار في مكان...,treatment,العلاج بالليزر من أنجح الوسائل مقارنة بالمعالجات الأخرى، حقن بعض الكيماويات داخل السنط مثل بليومايسين أو انترفيرون أ علاجات بالفم أو بالوريد: مثل السايميتيدين و الريتينويدز. العلاج بالكى: *الكي الكهربي: اكثر ايلاما ويترك بعده ندب. *الكي بالتبريد: باستخدام النيتروجين. : وهذه طريقة جيدةأنظرأول ثالول طلع في جسمك وجيب خيط نحيف ولف الخيط على الثالول و شده جيدإلى درجة إنك تمنع الدم من انه يصل للثالوثم اربط الخيط بشدةواتركه اسبوع سيسقط الثالول المربوط وبعد ذلك تبدأ الثواليل الباقيه بالإختفاء,diagnosis_request,evidence,5,qa::ahdqa_0682973,ahdqa_0682973,,ahd_heldout_safe_corpus,fts_qa,ابنتي عمرها ثلاث سنوات بدأت منذشهر تتبول على نفسها نهارا فقط وتم عرضها على الطبيب وتم اجراء الفحوصات والاشعه ولم يلاحظ الطبيب شي وقرر اعطاءها Bactrim و lbuphil و بانديرم...,بما انها تتبول نهارا فقط..فربما يكون الامر لغايات شد الانتباه لها..... راقبوها واعملوا على شغلها بامور تنسيها التبول,,,,,0.45971,0.167826,0.25,0.333333,0.217391,0.0,0.95,0.0,0.0,false,false,انها|طبيب|علي|عمرها|وتم|وقرر,اثار|بنتي|تتحسن|تشخيصها|ثاليل|حامض|زنك|سيترك|شهرين|صغيره|ظهرت|فهل|لولويه|مراهم|مكان|وبعد|وجه|وشراب,,false,false,false,,,,,,,,,,0,wrong anatomy,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_077,انا مصابه بمرض البطانه المهاجرة وسيجري لى عملية طفل انابيب مع العلم انني مدخنه فهل التدخين يجب ان اوقفه قبل العمليه وكم هي الفتره التي يجب ان تكون بين التوقف...,symptoms,انصحك بالتوقف عن التدخين على الاقل ٣ اشهر قبل اجراء طفل الانابيب لزياده فرص النجاح.,unclear_intent,evidence,1,qa::ahdqa_0762495,ahdqa_0762495,,ahd_heldout_safe_corpus,fts_qa,انا مصابه بمرض البطانه المهاجره وسوف يجري لى عمليه طفل انابيب وانا مدخنه فماذا على ان افعله تجاه تلك العمليه لكي تنجح ان شاء الله وكم هي الفتره التي يجب...,انصحك بالتوقف عن التدخين على الاقل ٣ اشهر قبل اجراء طفل الانابيب لزياده فرص النجاح.,,,,,0.653767,0.5375,0.65,1.0,0.5,0.5,0.95,0.0,0.0,false,false,انابيب|بطانه|بمرض|تدخين|توقف|عمليه|فتره|قبل|مدخنه|مصابه|مهاجره|وكم|يجب,انني|اوقفه|بين|تكون|علم|فهل|وسيجري,,false,false,false,,,,,,,,,,2,,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_077,انا مصابه بمرض البطانه المهاجرة وسيجري لى عملية طفل انابيب مع العلم انني مدخنه فهل التدخين يجب ان اوقفه قبل العمليه وكم هي الفتره التي يجب ان تكون بين التوقف...,symptoms,انصحك بالتوقف عن التدخين على الاقل ٣ اشهر قبل اجراء طفل الانابيب لزياده فرص النجاح.,unclear_intent,evidence,2,qa::ahd10k_05405,ahd10k_05405,,preprocessed_source_row,vector,انا فى ولادتى الاولى كانت قيصريه وحصلت مشاكل فى التنفس مع البنج الكلى اثناء افاقتى والان انا حامل فى الشهر الاول والدكتوره قالتلى انى هولد قيصرى ببنج نصفى وانا قلقه...,قبل اجراء العمليه انصحك باستشاره طبيب التخدير يمكنه اخذ كل المعلومات عن حالتك السابقه وعن وضعك الحالي ومن ثم يمكن ان ينصحك بالتخدير المناسب في حالتك بعد مناقشه افضليات كل منهما وكذلك الاعراض الجانبيه . اما بالنسبه الى التخدير النصفي فمعظم العمليات القيصريه التي يتم اجرائها في الدول المتقدمه تكون تحت تخدير نصفي. فمن افضليات هذا التخدير هو:: 1) عدم الشعور بالألم طيلة العمليه 2) بقاء المريضة محتفظة بوعيها . 3) تجنب استخدام أجهزة التنفس . 4) اقل مشاكل على الجهاز الرئوي والقلب. 5) سرعه العوده الى للحياة الطبيعية والأكل والشرب.,,,,,0.630601,0.654903,0.15,0.0,0.0,0.5,0.9,0.927746,0.0,false,false,تكون|عمليه|قبل,انابيب|انني|اوقفه|بطانه|بمرض|بين|تدخين|توقف|علم|فتره|فهل|مدخنه|مصابه|مهاجره|وسيجري|وكم|يجب,,false,false,false,,,,,,,,,,0,wrong anatomy,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_077,انا مصابه بمرض البطانه المهاجرة وسيجري لى عملية طفل انابيب مع العلم انني مدخنه فهل التدخين يجب ان اوقفه قبل العمليه وكم هي الفتره التي يجب ان تكون بين التوقف...,symptoms,انصحك بالتوقف عن التدخين على الاقل ٣ اشهر قبل اجراء طفل الانابيب لزياده فرص النجاح.,unclear_intent,evidence,3,mention::men_merge_0005895,ahd5k_02918,,preprocessed_id,vector,انا بنت عدراء مارست الجنس السطي مع خطيبي وحدت احتكاك طويل بين قضيبه ومهبلي لكن القذف ثم بعيدا عن مهبل ودورتي تاخرت ٨ ايام وانا خائفة من ان اكون حامل,ممكن من الاسترس اتاخرت . لو حدث اي تسريب الافضل فحص حمل,,,,,0.549227,0.641454,0.05,0.0,0.05,0.5,1.0,0.919526,0.0,false,false,بين,انابيب|انني|اوقفه|بطانه|بمرض|تدخين|تكون|توقف|علم|عمليه|فتره|فهل|قبل|مدخنه|مصابه|مهاجره|وسيجري|وكم|يجب,,false,false,false,,,,,,,,,,0,wrong anatomy,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_077,انا مصابه بمرض البطانه المهاجرة وسيجري لى عملية طفل انابيب مع العلم انني مدخنه فهل التدخين يجب ان اوقفه قبل العمليه وكم هي الفتره التي يجب ان تكون بين التوقف...,symptoms,انصحك بالتوقف عن التدخين على الاقل ٣ اشهر قبل اجراء طفل الانابيب لزياده فرص النجاح.,unclear_intent,evidence,4,qa::ahdqa_0106381,ahdqa_0106381,,ahd_heldout_safe_corpus,fts_qa,لدي عملية بعد اسبوع من اليوم وانا مدخنة vape .. متى يجب ان اتوقف عن التدخين ؟ مع العلم انني لم استشر طبيبي ولا يمكنني استشارته لاسباب خاصه,التدخين مضر للصحة ويجب وقفه حالاً وقبل العملية ب ٤٨ ساعة .. والتوقف عنه لاحقا لان قد يسبب مضاعفات لك.,,,,,0.526417,0.342105,0.3,0.0,0.315789,0.5,0.95,0.0,0.0,false,false,انني|تدخين|علم|عمليه|مدخنه|يجب,انابيب|اوقفه|بطانه|بمرض|بين|تكون|توقف|فتره|فهل|قبل|مصابه|مهاجره|وسيجري|وكم,,false,false,false,,,,,,,,,,1,different clinical scenario,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_077,انا مصابه بمرض البطانه المهاجرة وسيجري لى عملية طفل انابيب مع العلم انني مدخنه فهل التدخين يجب ان اوقفه قبل العمليه وكم هي الفتره التي يجب ان تكون بين التوقف...,symptoms,انصحك بالتوقف عن التدخين على الاقل ٣ اشهر قبل اجراء طفل الانابيب لزياده فرص النجاح.,unclear_intent,evidence,5,qa::ahdqa_0756162,ahdqa_0756162,,ahd_heldout_safe_corpus,fts_qa,ما هي الفتره المفضل تركها بين الانجاب والاخر ....بمعنى اخر عندي ولد عمره 10 شهور ما هي المده التي يجب انتظارها قبل التفكير في انجاب طفل اخر.. مع العلم ابني...,يجب أن يكون الفارق الزمني سنتين على الاقل حتى تستريح الام و تكون مستعدة لحمل آخر,,,,,0.518142,0.3375,0.3,1.0,0.277778,0.5,0.95,0.0,0.0,false,false,بين|تكون|علم|فتره|قبل|يجب,انابيب|انني|اوقفه|بطانه|بمرض|تدخين|توقف|عمليه|فهل|مدخنه|مصابه|مهاجره|وسيجري|وكم,,false,false,false,,,,,,,,,,0,wrong anatomy,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_078,انا انثى العمر 31 نسبة tsh 0.008 ونسبة t3 و t4 طبيعيان ما هو التشخيص لحالتي ؟,tests_diagnosis,الاحتمالات كثيرة فمن الممكن ان يكون التشخيص زيادة افراز تحت سريرية او في مرحلة شفاء من التهاب صامت في الغدة وعلى كل الاحوال يجب عمل صورة نظائر مشعة ومتابعة فحص وظائف الغدة ومتابعة الاعراض السريرية لتاكيد التشخيص الصحيح وثم العلاج المناسب,diagnosis_request,evidence,1,qa::ahd5k_03376,ahd5k_03376,,preprocessed_id,vector,زوجتي تعاني من اعراض الغدة الدرقيه وعند اجراء التحليل وجد مايلي T3/ 5.64 T4/ 6.64 TSH/ <0.05 Anti tsh gRecoeptor/ 18.60 والعلاج الذي وصفه الاخصائي هو prouracil 50mg ماهو الحل,ارقام نتائج الفحوصات غير واضحة,,,,,0.648008,0.582689,0.142857,0.333333,0.142857,0.0,1.0,0.925744,0.0,false,false,tsh,انثي|تشخيص|طبيعيان|عمر|لحالتي|ونسبه,,false,false,false,,,,,,,,,,1,different clinical scenario,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_078,انا انثى العمر 31 نسبة tsh 0.008 ونسبة t3 و t4 طبيعيان ما هو التشخيص لحالتي ؟,tests_diagnosis,الاحتمالات كثيرة فمن الممكن ان يكون التشخيص زيادة افراز تحت سريرية او في مرحلة شفاء من التهاب صامت في الغدة وعلى كل الاحوال يجب عمل صورة نظائر مشعة ومتابعة فحص وظائف الغدة ومتابعة الاعراض السريرية لتاكيد التشخيص الصحيح وثم العلاج المناسب,diagnosis_request,evidence,2,qa::ahd5k_03465,ahd5k_03465,,preprocessed_id,vector,انا اعاني من جميع اعراض نشاط الغده الدرقيه واجريت تحليل وهذه النتائج TSH:0.32 ref range 0.35-5.5 freeT3:3 ref range 2.3-5.4 FreeT4:1.3 ref. Range 0.8-1.8 لذا هل ا عاني نشاط,هناك زيادة نشاط بسيط جدا يدعى ماقبل السريري افضل اعادة الفحص والمتابعة مع اخصائي الغدد و مبدئيا ممكن اخذ علاج preponplol 10mg ثلاث مرات يوميا,,,,,0.628107,0.555717,0.142857,0.333333,0.142857,0.0,1.0,0.930181,0.0,false,false,tsh,انثي|تشخيص|طبيعيان|عمر|لحالتي|ونسبه,,false,false,false,,,,,,,,,,2,,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_078,انا انثى العمر 31 نسبة tsh 0.008 ونسبة t3 و t4 طبيعيان ما هو التشخيص لحالتي ؟,tests_diagnosis,الاحتمالات كثيرة فمن الممكن ان يكون التشخيص زيادة افراز تحت سريرية او في مرحلة شفاء من التهاب صامت في الغدة وعلى كل الاحوال يجب عمل صورة نظائر مشعة ومتابعة فحص وظائف الغدة ومتابعة الاعراض السريرية لتاكيد التشخيص الصحيح وثم العلاج المناسب,diagnosis_request,evidence,3,mention::men_merge_0005084,ahd5k_02200,,preprocessed_id,vector,ما هي أهم أسباب نشاط الغدة الدرقية؟,"يعاني العديد من الأشخاص من حالة صحية تسمى نشاط الغدة الدرقية حيث يحدث في هذه الحالة إفراز كمية كبيرة من هرمونات الغدة الدرقية وهما ثلاثي يودوثيرونين (T3) وهرمون ثيروكسين (T4). ويوجد العديد من الحالات الصحية التي تسبب نشاط الغدة الدرقية ومن أسباب نشاط الغدة الدرقية ما يلي: الإصابة بأحد اضطرابات المناعة الذاتية الوراثية مثل مرض جريفز، حيث يتم إنتاج أجسام مضادة تهاجم الغدة الدرقية وتسبب إنتاج كميات كبيرة من هرمونات الغدة الدرقية. وتشيع هذه الحالة عند الإناث مقارنة بالذكور وتشكل حوالي 85% من حالات نشاط الغدة الدرقية. الإصابة بحالة تسمى عقيدات الغدة الدرقية، وهي عبارة عن كتلة في الغدة الدرقية تسبب إنتاج هرمونات الغدة الدرقية بكمية أكبر مما يحتاجه الجسم, الإصابة بحالة تسمى التهاب الغدة الدرقية. العمل على استهلاك كميات كبيرة من اليود ضمن النظام الغذائي أو من خلال الأدوية مثل علاج أميودارون الذي يستخدم في حالات عدم انتظام ضربات القلب، حيث أن الغدة الدرقية تستخدم اليود من أجل إنتاج هرمون الغدة الدرقية وبالتالي فإن استهلاك كمية كبيرة من اليود يسبب نشاط الغدة الدرقية. الإصابة بوجود مستويات مرتفعة من هرمون الحمل في الدم خاصة في بداية الحمل أو الحمل المتعدد أو الحمل العنقودي. الإصابة بوجود ورم في الغدة النخامية التي توجد في قاعدة الدماغ مما يؤثر على مستويات الهرمونات التي تنتجها الغدة الدرقية. الإصابة بحالات سرطان الغدة الدرقية. الإصابة بوجود ورم في المبيض أو الخصيتين. العمل على تناول جرعات كبيرة من هرمون الغدة الدرقية الذي يستخدم في علاج حالات خمول الغدة الدرقية. وتوجد بعض عوامل الخطورة التي تزيد من خطر الإصابة بحالات نشاط الغدة الدرقية ومن أبرز هذه الحالات ما يلي: الجنس، حيث أن الإناث أكثر عرضة للإصابة بنشاط الغدة الدرقية. العمر، حيث تزيد نسبة الإصابة بنشاط الغدة الدرقية بعد عمر ال 60. الحمل أو إنجاب طفل خلال ال6 أشهر الماضية. الخضوع لعملية جراحية في الغدة الدرقية أو الإصابة بمشاكل في الغدة الدرقية مثل تضخم الغدة الدرقية. التاريخ العائلي لمشاكل الغدة الدرقية. استخدام المكملات الغذائية التي تحتوي على اليود. الإصابة بحالات فقر الدم الوبيل، حيث لا يمكن إنتاج خلايا الدم الحمراء نتيجة عدم وجود كمية كافية من فيتامين ب 12. الإصابة باضطرابات هرمونية مختلفة في الجسم. الإصابة بحالات قصور الغدة الكظرية الأولي. الإصابة بمرض السكري من النوع الأول. للمزيد: أدوية الغدة الدرقية النشطة جراحة الغدة الدرقية",,,,,0.618111,0.784038,0.142857,0.5,0.0,1.0,1.0,0.928198,0.0,false,false,عمر,tsh|انثي|تشخيص|طبيعيان|لحالتي|ونسبه,,false,false,false,,,,,,,,,,1,wrong intent,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_078,انا انثى العمر 31 نسبة tsh 0.008 ونسبة t3 و t4 طبيعيان ما هو التشخيص لحالتي ؟,tests_diagnosis,الاحتمالات كثيرة فمن الممكن ان يكون التشخيص زيادة افراز تحت سريرية او في مرحلة شفاء من التهاب صامت في الغدة وعلى كل الاحوال يجب عمل صورة نظائر مشعة ومتابعة فحص وظائف الغدة ومتابعة الاعراض السريرية لتاكيد التشخيص الصحيح وثم العلاج المناسب,diagnosis_request,evidence,4,qa::ahd5k_04620,ahd5k_04620,,preprocessed_id,vector,انافتاه وعمري 24 ويوجد بجسمي شعرحيث ان جسمي وشكلي لاتوجد علئ اثار الانوثه وملامح وجهي تميل للرجوله حتي احساسي اتجه البنات يكون غريب والكل ينتقدني اني لست انثي حيث ان...,اولا وقبل كل شيء لا بد من عمل تحليل شامل للهرمونات وتصوير سونار للرحم والمبايض للتأكد من سلامتها وقد تحتاجين على عمل تحليل كروموزومات ايضا وانصح باستشارة طبيب امراض نفيسة باسرع وقت والتنسيق معه بشأن ما تشعرية على ان ينسق هو بدوره مع طبيب امراض النساء وهذا امر مهم جدا لا يجب تأجيله,,,,,0.61535,0.551711,0.142857,0.166667,0.142857,0.0,1.0,0.938177,0.0,false,false,انثي,tsh|تشخيص|طبيعيان|عمر|لحالتي|ونسبه,,false,false,false,,,,,,,,,,0,wrong anatomy,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_078,انا انثى العمر 31 نسبة tsh 0.008 ونسبة t3 و t4 طبيعيان ما هو التشخيص لحالتي ؟,tests_diagnosis,الاحتمالات كثيرة فمن الممكن ان يكون التشخيص زيادة افراز تحت سريرية او في مرحلة شفاء من التهاب صامت في الغدة وعلى كل الاحوال يجب عمل صورة نظائر مشعة ومتابعة فحص وظائف الغدة ومتابعة الاعراض السريرية لتاكيد التشخيص الصحيح وثم العلاج المناسب,diagnosis_request,evidence,5,qa::ahdqa_0233483,ahdqa_0233483,,ahd_heldout_safe_corpus,fts_qa,عمري 20 سنة أنثي،، TSH عندي يساوي979. والمعدل الطبيعي27. -2. 4 أما T3 يساوي 6.20 والمعدل الطبيعي 3.10-6.80 وعندي T4 يساوي 20.17 والطبيعي 12.00 -00. 22 ما التشخيص والعلاج,تابعي مع اختصاصي الغدد لأخذ الدواء اللازم وتأكيد التشخيص.,,,,,0.586441,0.516387,0.428571,0.5,0.428571,1.0,0.95,0.0,0.0,false,false,tsh|انثي|تشخيص,طبيعيان|عمر|لحالتي|ونسبه,,false,false,false,,,,,,,,,,1,different clinical scenario,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_079,هل يعد الزواج من الأقارب خطرا بمعنى الكلمة وفي كل الحالات؟,causes_safety,الزواج بين الاقارب ليس خطر في كل الحالات بكل معنى الكلمة لكن لا يُستحب الزواج لسهولة او لكثرة نسبة اللمراض الوراثية اذا وُجدت في نفس العالة فبزواج الاقارب يكون نسبة حدوثها عن الاولاد الذيبن هم نتيجة هذا الزواج عالية جدا ، لكن هذا ليس ممنوع ولا خطر اذا لم يكن هناك اي سبب,unclear_intent,evidence,1,qa::ahd5k_02877,ahd5k_02877,,preprocessed_id,vector,أنا مقبل على الزواج من فتاة اخوتها مصابين بالرنح (أتاكسيا) نتيجة زواج الأقارب ،ولكن هي غير مصابة ،هل يؤثر هذا على صحة أبنائي؟ وهل هناك احتمال ينتقل لأبنائي معها المرض...,نعم.الانتقال للمرض وارد,,,,,0.686114,0.693629,0.25,1.0,0.25,0.5,1.0,0.914036,0.0,false,false,اقارب|زواج,بمعني|حالات|خطرا|كلمه|وفي|يعد,,false,false,false,,,,,,,,,,1,different clinical scenario,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_079,هل يعد الزواج من الأقارب خطرا بمعنى الكلمة وفي كل الحالات؟,causes_safety,الزواج بين الاقارب ليس خطر في كل الحالات بكل معنى الكلمة لكن لا يُستحب الزواج لسهولة او لكثرة نسبة اللمراض الوراثية اذا وُجدت في نفس العالة فبزواج الاقارب يكون نسبة حدوثها عن الاولاد الذيبن هم نتيجة هذا الزواج عالية جدا ، لكن هذا ليس ممنوع ولا خطر اذا لم يكن هناك اي سبب,unclear_intent,evidence,2,qa::ahd5k_00965,ahd5k_00965,,preprocessed_id,vector,لدي أكثر من سؤال عن زواج الأقارب: 1. اذا كان الزواج من بنت العم أو بنت الخال يزيد من احتمال الأصابة بالأمراض الوراثية فكيف الحال أذا كانت ابنة عمي و...,١- ليس بالضرورة أن يؤدي زواج الأقارب لولادة أطفال معاقين، بل يعتمد ذلك على وجود الجينات المرضية عند كلا الزوجين، وهو يزيد احتمالات الإصابة بالأمراض الوراثية ٢- هناك فحوصات جينية تجرى لكلا الزوجين لمعرفة وجود جينات مرضية مشتركة قد تنبئ باحتمال حدوث الخلل.,,,,,0.675071,0.676342,0.25,1.0,0.25,0.5,1.0,0.923928,0.0,false,false,اقارب|زواج,بمعني|حالات|خطرا|كلمه|وفي|يعد,,false,false,false,,,,,,,,,,2,,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_079,هل يعد الزواج من الأقارب خطرا بمعنى الكلمة وفي كل الحالات؟,causes_safety,الزواج بين الاقارب ليس خطر في كل الحالات بكل معنى الكلمة لكن لا يُستحب الزواج لسهولة او لكثرة نسبة اللمراض الوراثية اذا وُجدت في نفس العالة فبزواج الاقارب يكون نسبة حدوثها عن الاولاد الذيبن هم نتيجة هذا الزواج عالية جدا ، لكن هذا ليس ممنوع ولا خطر اذا لم يكن هناك اي سبب,unclear_intent,evidence,3,qa::ahd5k_00597,ahd5k_00597,,preprocessed_id,vector,السلام عليكم ورحمة الله وبركاته اريد ان اسأل بخصوص الزواج من رجل حامل لفايروس الكبد من النوع بي وانا فتاه سليمه هل هناك ضرر من ذلك هل الجرعات الثلاثه كافيه...,بوجود اللقاح تستطيعين الإطمئنان لن ينتقل اذا اتبعنا التعليمات الصحيحة سيتحجم الفيروس بالعلاج ويفقد نشاطه تابعي مع استشاري كبد,,,,,0.666065,0.668706,0.125,1.0,0.125,0.5,1.0,0.910044,0.0,false,false,زواج,اقارب|بمعني|حالات|خطرا|كلمه|وفي|يعد,,false,false,false,,,,,,,,,,0,wrong anatomy,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
