annotation_version,query_id,query,query_group,reference_answer,primary_intent,candidate_type,candidate_rank,candidate_id,qa_id,source_quality,retrieval_channel,candidate_question,candidate_answer_or_evidence,relation_type,source_entity_name,target_entity_name,retrieval_score,answer_relevance,query_concept_coverage,query_constraint_coverage,entity_identity,intent_support,source_reliability,vector_similarity,graph_support,anatomy_mismatch,unrelated_condition_mismatch,matched_query_concepts,missing_query_concepts,relevance_label,error_reason,secondary_error_reason,annotator_id,annotation_status,annotation_notes
candidate_relevance_v1,evalv1_057,االسلام عليكم انا ذكر عمري22لدي ضمور في النخاعsma3 والان وزني في تزايد وانا امشي بعكازات وللمسافات البعيده بكرسي ما الالات الرياضيه المفيدة في تخفيف وزني وتحسين قدرة عضلاتي وهل مع...,symptoms,ننصحك باستشارة الزميل استشارى العلاج الطبيعى والتخسيبس بموقع الطبى فى موضوع تخسيس الوزن وانشاء الله مع العلاجبالادوية وجلسات العلاج الطبيعى وانقاص الوزن يمكنك المشى بطريقة معقولة وبدون مساعدة,unclear_intent,evidence,3,mention::men_merge_0000661,ahd10k_09543,preprocessed_source_row,vector,اناصائم وقمت بفحص السكر ظهر اليوم فوجدته 234 هل هذا يعتبر معدل طبيعي انا بدين ولكن لا امارس الرياضة كثيرا علما انه لدي دهون في الكبد والتهاب وحموضه هل له...,هذه نتيجة مرتفعة وعليك بدأ علاج السكر راجع الطبيب وابدء بالحمية والرياضة,,,,0.57489,0.833646,0.0,0.0,0.909091,0.5,0.9,0.920679,0.0,false,false,,االسلام|الات|امشي|بعكازات|بعيده|بكرسي|تخفيف|تزايد|ذكر|رياضيه|ضمور|عضلاتي|قدره|مفيده|والان|وانا|وتحسين|وزني|وللمسافات|وهل,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_057,االسلام عليكم انا ذكر عمري22لدي ضمور في النخاعsma3 والان وزني في تزايد وانا امشي بعكازات وللمسافات البعيده بكرسي ما الالات الرياضيه المفيدة في تخفيف وزني وتحسين قدرة عضلاتي وهل مع...,symptoms,ننصحك باستشارة الزميل استشارى العلاج الطبيعى والتخسيبس بموقع الطبى فى موضوع تخسيس الوزن وانشاء الله مع العلاجبالادوية وجلسات العلاج الطبيعى وانقاص الوزن يمكنك المشى بطريقة معقولة وبدون مساعدة,unclear_intent,evidence,4,mention::men_merge_0004305,ahd5k_04986,preprocessed_id,vector,انا بنت عمري 22 سنة بدي علاج طبيعي وسريع للبطن.. عندي بروز في البطن... وجربت التمارين فترة بس ما لاحظت نتيجة كبيرة ولأنه برد برجع الحجم متل ما كان... بدي...,ليس هناك حلول مضمونة سوى ممارسة التمارين الرباضية الدائم.,,,,0.540383,0.632108,0.0,0.333333,0.0,0.5,1.0,0.916965,0.0,false,false,,االسلام|الات|امشي|بعكازات|بعيده|بكرسي|تخفيف|تزايد|ذكر|رياضيه|ضمور|عضلاتي|قدره|مفيده|والان|وانا|وتحسين|وزني|وللمسافات|وهل,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_057,االسلام عليكم انا ذكر عمري22لدي ضمور في النخاعsma3 والان وزني في تزايد وانا امشي بعكازات وللمسافات البعيده بكرسي ما الالات الرياضيه المفيدة في تخفيف وزني وتحسين قدرة عضلاتي وهل مع...,symptoms,ننصحك باستشارة الزميل استشارى العلاج الطبيعى والتخسيبس بموقع الطبى فى موضوع تخسيس الوزن وانشاء الله مع العلاجبالادوية وجلسات العلاج الطبيعى وانقاص الوزن يمكنك المشى بطريقة معقولة وبدون مساعدة,unclear_intent,evidence,5,qa::ahd5k_04389,ahd5k_04389,preprocessed_id,vector,عملت مع القيصريه عمليه فتق الصره متى يمكنني العب رياضه بطن ممكن رد,الحمدلله على السلامة. ينصح بعدم رفع الاثقال فوق 5 كغ لمدة 3 اشهر ويجب الانتباه بأن المنطقة تبقى ضعيفة ولاينصح بالاجهاد ويجب معالجة الامساك او السعال إن وجد،لاينصح بممارسة تمارين المعدة الا بعد 3 اشهر على الاقل وانا افضل 6 شهر كذلك انصح بارتداء المشد الطبي شهران بعد الجراحة.,,,,0.535007,0.834863,0.05,0.333333,0.909091,0.5,1.0,0.922892,0.0,false,false,وانا,االسلام|الات|امشي|بعكازات|بعيده|بكرسي|تخفيف|تزايد|ذكر|رياضيه|ضمور|عضلاتي|قدره|مفيده|والان|وتحسين|وزني|وللمسافات|وهل,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_058,قمت بإجراء تحليل دم لمعرفة هل أنا مصابة بالأنميا أو لا وخرج في التحليل lymphocytes كان مرتفع شوي 45.5% . ماذا يعني هذا؟,tests_diagnosis,من انواع كريات الدم البيضاء وقد يرتفع لوجود اي فايروس كالانفلونزا او الزكام...ﻻ داعي للقلق,test_request,evidence,1,qa::ahd5k_01422,ahd5k_01422,preprocessed_id,vector,كان لدي ارتفاع بسيط في الصفائح ٤٦١ وعندما ولدت بعد ٥٠ يوم التحليل طلع ٦٧٩ واشكو من عدم اكتمال النفس في بعض الاوقات وقال لي الطبيب لديك التهاب في الصدر...,يجب اجراء فحص نسبة الحديد اولاونسبة معدل الالتهابات في الدم واذا كانت هذه طبيعية ومرت على الحالة 3 شهور يجب اجراء فحص نخاع العظم,,,,0.67338,0.743276,0.090909,0.0,0.090909,1.0,1.0,0.928486,0.0,false,false,كان,lymphocytes|انميا|باجراء|شوي|قمت|لمعرفه|مرتفع|مصابه|وخرج|يعني,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_058,قمت بإجراء تحليل دم لمعرفة هل أنا مصابة بالأنميا أو لا وخرج في التحليل lymphocytes كان مرتفع شوي 45.5% . ماذا يعني هذا؟,tests_diagnosis,من انواع كريات الدم البيضاء وقد يرتفع لوجود اي فايروس كالانفلونزا او الزكام...ﻻ داعي للقلق,test_request,evidence,2,qa::ahd10k_05967,ahd10k_05967,preprocessed_source_row,vector,انا زوجتي حامل في الشهر السابع وعندها زيادة في تحليل فى تحليل crp وبعد تحاليل للبول ومسح وزرع لم يظهر شي وكانت جميع الفحوص عادية ومنذ بداية الحمل كانت تظهر...,"ان ارتفاع ال CRP وكذلك ارتفاع كريات الدم البيضاء يدل على وجود التهاب( انفلونزا, التهاب باللثه ,وغيرها....), ولكن اذا كان ال CRP هو فقط ايجابي او حتى مرتفع حتى 10 فيمكن ان يعتبر طبيعياً وكذلك ارتفاع الكريات الدم البيضاء حتى 16,000 يعتبر طبيعياً اثناء الحمل ويصل اثناء الولاده الى 20,000. لذا فقط انصحك باعاده هذه الفحوصات فاذا لم يكن هناك ازدياد بمعدل هذه الفحوصات فلا داعي للقلق. اما اذا كان هناك ازدياد بمعدلها فانصحك بمراجعه الطبيب مره اخرى للفحص.",,,,0.660882,0.742638,0.181818,0.0,0.0,1.0,0.9,0.927325,0.0,false,false,كان|مرتفع,lymphocytes|انميا|باجراء|شوي|قمت|لمعرفه|مصابه|وخرج|يعني,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_058,قمت بإجراء تحليل دم لمعرفة هل أنا مصابة بالأنميا أو لا وخرج في التحليل lymphocytes كان مرتفع شوي 45.5% . ماذا يعني هذا؟,tests_diagnosis,من انواع كريات الدم البيضاء وقد يرتفع لوجود اي فايروس كالانفلونزا او الزكام...ﻻ داعي للقلق,test_request,evidence,3,qa::ahdqa_0662106,ahdqa_0662106,ahd_heldout_safe_corpus,fts_qa,انا عمري 28 سنة قمت باجراء تحليل سكر في دم كان 119 على الصباح يعني لم افطر ولم اقوم به بعد 8 ساعات من هل انا مريض و بداية المرض...,هذا استعداد لمرض السكري ويجب انقاص الوزن الزائد والاعتدال في الطعام بشكل عام,,,,0.578839,0.500593,0.363636,0.0,0.363636,1.0,0.95,0.0,0.0,false,false,باجراء|قمت|كان|يعني,lymphocytes|انميا|شوي|لمعرفه|مرتفع|مصابه|وخرج,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_058,قمت بإجراء تحليل دم لمعرفة هل أنا مصابة بالأنميا أو لا وخرج في التحليل lymphocytes كان مرتفع شوي 45.5% . ماذا يعني هذا؟,tests_diagnosis,من انواع كريات الدم البيضاء وقد يرتفع لوجود اي فايروس كالانفلونزا او الزكام...ﻻ داعي للقلق,test_request,evidence,4,qa::ahdqa_0013406,ahdqa_0013406,ahd_heldout_safe_corpus,fts_qa,السلام عليكم قمت بإجراء تحليل صورة دم كاملة وانا مدخن واتناول ادوية للضغط، ارجو النظر اذا كان هناك شئ غير طبيعي في التحليل وشكرا لكم.,وعليكم السلام ، صورة الدم طبيعية لا يوجد ما يقلق ، ولكن يرجى الاقلاع عن التدخين نهائيا ، وذلك من اجل الحفاظ على الصحه مع مرور السنين.,,,,0.547625,0.429249,0.272727,0.5,0.272727,1.0,0.95,0.0,0.0,false,false,باجراء|قمت|كان,lymphocytes|انميا|شوي|لمعرفه|مرتفع|مصابه|وخرج|يعني,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_058,قمت بإجراء تحليل دم لمعرفة هل أنا مصابة بالأنميا أو لا وخرج في التحليل lymphocytes كان مرتفع شوي 45.5% . ماذا يعني هذا؟,tests_diagnosis,من انواع كريات الدم البيضاء وقد يرتفع لوجود اي فايروس كالانفلونزا او الزكام...ﻻ داعي للقلق,test_request,evidence,5,qa::ahdqa_0268321,ahdqa_0268321,ahd_heldout_safe_corpus,fts_qa,اخدت ابرة التفجير وبعد أسبوع دخلت المشفى وعملولي تحليل دم وماعطوني أدوية لأن قال هرمون الحمل مرتفع شوي يعني احتمال بداية حمل هل هذا من تأثير الابرة وشكرا,نعم...منها...,,,,0.542358,0.429249,0.272727,0.0,0.272727,1.0,0.95,0.0,0.0,false,false,شوي|مرتفع|يعني,lymphocytes|انميا|باجراء|قمت|كان|لمعرفه|مصابه|وخرج,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_059,تعرضت لحادث الاصطدام كان من الخلف، سرعه الاصطدام جعلت راسي واعضائي الخلفيه ترتطم بكرسي السائق . هل الارتطام من الخلف يسبب خلل في الكلى او الاعضاء الاخرى؟؟ كيف اتاكد من...,causes_safety,اشعه عاديه x ray علي الاماكن المصابه للتاكد من عدم وجود كسور... اشعه تلفزيونيه ع البطن والحوض للتاكد من عدم وجود نزيف داخلي,symptom_request,evidence,1,mention::men_merge_0003724,ahd10k_07807,preprocessed_source_row,vector,لدي الم في جانبي راسي وخصوصا الايسر فوق الاذن اشعر بضغط فى هذه المنطقه وكانه شي سينفجر وكثير من الاوقات اشعر بارهاق عام لهذا السبب,إن الألم في الرأس مع الشعور بالضغط على جانبي الرأس مع الإرهاق العام قد يعود لأحد الأسباب التالية: صداع التوتر. الشد العضلي. الضغط العصبي. القلق والتوتر أو الاكتئاب. التهاب الجيوب الأنفية. الشقيقة (الصداع النصفي). وجود مشاكل في الأذن التهاب السحايا. تمدد الأوعية الدموية في الدماغ. ينصح في الوقت الحالي زيارة الطبيب المختص لعمل الفحوصات والتحاليل اللازمة في حال عدم نجاح النصائح التالية: استخدام الأدوية المسكنة للألم حسب تعليمات الطبيب المختص مثل الايبوبروفين وغيرها. اتباع طرق التنفس العميق من أجل الاسترخاء وخفض مستويات هرمونات التوتر. ممارسة تمارين الاسترخاء مثل اليوغا والتأمل. تجنب القلق أو التوتر. للمزيد: اسباب الصداع ومحفزاته التدليك لعلاج الصداع هل تعاني من صداع من دون معرفة سببه؟ المرجع: What to know about pressure in the head,,,,0.517648,0.552843,0.095238,1.0,0.058824,0.0,0.9,0.914259,0.0,false,false,راس|راسي,اتاكد|اخري|ارتطام|اصطدام|اعضاء|بكرسي|ترتطم|تعرضت|جعلت|خلف|خلفيه|خلل|سايق|سرعه|كان|كلي|لحادث|واعضايي|يسبب,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_059,تعرضت لحادث الاصطدام كان من الخلف، سرعه الاصطدام جعلت راسي واعضائي الخلفيه ترتطم بكرسي السائق . هل الارتطام من الخلف يسبب خلل في الكلى او الاعضاء الاخرى؟؟ كيف اتاكد من...,causes_safety,اشعه عاديه x ray علي الاماكن المصابه للتاكد من عدم وجود كسور... اشعه تلفزيونيه ع البطن والحوض للتاكد من عدم وجود نزيف داخلي,symptom_request,evidence,2,mention::men_merge_0004357,ahd5k_02587,preprocessed_id,vector,ماسبب اللون الازرق في اظافر الميت هل له علاقه بطريقة موته بالصعق بالكهرباء مثلا مع العلم انه طبيعي قبل ذلك واذا كانت الاجابه نعم اريد تفسير وشرح طبي بطريقة تغيير...,يحصل الاختناق نتيجة عدم وصول الاوكسجين الى الرئتين وتكاثرغاز ثاني اكسيد الكربون او غيره من الغازات غير الصالحة للتنفس فيتخدر الجهاز العصبي ويفسد الدم ويتعرض المصاب الى الارتخاء ثم الى الغيبوبة ثم الموت.ويحدث ذلك في حالات الصعقة الكهربائية والغرق وغيرهما من الحالات التي تسبب قلة استنشاق الأكسجين وتراكم الغازات غير الصالحة . للتنفس ويعم ذلك الدم في جميع اجزاء الجسم فيظهر إزرقاق الشفاه والانف والاذن والاصابع.،وعند الموت يتجمع الدم في الأجزاء السفلية من الجسم القريبة من الأرض، وبعد ساعتين تظهر البقع الزرقاء على الظهربفعل تجمع الدم --الذي يكون فقيرا بالكسجين وغنيا بثاني أكسيد الكربون--وإذا كانت الأصابع في وضعية أخفض من الجسم فيتراكم فيها هذا الدم فتبدو زرقاء اللون,,,,0.515013,0.534964,0.0,1.0,0.0,0.0,1.0,0.918117,0.0,true,false,,اتاكد|اخري|ارتطام|اصطدام|اعضاء|بكرسي|ترتطم|تعرضت|جعلت|خلف|خلفيه|خلل|راس|راسي|سايق|سرعه|كان|كلي|لحادث|واعضايي|يسبب,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_059,تعرضت لحادث الاصطدام كان من الخلف، سرعه الاصطدام جعلت راسي واعضائي الخلفيه ترتطم بكرسي السائق . هل الارتطام من الخلف يسبب خلل في الكلى او الاعضاء الاخرى؟؟ كيف اتاكد من...,causes_safety,اشعه عاديه x ray علي الاماكن المصابه للتاكد من عدم وجود كسور... اشعه تلفزيونيه ع البطن والحوض للتاكد من عدم وجود نزيف داخلي,symptom_request,evidence,3,mention::men_merge_0005594,ahd5k_04394,preprocessed_id,vector,من تقريباً شهرين ونص عامل العملية وأسوي غيار على الجرح بشكل مستمر والوضع الآن تمام لكن هنالك شيء يقلقني وهو بطىء الجرح في الإلتئام لأن الطبيب أخبرني أنه يضع مراهم...,لا بأس انشالله معروف ان الإلتئام بعد هذه العملية قد ياخذ وقت طويل ولكن انصح بالتشييك من قبل الجراح اذا كان هناك صديد او التهاب يعيق عملية الإلتئام بالسلامة انشالله,,,,0.514275,0.533817,0.047619,1.0,0.0,0.0,1.0,0.91603,0.0,false,false,كان,اتاكد|اخري|ارتطام|اصطدام|اعضاء|بكرسي|ترتطم|تعرضت|جعلت|خلف|خلفيه|خلل|راس|راسي|سايق|سرعه|كلي|لحادث|واعضايي|يسبب,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_059,تعرضت لحادث الاصطدام كان من الخلف، سرعه الاصطدام جعلت راسي واعضائي الخلفيه ترتطم بكرسي السائق . هل الارتطام من الخلف يسبب خلل في الكلى او الاعضاء الاخرى؟؟ كيف اتاكد من...,causes_safety,اشعه عاديه x ray علي الاماكن المصابه للتاكد من عدم وجود كسور... اشعه تلفزيونيه ع البطن والحوض للتاكد من عدم وجود نزيف داخلي,symptom_request,evidence,4,qa::ahdqa_0064643,ahdqa_0064643,ahd_heldout_safe_corpus,fts_qa,اسباب الالم عند الجهة الخلفيه من الراس فوق الاذن اليسرى علما بأنه سابقا كان رأسي من الخلف ورقبتي يؤلمني حدث معي ثلاث مرات متفاوته الم في الراس من الخلف ويختفي...,ألم تشنجي رقبي. قد تكون هناك مشاكل بالفقرات الرقبية.,,,,0.513579,0.374,0.238095,1.0,0.2,1.0,0.95,0.0,0.0,false,false,خلف|خلفيه|راس|راسي|كان,اتاكد|اخري|ارتطام|اصطدام|اعضاء|بكرسي|ترتطم|تعرضت|جعلت|خلل|سايق|سرعه|كلي|لحادث|واعضايي|يسبب,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_059,تعرضت لحادث الاصطدام كان من الخلف، سرعه الاصطدام جعلت راسي واعضائي الخلفيه ترتطم بكرسي السائق . هل الارتطام من الخلف يسبب خلل في الكلى او الاعضاء الاخرى؟؟ كيف اتاكد من...,causes_safety,اشعه عاديه x ray علي الاماكن المصابه للتاكد من عدم وجود كسور... اشعه تلفزيونيه ع البطن والحوض للتاكد من عدم وجود نزيف داخلي,symptom_request,evidence,5,qa::ahd5k_04903,ahd5k_04903,preprocessed_id,vector,واعذروني للاطالة للضرورة القصوي ولاشرح الصورة كاملة ، منذ سنتين تقريبا وانا اعاني من الاعراض التاليةالم وحرقة وحرارة وحكة اسفل الفخذين فقط عندما اكون جالسا وعند الوقوف والمشي والنوم لا...,مرة اخرى اقول لك بان ما تعاني منه عبارة عن التهاب غشائي عضلي انصحك الجلوس على طوق هواء لتخفيف اثارة الانسجة والاعصاب ويمكنك مراجعة مركز علاج طبيعي,,,,0.508894,0.214,0.047619,1.0,0.0,1.0,1.0,0.917871,0.0,false,false,اخري,اتاكد|ارتطام|اصطدام|اعضاء|بكرسي|ترتطم|تعرضت|جعلت|خلف|خلفيه|خلل|راس|راسي|سايق|سرعه|كان|كلي|لحادث|واعضايي|يسبب,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_060,السلام عليكم ..... انا اعاني من الاستيقاظ بعد النوم لثلاث ساعات ثم اخلد للنوم مرة اخرى . هل هذا قد يؤثر على النمو؟,general_medical,للاسف نعم يؤثر على النمو رجاء استبعاد اﻻسباب النفسية وتجنب شرب المنبهات ليﻻ و عمل تحليل غدة درقية,unclear_intent,evidence,1,qa::ahdqa_0136654,ahdqa_0136654,ahd_heldout_safe_corpus,fts_qa,النوم للمراهق لمدة ٦ او ١٠ ساعات اجل لكن سوالي هو هل النوم المتقطع يوثر على مرحلة النمو لاني قرات ان الاستيقاظ من النوم والقيام باي شي ثم العوده الى...,لا يؤثر علي النمو ولكن الاحلام والنوم المريح يجي مع النوم الطويل,,,,0.595325,0.475,0.5,1.0,0.5,0.5,0.95,0.0,0.0,false,false,استيقاظ|ساعات|علي|نمو|نوم|يوثر,اخري|اخلد|بعد|سلام|لثلاث|مره,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_060,السلام عليكم ..... انا اعاني من الاستيقاظ بعد النوم لثلاث ساعات ثم اخلد للنوم مرة اخرى . هل هذا قد يؤثر على النمو؟,general_medical,للاسف نعم يؤثر على النمو رجاء استبعاد اﻻسباب النفسية وتجنب شرب المنبهات ليﻻ و عمل تحليل غدة درقية,unclear_intent,evidence,2,qa::ahd10k_00182,ahd10k_00182,mention_evidence,vector,منذ شهر تأتيني عندبدايةالنوم هزات بيداي واحيانا ارجلي وتوقظني من النوم والان يداي اعصاب الاصابع تؤلمني ومن فترة اسبوع شد عصب اصبعي ماقبل لاخير اعاني من ضغوطات وقلق دائم ماتفسير,منذ شهر تأتيني عندبدايةالنوم هزات بيداي واحيانا ارجلي وتوقظني من النوم والان يداي اعصاب الاصابع تؤلمني ومن فترة اسبوع شد عصب اصبعي ماقبل لاخير اعاني من ضغوطات وقلق دائم ماتفسير,,,,0.57743,0.64177,0.083333,1.0,0.083333,0.5,0.55,0.920102,0.0,false,false,نوم,اخري|اخلد|استيقاظ|بعد|ساعات|سلام|علي|لثلاث|مره|نمو|يوثر,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_060,السلام عليكم ..... انا اعاني من الاستيقاظ بعد النوم لثلاث ساعات ثم اخلد للنوم مرة اخرى . هل هذا قد يؤثر على النمو؟,general_medical,للاسف نعم يؤثر على النمو رجاء استبعاد اﻻسباب النفسية وتجنب شرب المنبهات ليﻻ و عمل تحليل غدة درقية,unclear_intent,evidence,3,qa::ahdqa_0040122,ahdqa_0040122,ahd_heldout_safe_corpus,fts_qa,استيقظ ليلا،بعد 3 أو أربع ساعات من النوم،بدون وجود أي مبرر لهذا الأمر،لكن استطيع أن ٱخلد للنوم بعد ساعة من الاستيقاظ،قرأت مقالة أفادت أن هذا الأمر يضر بالدماغ ،اصبت بهلع،و...,تعاني من قلق نفسي وتحتاج لعلاج. دوائي ونفسي,,,,0.565231,0.420833,0.416667,1.0,0.416667,0.5,0.95,0.0,0.0,false,false,اخلد|استيقاظ|بعد|ساعات|نوم,اخري|سلام|علي|لثلاث|مره|نمو|يوثر,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_060,السلام عليكم ..... انا اعاني من الاستيقاظ بعد النوم لثلاث ساعات ثم اخلد للنوم مرة اخرى . هل هذا قد يؤثر على النمو؟,general_medical,للاسف نعم يؤثر على النمو رجاء استبعاد اﻻسباب النفسية وتجنب شرب المنبهات ليﻻ و عمل تحليل غدة درقية,unclear_intent,evidence,4,qa::ahdqa_0013790,ahdqa_0013790,ahd_heldout_safe_corpus,fts_qa,عندما بلغت ١٧ عاما(منذ تسعة أشهر)،من ذلك الوقت إلى الٱن لم انم ٧ ساعات متواصلة،حرفيا،نومي المتواصل يكون في بداية الليل،لا يتجاوز الخمس ساعات،ثم انام مرة أخرى بعد الاستيقاظ،شعرت باليأس من...,تحياتي. عزيزي..يختلف نمط النوم وعدد ساعاته من شخص لآخر ونعتبر ان صعوبات النوم والارق (وهي متعددة الأشكال والأسباب) تصبح مرضيه عندما تقترن باضطرابات او تؤدي لاعراض في اليوم التالي او بشكل عام(كالشعور بالنعاس والخمول وسوء التركيز والعصبيه والكسل.. الخ وهذا لم تذكره ان لديك) للأسف لم تذكر اي ساعه تنام ومتى تصحو وكم فترة الصحو والتي يعقبها نوم(كما ذكرت) وكم فترة هذا النوم؟ وكذلك ما هو تخصص الأطباء الذين استشرت هم؟ وماهي التحاليل التي تم اجرائها؟وهل لديك اية اعراض أخرى غير التي ذكرت؟ قد تكون (وهذا محض احتمال) أن طبيعة احتياجك للنوم عاديه وهذا نمطك الطبيعي غير المؤثر على اي ناحيه بحياتك! وهكذا تكون الأمور طبيعيه ولا داعي لمزيد من البحث والتقصي. نحتاج لتفاصيل كثيره للحكم على وجود اضطراب نوم لديك ام لا. راجيا لك التوفيق والسعاده راحيا,,,,0.557478,0.404167,0.583333,1.0,0.416667,0.5,0.95,0.0,0.0,false,false,اخري|استيقاظ|بعد|ساعات|علي|مره|نوم,اخلد|سلام|لثلاث|نمو|يوثر,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_060,السلام عليكم ..... انا اعاني من الاستيقاظ بعد النوم لثلاث ساعات ثم اخلد للنوم مرة اخرى . هل هذا قد يؤثر على النمو؟,general_medical,للاسف نعم يؤثر على النمو رجاء استبعاد اﻻسباب النفسية وتجنب شرب المنبهات ليﻻ و عمل تحليل غدة درقية,unclear_intent,evidence,5,mention::men_merge_0003459,ahd10k_00612,preprocessed_source_row,vector,شعرت بيوم عند الاستيقاظ من النوم بدوخة وايدى ورجلى مثلجة وعند ذهابى الى المشفى تم قياس الضغط وجد انه 160/120 مرتفع فتم اخذ نصف قرص تحت اللسان لتقليل الضغط ومعا...,يجب عمل دراسة من خلال المتابعة مع طبيب لمعرفة ما اذا كنت تعاني من الضغط العالي ام ان ما حصل هو عرضي وبالتأكيد يجدب عمل فحوصات من خلال الطبيب لها علاقة بالضغط العالي اذا تأكد انك تعاني من الضغط العالي فالرياضة ضرورية والمحافظة على الوزن المثالي والاكل المتوازن البعيد عن ملح الطعام لكن كل هذا رهن بالمتابعة ودراسة وضعك وضغطك,,,,0.55384,0.660298,0.25,1.0,0.166667,0.5,0.9,0.910499,0.0,false,false,استيقاظ|علي|نوم,اخري|اخلد|بعد|ساعات|سلام|لثلاث|مره|نمو|يوثر,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_061,السلام عليكم انا من ممارسين العاده السريه وعمري 20 في بعض الأحيان يخرج مني السائل لا اراديا عند التحرك أو في حالة التهيج ما السبب والعلاج,treatment,قد يكون السبب هو التعود على الإثارة ، والعلاج هو تقليل العادة السرية وممارسة تمارين كيغل لتقوية عضلات الحوض.,treatment_request,evidence,1,qa::ahd10k_08440,ahd10k_08440,preprocessed_source_row,vector,السلام عليكم انا لدي حساسية الصدر من الصغر وكان عمر 7 اشهر والان استخدم السيروتايد القرص لاكن اشعر باختناق وعدم السعادة والراحة في الصدر اشعر بأن الهواء لا يدخل,ابداي العلاج له عن طريق طبيب حساسيه اوصدريه بعد الكشف عنه وعمل تحليل الحساسه RAST and IgE يوجد علاج مناعي نهائي للحساسيه اذا عرف السبب,,,,0.6792,0.769915,0.066667,0.5,0.066667,1.0,0.9,0.927118,0.0,false,false,سلام,احيان|اراديا|بعض|تحرك|تهيج|سايل|سريه|عاده|عند|ممارسين|مني|والعلاج|وعمري|يخرج,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_061,السلام عليكم انا من ممارسين العاده السريه وعمري 20 في بعض الأحيان يخرج مني السائل لا اراديا عند التحرك أو في حالة التهيج ما السبب والعلاج,treatment,قد يكون السبب هو التعود على الإثارة ، والعلاج هو تقليل العادة السرية وممارسة تمارين كيغل لتقوية عضلات الحوض.,treatment_request,evidence,2,qa::ahd5k_04003,ahd5k_04003,preprocessed_id,vector,اعاني من صعوبة في الإخراج ( أعزكم الله ) يعني اخذ جهد كبير في التبرز وعدم الاخراج كاملاً فقط القليل اما الباقي صعب اخراجه ما السبب ؟,انصح ب - اكل وجبات باوقات منتظمة والابتعاد قدر الامكان من اكل الاكل المعاد التسخين - الاكثار من الاكل غني بالالياف - الأكثار من شرب السوائل (اكثر من ثمان اكواب يوميا) - محاولة الجلوس يوميا في وقت محدد في الحمام ومحاولة الاخراج حتى لو لم يخرج شي فمجرد المحاولة تجعل الامعاء تتحفز في المرة القادمة في نفس الوقت,,,,0.62654,0.550133,0.066667,0.0,0.0,0.0,1.0,0.927515,0.0,false,false,يخرج,احيان|اراديا|بعض|تحرك|تهيج|سايل|سريه|سلام|عاده|عند|ممارسين|مني|والعلاج|وعمري,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_061,السلام عليكم انا من ممارسين العاده السريه وعمري 20 في بعض الأحيان يخرج مني السائل لا اراديا عند التحرك أو في حالة التهيج ما السبب والعلاج,treatment,قد يكون السبب هو التعود على الإثارة ، والعلاج هو تقليل العادة السرية وممارسة تمارين كيغل لتقوية عضلات الحوض.,treatment_request,evidence,3,mention::men_merge_0004825,ahd5k_02491,preprocessed_id,vector,ما علاج تورم اللثه من الداخل؟,لابد من تحديد السبب عن طريق الفحص واجراء الاشعة قد يكون بسبب سني او خراج لثوي لابد من مراجعة العيادة,,,,0.573696,0.739132,0.0,0.0,0.0,1.0,1.0,0.925694,0.0,false,false,,احيان|اراديا|بعض|تحرك|تهيج|سايل|سريه|سلام|عاده|عند|ممارسين|مني|والعلاج|وعمري|يخرج,,,,,pending_human_annotation,
