cohort,query_id,query,reference_answer,automatic_failure_class,automatic_reason,oracle_rank,qa_id,source_question,source_answer,answer_similarity,question_similarity,scenario_score,scenario_conflicts,query_concept_coverage,retrieved_by_current_pipeline,human_failure_class,human_equivalent_evidence,annotation_notes,annotation_status
ahd_reference,evalv1_054,ما سبب الفشل الكلوي وكيف يتم معالجته والوقاية منة؟,للفشل الكلوي اسباب كثيره جدا منها ما يتعلق بالكليه او بغير الكليه وهو نوعان حاد ومزمن ولكل سبب طريقة علاج تختلف عن الاخرى لكن بشكل عام اذا كان هنالك التهابات فيجب ان تعالج الالتهابات واذا كان هنالك معيقات لتدفق البول ل او من المثانه عندها يجب ان تزال هذه المعيقات ........وهكذا للوقايه....الغذاء المناسب والحميه المناسبه وكذلف الفحوصات الدوريه,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,4,ahdqa_0402837,ابي غسل الكلى مرة واحدة و نزلت نسبة الكرياتينين من 1150 الى 500 هل يغسل مدى الحياة.?,هناك نوعان من الفشل الكلوي .حاد ومزمن . المزمن يحتاج الى غسيل مدى الحياة او حتى زراعة كلية . اما الحاد فقد يحتاج المريض الى غسلة او غسلتين او ثلاث حتى رجوع الكلى الى وظيفتها إذا كانت تعرضت لسبب طارئ .,0.879993,0.805307,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.285714,False,,,,pending_human_confirmation
ahd_reference,evalv1_054,ما سبب الفشل الكلوي وكيف يتم معالجته والوقاية منة؟,للفشل الكلوي اسباب كثيره جدا منها ما يتعلق بالكليه او بغير الكليه وهو نوعان حاد ومزمن ولكل سبب طريقة علاج تختلف عن الاخرى لكن بشكل عام اذا كان هنالك التهابات فيجب ان تعالج الالتهابات واذا كان هنالك معيقات لتدفق البول ل او من المثانه عندها يجب ان تزال هذه المعيقات ........وهكذا للوقايه....الغذاء المناسب والحميه المناسبه وكذلف الفحوصات الدوريه,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,5,ahdqa_0035016,هل الفشل الكلوي وراثه يعني زوجي كان يغسل كلي منذ سنوات وزرع كلي الحمد لله من سنين دلوقتي عندي بنت 6سنين وولد 5سنين صغيرين ممكن يبقى وراثه,السلام عليكم اسباب الفشل الكلوي كثيره جدا منها ما هو وراثي ومنها ما هو غير وراثي فلا بد من معرفه سبب الفشل الكلوي عند الزوج حتى يمكن تحديد ما اذا كان هذا المرض وراثي او لا اعتقد انه اثناء الزراعه ممكن يكون كان اخذ خزعه من الكلى او شيء يبين لنا ايه سبب الفشل الكلوي عنده بناء عليه نحدد اذا كان ده وراثي او غير وراثي,0.872733,0.854746,0.590714,"[""intent_mismatch""]",0.285714,False,,,,pending_human_confirmation
ahd_reference,evalv1_061,السلام عليكم انا من ممارسين العاده السريه وعمري 20 في بعض الأحيان يخرج مني السائل لا اراديا عند التحرك أو في حالة التهيج ما السبب والعلاج,قد يكون السبب هو التعود على الإثارة ، والعلاج هو تقليل العادة السرية وممارسة تمارين كيغل لتقوية عضلات الحوض.,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,5,ahdqa_0163907,"السلام عليكم.. عمري 19 سنة
أنا أعاني من القذف السريع عند ممارسة العادة السرية.. حتى أنه يتم قذف السائل المنوي في ثواني معدودة.. فهل سأبقى هكذا أم أنه في الجماع...",قد تطول المشكلة لذلك يفضل علاجت بتقليل العادة السرية أو وقفها وممارسة تمارين كيغل لتقوية عضلات الحوض التي تتحكم بالقذف، وسوف تحتاج إلى القيام بها لمدة ثلاثة أشهر بشكل مكثف من أجل الحصول على الكثير من التحسن.,0.892274,0.862925,0.605,"[""intent_mismatch""]",0.333333,False,,,,pending_human_confirmation
ahd_reference,evalv1_061,السلام عليكم انا من ممارسين العاده السريه وعمري 20 في بعض الأحيان يخرج مني السائل لا اراديا عند التحرك أو في حالة التهيج ما السبب والعلاج,قد يكون السبب هو التعود على الإثارة ، والعلاج هو تقليل العادة السرية وممارسة تمارين كيغل لتقوية عضلات الحوض.,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,8,ahdqa_0733163,"السلام عليكم
انا شاب عمري 22 سنه اعاني من حساسيه شديدة في القضيب عند التهيج الجنسي بحيث اتوقع اني اقذف بعد مرور 10 ثواني مع ان الانتصاب طبيعي وطول العضو...",الحل هو الابتعاد عن العادة السرية، وممارسة الرياضة البدنية اليومية وتحسين التغذية المتوازنة، كذلك عمل تمارين كيغل لتقوية عضلات قاعدة الحوض والتحكم في القذف.,0.889605,0.867137,0.565,"[""intent_mismatch""]",0.333333,False,,,,pending_human_confirmation
ahd_reference,evalv1_092,هل ممكن تقسيم الحباية نصفين واخد كل نصف لوحده بدلا من اخد الحباية كلها مرة واحده لصعوبة بلعها بسبب انها كبيرة؟؟,الاصل لا يجب قسم الحبة الا اذا كان لها خط في المنتصف تدل على إمكانية القص . اما الاصل عدم قص اي حبة لانها قد تتأثر بحموضة المعدة و تغير خصائصها في الامتصاص. يمكنك التعود والمحاولة وشرب كمية ماء كبيرة بعد الحبة مباشر .,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,4,ahdqa_0391190,أمي أخذت قرص MEGAMOX 1gm بس حجم الحبه كبير جدا وشربت الحبه وشربت مويه كثير كثير وتحس انها واقفه في حلقها ما الحل,لتجنب ذلك مره اخرى يمكن قسم القرص الى نصفين وشرب كل نصف على حده..اما الحين فيمكن مضغ العلك واكل عيش دون اضافات وشرب مزيد من الماء سيساعد ذلك على نزول الحبه,0.872921,0.827064,0.525,"[""intent_mismatch""]",0.25,False,,,,pending_human_confirmation
entity_gt,entitygtv1_004,أحس بنبض قوي في بطني فوق السرة وتحت عظام الصدر ويزيد بعد الأكل وبعد أي جد عضلي مع حرقان ؟؟ ما السبب ؟؟,يبدو أن عندك إلتهاب بسيط في جدار المعدة، والأسباب معظمها غير معروف ، ولكن هناك التدخين وبعض الأدوية مثل الأسبرين ،وتناول الحوامص والحار . العلاج : تناول مضادات الحموضة ومضادات للتقلص ومهدئات للامعاء، ومضادات حيوية لجرثومة الهيليكوباكتر في حال وجودها بالاضافة إلى تجنب الأطعمة الحارة والحوامض والمشروبات الغازية والبهارات وزبادة عدد الوجبات وتقليل كمية الأكل، والأكل ببطء ومضغ الطعام جيدا وتجنب العلكة والدخان ، وعدم الاضطجاع أثناء أو بعد الأكل,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,7,ahdqa_0790345,منذ مايقارب سنه والا الان اعاني من حرقان شديد في راس المعده يمتد الا القفص الصدري مع صعوبه في هضم الاكل عملت منظار قال الدكتور التهاب بسيط استخدمت اغلب انواع...,"النهاب بسيط في جدار المعدة
، الأسباب معظمها غير معروف ، ولكن هناك التدخين وبعض الأدوية مثل الأسبرين ،وتناول الحوامص والحار . العلاج : تناول مضادات الحموضة مثل مالوكس حبة 3مرات مص أو مضغ ، ومضادات الهستامين 2 مثل لانزوبرازول أو أوميبرازول حبة عند النوم ، ومضادات للتقلص ومهدئات مثل ليبراكس أو بوكسيديوم حبة 3مرات يوميا قبل الأكل، ومضاد حيوي لجرثومة الهيليكوباكتر مثل كلاسيد 500مغم مرتين يوميالمدة اسبوعين. وتجنب الأطعمة الحارة والحوامض والمشروبات الغازية والبهارات وزبادة عدد الوجبات وتقليل كمية الأكل ،والأكل ببطء ومضغ الطعام جيدا وتجنب العلكة والدخان ، وعدم الاضطجاع أثناء أو بعد الأكل",0.910968,0.866832,0.65,"[""intent_mismatch""]",0.333333,False,,,,pending_human_confirmation
entity_gt,entitygtv1_009,هل زوتريم اقل فى الاعراض الجانبية فى التخسيس وهل عند ايقاف الكورس يعود الوزن مرة اخرى ؟ وشكرا,من الاثار الجانبية لزوتريم هي فقدان الشهية، ارتفاع ضغط الدم، والعصبية، والتوتر والهزات، والإسهال، والغثيان، ومشاكل في المعدة، وسلس البول، والجفاف، وربما التفاعلات مع بعض الأدوية والوصفات الطبية. ولنتائج أكثر إيجابية يجب دمجها مع تمارين بدنية منتظمة و تقليل الطعام كي لا يعود الوزن الذي تم فقده في حالة التوقف عن اخذه ولا يجب تناوله دون استشارة الطبيب,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,1,ahdqa_0034618,زوجي يستخدم دواء ليفيتيراسيتام لعلاج الصرع ولكنه يؤدي إلى القلق والأرق وفقدان الشهية فهل يمكن التخفيف من هذه الآثار الجانبية؟,"نعم، هناك بعض الطرق التي يمكن أن تساعد في تخفيف الآثار الجانبية مثل القلق والأرق وفقدان الشهية الناتجة عن دواء ليفيتيراسيتام، منها:




التحدث إلى الطبيب: يمكن للطبيب مساعدتك في تحديد سبب الآثار الجانبية ومناقشة خيارات العلاج. قد يوصي الطبيب بتغيير جرعة الدواء أو إضافة دواء آخر للمساعدة في تخفيف الآثار الجانبية.
تغيير نمط الحياة: يمكن أن تساعد بعض التغييرات في نمط الحياة في تخفيف الآثار الجانبية، مثل:

الحصول على قسط كافٍ من النوم.
ممارسة الرياضة بانتظام.
اتباع نظام غذائي صحي.
تجنب الكافيين والكحول.



فيما يلي بعض النصائح المحددة التي قد تساعد تخفيف الآثار الجانبية المذكورة:

القلق: يمكن أن تساعد تمارين التنفس العميق وتمارين الاسترخاء في تخفيف القلق.
الأرق: يمكن أن يساعد توفير بيئة نوم مناسبة في التخفيف من المشكلة، مثل إنشاء روتين نوم منتظم واستخدام غرفة نوم مظلمة وهادئة.
فقدان الشهية: يمكن أن تساعد الأطعمة الغنية بالبروتين والألياف في تعزيز الشهية، يمكن لزوجك أيضًا تجربة تناول الطعام في أوقات منتظمة وتناول وجبات صغيرة متعددة طوال اليوم.

للمزيد:

ما هي أضرار الأدوية النفسية وأعراضها الجانبية؟
ما هي مخاطر سوء استخدام الأدوية؟",0.879571,0.831116,0.655,"[""intent_mismatch""]",0.5,False,,,,pending_human_confirmation
entity_gt,entitygtv1_009,هل زوتريم اقل فى الاعراض الجانبية فى التخسيس وهل عند ايقاف الكورس يعود الوزن مرة اخرى ؟ وشكرا,من الاثار الجانبية لزوتريم هي فقدان الشهية، ارتفاع ضغط الدم، والعصبية، والتوتر والهزات، والإسهال، والغثيان، ومشاكل في المعدة، وسلس البول، والجفاف، وربما التفاعلات مع بعض الأدوية والوصفات الطبية. ولنتائج أكثر إيجابية يجب دمجها مع تمارين بدنية منتظمة و تقليل الطعام كي لا يعود الوزن الذي تم فقده في حالة التوقف عن اخذه ولا يجب تناوله دون استشارة الطبيب,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,2,ahdqa_0206399,"السلام عليكم
من فضلك انا دايما بيجيلي جفاف الريق وانا في الانترفيو وبحتاج مياه عشان اقدر اتكلم حتي ودا راجع لاني بكون متوتر جدا وقتها. ايه العلاج!","مع ان التوتر هو السبب في حالتك ويمكن التخلص منه بالتدريب ومعاجة السبب والمسبب ,الا ان, جفاف الفم هو أحد الآثار الجانبية الشائعة للعديد من الأدوية التي لا تحتوي على وصفة طبية ، بما في ذلك العقاقير المستخدمة لعلاج الاكتئاب والقلق والألم والحساسية ونزلات البرد (مضادات الهيستامين ومزيلات الاحتقان) ، والسمنة ، حب الشباب ، الصرع ، ارتفاع ضغط الدم (مدرات البول) ، الإسهال ، الغثيان ، الاضطرابات الذهانية ، سلس البول ، الربو (بعض موسعات القصبات) ، ومرض الشلل الرعاش. يمكن أن يكون جفاف الفم أيضًا أحد الآثار الجانبية لإرخاء العضلات والمهدئات.
الآثار الجانبية لبعض الأمراض والالتهابات. يمكن أن يكون جفاف الفم أحد الآثار الجانبية للحالات الطبية ، بما في ذلك متلازمة سجوجرن ، وفيروس نقص المناعة البشرية / الإيدز ، ومرض الزهايمر ، ومرض السكري ، وفقر الدم ، والتليف الكيسي ، والتهاب المفاصل الروماتويدي ، وارتفاع ضغط الدم ، ومرض الشلل الرعاش ، والسكتة الدماغية ، والنكاف.
الآثار الجانبية لبعض العلاجات الطبية. الأضرار التي لحقت الغدد اللعابية ، والغدد التي تصنع اللعاب ، يمكن أن تقلل من كمية اللعاب المنتجة. على سبيل المثال ، يمكن أن ينشأ الضرر عن الإشعاع في الرأس والرقبة وعلاجات العلاج الكيميائي. سلامات",0.878822,0.789958,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.5,False,,,,pending_human_confirmation
entity_gt,entitygtv1_009,هل زوتريم اقل فى الاعراض الجانبية فى التخسيس وهل عند ايقاف الكورس يعود الوزن مرة اخرى ؟ وشكرا,من الاثار الجانبية لزوتريم هي فقدان الشهية، ارتفاع ضغط الدم، والعصبية، والتوتر والهزات، والإسهال، والغثيان، ومشاكل في المعدة، وسلس البول، والجفاف، وربما التفاعلات مع بعض الأدوية والوصفات الطبية. ولنتائج أكثر إيجابية يجب دمجها مع تمارين بدنية منتظمة و تقليل الطعام كي لا يعود الوزن الذي تم فقده في حالة التوقف عن اخذه ولا يجب تناوله دون استشارة الطبيب,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,3,ahdqa_0322845,"صباح الخير
انا باخد كل يوم 50 وحدة دولية + ١0 مع الكالسيوم وبشعر بخمول وألم بالعضلات
هل ده بسبب فيتامين D؟",من الاثار الجانبية لزيادة الجرعة التقيؤ، ضعف في العضلات،والتعب العام، والإمساك، والجفاف، وفقدان في الشهيّة،,0.876554,0.810477,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.5,False,,,,pending_human_confirmation
entity_gt,entitygtv1_009,هل زوتريم اقل فى الاعراض الجانبية فى التخسيس وهل عند ايقاف الكورس يعود الوزن مرة اخرى ؟ وشكرا,من الاثار الجانبية لزوتريم هي فقدان الشهية، ارتفاع ضغط الدم، والعصبية، والتوتر والهزات، والإسهال، والغثيان، ومشاكل في المعدة، وسلس البول، والجفاف، وربما التفاعلات مع بعض الأدوية والوصفات الطبية. ولنتائج أكثر إيجابية يجب دمجها مع تمارين بدنية منتظمة و تقليل الطعام كي لا يعود الوزن الذي تم فقده في حالة التوقف عن اخذه ولا يجب تناوله دون استشارة الطبيب,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,4,ahdqa_0276721,استعمل سيرازات ومازاد وزني شو اعمل ليزيد وزني,هذا الدواء مانع للحمل و ليس له علاقة بزيادة الوزن ، بل على العكس قد تكون له بعض الآثار الجانبية الهضمية (كالغثيان) و بالتالي فقدان الشهية و قلة الوزن .,0.87509,0.815146,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.5,False,,,,pending_human_confirmation
entity_gt,entitygtv1_009,هل زوتريم اقل فى الاعراض الجانبية فى التخسيس وهل عند ايقاف الكورس يعود الوزن مرة اخرى ؟ وشكرا,من الاثار الجانبية لزوتريم هي فقدان الشهية، ارتفاع ضغط الدم، والعصبية، والتوتر والهزات، والإسهال، والغثيان، ومشاكل في المعدة، وسلس البول، والجفاف، وربما التفاعلات مع بعض الأدوية والوصفات الطبية. ولنتائج أكثر إيجابية يجب دمجها مع تمارين بدنية منتظمة و تقليل الطعام كي لا يعود الوزن الذي تم فقده في حالة التوقف عن اخذه ولا يجب تناوله دون استشارة الطبيب,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,5,ahdqa_0407547,تأثير الترامال ريتار لب 100 مل على الصحة عن استعماله لتقوية الجنس,"التأثيرات الجانبية :
– قد تحدث بعض الاثار الجانبية الشائعة عند استخدام الدواء مثل الدوخة ، الصداع ، الغثيان والقيء ، الإمساك ، الحكة ، الضعف العام ، التعرق ، اضطراب في المعدة ، جفاف في الفم ، إسهال .
– قد تحدث بعض الاثار الجانبية النادرة عند استخدام الترامادول مثل التقلبات المزاجية ، الرعاش ، الارتباك والعصبية ، عدم الاتزان ، صعوبة في التنفس ، اضطراب في دقات القلب ، احتباس في البول .
وهناك محاذير من استعماله أهمها الإدمان، لذلك لا ينصح به لتقوية الجنس، بل بالرياضة والتغذية المتوازنة وتناول العسل وعسل الملكات والمكسرات.",0.874769,0.800992,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.5,False,,,,pending_human_confirmation
entity_gt,entitygtv1_014,نسبه فيتامين د 17 هل هذه النسبه قليله في الشهور الاولي من الحمل,خذي فيتامين D2000 يوميا,relevant_evidence_retrieved_but_step10_11_removed,At least one oracle-equivalent passage was present in the saved retrieval pool but the frozen Step 11 context was empty.,1,ahdqa_0406399,حللت فيتامين د وطلع عندي 12 ووصفت لي الطبيبه حبوب فيتامين د مره بالاسبوع مدة 3 شهور ومعها حبوب كالسيوم وبعد اسبوعين بين معي اني حامل ووقفت العلاج اكمله او...,خذي فيتامين د عيار 2000 يوميا,0.932027,0.843117,0.835,"[""intent_mismatch""]",1.0,False,,,,pending_human_confirmation
entity_gt,entitygtv1_014,نسبه فيتامين د 17 هل هذه النسبه قليله في الشهور الاولي من الحمل,خذي فيتامين D2000 يوميا,relevant_evidence_retrieved_but_step10_11_removed,At least one oracle-equivalent passage was present in the saved retrieval pool but the frozen Step 11 context was empty.,2,ahdqa_0067323,ليس لدي. اي اعراض. فقط. مغص. يشبة دورة. يروح يجي.,خذي فيتامين د عيار 2000 حبة يوميا,0.920114,0.816749,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",1.0,False,,,,pending_human_confirmation
entity_gt,entitygtv1_014,نسبه فيتامين د 17 هل هذه النسبه قليله في الشهور الاولي من الحمل,خذي فيتامين D2000 يوميا,relevant_evidence_retrieved_but_step10_11_removed,At least one oracle-equivalent passage was present in the saved retrieval pool but the frozen Step 11 context was empty.,3,ahdqa_0139521,عندي فيتامين د ٨ واني حامل شو اعمل لحتي يضبط هذا الفيتامين بدون ما يضر الجنين,خذي فيتامين د عيار 2000 حبة يوميا,0.920114,0.846363,0.835,"[""intent_mismatch""]",1.0,False,,,,pending_human_confirmation
entity_gt,entitygtv1_014,نسبه فيتامين د 17 هل هذه النسبه قليله في الشهور الاولي من الحمل,خذي فيتامين D2000 يوميا,relevant_evidence_retrieved_but_step10_11_removed,At least one oracle-equivalent passage was present in the saved retrieval pool but the frozen Step 11 context was empty.,4,ahdqa_0273263,عندي نقص بفيتامين د قبل الحمل وكنت اخذ كل اسبوع حبه ومع معرفتي بالحمل تركته بدون استشاره والأن فنهاية الشهر الثالث من الحمل وعندي الم فالمفاصل والعظام والأسنان فماذا افعل,خذي فيتامين د عيار 2000 حبة يوميا,0.920114,0.845361,0.835,"[""intent_mismatch""]",1.0,False,,,,pending_human_confirmation
entity_gt,entitygtv1_014,نسبه فيتامين د 17 هل هذه النسبه قليله في الشهور الاولي من الحمل,خذي فيتامين D2000 يوميا,relevant_evidence_retrieved_but_step10_11_removed,At least one oracle-equivalent passage was present in the saved retrieval pool but the frozen Step 11 context was empty.,5,ahdqa_0076644,انا حامل بالشهر الثاني ونتيجة فحص الفيتامين دال 27.64 نانومول /ليتر هل هذا يعد نقص حاد ام نقص خفيف وكم يجب ان يكون لكي يكون طبيعي وعندي نسبة MCV هي...,خذي فيتامين د عيار 2000 حبة يوميا,0.920114,0.865046,0.835,"[""intent_mismatch""]",1.0,False,,,,pending_human_confirmation
entity_gt,entitygtv1_022,مولوده بشفه ارنبيه هل من الممكن انجب اطفال يعانون من نفس المشكله وكيف يمكن ان اتجنب عدم ولاده اطفال مصابين بالشفه الارنبيه,السبب بيئي وجيني على العموم-تجنب السجاير والدخان وبعض الامراض الفيروسيه -اما الاسباب الجينيه لها دور في الاسباب -ذالك يعني ان الفرصه للاصابه موجوده- التشخيص اثناء الحمل ممكن بعمل التراساوند واخصائي النسائه له دور في التشخيص والتصرف,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,14,ahdqa_0730547,كيف تتعامل الام مع طفلها الذي بشفة أرنبية ؟؟ هل هناك علاج دائم لها؟؟ ما هي أسباب ظهور الشفة الأرنبية ؟؟,"من الاسباب التي قد تؤدي الى حدوث الشقة المشقوقة:
- العوامل الجينية والوراثة.
- العوامل البيئية مثل تعرض المرأة اثناء الحمل الى بعض المواد الضارة مثل الدخان او الكحول.",0.850694,0.871464,0.84,"[""intent_mismatch""]",1.0,True,,,,pending_human_confirmation
entity_gt,entitygtv1_023,السلام عليكم،،عندي التهاب في اليد اليسرى و انتفاخ الان انا داخل في اليوم الرابع،رحت مستوصف قال التهاب في العصب وصرف لي دواء بروفين وحط لي مشد، والانتفاخ مستمر هل هو...,نعم نتيجة الالتهاب وتجمع السوائل فقط قم بوضع اليد بماء بارد لمدة 20 دقيقه ثم قم بوضع الضاغط وكرر العمليه 3 مرات باليوم,equivalent_evidence_exists_retriever_miss,Equivalent evidence was found by reference-answer search but was absent from the saved production retrieval pool.,1,ahdqa_0146860,السلام عليكم أنا إمرأة عمري ٢٦سنة متزوجة أعاني من تنميل ابهام اليد اليسرى ماهو السبب؟ وهل حب مانع الحمل يكون السبب في ذلك...؟,"لا لا علاقه لحبوب منع الحمل في ذلك
ممكن ان يكون التهاب في الاعصاب الطرفيه فقط ننصح بوضع اليد بماء بارد وثلج لمدة 20 دقيقه 3 مرات باليوم",0.891791,0.846472,0.7025,[],0.6,False,,,,pending_human_confirmation
entity_gt,entitygtv1_023,السلام عليكم،،عندي التهاب في اليد اليسرى و انتفاخ الان انا داخل في اليوم الرابع،رحت مستوصف قال التهاب في العصب وصرف لي دواء بروفين وحط لي مشد، والانتفاخ مستمر هل هو...,نعم نتيجة الالتهاب وتجمع السوائل فقط قم بوضع اليد بماء بارد لمدة 20 دقيقه ثم قم بوضع الضاغط وكرر العمليه 3 مرات باليوم,equivalent_evidence_exists_retriever_miss,Equivalent evidence was found by reference-answer search but was absent from the saved production retrieval pool.,4,ahdqa_0167031,"ام حديثة الولادة تعاني من الم قليل في مفصل اليد اليسرى منذ شهرين،وبعد ولادتها ازداد الالمبشكل كبير بحيث لا تستطيع رفع اي شئ من شدة الالم.
الالم متركز في المفصل...",العلاج يكون بوضع اليد بماء بارد لمدة 20 دقيقه 3 مرات باليوم ويثبت الابهام اي يجب التقليل من حركته وسيخف الالم تدريجيا بعد ايام قليله,0.878184,0.833397,0.67,"[""intent_mismatch""]",0.4,False,,,,pending_human_confirmation
entity_gt,entitygtv1_024,هل انتفاخ اصابع القدم و احيانا ازراق الاصابع عند وضع القدم دخل الماء الساخن او عند الجلوس لمدة طويلة او الوقوف لمدة طويلة امر عادي ؟ و لا أعاني من...,"تورم القدمين
هذه هي عادة مصدر ازعاج مؤقت وتكون إما بسبب الوقوف طويلا وخاصة إذا كنت حاملا. في المقابل ، يمكن أن يكون تورم القدمين علامة على حالة مرضية خطيرة فقد يكون السبب ضعف الدورة الدموية، أو مشكلة مع الجهاز الليمفاوي ، أو تجلط الدم , أو مشكلة بالكلي أو الغدة الدرقية
اما ازرقائها القدمين في الماء الساخن أظن ان هذه الحالة موجودة في الماء البارد لكن بالماء الساخن ممكن ان تنتفخ القدم وهذا طبيعي لحدوث توسع في الشرايين ام ازرقاء القدم فهو نتيجة تقلص في الشرايين ويكون هذا في الماء البارد او في فصل الشتاء",only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,2,ahdqa_0702547,"تورم في قدمي, ما السبب والعلاج","اسباب تورم القدمين كثيرة منها احتباس السوائل , ارتفاع ضغط الدم , ضعف عودة الدم الوريدي ,ارتفاع حامض البوليك , الوقوف لفترات طويلة,ينصح استشارة اخصائي اوعية دموية",0.891775,0.835168,0.625,"[""intent_mismatch""]",0.25,False,,,,pending_human_confirmation
entity_gt,entitygtv1_024,هل انتفاخ اصابع القدم و احيانا ازراق الاصابع عند وضع القدم دخل الماء الساخن او عند الجلوس لمدة طويلة او الوقوف لمدة طويلة امر عادي ؟ و لا أعاني من...,"تورم القدمين
هذه هي عادة مصدر ازعاج مؤقت وتكون إما بسبب الوقوف طويلا وخاصة إذا كنت حاملا. في المقابل ، يمكن أن يكون تورم القدمين علامة على حالة مرضية خطيرة فقد يكون السبب ضعف الدورة الدموية، أو مشكلة مع الجهاز الليمفاوي ، أو تجلط الدم , أو مشكلة بالكلي أو الغدة الدرقية
اما ازرقائها القدمين في الماء الساخن أظن ان هذه الحالة موجودة في الماء البارد لكن بالماء الساخن ممكن ان تنتفخ القدم وهذا طبيعي لحدوث توسع في الشرايين ام ازرقاء القدم فهو نتيجة تقلص في الشرايين ويكون هذا في الماء البارد او في فصل الشتاء",only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,8,ahdqa_0674517,السلام عليكم.. عمري 20 سنه واعاني م آلم في مفاصل القدم بين فترات وخاصه في الاجواء البارده. ما السبب?!!,أسباب ألم مفاصل القدمين كثيرة جدا وتحدث عادة في الأجواء الباردة قد يكون السبب مرتبط في ضيق شرايين الأقدام أما اذا كان هناك تورم وألم مستمر فيستحسن مراجعة طبيب متخصص بأمراض المفاصل والروماتيزم.,0.869252,0.84079,0.625,"[""intent_mismatch""]",0.25,False,,,,pending_human_confirmation
entity_gt,entitygtv1_024,هل انتفاخ اصابع القدم و احيانا ازراق الاصابع عند وضع القدم دخل الماء الساخن او عند الجلوس لمدة طويلة او الوقوف لمدة طويلة امر عادي ؟ و لا أعاني من...,"تورم القدمين
هذه هي عادة مصدر ازعاج مؤقت وتكون إما بسبب الوقوف طويلا وخاصة إذا كنت حاملا. في المقابل ، يمكن أن يكون تورم القدمين علامة على حالة مرضية خطيرة فقد يكون السبب ضعف الدورة الدموية، أو مشكلة مع الجهاز الليمفاوي ، أو تجلط الدم , أو مشكلة بالكلي أو الغدة الدرقية
اما ازرقائها القدمين في الماء الساخن أظن ان هذه الحالة موجودة في الماء البارد لكن بالماء الساخن ممكن ان تنتفخ القدم وهذا طبيعي لحدوث توسع في الشرايين ام ازرقاء القدم فهو نتيجة تقلص في الشرايين ويكون هذا في الماء البارد او في فصل الشتاء",only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,10,ahdqa_0642585,سبب برودة الأطراف خاصة عند الجوع فى الصيف,برودة الاطراف المحتمله عادة ما تكون بسبب صغر حجم الاوعية الدموية الطرفيه ..اما اذا كانت شديده مع تلون في اصابع اليد بلاصفر والاحمر والازرق على فترات..فقد تدل على وجود امراض روماتيزميه وتحتاج لمعاينة طبيب المفاصل والروماتيزم.,0.865174,0.825492,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.25,False,,,,pending_human_confirmation
