query_id,query,doc_type,rank,final_score,raw_similarity,boost,score_reason,title,doc_id,source_id,entity_id,qa_id,text_preview
trial_query_102,اعاني من حموضة وصعوبة في التنفس وصعوبة بلع والم في الجانب الايسر من الصدر مع تعب في الكتف اليسرى بعد ابذال مجهود فهل هذا خطر على القلب ام حموضة عادية,qa,23,0.117851,0.117851,0.0,semantic_similarity_only,هل هناك معالجة لمرض بيلة الميوغلوبين ارجو ايفادي به سواء هنا في سوريا او في اي دولة وفي اي مستشفى بالضبط لأني اعاني من ه,qa::ahd5k_03468,ahd5k_03468,,ahd5k_03468,"Category: كيمياء حيوية (Biochemistry)
Question: هل هناك معالجة لمرض بيلة الميوغلوبين ارجو ايفادي به سواء هنا في سوريا او في اي دولة وفي اي مستشفى بالضبط لأني اعاني من هذا المرض منذ فترة وانا الان...
Answer: العلاج الاهم هو السوائل للمحافظة على الكلى
Relation context: بيلة الميوغلوبين TREATED_BY السوائل. Evidence: العلاج الاهم هو السوائل للمحافظة عل"
trial_query_102,اعاني من حموضة وصعوبة في التنفس وصعوبة بلع والم في الجانب الايسر من الصدر مع تعب في الكتف اليسرى بعد ابذال مجهود فهل هذا خطر على القلب ام حموضة عادية,qa,24,0.116775,0.116775,0.0,semantic_similarity_only,اعاني منذ فترة خمس سنوات من اصابة العصب السابع وترك بعض الاثار علي منها عند الطعام تذرف عيني اليسرى بالدمع هل هناك علاج ,qa::ahd5k_01221,ahd5k_01221,,ahd5k_01221,"Category: علم التشريح (Anatomy)
Question: اعاني منذ فترة خمس سنوات من اصابة العصب السابع وترك بعض الاثار علي منها عند الطعام تذرف عيني اليسرى بالدمع هل هناك علاج للعصب السابع بعد مضي هذه المدة الزمنه
Answer: يصعب علاج شلل العصب السابع كلما تأخر العلاج، والعلاج المتبع عادة هو مضادات الالتهاب والكورتيزونات، وقد يضاف إليها مضادات الفيروسات، وقد يستفيد"
trial_query_102,اعاني من حموضة وصعوبة في التنفس وصعوبة بلع والم في الجانب الايسر من الصدر مع تعب في الكتف اليسرى بعد ابذال مجهود فهل هذا خطر على القلب ام حموضة عادية,qa,25,0.116563,0.116563,0.0,semantic_similarity_only,اعاني من حساسية في فصل ربيع والاعراض الحساسية قوية اي انني لا استطيغ التنفس بسهولة مع حالة عطاس قوي بالاضافة الى السيلان,qa::ahd5k_00555,ahd5k_00555,,ahd5k_00555,"Category: أرجية حساسية (Allergic allergy)
Question: اعاني من حساسية في فصل ربيع والاعراض الحساسية قوية اي انني لا استطيغ التنفس بسهولة مع حالة عطاس قوي بالاضافة الى السيلان الانف بشكل كبير هل يوجد علاج لحالتي؟
Answer: ابدا مضاد هيستامين مره الى مرتين باليوم الى ان تذهب للطبيب
Relation context: "
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,1,0.529284,0.179284,0.35,hard_entity_seed,سكر,entity::ent_diseasecondition_4393a2bf88a6,ent_diseasecondition_4393a2bf88a6,ent_diseasecondition_4393a2bf88a6,,"Entity: سكر
Aliases: سكر, مرض السكر
Type: DiseaseCondition
Quality: high
Relations: "
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,2,0.271186,0.151186,0.12,semantic_candidate_entity,مرض السكري,entity::ent_diseasecondition_380db6d92562,ent_diseasecondition_380db6d92562,ent_diseasecondition_380db6d92562,,"Entity: مرض السكري
Aliases: السكري, مرض السكرى
Type: DiseaseCondition
Quality: high
Relations: مرض السكري DIAGNOSED_BY تحاليل مخبرية. Evidence: تحاليل مخبرية | مرض السكري HAS_SYMPTOM ضغط الدم. Evidence: مرض السكري وضغط الدمز | مرض السكري HAS_SYMPTOM ضغط الدم. Evidence: مرض السكري وضغط الدم | مرض السكري HAS_SYMPTOM ضغط الدم. Evidence: مع العلم أن ال"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,3,0.161165,0.161165,0.0,semantic_similarity_only,ضغط الدم,entity::ent_symptom_724e59ded899,ent_symptom_724e59ded899,ent_symptom_724e59ded899,,"Entity: ضغط الدم
Aliases: ضغط, ضغط الدم
Type: Symptom
Quality: high
Relations: مرض السكري HAS_SYMPTOM ضغط الدم. Evidence: مرض السكري وضغط الدمز | مرض السكري HAS_SYMPTOM ضغط الدم. Evidence: مرض السكري وضغط الدم | مرض السكري HAS_SYMPTOM ضغط الدم. Evidence: مع العلم أن المريض يعاني من مرض السكر"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,4,0.13932,0.13932,0.0,semantic_similarity_only,بلغم,entity::ent_symptom_dc2c7333a505,ent_symptom_dc2c7333a505,ent_symptom_dc2c7333a505,,"Entity: بلغم
Aliases: بلغم
Type: Symptom
Quality: high
Relations: حساسية HAS_SYMPTOM بلغم. Evidence: ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟ | التهاب HAS_SYMPTOM بلغم. Evidence: اذا كنت تعاني من التهاب ما في الجزء العلوي من الجهاز التنفسي يجب ان تتعالج | ربو HAS_SYMPTOM بلغم. Evidence: هل هو ربو ؟؟ او هل هناك حساسية ابسط"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,5,0.136386,0.136386,0.0,semantic_similarity_only,سعال,entity::ent_symptom_f4cf885a0447,ent_symptom_f4cf885a0447,ent_symptom_f4cf885a0447,,"Entity: سعال
Aliases: بلغم, سعال, ضيق تنفس
Type: Symptom
Quality: high
Relations: حساسية HAS_SYMPTOM سعال. Evidence: هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم | التهاب HAS_SYMPTOM سعال. Evidence: اذا كنت تعاني من التهاب ما في الجزء العلوي من الجهاز التنفسي يجب ان تتعالج | ربو HAS_SYMPTOM سعال. Evidence: هل هو ربو ؟؟ او "
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,6,0.130066,0.130066,0.0,semantic_similarity_only,بيلة الميوغلوبين,entity::ent_diseasecondition_28abf8165f28,ent_diseasecondition_28abf8165f28,ent_diseasecondition_28abf8165f28,,"Entity: بيلة الميوغلوبين
Aliases: بيلة الميوغلوبين, مرض بيلة الميوغلوبين
Type: DiseaseCondition
Quality: high
Relations: بيلة الميوغلوبين TREATED_BY السوائل. Evidence: العلاج الاهم هو السوائل للمحافظة على الكلى"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,7,0.122628,0.122628,0.0,semantic_similarity_only,ربو,entity::ent_diseasecondition_1c50bd11c45a,ent_diseasecondition_1c50bd11c45a,ent_diseasecondition_1c50bd11c45a,,"Entity: ربو
Aliases: ربو
Type: DiseaseCondition
Quality: high
Relations: ربو HAS_SYMPTOM سعال. Evidence: هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم | ربو HAS_SYMPTOM بلغم. Evidence: هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم | ربو TREATED_BY زيت الحبة السوداء. Evidence: التخفيف من أعراض الربو "
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,8,0.109844,0.109844,0.0,semantic_similarity_only,حساسية,entity::ent_diseasecondition_2f75d3dabe0b,ent_diseasecondition_2f75d3dabe0b,ent_diseasecondition_2f75d3dabe0b,,"Entity: حساسية
Aliases: ارتكاريا, التهاب, حساسية, حساسية الصدر, حساسية جلديه, حساسية شقية, ربو, نزلة معوية
Type: DiseaseCondition
Quality: high
Relations: حساسية HAS_SYMPTOM سعال. Evidence: هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم | حساسية HAS_SYMPTOM بلغم. Evidence: ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من "
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,9,0.105279,0.105279,0.0,semantic_similarity_only,زيت الحبة السوداء,entity::ent_treatment_677fdfb3086e,ent_treatment_677fdfb3086e,ent_treatment_677fdfb3086e,,"Entity: زيت الحبة السوداء
Aliases: زيت الحبة السوداء
Type: Treatment
Quality: high
Relations: ربو TREATED_BY زيت الحبة السوداء. Evidence: التخفيف من أعراض الربو وأمراض الجهاز التنفسي. ما هي فوائد زيت حبة السوداء | حساسية TREATED_BY زيت الحبة السوداء. Evidence: علاج حساسية الأنف. ما هي فوائد زيت حبة السوداء | صداع TREATED_BY زيت الحبة السوداء. Evide"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,10,0.101015,0.101015,0.0,semantic_similarity_only,تحاليل مخبرية,entity::ent_test_dd68aa784555,ent_test_dd68aa784555,ent_test_dd68aa784555,,"Entity: تحاليل مخبرية
Aliases: تحاليل, تحاليل مخبرية
Type: Test
Quality: high
Relations: حساسية DIAGNOSED_BY تحاليل مخبرية. Evidence: لابد من رؤيتها من قبل طبيب وعمل تحاليل خاصه بالحساسيه | حساسية DIAGNOSED_BY تحاليل مخبرية. Evidence: تحليل الحساسية | فقر الدم DIAGNOSED_BY تحاليل مخبرية. Evidence: الفوال أو التفول هو الاضطراب الخلقي الجيني الناجم ع"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,11,0.101015,0.101015,0.0,semantic_similarity_only,التروكسين,entity::ent_treatment_3fd682796ae8,ent_treatment_3fd682796ae8,ent_treatment_3fd682796ae8,,"Entity: التروكسين
Aliases: التروكسين
Type: Treatment
Quality: medium
Relations: مرض الغدة الدرقية TREATED_BY التروكسين. Evidence: اخذ التروكسين"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,12,0.101015,0.101015,0.0,semantic_similarity_only,فاندسيدار,entity::ent_treatment_842e12e5a9df,ent_treatment_842e12e5a9df,ent_treatment_842e12e5a9df,,"Entity: فاندسيدار
Aliases: فاندسيدار
Type: Treatment
Quality: medium
Relations: ملاريا TREATED_BY فاندسيدار. Evidence: اخذت علاج(fandsidar)"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,13,0.094491,0.094491,0.0,semantic_similarity_only,النقص الشديد للصفائح,entity::ent_diseasecondition_d039dca7a8c0,ent_diseasecondition_d039dca7a8c0,ent_diseasecondition_d039dca7a8c0,,"Entity: النقص الشديد للصفائح
Aliases: النقص الشديد للصفائح
Type: DiseaseCondition
Quality: high
Relations: النقص الشديد للصفائح TREATED_BY الروتيكسيماب. Evidence: الروتيكسيماب يفيده في علاج النقص الشديد للصفائح"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,14,0.094491,0.094491,0.0,semantic_similarity_only,نقص الكريات البيضاء,entity::ent_diseasecondition_dc66fee46819,ent_diseasecondition_dc66fee46819,ent_diseasecondition_dc66fee46819,,"Entity: نقص الكريات البيضاء
Aliases: نقص الكريات البيضاء
Type: DiseaseCondition
Quality: high
Relations: نقص الكريات البيضاء TREATED_BY علاج نقص الكريات البيضاء. Evidence: علاج نقص الكريات البيضاء مذكور كعلاج لنقص الكريات البيضاء"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,15,0.094491,0.094491,0.0,semantic_similarity_only,الهرمون,entity::ent_test_234f794d532f,ent_test_234f794d532f,ent_test_234f794d532f,,"Entity: الهرمون
Aliases: الهرمون
Type: Test
Quality: high
Relations: مرض الغدة الدرقية DIAGNOSED_BY الهرمون. Evidence: مستوى الهرمون في الدم"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,16,0.094491,0.094491,0.0,semantic_similarity_only,علاج نقص الكريات البيضاء,entity::ent_treatment_6e452ff6ff8f,ent_treatment_6e452ff6ff8f,ent_treatment_6e452ff6ff8f,,"Entity: علاج نقص الكريات البيضاء
Aliases: علاج نقص الكريات البيضاء
Type: Treatment
Quality: high
Relations: نقص الكريات البيضاء TREATED_BY علاج نقص الكريات البيضاء. Evidence: علاج نقص الكريات البيضاء مذكور كعلاج لنقص الكريات البيضاء"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,17,0.09167,0.09167,0.0,semantic_similarity_only,الروتيكسيماب,entity::ent_treatment_0d20da4fd766,ent_treatment_0d20da4fd766,ent_treatment_0d20da4fd766,,"Entity: الروتيكسيماب
Aliases: الروتيكسيماب, روتيكزيماب
Type: Treatment
Quality: medium
Relations: النقص الشديد للصفائح TREATED_BY الروتيكسيماب. Evidence: الروتيكسيماب يفيده في علاج النقص الشديد للصفائح"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,18,0.089087,0.089087,0.0,semantic_similarity_only,تجنب المنتجات التي تحوي جلوتين,entity::ent_treatment_cbf0b7b10d4f,ent_treatment_cbf0b7b10d4f,ent_treatment_cbf0b7b10d4f,,"Entity: تجنب المنتجات التي تحوي جلوتين
Aliases: تجنب المنتجات التي تحوي جلوتين
Type: Treatment
Quality: high
Relations: حساسية TREATED_BY تجنب المنتجات التي تحوي جلوتين. Evidence: للاسف اهم علاج تجنب المنتجات التي تحوي جلوتين"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,19,0.086711,0.086711,0.0,semantic_similarity_only,مرض الغدة الدرقية,entity::ent_diseasecondition_22348d970227,ent_diseasecondition_22348d970227,ent_diseasecondition_22348d970227,,"Entity: مرض الغدة الدرقية
Aliases: مرض الغدة الدرقية
Type: DiseaseCondition
Quality: high
Relations: مرض الغدة الدرقية TREATED_BY التروكسين. Evidence: اخذ التروكسين | مرض الغدة الدرقية DIAGNOSED_BY الهرمون. Evidence: مستوى الهرمون في الدم"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,20,0.086711,0.086711,0.0,semantic_similarity_only,مرض جريفز,entity::ent_diseasecondition_09dfb160ec9a,ent_diseasecondition_09dfb160ec9a,ent_diseasecondition_09dfb160ec9a,,"Entity: مرض جريفز
Aliases: مرض جريفز
Type: DiseaseCondition
Quality: high
Relations: مرض جريفز DIAGNOSED_BY تحاليل مخبرية. Evidence: يتم تشخيص مرض جريفز عبر تحاليل مخبرية لهرمونات الغدة الدرقية"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,21,0.082479,0.082479,0.0,semantic_similarity_only,ثلج,entity::ent_treatment_e77b8748ec09,ent_treatment_e77b8748ec09,ent_treatment_e77b8748ec09,,"Entity: ثلج
Aliases: ثلج
Type: Treatment
Quality: medium
Relations: حمى TREATED_BY ثلج. Evidence: توضع مكعبات ثلجية حول منطقة الرقبة ومنطقة ما تحت الإبط."
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,22,0.082479,0.082479,0.0,semantic_similarity_only,فينوروتون,entity::ent_treatment_6528bb63fe9c,ent_treatment_6528bb63fe9c,ent_treatment_6528bb63fe9c,,"Entity: فينوروتون
Aliases: فينوروتون
Type: Treatment
Quality: medium
Relations: دوالي الساقين TREATED_BY فينوروتون. Evidence: العلاج : 1-- تنفيذ النصائح السابقة وتناول علاج بسيط مثل فينوروتون"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,23,0.080582,0.080582,0.0,semantic_similarity_only,بروز في البطن,entity::ent_symptom_6910233b82fc,ent_symptom_6910233b82fc,ent_symptom_6910233b82fc,,"Entity: بروز في البطن
Aliases: بروز في البطن
Type: Symptom
Quality: high
Relations: بروز في البطن TREATED_BY تمارين رياضية. Evidence: وجربت التمارين فترة بس ما لاحظت نتيجة كبيرة"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,24,0.080582,0.080582,0.0,semantic_similarity_only,تمارين رياضية,entity::ent_treatment_a3fdf405330a,ent_treatment_a3fdf405330a,ent_treatment_a3fdf405330a,,"Entity: تمارين رياضية
Aliases: تمارين رياضية
Type: Treatment
Quality: high
Relations: بروز في البطن TREATED_BY تمارين رياضية. Evidence: وجربت التمارين فترة بس ما لاحظت نتيجة كبيرة"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,entity,25,0.074125,0.074125,0.0,semantic_similarity_only,ملاريا,entity::ent_diseasecondition_1f4ad1fc407f,ent_diseasecondition_1f4ad1fc407f,ent_diseasecondition_1f4ad1fc407f,,"Entity: ملاريا
Aliases: فقدان الشهية والرغبة في الاستفراغ, ملاريا
Type: DiseaseCondition
Quality: high
Relations: ملاريا DIAGNOSED_BY فحص دم للملاريا. Evidence: اعملى فحص دم للملاريا مره ثانيه | ملاريا TREATED_BY فاندسيدار. Evidence: اخذت علاج(fandsidar)"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,1,0.614522,0.534522,0.08,evidence_for_semantic_candidate_entity,مرض السكري,mention::men_llm_0000093,men_llm_0000093,ent_diseasecondition_380db6d92562,ahd5k_01358,"Evidence: ما هو ابسط علاج لمرض السكر بدون كيماويات؟
Entity: مرض السكري
Surface form: مرض السكر
Field: question
Relation context: "
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,2,0.307921,0.227921,0.08,evidence_for_semantic_candidate_entity,مرض السكري,mention::men_llm_0000151,men_llm_0000151,ent_diseasecondition_380db6d92562,ahd5k_03284,"Evidence: مرض السكري المتظور
Entity: مرض السكري
Surface form: مرض السكري المتظور
Field: answer
Relation context: "
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,3,0.307921,0.227921,0.08,evidence_for_semantic_candidate_entity,مرض السكري,mention::men_llm_0000478,men_llm_0000478,ent_diseasecondition_380db6d92562,ahd5k_03015,"Evidence: معها السكري
Entity: مرض السكري
Surface form: مرض السكري
Field: answer
Relation context: "
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,4,0.303718,0.123718,0.18,evidence_for_hard_entity_seed,سكر,mention::men_llm_0000493,men_llm_0000493,ent_diseasecondition_4393a2bf88a6,ahd5k_03801,"Evidence: مركب دعامة عادية فى الشريان التاجى بقالى 4سنوات مع العلم انى مريض سكر
Entity: سكر
Surface form: مريض سكر
Field: question
Relation context: "
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,5,0.291289,0.211289,0.08,evidence_for_semantic_candidate_entity,مرض السكري,mention::men_llm_0000479,men_llm_0000479,ent_diseasecondition_380db6d92562,ahd5k_04912,"Evidence: مع العلم أن المريض يعاني من مرض السكر
Entity: مرض السكري
Surface form: مرض السكري
Field: answer
Relation context: مرض السكري HAS_SYMPTOM ضغط الدم. Evidence: مع العلم أن المريض يعاني من مرض السكر"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,6,0.289657,0.209657,0.08,evidence_for_semantic_candidate_entity,مرض السكري,mention::men_llm_0000263,men_llm_0000263,ent_diseasecondition_380db6d92562,ahd5k_04944,"Evidence: هل تعانين من مرض السكري
Entity: مرض السكري
Surface form: مرض السكري
Field: answer
Relation context: "
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,7,0.282031,0.202031,0.08,evidence_for_semantic_candidate_entity,مرض السكري,mention::men_llm_0000335,men_llm_0000335,ent_diseasecondition_380db6d92562,ahd5k_01551,"Evidence: مرض السكري
Entity: مرض السكري
Surface form: مرض السكري
Field: answer
Relation context: مرض السكري DIAGNOSED_BY تحاليل مخبرية. Evidence: تحاليل مخبرية | التهاب DIAGNOSED_BY تحاليل مخبرية. Evidence: تحاليل مخبرية"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,8,0.282031,0.202031,0.08,evidence_for_semantic_candidate_entity,مرض السكري,mention::men_llm_0000477,men_llm_0000477,ent_diseasecondition_380db6d92562,ahd5k_02607,"Evidence: مرض السكري وضغط الدم
Entity: مرض السكري
Surface form: مرض السكري
Field: answer
Relation context: مرض السكري HAS_SYMPTOM ضغط الدم. Evidence: مرض السكري وضغط الدم"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,9,0.27518,0.19518,0.08,evidence_for_semantic_candidate_entity,مرض السكري,mention::men_llm_0000476,men_llm_0000476,ent_diseasecondition_380db6d92562,ahd5k_01294,"Evidence: مرض السكري وضغط الدمز
Entity: مرض السكري
Surface form: مرض السكري
Field: answer
Relation context: مرض السكري HAS_SYMPTOM ضغط الدم. Evidence: مرض السكري وضغط الدمز"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,10,0.268982,0.188982,0.08,evidence_for_semantic_candidate_entity,مرض السكري,mention::men_llm_0000150,men_llm_0000150,ent_diseasecondition_380db6d92562,ahd5k_03068,"Evidence: مرض السكري
Entity: مرض السكري
Surface form: السكري
Field: answer
Relation context: حساسية DIAGNOSED_BY تحاليل مخبرية. Evidence: تحليل الحساسية"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,11,0.243663,0.163663,0.08,evidence_for_semantic_candidate_entity,مرض السكري,mention::men_llm_0000397,men_llm_0000397,ent_diseasecondition_380db6d92562,ahd5k_04630,"Evidence: مرض الالتهاب الخلوي او الحمره المصاحبه لمرض السكري واذا صاحب ذلك تورم باحد الرجلين دون الاخري يجب وضع احتمال جلطة الاورده العميقه اما تصلب الشرايين فاعراضه الالم مع المشي وفي الحالات الشديدة التحول للون الازرق فالاسود وضمر الجلد والاظافر والغرغرينه
Entity: مرض السكري
Surface form: مرض السكري
Field: answer
Relation context: "
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,12,0.211289,0.211289,0.0,semantic_similarity_only,ضغط الدم,mention::men_llm_0000482,men_llm_0000482,ent_symptom_724e59ded899,ahd5k_04912,"Evidence: ضغط الدم
Entity: ضغط الدم
Surface form: ضغط
Field: answer
Relation context: مرض السكري HAS_SYMPTOM ضغط الدم. Evidence: مع العلم أن المريض يعاني من مرض السكر"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,13,0.202031,0.202031,0.0,semantic_similarity_only,التهاب,mention::men_llm_0000337,men_llm_0000337,ent_diseasecondition_16cf4e77b755,ahd5k_01551,"Evidence: التهاب
Entity: التهاب
Surface form: التهاب
Field: answer
Relation context: مرض السكري DIAGNOSED_BY تحاليل مخبرية. Evidence: تحاليل مخبرية | التهاب DIAGNOSED_BY تحاليل مخبرية. Evidence: تحاليل مخبرية"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,14,0.202031,0.202031,0.0,semantic_similarity_only,تحاليل مخبرية,mention::men_llm_0000338,men_llm_0000338,ent_test_dd68aa784555,ahd5k_01551,"Evidence: تحاليل مخبرية
Entity: تحاليل مخبرية
Surface form: تحاليل مخبرية
Field: answer
Relation context: مرض السكري DIAGNOSED_BY تحاليل مخبرية. Evidence: تحاليل مخبرية | التهاب DIAGNOSED_BY تحاليل مخبرية. Evidence: تحاليل مخبرية"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,15,0.202031,0.202031,0.0,semantic_similarity_only,ضغط الدم,mention::men_llm_0000481,men_llm_0000481,ent_symptom_724e59ded899,ahd5k_02607,"Evidence: مرض السكري وضغط الدم
Entity: ضغط الدم
Surface form: ضغط الدم
Field: answer
Relation context: مرض السكري HAS_SYMPTOM ضغط الدم. Evidence: مرض السكري وضغط الدم"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,16,0.19518,0.19518,0.0,semantic_similarity_only,القات,mention::men_llm_0000336,men_llm_0000336,ent_treatment_fe7b9cfab843,ahd5k_01551,"Evidence: القات
Entity: القات
Surface form: القات
Field: answer
Relation context: مرض السكري DIAGNOSED_BY تحاليل مخبرية. Evidence: تحاليل مخبرية | التهاب DIAGNOSED_BY تحاليل مخبرية. Evidence: تحاليل مخبرية"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,17,0.19518,0.19518,0.0,semantic_similarity_only,ضغط الدم,mention::men_llm_0000480,men_llm_0000480,ent_symptom_724e59ded899,ahd5k_01294,"Evidence: مرض السكري وضغط الدمز
Entity: ضغط الدم
Surface form: ضغط الدمز
Field: answer
Relation context: مرض السكري HAS_SYMPTOM ضغط الدم. Evidence: مرض السكري وضغط الدمز"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,18,0.19518,0.19518,0.0,semantic_similarity_only,التهاب اللثة,mention::men_llm_0000664,men_llm_0000664,ent_diseasecondition_6e95846a4080,ahd5k_02491,"Evidence: ما علاج تورم اللثه من الداخل؟
Entity: التهاب اللثة
Surface form: تورم اللثه من الداخل
Field: question
Relation context: "
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,19,0.188982,0.188982,0.0,semantic_similarity_only,السكري,mention::men_llm_0000460,men_llm_0000460,ent_diseasecondition_6eb03902c623,ahd5k_04533,"Evidence: السكري
Entity: السكري
Surface form: السكري
Field: answer
Relation context: "
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,20,0.188982,0.188982,0.0,semantic_similarity_only,التصبغات السوداء,mention::men_llm_0000645,men_llm_0000645,ent_diseasecondition_4ea30d57b62c,ahd5k_00209,"Evidence: التصبغات السوداء متنوعة المصدر منها ما هو خارجي
Entity: التصبغات السوداء
Surface form: التصبغات السوداء
Field: answer
Relation context: "
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,21,0.18334,0.18334,0.0,semantic_similarity_only,هيشان الشعر,mention::men_llm_0000109,men_llm_0000109,ent_symptom_1489f63a8622,ahd5k_00149,"Evidence: علاج هيشان الشعر هو استخدام كريم التصفيف بالزيوت الطبيعية
Entity: هيشان الشعر
Surface form: هيشان الشعر
Field: answer
Relation context: "
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,22,0.170941,0.170941,0.0,semantic_similarity_only,الجراحة,mention::men_llm_0000234,men_llm_0000234,ent_treatment_e8807cc4d324,ahd5k_04047,"Evidence: علاج بالجراحة
Entity: الجراحة
Surface form: الجراحة
Field: question
Relation context: "
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,23,0.169031,0.169031,0.0,semantic_similarity_only,Acanthosis nigricans,mention::men_llm_0000262,men_llm_0000262,ent_diseasecondition_e04a557cb82b,ahd5k_04944,"Evidence: مرض الاديسون هو سبب اخر لتغيير لون الجلد الي اسود
Entity: Acanthosis nigricans
Surface form: acanthosis nigricans
Field: answer
Relation context: "
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,24,0.169031,0.169031,0.0,semantic_similarity_only,مرض الغدة الدرقية,mention::men_llm_0000955,men_llm_0000955,ent_diseasecondition_22348d970227,ahd5k_00035,"Evidence: علاج الغدة
Entity: مرض الغدة الدرقية
Surface form: مرض الغدة الدرقية
Field: answer
Relation context: مرض الغدة الدرقية TREATED_BY التروكسين. Evidence: اخذ التروكسين | مرض الغدة الدرقية DIAGNOSED_BY الهرمون. Evidence: مستوى الهرمون في الدم"
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,evidence,25,0.165395,0.165395,0.0,semantic_similarity_only,حساسية,mention::men_llm_0000001,men_llm_0000001,ent_diseasecondition_2f75d3dabe0b,ahd5k_00970,"Evidence: ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من مرة ولا فائدة ؟
Entity: حساسية
Surface form: حساسية الصدر
Field: question
Relation context: حساسية HAS_SYMPTOM سعال. Evidence: هل هو ربو ؟؟ او هل هناك حساسية ابسط من ذلك وعوارضها فقط السعال والبلغم | حساسية HAS_SYMPTOM بلغم. Evidence: ما علاج البلغم (حساسية الصدر) رغم اخذى هلاج اكثر من م"
