query_id,category,bertscore_precision,bertscore_recall,bertscore_f1,overall_reliability_score,reliability_label,answerability_label,evidence_coverage,relation_confidence,source_reliability,claim_support_rate,hallucination_rate,qa_fallback_used,answer_reference_overlap,reference_context_overlap,query,candidate_answer,reference_answer,issue_label
unseen100_078,جراحة نسائية,0.671078,0.663316,0.667175,0.825,high,answerable,0.1667,0.7182,0.9485,1.0,0.0,no,0.058824,0.156250,اود ان سال بخصوص عمليه منظار ع المبيض للتثقيب بسبب التكيس بعد فشل العلاج بالجلوكوفاج وغيره ..هل هذه العمليه لها اضرار؟؟ وما نسبه حدوث الحمل بعدها؟علما انه لا يوجد تبويض...,بوجود اللقاح تستطيعين الإطمئنان لن ينتقل اذا اتبعنا التعليمات الصحيحة سيتحجم الفيروس بالعلاج ويفقد نشاطه تابعي مع استشاري كبد,إذا كان التشخيص مؤكد و لم تستجب على العلاج بالمنشطات بعد أن أعطيت الجرعات النظامية من المنشطات و لم تستجب يمكن إجراء المنظار من قبل طبيب خبير و كأي عملية هناك مخاطر نادرة تتعلق بالتخدير و بعض الحالات النادرة من الالته...,acceptable_similarity
unseen100_079,الأمراض الجلدية,0.670725,0.667561,0.669139,0.7855,medium,answerable,0.1667,0.5061,0.8973,1.0,0.0,no,0.058824,0.058824,السلام عليكم ورحمة الله وبركاتة أعاني من جفاف بشرة الوجه على شكل قشور وحرقان استخدمت كريم ليبوباس مع خلطة بكريم إليكوم بوصفة طبية والنتيجة ممتازة بس المشكلة اذا تركت العلاج...,بوجود اللقاح تستطيعين الإطمئنان لن ينتقل اذا اتبعنا التعليمات الصحيحة سيتحجم الفيروس بالعلاج ويفقد نشاطه تابعي مع استشاري كبد,لا بد من الإستمرار بالعلاج مدة طويلة ولكن يفضل استخدام كريم مرطب مثل فازلينفهو يساعد على ترطيب البيشرة ووقايتها من التقشر,acceptable_similarity
unseen100_080,الأمراض الجنسية,0.710765,0.574628,0.635487,0.7912,medium,answerable,0.1429,0.5351,0.9302,1.0,0.0,yes,0.000000,0.250000,هل العملية القيصريه وحبوب منع الحمل لها دخل في الملل الجنسي؟,نعم تؤخره.,العملية القيصرية بالتأكيد ليس لها اي علاقة بالبرود الجنسي ولا اعتقد بأن حبوب منع الحمل لها علاقة ايضا بل على العكس فان الحبوب تحسن من الانسجام الجنسي والسبب في الملل او البرود غالبا ما يكون نفسي وفي مثل هذه الحالات نن...,reference_mismatch_or_answer_wording
unseen100_081,الأمراض الرثويه,0.707596,0.63049,0.666821,0.8252,high,answerable,0.1667,0.7194,0.9486,1.0,0.0,no,0.000000,0.081633,لدي ربو قصبي منذ سنة 1991 ولغلية الان استعمل بخاخ كلينل هل هناك علاج ينهي هذا المرض افيدوني,العلاج الاهم هو السوائل للمحافظة على الكلى,ليس هناك علاج شافي كليا لهذا المرض لكن هناك ظروق عديدة قد تُبعد العوارض لمدة طويلة وممكن حتى عدم الشعور بها منها تغيير الجو المحيط بالمريض والمسبب لحالات الربو ز الابتعاد عن مسببات ازمات الربو ، التى ممكن ان تكون موجو...,acceptable_similarity
unseen100_082,ارتفاع ضغط الدم,0.663921,0.58457,0.621724,0.7981,medium,answerable,0.125,0.6204,0.9087,1.0,0.0,no,0.000000,0.033898,"ما دا أفعل في حالة إرتفاع إلدغض أداموي 100 -160,و ما الدوى",ليس هناك حلول مضمونة سوى ممارسة التمارين الرباضية الدائم.,الخطوة الأولى ينبغي معاودة أقرب مركز طبي وإعادة فحصه للتأكد من قيمته وتحديد الأعراض المرافقة، والسبب إن أمكن، وعلى ضوء نتائج الفحص سيكون السلوك الطبي الأمثل، فإذا كانت وضعية القلب والكلى تسمح باستخدام موسعات للأوعية أ...,retrieval_coverage_gap
unseen100_083,مرض السكري,0.660222,0.641723,0.650841,0.8219,high,answerable,0.125,0.7374,0.9504,1.0,0.0,no,0.038462,0.228571,هل الصداع المستمر من أعراض السكر؟,قد يكون لديك نوع من الصداع يسمى بالصداع التوتري و هو ناتج عن وجود ضغوطات في الحياة كالعمل و الاستيقاظ الليلي لارضاع طفلك من المهم مراجعة طبيب اعصاب وذلك لاتمام الفحص السريري و التاكد من التشخيص,-لا يا افندم ليس من أعراض السكرى. -أهم و أشهر أسباب الصداع المستمر: - ضغط الدم المرتفع. - مشاكل العين من قصر نظر أو بعد نظر أو غيره. - فقر الدم أو الأنيميا. -مشاكل الأسنان. - التهاب الجيوب الأنفية. - مشاكل العمودالفقر...,acceptable_similarity
unseen100_084,الامراض المعدية,0.67964,0.657811,0.668547,0.7854,medium,answerable,0.1667,0.5053,0.8972,1.0,0.0,no,0.038462,0.085714,ابي يوجد لديه مرض فيروس الكبد الوبائي النوع الثاني... وامي سليمه ولكن بعد فتره اصيبت ب خلل في وضائف الكبد .... هل انتقل المرض ؟؟ علما ان امي تستخدم ادويه...,"يمكن ان يحدث هذا قبل او اثناء الدوره الشهريه نتيجه التغييرات الهرمونيه التي تحدث في هذه الاثناء, ولكن يختفي هذا الالم بعد انتهاء الدوره. لذلك اذا استمر الالم انصحك بمراجعه طبيبك للفحص.",لا افهم الالغاز التي تتحدث بها ما هو الكبد الوبائي النوع الثاني ..... كما تقول احتمال نقل المرض موجود ما هي ادوية التنحيف التي تقول عنها ربما هي المسؤولة عن خلل وظائف الكبد وانا لا انصح ابدا ابدا بأخذ اي علاج للتنحيف...,acceptable_similarity
unseen100_085,كيمياء عضوية,0.596228,0.661428,0.627138,0.8261,high,answerable,0.1667,0.7246,0.9491,1.0,0.0,no,0.000000,0.125000,ابحث عن تفاعل اللوسارتان بوتاسيوم مع كاشف جديد ؟,في الغالب التهاب في القاولون ..وهو ناتج عن التوتر العصبي .. وسوء النظام الغذائي خاصة المسبك والسمين والفلافل والفول والزيوت ... وبالتالي تجنب ماسبق .. وتابعنا باي جديد,كثرة أسئلة المرضى لا تتيح لنا عمل أبحاث، آسفين.,reference_mismatch_or_answer_wording
unseen100_086,جراحة تجميل,0.675579,0.622736,0.648082,0.7733,medium,answerable,0.1429,0.4535,0.892,1.0,0.0,yes,0.200000,0.176471,هل الدهون يمكن أن تعود بعد عملية شفط الدهون من الثدي وما هي العوامل التي تؤدي الى عودة الدهون ؟,الغالب أن لا تعود!!، ولكن حسب السبب!,لأعتقد انها تعود بنفس الكمية قبل الشفط وانصح بالامتناع عن الدهون المتنوعة في الاكل وانصح بعمل رياضة يومية منتظمة ومرتبه,acceptable_similarity
unseen100_087,علم الأحياء,0.659206,0.649868,0.654503,0.8013,high,answerable,0.1429,0.6235,0.909,1.0,0.0,no,0.000000,0.080000,كم عمر النطفه وهل تعيش في الفضاء الخارجي بدون اي حفظ وتحت الظروف الجويه العاديه وهل تنتقل هذه النطف ان وجدت في المرافق الصحيه مثلاً من شخص الى اخر,التقيم بحاجة الى اخذ تاريخ مرضي واضح ومن ثم الفحص السريري واخيرا عمل الفحوصات المخبرية والصورالشعاعية ومن ثم العلاج,المقصود بالنطفة هو الحيوان المنوي وهو قادر على الحياة لمدة 3 -4 ايام ولكنه لا يعيش في الظروف الجوية العادية لأكثر من عدة ساعات ولكنه لا ينتقل من انسان لآخر في المرافق الصحية او ما شابه ذلك,acceptable_similarity
unseen100_088,الامراض الوراثية,0.601286,0.638291,0.619236,0.7818,medium,answerable,0.1429,0.505,0.8972,1.0,0.0,no,0.041667,0.111111,ماذا تنصحوني فاني ارغب بالزواج من بنت لها اخوة معوقين نتيجة لمرض وراثي علما ان والديها سليمين وهي واختها سليمة فما هي احتمالات انتقال هذا المرض لاولادي,من الافضل والاجدى اذا وجد ضرس غقل او اكثر مطمور ان تبادرى لازالتهم وذلك لدى طبيب اسنان متمرس او لدى طبيب جراح وجه وفكين خيث يندرج هذا التخصص من ضمن تخصصه,ما هو هذا المرض، فالأمراض الوراثية كثيرة ومختلفة في طرق نقلها ووراثتها؟,retrieval_coverage_gap
unseen100_089,إسعاف أولي,0.639034,0.641544,0.640286,0.7979,medium,answerable,0.125,0.619,0.9086,1.0,0.0,no,0.000000,0.066667,ظفرى قد انخلع من اصبعى الصغير فى رجلى الشمال ولاكن ليس كليا واستطيع ان احركه 70 درجه لارى ماتحته فهل اخلعه ام اتركه وهل تنصحنى بوضع مرهم ام لا,التقيم بحاجة الى اخذ تاريخ مرضي واضح ومن ثم الفحص السريري واخيرا عمل الفحوصات المخبرية والصورالشعاعية ومن ثم العلاج,ينصح بتركه حتى ينخلع وحده، يمكن لفه برباط يمنع نزعه غير العادي الذي قد يسبب الألم.,acceptable_similarity
unseen100_090,أمراض العضلات والعظام و المفاصل,0.607372,0.646693,0.626416,0.9098,high,answerable,1.0,0.5021,0.8969,1.0,0.0,no,0.000000,0.000000,منذ فترة شهر اصابتني حكة عند المنطة بين الكوع والمعصم من الجهة السفلية لليد ومازلت مستمرة زشكرا,في نهاية الاسبوع السادس يبدأ الجنين بتكوين العمود الفقري ويكون صغير جدا لا يزيد طوله عن 2/1سم.,عليك مراجعة طبيب جلديه,reference_mismatch_or_answer_wording
unseen100_091,جراحة القلب والشرايين,0.66207,0.701388,0.681162,0.8093,high,answerable,0.3333,0.4988,0.8965,1.0,0.0,no,0.058824,0.100000,شكرا دكتور انور على الجواب اليوم قال الدكتور انو لازم نعمل قسطرة مرة تانية لانو الشرايين رجعت انسدت ولو رجعت فشلت مرة تانية رح نضطر نعمل عملية فتح صدر وتغيير...,اهم شيء هو نسبة الهرمونات في الدم. اذا كانت طبيعية فلا تحتاجي الى أي علاج ولا يوجد تأثير على الحمل,نعم يمكن عملها عدة مرات وفق الحاجة ولا داعي للقلق,acceptable_similarity
unseen100_092,الطب الوقائي,0.676721,0.666058,0.671347,0.8397,high,answerable,0.1,0.8435,0.9877,1.0,0.0,no,0.000000,0.047619,اشاهد الن المؤخرة اليمني اكبر بقليل من اليسرى ما السبب مع العلم اني اشعر بألم في اعلاها الم داخلي.,العمليات الجراحية اليوم لا يعيقها أي مرض إذا ما تمت السيطرة عليه بشكل جيد قبل وأثناء وبعد العمل الجراحي، فلا داعي للقلق,ربما يكون جزأً من عدم التناظر الموجود بين شقي الجسم، وهذا عادي، يجب مراقبة الألم ووصفه بدقة، هل يمتد إلى أسفل القدم مثلاً؟؟,acceptable_similarity
unseen100_093,الأورام الخبيثة والحميدة,0.688521,0.685087,0.6868,0.8027,high,answerable,0.1429,0.6352,0.9069,1.0,0.0,no,0.000000,0.153846,عند لمس الثدي الايمن احس بوجود شيء يتحرك بينما الثدي الايسر لا يوجد شيء احس بالم في الثدي الايمن يمتد مع يدي عملت فحض ولا يوجد شي فهل يمكن ان...,طبيعي بسبب التمرين ومع الوقت بيختفي الألم وممكن استعمال بعض المسكنات الخفيفه,في سنك غالبا بيكون تليف حميد بالثدي أو التهاب بالعدد اللبنية ولا يوجد شئ خطير اطمئني,acceptable_similarity
unseen100_094,صحة المسنين,0.6498,0.572807,0.60888,0.8015,high,answerable,0.1429,0.6247,0.9091,1.0,0.0,no,0.000000,0.103448,زاد وزنى فى رمضان 6 كلغم شو بعمل ؟؟؟شو بعمل ارجوووك,نعم مفيد لة ويجب الاستمرار فى العلاج و متابعة الطبيب المعالج,يجب الحصول على نموذج غذائي لتخفيف الوزن في شهر رمضان المبارك تخت إشراف أخصائي التغذية. كما يمكن خسارة الوزن في رمضان أو بعد رمضان عن طريق اتباع الخطوات التالية: ممارسة التمارين الرياضية لمدة 30-60 دقيقة في الأيام العا...,retrieval_coverage_gap
unseen100_095,تاريخ الطب,0.658796,0.637052,0.647742,0.8045,high,answerable,0.1429,0.6154,0.9382,1.0,0.0,yes,0.082192,0.108434,ما الفرق بين الطبيب الاستشاري و الطبيب الأخصائي؟,تشيع التساؤلات التي تريد التمييز بين كل من الكربوهيدرات والسكريات، ومنها ما الفرق بين السكر و الكربوهيدرات؟ وغيرها الكثير. في البداية يجب العلم أن السكر عبارة عن نوع من أنواع الكربوهيدرات التي توجد بصورة طبيعية في بعض...,الفرق بين الطبيب الأخصائي والطبيب الاستشاري بشكل رئيسي يتمثل بالنقاط التالية: الطبيب الاستشاري يمتلك عدد سنوات خبرة مهنية أكبر من الطبيب الأخصائي. الطبيب الاستشاري قد يمتلك عدد شهادات علمية أكبر من الطبيب الأخصائي. قد...,acceptable_similarity
unseen100_096,علم الأحياء الدقيقة,0.807116,0.768919,0.787554,0.8054,high,answerable,0.1429,0.6208,0.9387,1.0,0.0,yes,0.600000,1.000000,أود معرفة كل شئ عن فطر النخالية المبرقشة,راجعي القاموس المصطلحات الطبية | الطبي,راجعي القاموس ما هي النخالية المبرقشة | الطبي,acceptable_similarity
unseen100_097,علم السموم,0.727753,0.721606,0.724666,0.8618,high,answerable,0.6667,0.5979,0.814,1.0,0.0,no,0.076923,0.100000,بسم الله الرحمن الرحيم و رحمته وبركاته هل هناك حل لمرض الغدة الدرقية بدون إجراء عملية جراحية.(جيتر) أحس دائمابإختناق،و ضيق في التنفس وألم شديد في بعض الأحيان في الجهة اليمنى....,يمكن علاج مرض الغدة الدرقية بدون جراحة باستخدام التروكسين، ويُشترط قياس مستوى الهرمون في الدم وتقييم الطبيب. كما يُنصح بإجراء تحاليل مختبرية وفحص سريري لدى طبيب الغدد.,من الأعراض التي توجب الجراحة في أمراض الغدة الدرقية : الضغط على الرغامى وضيق النفس، وبعد إزالة الضغط أي بعد استئصال جزء من الدرقية، يتابع العلاج بالهرمونات لتعويض الهرمونات الناقصة، إذا كان ضرورياً ، ويقرر الجراح ذلك.,acceptable_similarity
unseen100_098,تشخيص,0.681762,0.719832,0.70028,0.8173,high,answerable,0.2857,0.5771,0.9194,1.0,0.0,no,0.000000,0.000000,هل من حل للشعور بالإرهاق و التعب الدائم بالرغم من صغر السن؟,قد يكون الإرهاق والتعب نتيجة التهاب الجيوب الأنفية. ينصح بفحص طبي مع أخصائي ENT واستخدام الأدوية المناسبة. لا يُعد هذا بديلاً عن استشارة الطبيب.,الحل هو ممارسة الرياضة اليومية، والتغذية المتوازنة، والنوم الكافي. وعدم الإهاق في السهر.,acceptable_similarity
unseen100_099,البشرة والجمال,0.802976,0.714214,0.755999,0.7757,medium,answerable,0.1667,0.4464,0.8913,1.0,0.0,yes,0.500000,0.125000,بشرتي تستحب لحروقات الشمس بسرعة أريد حل من فضلكم؟,واقي الشمس 50,استعملي واقي شمس ذات طيف واسع. والبسي قبعة.,acceptable_similarity
unseen100_100,رمضان,0.671219,0.612571,0.640555,0.8362,high,answerable,0.1667,0.7863,0.9553,1.0,0.0,no,0.142857,0.042553,اريد وصفه تأجيل الدوره الشهريه لحتى ينتهي رمضان ارجو المساعده في اسرع وقت,من الاعشاب التي قد تساعد على حل المشكلة وتنظيم الدورة الشهرية وهي طبعا لا تغني عن الدواء وعلاج السبب الاساسي لعدم انتظام الدورة ، نذكر: اكليل الجبل، الميرمية، البقدونس، حشيشة الملاك، البردقوش، القرفة، الزنجبيل، والكرفس.,تتسائل العديد من النساء حول وصفة تأجيل الدورة الشهرية حتى ينتهي رمضان حتى تتمكن من صيام كامل شهر رمضان، ومن الطرق التي يمكن اللجوء إليها لتأخير الدورة الشهرية: تناول الأدوية التي تحتوي على المادة الفعالة نوريثيستيرون...,acceptable_similarity
