query_id,category,bertscore_precision,bertscore_recall,bertscore_f1,overall_reliability_score,reliability_label,answerability_label,evidence_coverage,relation_confidence,source_reliability,claim_support_rate,hallucination_rate,qa_fallback_used,answer_reference_overlap,reference_context_overlap,query,candidate_answer,reference_answer,issue_label
unseen100_075,أمراض الجهاز التنفسي,0.626119,0.698942,0.66053,0.7772,medium,answerable,0.1111,0.5061,0.8973,1.0,0.0,no,0.019802,0.105263,صدري صغير وأريد تكبيره طبيعي بدون جراحة ، وقد سمعت عن كريم Breast Actives فهل هو ممتاز؟ ومتى تظهر النتيجة؟ وكم شهر يجب استخدامه؟,يجب مراجعه اخصائي جراحه صدريه لفحص صدرك للتاكيد على فحصك، فاذا كنت فقط تعانين من وجود حلمه مسطحه فلا ضرر لها ،الا بعض الصعوبه عند الرضاعه ويمكن تصحيح هذا الشكل من الحلمات بعدة طرق ١.عمل بعض التمرينات لشد الحلمات إلى ا...,"أفضل دواء لتكبير الثديين هو Breast Activase ,ويتكون من 13 مادة طبيعية ،فهو آمن ولبس له أضرار والاستعمال لحين الحصول على النتيجة المطلوبة",acceptable_similarity
unseen100_076,علم الأحياء,0.646818,0.641105,0.643948,0.8102,high,answerable,0.3333,0.5043,0.8971,1.0,0.0,no,0.000000,0.038462,كيف التخلص من الحكة الشرجية المصاحبة لخروج ديدان صغيرة بيضاء من الشرج دون التغوط علما اني 40 سنة ورجل متزوج واشعر بالخجل,التخلص من الحصى يكون اولا بدراستها لمعرفة مكانها وخجمها وطبيعتها وبعد ذلك ممكن للطبيب ان يقرركيفية التخلص منها اما القولون العصبي فبأمكانك البحث في موقعنا الطبي عن ذلك وستجد كتابات عديدة وقيمة,أُقْصُورة هي الديدان الخيطية. وتخرج الديدان مع البراز، وتنتقل العدوى بواسطة البيض، الذي يعلق بالجلد حول الشرج ويعلق بالملابس ومقاعد المراحيض والعلاج هو دواء ميبيتدازول جرعة واحدة وتكرر بعد أسبوعين.,acceptable_similarity
unseen100_077,أمراض نفسية,0.663762,0.692785,0.677963,0.821,high,answerable,0.3333,0.7345,0.8501,1.0,0.0,no,0.029412,0.076923,انا اعاني من صداع مستمر دائم وايضا صداع الحواجب ونسيان ولا اتذكر شيء من المعلومات عند المذاكره ولا اركز ولدي اكتئاب ولدي ضعف شخصيه وضعف عام وألم وتعب وكسل وخمول...,الصداع المستمر قد يكون ناتجاً عن التهاب السحايا أو التهاب الجيوب الأنفية أو صداع التوتر، كما أن التعب قد يكون مرتبطاً بالالتهاب، ويُشير الاكتئاب إلى احتمال أن يكون سبباً للصداع. يُنصح بزيارة طبيب مختص لتقييم الحالة وإ...,بعد العرض على الزميل أخصائي الباطنةربما نحتاج إلى علاج نفسي مكثف في جلسات كلامية.,acceptable_similarity
unseen100_078,رمضان,0.652652,0.580965,0.614725,0.8354,high,answerable,0.2,0.7512,0.9518,1.0,0.0,no,0.125000,0.042683,كيف أستفيد من يومي بعد الإفطار حيث أنني أشعر بنعاس شديد و لا أفعل شيئ سوا النوم؟؟ هل لهذا علاقة بطعامي أو طريقة تناولي؟؟,اشربي قهوتك و شايك على راحتك مع المحافظة على تنظيف الاسنان.,يعد النعاس والتعب من الأعراض الشائعة في رمضان، وذلك بسبب اضطراب مواعيد النوم، والجفاف الناتج عن قلة شرب المياه، وممارسة بعض العادات الغذائية غير الصحية. ينصح باتباع الإرشادات التالية لتنشيط طاقة الجسم والتغلب على النع...,retrieval_coverage_gap
unseen100_079,الطب البديل,0.635729,0.618624,0.627059,0.801,high,answerable,0.1429,0.6217,0.9088,1.0,0.0,no,0.056604,0.020619,1- ما هي الأعشاب الطبيعية المستخدمة فى انقاص الوزن ، وكيفية استخدامها لهذا الغرض ، وماهي الآثار الجانبية وخصوصا للسيدات ؟ 2- هل يمكن عمل مزيج بين هذه الأعشاب بعضها...,اذا كنت مدخنا يجب الاقلاع عن التدخين نهائياً وقطعياً علما بأنك لا تدخن كما قلت لكن جلوسك في مكان فيه مدخنين يجعلك مدخناً ايضاً اذا كنت تعاني من التهاب ما في الجزء العلوي من الجهاز التنفسي يجب ان تتعالج يجب التأكد من م...,وظيفة الأعشاب في تقليل الوزن تقوم الأعشاب بتقليل الشهية وتنظيم الهضم، كما تساعد على امتلاء الأمعاء والإحساس بالشبع كذلك تنظيم عمل إفرازات الغدة الدرقية وتنشيط عملية الهضم وإزالة الغازات من الأمعاء وإدرار البول الناتج...,retrieval_coverage_gap
unseen100_080,الصحة النفسية,0.628464,0.625907,0.627183,0.8041,high,answerable,0.1667,0.6186,0.9085,1.0,0.0,no,0.062500,0.000000,انا حسه اني عندي شخصيتين واحده ملتزمه و الثانيه عندها استعداد انها تعمل كل شي غلط و ممارسه العاده و احيانا بتمني ان يحصلي شي عشان اشوف مين بيحبني و...,التقيم بحاجة الى اخذ تاريخ مرضي واضح ومن ثم الفحص السريري واخيرا عمل الفحوصات المخبرية والصورالشعاعية ومن ثم العلاج,واضح انك تعاني من بعض المشاكل التي تواجهك في حياتك.لهذا السبب انت تشعرين بهذا الشعور انصح بمراجعة طبيب,retrieval_coverage_gap
unseen100_081,مطاعيم و لقاحات,0.554512,0.645194,0.596425,0.8237,high,answerable,0.1667,0.7101,0.9477,1.0,0.0,no,0.012195,0.100000,مرحبا انا عمري ثلاثة وثلاثون سنة متزوجة قمت من فترة قصيرة بعملية اطفال الانابيب الدكتورة قالت ان مبايضي ما بيشتغلوش كويز و انها بس لقت ثلاث من البيوض كويزين و...,دوالي الساقين : هي تضخم الأوردة السطحية وقد تحدث في أي مكان من الجسم ولكنها أكثر انتشارا في الساقين . الأسباب متعددة : الوراثة ، تقدم العمر ،الحمل ، السمنة الزائدة ، الوقوف أو الجلوس على الكرسي لفترة طويلة ، ضعف صماكا...,لا ليس لهم علاقة وانما عامل العمر له علاقة متمنيا لكم كل النجاح والتوفيق ……..,retrieval_coverage_gap
unseen100_082,كيمياء حيوية,0.755414,0.696324,0.724667,0.8088,high,answerable,0.1429,0.6416,0.9408,1.0,0.0,yes,0.111111,0.134146,ما هي الأطعمة التي تحتوي على الغلوتين؟ وما هي الأغذية الخالية من الجلوتين,النشويات توجد في الكثير من الأطعمة بل في معظمها اً ولكن بكمياتٍ متفاوتة،معظم انواع الحبوب للخبز، والمعكرونة، والأرز، والبطاطا العاديّة والحلوة، وحليب الصويا، ومنتجات الألبان، ومعظم أنواع الخضراوات، والفواكه، والحلويات...,الغلوتين هو بروتين يوجد في الحبوب مثل القمح، والشعير، والشوفان، ويساعد على تماسك العجين والحفاظ على هيئته، ومن الأطعمة التي تحتوي على الجلوتين ما يأتي: الخبز المصنوع من القمح والشعير. البسكويت والمعجنات. البيتزا. البا...,acceptable_similarity
unseen100_083,أمراض الفم,0.6699,0.68422,0.676984,0.7937,medium,answerable,0.2857,0.6296,0.7096,1.0,0.0,no,0.000000,0.000000,السلام عليكم ورحمه الله وبركاته لو سمحت انا شاب فى الثامنه والعشرون وكنت اعانى من فتره ليست بقصيرة بمراره فى الحلق مع زياده فى إفرازات اللعاب ومرارته لدرجه الاستيقاظ من...,التهاب يمكن أن يسبب ألمًا في الحلق، وقد يرافقه ضيق تنفس وتعب، وفقًا للأدلة المتاحة، لكن الدقة محدودة.,هناك اسباب كثيرة لمرارة الفم مثل تعاطي بعض الأدوية والكثير الرجاء الفحص حتي يتبين السبب,acceptable_similarity
unseen100_084,أخبار الطبي,0.673823,0.653043,0.66327,0.838,high,answerable,0.25,0.7214,0.9488,1.0,0.0,no,0.000000,0.000000,كيف تعرف ان الغدد اللمفاوية متضخمة عندك اذاكنت شاك انك مصاب بالإيدز وهل الحرقة في اﻻذرع والسقان والفخذ اليسري والصدر والالم في الوجه عند اﻻنحناء الي اﻻمام من اﻻعراض,ﻻتاثير على الجنين...والحرقه من التهابات نسائيه,بسم الله التضخم سهل ولكن لماذا الغلبة اذهب الى قسم الباطني واعمل كشف وبدون دوخة,acceptable_similarity
unseen100_085,طب الأسنان,0.668687,0.589853,0.626801,0.8234,high,answerable,0.1667,0.7086,0.9475,1.0,0.0,no,0.111111,0.000000,انا بنت 22 سنة لدي سن ينزل من سقف حلقي صف تاني وراء الناب الايسر ونابي الايسر اصغر من جميع اسناني الاخرى واصغر من نابي الايمن,ليس هناك حلول مضمونة سوى ممارسة التمارين الرباضية الدائم.,انتِ بحاجة الى عمل اشعة بانوراما ... قد يكون لديك تزاحم في الاسنان بسبب ضيق حجم الفك او كبر حجم الاسنان ...و بالتالي انتِ بحاجة الى تقويم الاسنان ... واما الناب الايسر الصغير فقد يكون لبنيا و الدائم مطمور .... و هذا س...,retrieval_coverage_gap
unseen100_086,صحة الطفل,0.662691,0.66826,0.665464,0.8833,high,answerable,1.0,0.4777,0.7444,1.0,0.0,yes,0.032258,0.105263,مولود لديه تشوهات فتحات في القلب وسقف الحلق وصغر الفك السفلي وقصر الرقبة وهو عالاكسجين من الانف منذ 30 يوما وعند ازالته يتعب جدا ويزرق ما مصير الحاله وتقييمها طبيا,الحالة صعبة وغالباً لا تعيش المولودة لفترة طويلة بسبب العيوب القلبية المتعددة، وقد يصاحبها ضمور شديد في خلايا المخ نتيجة نقص الأكسجين. هذه المعلومات مستندة إلى مصدر محدود، ولا تُعَدّ بديلاً عن استشارة الطبيب.,هذه متلازمه موصوفه كعيب خلقي -العلاج تحفظي -من طبيب القلب التجميل-العنايه المركزه- -والمتابعه والنتائج ليست مشجعه للاسف لطبيعة المتلازمه,acceptable_similarity
unseen100_087,أمراض الأطفال,0.59997,0.674477,0.635045,0.7852,medium,answerable,0.1667,0.5041,0.8971,1.0,0.0,no,0.000000,0.000000,السلام عليكم ولدت طفلي فتره الحمل ٨اشهر ٤ايام ولاده طبيعيه بعدها اصبح ابو صفار كان١١ واصبح ٨ وزنه كلوين وربع وحولان دكتور ع حليب بريمالاك وبعدها تقيئ الطفل نستمر عليه...,يجب مراجعه طبيبك في اقرب ، حيث ان هذا السائل يمكن ان يكون نتيجه ثقب في الكيس حول الجنين مما يؤدي الى نزول السائل الامينوسي حول الجنين ، او نتيجه لتوسع في عنق الرحم مما يؤدي الى نزول افرازات مهبليه تشبه الماء. وهذه قد...,مافى مشكلة من تغير الحليب حتى يتقبلة الطفل,retrieval_coverage_gap
unseen100_088,تاريخ الطب,0.679402,0.682565,0.68098,0.8183,high,answerable,0.2222,0.6541,0.9121,1.0,0.0,no,0.000000,0.000000,ﺍﻟﺴﻠﺍﻡ ﻋﻠﻴﻜﻢ ﺍﻟﺮﺟﺎﺀ ﺍﻟﺎﺟﺎﺑﺔ ﻋﻠﻰ اسئلتي,يجب إجراء الفحص السريري والفحوصات المخبرية لتحديد السبب ثم العلاج.,قد يكون التخصص الذي تذكره خطاء، فلا يصل السؤال للطبيب المناسب.,acceptable_similarity
unseen100_089,تشوهات خلقية,0.673391,0.649786,0.661378,0.7703,medium,answerable,0.1429,0.4359,0.8903,1.0,0.0,no,0.000000,0.117647,السلام عليكم ورحمة الله وبركاته هل من الممكن ان يتم الحمل لامراءة لديها تشوه خلقي بالرحم بعبارة اخرى ان شكل رحمي مثل القلب اي ما يسمى بالقرنين وانا عمري 39...,بوجود اللقاح تستطيعين الإطمئنان لن ينتقل اذا اتبعنا التعليمات الصحيحة سيتحجم الفيروس بالعلاج ويفقد نشاطه تابعي مع استشاري كبد,سيدتى نعم ان الحمل ممكن ولكن نسبه الاجهاض تكون مرتفعه ولكن عليك الاسراع بالحمل كون عمرك اشرف على الاربعين وبعد الحمل نتعامل مع الرحم وممكن جدا ان نعمل غرزه على عنق الرحم قد تساعد فى عدم الطرحالاردن كما ويسنى الاشراف ع...,acceptable_similarity
unseen100_090,جراحة المسالك البولية,0.630702,0.652338,0.641338,0.7899,medium,answerable,0.1667,0.5326,0.9001,1.0,0.0,no,0.000000,0.000000,انا بقدر جهودكم بالموقع واتمنى من الله يجازيكم الف خير .. سؤالي هو انا في تاخر بخروج البول وروحت على المستشفى بحاله طارئه لاستخراج البول وتم عمل فحص بول ودم...,"لا داعي للقلق ولكن ينبغي معرفة تاريخك المرضي واجراء فحص للكشف عن أي علامات سريرية قد تكون موجودة لديك وتساعد في تحديد طبيعة الحالة , فهكذا أعراض ممكن أن تكون ناجمة عن التها ب في الجهاز التنفسي ويمكن تترافق مع فقر الدم...",التوتر بحد ذاته هو سبب رئيسي للمشاكل البوليه.. انصحك بزيادة شرب السوائل...... كما انصحك ان تعود نفسك الذهاب للتبول كل ثلاثة ساعات مثلا.....,acceptable_similarity
unseen100_091,جراحة القلب والشرايين,0.63685,0.655289,0.645938,0.8396,high,answerable,0.1,0.8433,0.9877,1.0,0.0,no,0.019608,0.000000,السلام عليكم لاحظت أن صدري منتفخ قليلا من الجهة اليسري لا أحس بألم ما مع العلم أني أمارس رياضة كمال الأجسام هده الأيام لكن أحس بألم في أصابع يدي اليمنى...,لم تحدد أي شريان، فلكل عضو أو منطقة في الجسم خصائصها البنيوية والوظيفية، وفي جميع الأحوال الحالة السريرية هي الفيصل وليس الفحص الذي هو ليس أكثر من مكمل للفحص الطبي السريري، لأن الكثير من الشرايين التي تغلق ينشأ بدلا ع...,لا داعي للقلق ولكن ينبغي اجراء فحص طبي لمعرفة طبيعة الانتفاخ وحجمه وامتداده وهل هو عضلي أو من أنسجة أخرى مجاورة,acceptable_similarity
unseen100_092,جراحة عامة,0.616161,0.606269,0.611175,0.7659,medium,answerable,0.1111,0.438,0.8905,1.0,0.0,yes,0.000000,0.066667,السلام عليكم اريد انا اسال عن حبه طالعه عندي في الثدي الايسر وحركتها وخرجة اشوي اوصاخ انا متخوفه من الحبه,وعليكم السلام يجب اولا تحديد نوع البكتيريا ومن ثم تأخذ المضاد الحيوي المناسب لها,سلام عليكم ورحمة الله وبركاته. غالبا هي شيء حميد ولكن أفضل مراجعة طبيب جراح للفحص و تشخيص,retrieval_coverage_gap
unseen100_093,الصحة الجنسية,0.708362,0.687946,0.698004,0.7697,medium,answerable,0.1429,0.4322,0.8899,1.0,0.0,yes,0.000000,0.187500,السلام عليكم دكتور، ما هو الفرق الدقيق بين الغشاء المشرشر والغشاء المسنن، وهل يمكن أن يكون الغشاء المسنن مطاطيا أو سميكا ؟ بمعنى هل يكون سيلان الدم في المسنن.. أرجو...,صورة الغشاء غير واضحة، يمكن إبعاد الشفرين الصغيرين!!,الفرق فقط فى الشكل اما الاتنين يتم نزف دم منهم اثناء الفض والغشاء المطاطى لا يتم معرفته الا بعد محاوله الفض فقط,acceptable_similarity
unseen100_094,علم السموم,0.602303,0.683067,0.640148,0.8376,high,answerable,0.25,0.7186,0.9485,1.0,0.0,no,0.000000,0.000000,سالت عن بقى الكحول بالدم والبول علما باني مقدم ع وظيفة وتناولت بمقدر نص كوب هل يظهر وهل يكتشفها الاجهزة الحديثة وما الحل ارجوكم افيدوني لاني قلق وانتظر هذا الوظيفة...,أتمنى لك السلامة، وأود الإشارة إلى ضرورة مراجعة الطبيب لتحديد الأسباب المحتملة ووصف العلاج المناسب فلا يجب إهمال هذه الأعراض، وبشكل عام قد يكون ذلك ناجم عن العديد من الأسباب، ومنها الآتي: القلق أو التوتر. ممارسة الريا...,اطمئن، لا يبقى أثر الكحول لهذه المدة.,acceptable_similarity
unseen100_095,أمراض المسالك البولية والتناسلية,0.666811,0.69438,0.680317,0.8246,high,answerable,0.1667,0.7159,0.9483,1.0,0.0,no,0.038462,0.062500,"لدي حصوة بالكلية اليمني مقدارها 8.3 ملليمتر اكتشفتها بالأشعة التليفزيونية منذ اسبوعين , وأريد القضاء عليها ان شاء الله بدون جراحة ..ماذا علي أن أفعل وأنا سيدة فوق الأربعين سنا",أحياناً تسوس الأسنان أو أي خراجات باللثة أو انتان خفي أو ظاهر بمنطقة العنق يمكنها أن تسبب تضخم بالغدد اللمفية الموضعية وهنا لابد من مراجعة طبيب أسنان وطبيب أذنية للبحث عن وجود انتان ومعالجته,عليك مراجعة اختصاصي المسالك البوليه والتباحث معه حول امكانية تفتيتها بالاشعه الصادمه من خارج الجسم وبدون جراحه,acceptable_similarity
unseen100_096,علم الأجنة,0.613516,0.667762,0.639491,0.8104,high,answerable,0.3333,0.5055,0.8972,1.0,0.0,no,0.020833,0.115385,اريد اعرف ماهى الحقيق العلمى فى ولدت الطفل داخل كيس اوغشاء عند ولداته,أسبابها كثيرة وتختلف من شخص لآخر، فمن الممكن أن تكون أحد الأعراض الثانوية لإضطراب آخر يتعلق بالغدة الدرقية أو بفقر الدم أوغيره من الأسباب الكثيرة والمتعددة، وإذا كان لا يوجد هناك أي علة أو سبب واضح يفسر حدوثها، يبقى ا...,"تكون الولاده بعد انفجار كيس او غشاء الماء حول الجنين الذي يحتوي على السائل الامنيوسي. فاذا ولد الجنين داخل الكيس فعادة\"" يكون هذا فقط جزء من الكيس وليس له اي منافع او اضرار",reference_mismatch_or_answer_wording
unseen100_097,أمراض الغدد الصماء,0.652929,0.674713,0.663642,0.7851,medium,answerable,0.1667,0.5037,0.897,1.0,0.0,no,0.000000,0.000000,ماهي مضار ادوية الكورتيزون وماهي فوائدها افيدوني بارككم الله,العقد اللمفاوية موجودة بشكل طبيعي في الجسم خاصة الرقبة ولكنها تنتفخ (تكبر) كرة فعل على وجود التهاب في المنطقة كاللوزتين مثلاً وتصغر مع اعطاء ادوية الالتهاب اما اذا كان حجمها ثابتاً فيجب اجراء فحوصات مخبرية او خزعة,مضار الكوربتيزون : ارتفاع السكر و الضغط و هشاشه العظام و تخزين السوائل بالجسم فوائد الكورتيزون حسب الغرض من الاستعمال,acceptable_similarity
unseen100_098,أرجية حساسية,0.634146,0.659651,0.646647,0.824,high,answerable,0.1667,0.7123,0.9479,1.0,0.0,no,0.000000,0.000000,يوجد لدي بقع بلون الاحمر مع حكه على ظهر يدي وعلى جفون عيني وعلى انفي ولا اعرف ما السبب,الالم الذي يحدث عند الضغط على عضلة الصدر دليل وجود الالم في العضلة نفسها ربما نتيجة تشنج ما او جهد ما قمت به والافضل في هذه الحالة ان تريح هذه العضلة ولا تقوم بمجهود علما بان احيانا حتى السعال يسبب الم في عضلة الصدر,لابد من عمل تحاليل شامله تشمل الحساسيه والروماتيزم,acceptable_similarity
unseen100_099,البشرة والجمال,0.657807,0.669275,0.663492,0.8103,high,answerable,0.1667,0.6563,0.9123,1.0,0.0,no,0.000000,0.181818,السلام عليكم .. لقد اشتريت مؤخرا سيروم للشعر zero frizz .. و سمعت انه يعالج تقصفه و هيشانه لان شعرى ضعيف و بيتقصف وناشف خالص برغم انه ف الاصل ناعم...,لابدمن رؤيتها من قبل طبيب وعمل تحاليل خاصه بالحساسيه والغده الدرقيه وفيتامين د والزنك,أفضل طريقة لاستخدام السيرم هي اتباع الإرشادات المكتوبة على ورقة الإرشادات المرفقة مع الدواء.,acceptable_similarity
unseen100_100,كيمياء,0.688699,0.585768,0.633077,0.7752,medium,answerable,0.1429,0.4654,0.8932,1.0,0.0,yes,0.000000,0.090909,هل الكركديه مضر للمرأة الحامل؟ام مفيد لها ولجنينها؟,لا غير مفيد,شراب الكركديه له فوائد كثيرة للجسم، وأظهرت الأبحاث التي أجريت على أزهار واوراق الكركدية انها تهدئ من تقلصات الرحم وبالتالي تعمل على تثبيت الحمل ولا تضر به.,retrieval_coverage_gap
