subset_id,source_row_number,split,category,category_en,question,answer,qa_text,question_norm,answer_norm,qa_text_norm,question_char_len,answer_char_len,qa_char_len,weak_medical_hints,weak_hint_diseases,weak_hint_symptoms,weak_hint_treatments,weak_hint_tests,weak_hint_anatomy,weak_hint_conditions
ahd5k_04225,80926,graph_train,أمراض الجهاز الهضمي,Gastrointestinal,ظهر لي مؤخرا منذ حوالي ما يقرب من سنه و نصف عند اكلي او مضغي للاشياء الصلبه بوجود ورم بسيط بجانب الحاجب عند مقدمة الرأس و الشعر من الجنب و...,فحص سريري,"السؤال: ظهر لي مؤخرا منذ حوالي ما يقرب من سنه و نصف عند اكلي او مضغي للاشياء الصلبه بوجود ورم بسيط بجانب الحاجب عند مقدمة الرأس و الشعر من الجنب و...
الإجابة: فحص سريري",ظهر لي موخرا منذ حوالي ما يقرب من سنه و نصف عند اكلي او مضغي للاشياء الصلبه بوجود ورم بسيط بجانب الحاجب عند مقدمه الراس و الشعر من الجنب و.,فحص سريري,"السؤال: ظهر لي موخرا منذ حوالي ما يقرب من سنه و نصف عند اكلي او مضغي للاشياء الصلبه بوجود ورم بسيط بجانب الحاجب عند مقدمه الراس و الشعر من الجنب و.
الإجابة: فحص سريري",141,9,150,[],[],[],[],[],[],[]
ahd5k_04226,460015,eval_test,أمراض باطنية,Esoteric,شعور بالغثيان وألم في المعده طوال اليوم كنت استعمل دواء يوريكول فوار مطهر للمسالك البوليه هل له علاقه,نعم ممكن يكون له علاقه,"السؤال: شعور بالغثيان وألم في المعده طوال اليوم كنت استعمل دواء يوريكول فوار مطهر للمسالك البوليه هل له علاقه
الإجابة: نعم ممكن يكون له علاقه",شعور بالغثيان والم في المعده طوال اليوم كنت استعمل دواء يوريكول فوار مطهر للمسالك البوليه هل له علاقه,نعم ممكن يكون له علاقه,"السؤال: شعور بالغثيان والم في المعده طوال اليوم كنت استعمل دواء يوريكول فوار مطهر للمسالك البوليه هل له علاقه
الإجابة: نعم ممكن يكون له علاقه",101,22,123,"[{""canonical"": ""دواء"", ""type"": ""treatment"", ""matched_variant"": ""دواء"", ""hint_strength"": ""weak"", ""final_graph_entity"": false}, {""canonical"": ""المعدة"", ""type"": ""anatomy"", ""matched_variant"": ""المعده"", ""hint_strength"": ""weak"", ""final_graph_entity"": false}]",[],[],"[""دواء""]",[],"[""المعدة""]",[]
ahd5k_04227,604674,graph_train,علم النفس,psychology,ارجو ارشادي الى اسم وعنوان عيادة طب نفسي في بغداد لولدي١٧سنة الذي يعاني من الوسواس القهري حسب تشخيص احد الاطباء واعتقد انه بحاجة الى معالج نفسي وليس الحبوب والدواء فقط...,ابحثي في الدليل,"السؤال: ارجو ارشادي الى اسم وعنوان عيادة طب نفسي في بغداد لولدي١٧سنة الذي يعاني من الوسواس القهري حسب تشخيص احد الاطباء واعتقد انه بحاجة الى معالج نفسي وليس الحبوب والدواء فقط...
الإجابة: ابحثي في الدليل",ارجو ارشادي الي اسم وعنوان عياده طب نفسي في بغداد لولدي17سنه الذي يعاني من الوسواس القهري حسب تشخيص احد الاطباء واعتقد انه بحاجه الي معالج نفسي وليس الحبوب والدواء فقط.,ابحثي في الدليل,"السؤال: ارجو ارشادي الي اسم وعنوان عياده طب نفسي في بغداد لولدي17سنه الذي يعاني من الوسواس القهري حسب تشخيص احد الاطباء واعتقد انه بحاجه الي معالج نفسي وليس الحبوب والدواء فقط.
الإجابة: ابحثي في الدليل",170,15,185,"[{""canonical"": ""وسواس قهري"", ""type"": ""disease"", ""matched_variant"": ""الوسواس القهري"", ""hint_strength"": ""weak"", ""final_graph_entity"": false}]","[""وسواس قهري""]",[],[],[],[],[]
ahd5k_04228,519205,graph_train,أمراض القلب و الشرايين,Cardiovascular disease,انا علي اثناء ممارسة الجنس يصبح لدي ضعف في دقات القلب واشعر بتعب وضيق تنفس لماذا يرجى الاطمئنان دكتور,وجود ضيق بالنفس مع خفقان القلب مع الإجهاد مثل ممارسة الجنس له اسباب عديدة فالرجاء مراجعة طبيبب مختص للفحص الطبي واجراء بعض الفحوصات للوصول للسبب ووصف العلاج الامثل,"السؤال: انا علي اثناء ممارسة الجنس يصبح لدي ضعف في دقات القلب واشعر بتعب وضيق تنفس لماذا يرجى الاطمئنان دكتور
الإجابة: وجود ضيق بالنفس مع خفقان القلب مع الإجهاد مثل ممارسة الجنس له اسباب عديدة فالرجاء مراجعة طبيبب مختص للفحص الطبي واجراء بعض الفحوصات للوصول للسبب ووصف العلاج الامثل",انا علي اثناء ممارسه الجنس يصبح لدي ضعف في دقات القلب واشعر بتعب وضيق تنفس لماذا يرجي الاطمينان دكتور,وجود ضيق بالنفس مع خفقان القلب مع الاجهاد مثل ممارسه الجنس له اسباب عديده فالرجاء مراجعه طبيبب مختص للفحص الطبي واجراء بعض الفحوصات للوصول للسبب ووصف العلاج الامثل,"السؤال: انا علي اثناء ممارسه الجنس يصبح لدي ضعف في دقات القلب واشعر بتعب وضيق تنفس لماذا يرجي الاطمينان دكتور
الإجابة: وجود ضيق بالنفس مع خفقان القلب مع الاجهاد مثل ممارسه الجنس له اسباب عديده فالرجاء مراجعه طبيبب مختص للفحص الطبي واجراء بعض الفحوصات للوصول للسبب ووصف العلاج الامثل",101,163,264,"[{""canonical"": ""القلب"", ""type"": ""anatomy"", ""matched_variant"": ""القلب"", ""hint_strength"": ""weak"", ""final_graph_entity"": false}]",[],[],[],[],"[""القلب""]",[]
ahd5k_04229,507530,validation,علم الصيدلة,Pharmacology,السلام عليكم انا استخدم حبوب فيتامينات جلوفيت مرة واحده يوميا وتسبب لي الم في الكلى هل استمر او تنصحني استخدم فتيتامينات لا تضر وما اسمها ؟وشكرا,على الرغم من أن الآثار لمكملات الفيتامينات والمعادن ليست شائعة ، فإنها قد تحدث.. تم وضع أيضآ الحدود العليا المسموح بها للبالغين ، فوق هذه الحدود تحدث آثار جانبية ضارة . هذه الكميات شاملة لكل من الأطعمة والمكملات . لا تأخذي أكثر من الحدود العليا المسموح بها لأي فيتامين أو معدن بدون استشارة طبيبك أولآ . الكالسيوم 700 ملليجرام 1500 ملليجرام إن أخذ أكثر من 1500 ملليجرام يوميآ قد يسبب تلف الكلية . لأفضل إمتصاص ، تجنبي أخذ أكثر من 500 ملليجرام في المرة الواحدة . لو أنك فوق الخمسين ، ابحثي عن تركيبة تحتوي على فيتامين د مع كالسيوم حيث إنك قد تحتاجين إلى المزيد من فيتامين د,"السؤال: السلام عليكم انا استخدم حبوب فيتامينات جلوفيت مرة واحده يوميا وتسبب لي الم في الكلى هل استمر او تنصحني استخدم فتيتامينات لا تضر وما اسمها ؟وشكرا
الإجابة: على الرغم من أن الآثار لمكملات الفيتامينات والمعادن ليست شائعة ، فإنها قد تحدث.. تم وضع أيضآ الحدود العليا المسموح بها للبالغين ، فوق هذه الحدود تحدث آثار جانبية ضارة . هذه الكميات شاملة لكل من الأطعمة والمكملات . لا تأخذي أكثر من الحدود العليا المسموح بها لأي فيتامين أو معدن بدون استشارة طبيبك أولآ . الكالسيوم 700 ملليجرام 1500 ملليجرام إن أخذ أكثر من 1500 ملليجرام يوميآ قد يسبب تلف الكلية . لأفضل إمتصاص ، تجنبي أخذ أكثر من 500 ملليجرام في المرة الواحدة . لو أنك فوق الخمسين ، ابحثي عن تركيبة تحتوي على فيتامين د مع كالسيوم حيث إنك قد تحتاجين إلى المزيد من فيتامين د",السلام عليكم انا استخدم حبوب فيتامينات جلوفيت مره واحده يوميا وتسبب لي الم في الكلي هل استمر او تنصحني استخدم فتيتامينات لا تضر وما اسمها ?وشكرا,"علي الرغم من ان الاثار لمكملات الفيتامينات والمعادن ليست شايعه , فانها قد تحدث. تم وضع ايضا الحدود العليا المسموح بها للبالغين , فوق هذه الحدود تحدث اثار جانبيه ضاره . هذه الكميات شامله لكل من الاطعمه والمكملات . لا تاخذي اكثر من الحدود العليا المسموح بها لاي فيتامين او معدن بدون استشاره طبيبك اولا . الكالسيوم 700 ملليجرام 1500 ملليجرام ان اخذ اكثر من 1500 ملليجرام يوميا قد يسبب تلف الكليه . لافضل امتصاص , تجنبي اخذ اكثر من 500 ملليجرام في المره الواحده . لو انك فوق الخمسين , ابحثي عن تركيبه تحتوي علي فيتامين د مع كالسيوم حيث انك قد تحتاجين الي المزيد من فيتامين د","السؤال: السلام عليكم انا استخدم حبوب فيتامينات جلوفيت مره واحده يوميا وتسبب لي الم في الكلي هل استمر او تنصحني استخدم فتيتامينات لا تضر وما اسمها ?وشكرا
الإجابة: علي الرغم من ان الاثار لمكملات الفيتامينات والمعادن ليست شايعه , فانها قد تحدث. تم وضع ايضا الحدود العليا المسموح بها للبالغين , فوق هذه الحدود تحدث اثار جانبيه ضاره . هذه الكميات شامله لكل من الاطعمه والمكملات . لا تاخذي اكثر من الحدود العليا المسموح بها لاي فيتامين او معدن بدون استشاره طبيبك اولا . الكالسيوم 700 ملليجرام 1500 ملليجرام ان اخذ اكثر من 1500 ملليجرام يوميا قد يسبب تلف الكليه . لافضل امتصاص , تجنبي اخذ اكثر من 500 ملليجرام في المره الواحده . لو انك فوق الخمسين , ابحثي عن تركيبه تحتوي علي فيتامين د مع كالسيوم حيث انك قد تحتاجين الي المزيد من فيتامين د",144,571,715,"[{""canonical"": ""ألم"", ""type"": ""symptom"", ""matched_variant"": ""الم"", ""hint_strength"": ""weak"", ""final_graph_entity"": false}, {""canonical"": ""دواء"", ""type"": ""treatment"", ""matched_variant"": ""حبوب"", ""hint_strength"": ""weak"", ""final_graph_entity"": false}, {""canonical"": ""الكلى"", ""type"": ""anatomy"", ""matched_variant"": ""الكليه"", ""hint_strength"": ""weak"", ""final_graph_entity"": false}]",[],"[""ألم""]","[""دواء""]",[],"[""الكلى""]",[]
ahd5k_04230,805600,graph_train,علم الوراثة,Genetics,كيف يتم تنظيم التعبير الجيني في الكائنات بدائية النواة؟,"يُعرَّف التعبير الجيني بأنه عملية إنتاج البروتينات بناءً على المعلومات الموجودة في المادة الوراثية وهي DNA. وتحدث مرحلتي التعبير الجيني وهما النسخ والترجمة معاً في الكائنات بدائية النواة. بمعنى أنَّ الخلية تبدأ بإنتاج البروتين مع بداية نسخ DNA. لذلك لتنظيم هذه العملية يجب تنظيم مرحلة نسخ DNA. المراجعlumenlearning. Prokaryotic and Eukaryotic Gene Regulation. Retrived on the 14th of MAy 2020, from:","السؤال: كيف يتم تنظيم التعبير الجيني في الكائنات بدائية النواة؟
الإجابة: يُعرَّف التعبير الجيني بأنه عملية إنتاج البروتينات بناءً على المعلومات الموجودة في المادة الوراثية وهي DNA. وتحدث مرحلتي التعبير الجيني وهما النسخ والترجمة معاً في الكائنات بدائية النواة. بمعنى أنَّ الخلية تبدأ بإنتاج البروتين مع بداية نسخ DNA. لذلك لتنظيم هذه العملية يجب تنظيم مرحلة نسخ DNA. المراجعlumenlearning. Prokaryotic and Eukaryotic Gene Regulation. Retrived on the 14th of MAy 2020, from:",كيف يتم تنظيم التعبير الجيني في الكاينات بداييه النواه?,"يعرف التعبير الجيني بانه عمليه انتاج البروتينات بناء علي المعلومات الموجوده في الماده الوراثيه وهي dna. وتحدث مرحلتي التعبير الجيني وهما النسخ والترجمه معا في الكاينات بداييه النواه. بمعني ان الخليه تبدا بانتاج البروتين مع بدايه نسخ dna. لذلك لتنظيم هذه العمليه يجب تنظيم مرحله نسخ dna. المراجعlumenlearning. prokaryotic and eukaryotic gene regulation. retrived on the 14th of may 2020, from:","السؤال: كيف يتم تنظيم التعبير الجيني في الكاينات بداييه النواه?
الإجابة: يعرف التعبير الجيني بانه عمليه انتاج البروتينات بناء علي المعلومات الموجوده في الماده الوراثيه وهي dna. وتحدث مرحلتي التعبير الجيني وهما النسخ والترجمه معا في الكاينات بداييه النواه. بمعني ان الخليه تبدا بانتاج البروتين مع بدايه نسخ dna. لذلك لتنظيم هذه العمليه يجب تنظيم مرحله نسخ dna. المراجعlumenlearning. prokaryotic and eukaryotic gene regulation. retrived on the 14th of may 2020, from:",55,399,454,[],[],[],[],[],[],[]
ahd5k_04231,655490,graph_train,علم الصيدلة,Pharmacology,هل كبسول ااتنحيف مضر للمبايض,لا يفضل استخدام حبوب التنحيف ويفضل اتباع نظام غذائي متوازن وممارسة التمارين الرياضية,"السؤال: هل كبسول ااتنحيف مضر للمبايض
الإجابة: لا يفضل استخدام حبوب التنحيف ويفضل اتباع نظام غذائي متوازن وممارسة التمارين الرياضية",هل كبسول ااتنحيف مضر للمبايض,لا يفضل استخدام حبوب التنحيف ويفضل اتباع نظام غذايي متوازن وممارسه التمارين الرياضيه,"السؤال: هل كبسول ااتنحيف مضر للمبايض
الإجابة: لا يفضل استخدام حبوب التنحيف ويفضل اتباع نظام غذايي متوازن وممارسه التمارين الرياضيه",28,84,112,"[{""canonical"": ""دواء"", ""type"": ""treatment"", ""matched_variant"": ""حبوب"", ""hint_strength"": ""weak"", ""final_graph_entity"": false}]",[],[],"[""دواء""]",[],[],[]
ahd5k_04232,786785,graph_train,أعشاب طبية,Herbalists,هل يمتص الشاي الخضر الحديد من الجسم؟وما هي الطرقة المثلة لاختيار النوعية الجيدة او الممتازة منه وتفادي النوعيات التجارية السيئة؟وهل له مضار,هناك ثلاثة انواع مستخدمة من الشاى وهى : الشاى الاسود black tea . الشاى الاخضر green tea . الشاى الالونج Oolog tea . والشاي الأخضر أفضلهن لكثرة فوائده بالنسبة للآخرين ، وتستطيع معرفة النوع الجيد من الشركة المسوقة ومكانتها في السوق مثل مثلا الشاي الحمر الأفضل هو شاي ليبتون --مع أنني لا ولم أشرب الشاي- الطريقة الصحيحة لتحضير الشاي +ملء الغلاية بالماء المفلتر والنقي من الشوائب +غلي الماء على النار حتى يفور الماء وليس بمجرد أن يسخن +يوضع ملء ملعقة صغيرة من الشاي لكل +يترك الشاي في الماء مدة 3دقائق والوعاء مغطى ثم يصب في الكأس ويشرب من فوائد الشاي الأخضر 1- يخفض مستوى السكر في الدم، وضغط الدم، ومستوى الشحوم المخزونة في الجسم، والكولسترول الضار، ويزيد من مستويات الكولسترول النافع. 2- يُساعد على الوقاية من التسمم الغذائي، ومن السرطان، ويمنع رائحة الفم. 3- يزيد من الأكزالات وليس اليورك أسد، أما فوائد الشاي الأحمر فهي قليلة، ومن فوائده أنه منبه يُستعمل لزيادة التركيز. ومن اضرار الشاىبأنواعه الثلاثة نقص الوزن، ونقص الحديد في الجسم، حيث أنه يعيق امتصاص الحديد من المواد الغذائية الأخرى ، ولهذ ينصح بتناوله بعد ساعتين من الأكل وما يفعله الناس من شرب الشاي أثناء الأكل خطأ وضار، والشاي الأخضر إضافة لذلك يعيق عملية امتصاص البروتينات من اللحم ، وكذلك يسبب الأرق، وعند بعض الناس تهيّج المعدة، وتأثر في الكلى تأثير بسيط، حيث أنه يزيد من إدرار البول,"السؤال: هل يمتص الشاي الخضر الحديد من الجسم؟وما هي الطرقة المثلة لاختيار النوعية الجيدة او الممتازة منه وتفادي النوعيات التجارية السيئة؟وهل له مضار
الإجابة: هناك ثلاثة انواع مستخدمة من الشاى وهى : الشاى الاسود black tea . الشاى الاخضر green tea . الشاى الالونج Oolog tea . والشاي الأخضر أفضلهن لكثرة فوائده بالنسبة للآخرين ، وتستطيع معرفة النوع الجيد من الشركة المسوقة ومكانتها في السوق مثل مثلا الشاي الحمر الأفضل هو شاي ليبتون --مع أنني لا ولم أشرب الشاي- الطريقة الصحيحة لتحضير الشاي +ملء الغلاية بالماء المفلتر والنقي من الشوائب +غلي الماء على النار حتى يفور الماء وليس بمجرد أن يسخن +يوضع ملء ملعقة صغيرة من الشاي لكل +يترك الشاي في الماء مدة 3دقائق والوعاء مغطى ثم يصب في الكأس ويشرب من فوائد الشاي الأخضر 1- يخفض مستوى السكر في الدم، وضغط الدم، ومستوى الشحوم المخزونة في الجسم، والكولسترول الضار، ويزيد من مستويات الكولسترول النافع. 2- يُساعد على الوقاية من التسمم الغذائي، ومن السرطان، ويمنع رائحة الفم. 3- يزيد من الأكزالات وليس اليورك أسد، أما فوائد الشاي الأحمر فهي قليلة، ومن فوائده أنه منبه يُستعمل لزيادة التركيز. ومن اضرار الشاىبأنواعه الثلاثة نقص الوزن، ونقص الحديد في الجسم، حيث أنه يعيق امتصاص الحديد من المواد الغذائية الأخرى ، ولهذ ينصح بتناوله بعد ساعتين من الأكل وما يفعله الناس من شرب الشاي أثناء الأكل خطأ وضار، والشاي الأخضر إضافة لذلك يعيق عملية امتصاص البروتينات من اللحم ، وكذلك يسبب الأرق، وعند بعض الناس تهيّج المعدة، وتأثر في الكلى تأثير بسيط، حيث أنه يزيد من إدرار البول",هل يمتص الشاي الخضر الحديد من الجسم?وما هي الطرقه المثله لاختيار النوعيه الجيده او الممتازه منه وتفادي النوعيات التجاريه السييه?وهل له مضار,"هناك ثلاثه انواع مستخدمه من الشاي وهي : الشاي الاسود black tea . الشاي الاخضر green tea . الشاي الالونج oolog tea . والشاي الاخضر افضلهن لكثره فوايده بالنسبه للاخرين , وتستطيع معرفه النوع الجيد من الشركه المسوقه ومكانتها في السوق مثل مثلا الشاي الحمر الافضل هو شاي ليبتون --مع انني لا ولم اشرب الشاي- الطريقه الصحيحه لتحضير الشاي +ملء الغلايه بالماء المفلتر والنقي من الشوايب +غلي الماء علي النار حتي يفور الماء وليس بمجرد ان يسخن +يوضع ملء ملعقه صغيره من الشاي لكل +يترك الشاي في الماء مده 3دقايق والوعاء مغطي ثم يصب في الكاس ويشرب من فوايد الشاي الاخضر 1- يخفض مستوي السكر في الدم, وضغط الدم, ومستوي الشحوم المخزونه في الجسم, والكولسترول الضار, ويزيد من مستويات الكولسترول النافع. 2- يساعد علي الوقايه من التسمم الغذايي, ومن السرطان, ويمنع رايحه الفم. 3- يزيد من الاكزالات وليس اليورك اسد, اما فوايد الشاي الاحمر فهي قليله, ومن فوايده انه منبه يستعمل لزياده التركيز. ومن اضرار الشايبانواعه الثلاثه نقص الوزن, ونقص الحديد في الجسم, حيث انه يعيق امتصاص الحديد من المواد الغذاييه الاخري , ولهذ ينصح بتناوله بعد ساعتين من الاكل وما يفعله الناس من شرب الشاي اثناء الاكل خطا وضار, والشاي الاخضر اضافه لذلك يعيق عمليه امتصاص البروتينات من اللحم , وكذلك يسبب الارق, وعند بعض الناس تهيج المعده, وتاثر في الكلي تاثير بسيط, حيث انه يزيد من ادرار البول","السؤال: هل يمتص الشاي الخضر الحديد من الجسم?وما هي الطرقه المثله لاختيار النوعيه الجيده او الممتازه منه وتفادي النوعيات التجاريه السييه?وهل له مضار
الإجابة: هناك ثلاثه انواع مستخدمه من الشاي وهي : الشاي الاسود black tea . الشاي الاخضر green tea . الشاي الالونج oolog tea . والشاي الاخضر افضلهن لكثره فوايده بالنسبه للاخرين , وتستطيع معرفه النوع الجيد من الشركه المسوقه ومكانتها في السوق مثل مثلا الشاي الحمر الافضل هو شاي ليبتون --مع انني لا ولم اشرب الشاي- الطريقه الصحيحه لتحضير الشاي +ملء الغلايه بالماء المفلتر والنقي من الشوايب +غلي الماء علي النار حتي يفور الماء وليس بمجرد ان يسخن +يوضع ملء ملعقه صغيره من الشاي لكل +يترك الشاي في الماء مده 3دقايق والوعاء مغطي ثم يصب في الكاس ويشرب من فوايد الشاي الاخضر 1- يخفض مستوي السكر في الدم, وضغط الدم, ومستوي الشحوم المخزونه في الجسم, والكولسترول الضار, ويزيد من مستويات الكولسترول النافع. 2- يساعد علي الوقايه من التسمم الغذايي, ومن السرطان, ويمنع رايحه الفم. 3- يزيد من الاكزالات وليس اليورك اسد, اما فوايد الشاي الاحمر فهي قليله, ومن فوايده انه منبه يستعمل لزياده التركيز. ومن اضرار الشايبانواعه الثلاثه نقص الوزن, ونقص الحديد في الجسم, حيث انه يعيق امتصاص الحديد من المواد الغذاييه الاخري , ولهذ ينصح بتناوله بعد ساعتين من الاكل وما يفعله الناس من شرب الشاي اثناء الاكل خطا وضار, والشاي الاخضر اضافه لذلك يعيق عمليه امتصاص البروتينات من اللحم , وكذلك يسبب الارق, وعند بعض الناس تهيج المعده, وتاثر في الكلي تاثير بسيط, حيث انه يزيد من ادرار البول",139,1245,1384,"[{""canonical"": ""الكلى"", ""type"": ""anatomy"", ""matched_variant"": ""الكلي"", ""hint_strength"": ""weak"", ""final_graph_entity"": false}, {""canonical"": ""المعدة"", ""type"": ""anatomy"", ""matched_variant"": ""المعده"", ""hint_strength"": ""weak"", ""final_graph_entity"": false}]",[],[],[],[],"[""الكلى"", ""المعدة""]",[]
ahd5k_04233,116939,graph_train,علم الصيدلة,Pharmacology,انابشرتي دهنية ممكن استخدم واقي الشمس نتروديرما عيار50,للبشرة الدهنية يفضل أن يكون واقي الشمس بصورة لوشن وليس كريم ولا يكون ووتر برروف يفضل أن يكون خفيف لتجنب سد المسام,"السؤال: انابشرتي دهنية ممكن استخدم واقي الشمس نتروديرما عيار50
الإجابة: للبشرة الدهنية يفضل أن يكون واقي الشمس بصورة لوشن وليس كريم ولا يكون ووتر برروف يفضل أن يكون خفيف لتجنب سد المسام",انابشرتي دهنيه ممكن استخدم واقي الشمس نتروديرما عيار50,للبشره الدهنيه يفضل ان يكون واقي الشمس بصوره لوشن وليس كريم ولا يكون ووتر برروف يفضل ان يكون خفيف لتجنب سد المسام,"السؤال: انابشرتي دهنيه ممكن استخدم واقي الشمس نتروديرما عيار50
الإجابة: للبشره الدهنيه يفضل ان يكون واقي الشمس بصوره لوشن وليس كريم ولا يكون ووتر برروف يفضل ان يكون خفيف لتجنب سد المسام",54,113,167,[],[],[],[],[],[],[]
ahd5k_04234,284451,graph_train,طب الأسنان,dentist,انا عندي جير بأسناني السفليه وفيها اهتزاز بسيط هل بعد التنظيف ترجع تثبت,إذا كانت الحركة خفيفة في الأسنان مع وجود دعم عظمي حول السن بشكل جيد وكافي مع عدم وجود جيوب لثوية عميقة ففي هذه الحالات ستعود الأسنان إلى ثباتها بشكل كامل أو بشكل أفضل مما كانت قبل تنظيف الجير .,"السؤال: انا عندي جير بأسناني السفليه وفيها اهتزاز بسيط هل بعد التنظيف ترجع تثبت
الإجابة: إذا كانت الحركة خفيفة في الأسنان مع وجود دعم عظمي حول السن بشكل جيد وكافي مع عدم وجود جيوب لثوية عميقة ففي هذه الحالات ستعود الأسنان إلى ثباتها بشكل كامل أو بشكل أفضل مما كانت قبل تنظيف الجير .",انا عندي جير باسناني السفليه وفيها اهتزاز بسيط هل بعد التنظيف ترجع تثبت,اذا كانت الحركه خفيفه في الاسنان مع وجود دعم عظمي حول السن بشكل جيد وكافي مع عدم وجود جيوب لثويه عميقه ففي هذه الحالات ستعود الاسنان الي ثباتها بشكل كامل او بشكل افضل مما كانت قبل تنظيف الجير .,"السؤال: انا عندي جير باسناني السفليه وفيها اهتزاز بسيط هل بعد التنظيف ترجع تثبت
الإجابة: اذا كانت الحركه خفيفه في الاسنان مع وجود دعم عظمي حول السن بشكل جيد وكافي مع عدم وجود جيوب لثويه عميقه ففي هذه الحالات ستعود الاسنان الي ثباتها بشكل كامل او بشكل افضل مما كانت قبل تنظيف الجير .",71,193,264,[],[],[],[],[],[],[]
ahd5k_04235,789452,graph_train,تشخيص,Diagnosis,اشعر باعراض لم اشعر بها من قبل فالبارحة احسست بوخز في قلبي و اليوم عندما اتنفس اتنفس بصعوبة مع الم شديد في الصدر من جهة القلب كالسكين الحاد مع العلم...,ننصح باجراء فحص طبي للوقوف على تفاصيل أكثر لتوضيح اذا ما كان هناك سبب عضوي يتعلق بالتهاب القصبات أو تحسس يُسبب ضيق التنفس والأجهاد الناجم عنه يؤدي إلى تشنج العضلات الوربية وبالتالي الألم,"السؤال: اشعر باعراض لم اشعر بها من قبل فالبارحة احسست بوخز في قلبي و اليوم عندما اتنفس اتنفس بصعوبة مع الم شديد في الصدر من جهة القلب كالسكين الحاد مع العلم...
الإجابة: ننصح باجراء فحص طبي للوقوف على تفاصيل أكثر لتوضيح اذا ما كان هناك سبب عضوي يتعلق بالتهاب القصبات أو تحسس يُسبب ضيق التنفس والأجهاد الناجم عنه يؤدي إلى تشنج العضلات الوربية وبالتالي الألم",اشعر باعراض لم اشعر بها من قبل فالبارحه احسست بوخز في قلبي و اليوم عندما اتنفس اتنفس بصعوبه مع الم شديد في الصدر من جهه القلب كالسكين الحاد مع العلم.,ننصح باجراء فحص طبي للوقوف علي تفاصيل اكثر لتوضيح اذا ما كان هناك سبب عضوي يتعلق بالتهاب القصبات او تحسس يسبب ضيق التنفس والاجهاد الناجم عنه يودي الي تشنج العضلات الوربيه وبالتالي الالم,"السؤال: اشعر باعراض لم اشعر بها من قبل فالبارحه احسست بوخز في قلبي و اليوم عندما اتنفس اتنفس بصعوبه مع الم شديد في الصدر من جهه القلب كالسكين الحاد مع العلم.
الإجابة: ننصح باجراء فحص طبي للوقوف علي تفاصيل اكثر لتوضيح اذا ما كان هناك سبب عضوي يتعلق بالتهاب القصبات او تحسس يسبب ضيق التنفس والاجهاد الناجم عنه يودي الي تشنج العضلات الوربيه وبالتالي الالم",151,186,337,"[{""canonical"": ""حساسية"", ""type"": ""condition"", ""matched_variant"": ""تحسس"", ""hint_strength"": ""weak"", ""final_graph_entity"": false}, {""canonical"": ""ألم"", ""type"": ""symptom"", ""matched_variant"": ""الم"", ""hint_strength"": ""weak"", ""final_graph_entity"": false}, {""canonical"": ""القلب"", ""type"": ""anatomy"", ""matched_variant"": ""القلب"", ""hint_strength"": ""weak"", ""final_graph_entity"": false}]",[],"[""ألم""]",[],[],"[""القلب""]","[""حساسية""]"
ahd5k_04236,806912,graph_train,علم التشريح,Anatomy,ما هو التكاثر الخلوي؟وكيف يمكن علاجه؟هل بالجراحة ام بالادوية؟وهل هو خطير؟,السؤال غير واضح . فالكاثر الخلوي هو عملية انقسام الخلايا الحية من اجل التكاثر والنمو وهي عملية مستمرو من اجل الحياة والمحافظة على النوع البشري . اما السؤال اذا كان له قصد آخر فارجو توضيحه,"السؤال: ما هو التكاثر الخلوي؟وكيف يمكن علاجه؟هل بالجراحة ام بالادوية؟وهل هو خطير؟
الإجابة: السؤال غير واضح . فالكاثر الخلوي هو عملية انقسام الخلايا الحية من اجل التكاثر والنمو وهي عملية مستمرو من اجل الحياة والمحافظة على النوع البشري . اما السؤال اذا كان له قصد آخر فارجو توضيحه",ما هو التكاثر الخلوي?وكيف يمكن علاجه?هل بالجراحه ام بالادويه?وهل هو خطير?,السوال غير واضح . فالكاثر الخلوي هو عمليه انقسام الخلايا الحيه من اجل التكاثر والنمو وهي عمليه مستمرو من اجل الحياه والمحافظه علي النوع البشري . اما السوال اذا كان له قصد اخر فارجو توضيحه,"السؤال: ما هو التكاثر الخلوي?وكيف يمكن علاجه?هل بالجراحه ام بالادويه?وهل هو خطير?
الإجابة: السوال غير واضح . فالكاثر الخلوي هو عمليه انقسام الخلايا الحيه من اجل التكاثر والنمو وهي عمليه مستمرو من اجل الحياه والمحافظه علي النوع البشري . اما السوال اذا كان له قصد اخر فارجو توضيحه",73,187,260,[],[],[],[],[],[],[]
