query_id,query,reference_answer,removed_claim,verifier_status,support_score,question_relevance,query_concept_coverage,failed_checks,deterministic_audit_class,requires_human_adjudication,citations,cited_evidence,verifier_reason
entitygtv1_054,اشعر بدوخة ودوار عند الضحك او العطس ما هو السبب,السبب المباشر لحدوث الدوخة والوار هو قلة وصول الدم الى المخ والاسباب المؤدية لذلك متعددة منها : ضع تروية جهاز التوازن في الاذن الداخلية ، دوار الوضع الحميد الذي ينتج عن تغير مفاجئ في وضعية الرأس والتصلب العصبي المتعدد وارام المخ وفقر الدم . وفي حالتك على الارجح يحدث عندك تضيق في الشرايين المغذية للدماغ والاذن الداخلية فيقل وصول الدم اليهما فتشعر بالدوخة والدوار ولهذا ننصحك بتناول ادوية موسعة للاوعية الدموية ومن أفضلها دواء بيتاسيرك ، وعلاج السبب مثل تمارين الوضع الحميد علىعلى كيفية تحريك الرأس ببطء وعلاج التهاب الأذن إن وجد وتخفيف الانفعال والتوتر النفسي,يُنصح بزيارة أخصائي أنف وأذن وحنجرة لتقييم السبب,unsupported,0.571429,0.711111,0.0,claim_query_concept_mismatch|recommendation_not_supported,mixed_relevance_and_support_or_safety_failure,yes,E6,E6: ينبغي نعاودة أخصائي انف أذن حنجرة أولا,No single cited evidence item passed all checks; best candidate: E6.
entitygtv1_055,أسباب و علاج السعال الليلي عند الأطفال؟!,"تعتبر حالات السعال عند الأطفال من الأمور المزعجة في بعض الأحيان لكل من الأطفال والوالدين، ولكن ما هو السعال الليلي عند الطفل؟ يشير هذا المصطلح إلى زيادة عدد مرات السعال في فترة الليل وأثناء نوم الطفل، وقد تتحسن معظم حالات السعال الليلي عند الأطفال خلال بضعة أسابيع إلا أنها قد تستمر في بعض الأحيان وتصبح مزمنة. ويجب أن يتم تقييم الحالة من قبل الطبيب المختص لتحديد أسباب السعال الليلي عند الأطفال حيث قد تشمل أحد الحالات التالية:

السعال نتيجة التنقيط الأنفي الخلفي، حيث قد يشعر بعض الأطفال بتراكم المخاط وتقطيره في الحلق نتيجة تراكمه بالمجاري التنفسية في العديد من حالات الالتهابات والحساسية. وقد يتم اللجوء في هذه الحالة إلى تعديل وضعية نوم الطفل وتحديد مهيجات السعال لتجنبها مع تحديد العلاج المناسب من قبل الطبيب المختص.
الإصابة بالخناق أو السعال الذي يشبه صوت النباح خاصة بعد إصابة الجهاز التنفسي بالعدوى الفيروسية وانتفاخ القصبات الهوائية والتهاب الأحبال الصوتية.
السعال الديكي الذي يتطور نتيجة عدوى بكتيرية تصيب القناة التنفسية، ويجب أن يتم علاج الحالة تحت إشراف الطبيب عن طريق المضادات الحيوية تحت إشراف الطبيب والإكثار من شرب السوائل.
الربو، وقد تظهر أعراض السعال في هذه الحالة يرافقها الأزيز أي صوت الصفير الذي يخرج من الصدر ويجب أن يتم تحديد علاج من قبل الطبيب للتخفيف من النوبات بالإضافة للعلاج طويل الأمد.
الإصابة بعدوى فيروس كورونا (كوفيد 19)، حيث يعاني الأطفال في هذه الحالة من السعال الذي يرافقه ارتفاع في درجة حرارة الجسم.
الحساسية الموسمية أو الحساسية تجاه العث في الفراش أو نوعية الأقمشة وغيرها.

ينصح باتباع النصائح التالية للتخفيف من السعال الليلي عند الأطفال:

العمل على تجربة أخذ حمام ماء دافئ قبل النوم.
الحصول على قسط كاف من الراحة.
الحرص على حصول الطفل على الكثير من السوائل.
الحرص على تجنب إعطاء العسل للأطفال دون سن 12 شهر.
العمل على مراجعة الطبيب المختص بأسرع صورة ممكنة.

للمزيد:

أفضل طرق علاج السعال للأطفال
علاج السعال بالأعشاب الطبية",الحساسية الموسمية أو الحساسية تجاه العث في الفراش أو نوعية الأقمشة قد تسبب السعال الليلي عند الأطفال.,unsupported,0.583333,0.988288,1.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: الحساسية الموسمية أو الحساسية تجاه العث في الفراش أو نوعية الأقمشة وغيرها,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_055,أسباب و علاج السعال الليلي عند الأطفال؟!,"تعتبر حالات السعال عند الأطفال من الأمور المزعجة في بعض الأحيان لكل من الأطفال والوالدين، ولكن ما هو السعال الليلي عند الطفل؟ يشير هذا المصطلح إلى زيادة عدد مرات السعال في فترة الليل وأثناء نوم الطفل، وقد تتحسن معظم حالات السعال الليلي عند الأطفال خلال بضعة أسابيع إلا أنها قد تستمر في بعض الأحيان وتصبح مزمنة. ويجب أن يتم تقييم الحالة من قبل الطبيب المختص لتحديد أسباب السعال الليلي عند الأطفال حيث قد تشمل أحد الحالات التالية:

السعال نتيجة التنقيط الأنفي الخلفي، حيث قد يشعر بعض الأطفال بتراكم المخاط وتقطيره في الحلق نتيجة تراكمه بالمجاري التنفسية في العديد من حالات الالتهابات والحساسية. وقد يتم اللجوء في هذه الحالة إلى تعديل وضعية نوم الطفل وتحديد مهيجات السعال لتجنبها مع تحديد العلاج المناسب من قبل الطبيب المختص.
الإصابة بالخناق أو السعال الذي يشبه صوت النباح خاصة بعد إصابة الجهاز التنفسي بالعدوى الفيروسية وانتفاخ القصبات الهوائية والتهاب الأحبال الصوتية.
السعال الديكي الذي يتطور نتيجة عدوى بكتيرية تصيب القناة التنفسية، ويجب أن يتم علاج الحالة تحت إشراف الطبيب عن طريق المضادات الحيوية تحت إشراف الطبيب والإكثار من شرب السوائل.
الربو، وقد تظهر أعراض السعال في هذه الحالة يرافقها الأزيز أي صوت الصفير الذي يخرج من الصدر ويجب أن يتم تحديد علاج من قبل الطبيب للتخفيف من النوبات بالإضافة للعلاج طويل الأمد.
الإصابة بعدوى فيروس كورونا (كوفيد 19)، حيث يعاني الأطفال في هذه الحالة من السعال الذي يرافقه ارتفاع في درجة حرارة الجسم.
الحساسية الموسمية أو الحساسية تجاه العث في الفراش أو نوعية الأقمشة وغيرها.

ينصح باتباع النصائح التالية للتخفيف من السعال الليلي عند الأطفال:

العمل على تجربة أخذ حمام ماء دافئ قبل النوم.
الحصول على قسط كاف من الراحة.
الحرص على حصول الطفل على الكثير من السوائل.
الحرص على تجنب إعطاء العسل للأطفال دون سن 12 شهر.
العمل على مراجعة الطبيب المختص بأسرع صورة ممكنة.

للمزيد:

أفضل طرق علاج السعال للأطفال
علاج السعال بالأعشاب الطبية",قد يكون السعال نتيجة التنقيط الأنفي الخلفي.,unsupported,0.833333,0.90625,0.5,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: تعتبر حالات السعال عند الأطفال من الأمور المزعجة في بعض الأحيان لكل من الأطفال والوالدين، ولكن ما هو السعال الليلي عند الطفل؟ يشير هذا المصطلح إلى زيادة عدد مرات السعال في فترة الليل وأثناء نوم الطفل، وقد تتحسن معظم حالات السعال الليلي عند الأطفال خلال بضعة أسابيع إلا أنها قد تستمر في بعض الأحيان وتصبح مزمنة. ويجب أن يتم تقييم الحالة من قبل الطبيب المختص لتحديد أسباب السعال الليلي عند الأطفال حيث قد تشمل أحد الحالات التالية: السعال نتيجة التنقيط الأنفي الخلفي، حيث قد يشعر بعض الأطفال بتراكم المخاط وتقطيره في الحلق نتيجة تراكمه بالمجاري التنفسية في العديد من حالات الالتهابات والحساسية. وقد يتم اللجوء في هذه الحالة إلى تعديل وضعية نوم الطفل وتحديد مهيجات السعال لتجنبها مع تحديد العلاج المناسب من قبل الطبيب المختص. الإصابة بالخناق أو السعال الذي يشبه صوت النباح خاصة بعد إصابة الجهاز التنفسي بالعدوى الفيروسية وانتفاخ القصبات الهوائية والتهاب الأحبال الصوتية. السعال الديكي الذي يتطور نتيجة عدوى بكتيرية تصيب القناة التنفسية، ويجب أن يتم علاج الحالة تحت إشراف الطبيب عن طريق المضادات الحيوي...,No single cited evidence item passed all checks; best candidate: E2.
entitygtv1_055,أسباب و علاج السعال الليلي عند الأطفال؟!,"تعتبر حالات السعال عند الأطفال من الأمور المزعجة في بعض الأحيان لكل من الأطفال والوالدين، ولكن ما هو السعال الليلي عند الطفل؟ يشير هذا المصطلح إلى زيادة عدد مرات السعال في فترة الليل وأثناء نوم الطفل، وقد تتحسن معظم حالات السعال الليلي عند الأطفال خلال بضعة أسابيع إلا أنها قد تستمر في بعض الأحيان وتصبح مزمنة. ويجب أن يتم تقييم الحالة من قبل الطبيب المختص لتحديد أسباب السعال الليلي عند الأطفال حيث قد تشمل أحد الحالات التالية:

السعال نتيجة التنقيط الأنفي الخلفي، حيث قد يشعر بعض الأطفال بتراكم المخاط وتقطيره في الحلق نتيجة تراكمه بالمجاري التنفسية في العديد من حالات الالتهابات والحساسية. وقد يتم اللجوء في هذه الحالة إلى تعديل وضعية نوم الطفل وتحديد مهيجات السعال لتجنبها مع تحديد العلاج المناسب من قبل الطبيب المختص.
الإصابة بالخناق أو السعال الذي يشبه صوت النباح خاصة بعد إصابة الجهاز التنفسي بالعدوى الفيروسية وانتفاخ القصبات الهوائية والتهاب الأحبال الصوتية.
السعال الديكي الذي يتطور نتيجة عدوى بكتيرية تصيب القناة التنفسية، ويجب أن يتم علاج الحالة تحت إشراف الطبيب عن طريق المضادات الحيوية تحت إشراف الطبيب والإكثار من شرب السوائل.
الربو، وقد تظهر أعراض السعال في هذه الحالة يرافقها الأزيز أي صوت الصفير الذي يخرج من الصدر ويجب أن يتم تحديد علاج من قبل الطبيب للتخفيف من النوبات بالإضافة للعلاج طويل الأمد.
الإصابة بعدوى فيروس كورونا (كوفيد 19)، حيث يعاني الأطفال في هذه الحالة من السعال الذي يرافقه ارتفاع في درجة حرارة الجسم.
الحساسية الموسمية أو الحساسية تجاه العث في الفراش أو نوعية الأقمشة وغيرها.

ينصح باتباع النصائح التالية للتخفيف من السعال الليلي عند الأطفال:

العمل على تجربة أخذ حمام ماء دافئ قبل النوم.
الحصول على قسط كاف من الراحة.
الحرص على حصول الطفل على الكثير من السوائل.
الحرص على تجنب إعطاء العسل للأطفال دون سن 12 شهر.
العمل على مراجعة الطبيب المختص بأسرع صورة ممكنة.

للمزيد:

أفضل طرق علاج السعال للأطفال
علاج السعال بالأعشاب الطبية",قد يكون السعال نتيجة الإصابة بالخناق أو السعال الذي يشبه صوت النباح.,unsupported,0.888889,0.90625,0.5,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: تعتبر حالات السعال عند الأطفال من الأمور المزعجة في بعض الأحيان لكل من الأطفال والوالدين، ولكن ما هو السعال الليلي عند الطفل؟ يشير هذا المصطلح إلى زيادة عدد مرات السعال في فترة الليل وأثناء نوم الطفل، وقد تتحسن معظم حالات السعال الليلي عند الأطفال خلال بضعة أسابيع إلا أنها قد تستمر في بعض الأحيان وتصبح مزمنة. ويجب أن يتم تقييم الحالة من قبل الطبيب المختص لتحديد أسباب السعال الليلي عند الأطفال حيث قد تشمل أحد الحالات التالية: السعال نتيجة التنقيط الأنفي الخلفي، حيث قد يشعر بعض الأطفال بتراكم المخاط وتقطيره في الحلق نتيجة تراكمه بالمجاري التنفسية في العديد من حالات الالتهابات والحساسية. وقد يتم اللجوء في هذه الحالة إلى تعديل وضعية نوم الطفل وتحديد مهيجات السعال لتجنبها مع تحديد العلاج المناسب من قبل الطبيب المختص. الإصابة بالخناق أو السعال الذي يشبه صوت النباح خاصة بعد إصابة الجهاز التنفسي بالعدوى الفيروسية وانتفاخ القصبات الهوائية والتهاب الأحبال الصوتية. السعال الديكي الذي يتطور نتيجة عدوى بكتيرية تصيب القناة التنفسية، ويجب أن يتم علاج الحالة تحت إشراف الطبيب عن طريق المضادات الحيوي...,No single cited evidence item passed all checks; best candidate: E2.
entitygtv1_055,أسباب و علاج السعال الليلي عند الأطفال؟!,"تعتبر حالات السعال عند الأطفال من الأمور المزعجة في بعض الأحيان لكل من الأطفال والوالدين، ولكن ما هو السعال الليلي عند الطفل؟ يشير هذا المصطلح إلى زيادة عدد مرات السعال في فترة الليل وأثناء نوم الطفل، وقد تتحسن معظم حالات السعال الليلي عند الأطفال خلال بضعة أسابيع إلا أنها قد تستمر في بعض الأحيان وتصبح مزمنة. ويجب أن يتم تقييم الحالة من قبل الطبيب المختص لتحديد أسباب السعال الليلي عند الأطفال حيث قد تشمل أحد الحالات التالية:

السعال نتيجة التنقيط الأنفي الخلفي، حيث قد يشعر بعض الأطفال بتراكم المخاط وتقطيره في الحلق نتيجة تراكمه بالمجاري التنفسية في العديد من حالات الالتهابات والحساسية. وقد يتم اللجوء في هذه الحالة إلى تعديل وضعية نوم الطفل وتحديد مهيجات السعال لتجنبها مع تحديد العلاج المناسب من قبل الطبيب المختص.
الإصابة بالخناق أو السعال الذي يشبه صوت النباح خاصة بعد إصابة الجهاز التنفسي بالعدوى الفيروسية وانتفاخ القصبات الهوائية والتهاب الأحبال الصوتية.
السعال الديكي الذي يتطور نتيجة عدوى بكتيرية تصيب القناة التنفسية، ويجب أن يتم علاج الحالة تحت إشراف الطبيب عن طريق المضادات الحيوية تحت إشراف الطبيب والإكثار من شرب السوائل.
الربو، وقد تظهر أعراض السعال في هذه الحالة يرافقها الأزيز أي صوت الصفير الذي يخرج من الصدر ويجب أن يتم تحديد علاج من قبل الطبيب للتخفيف من النوبات بالإضافة للعلاج طويل الأمد.
الإصابة بعدوى فيروس كورونا (كوفيد 19)، حيث يعاني الأطفال في هذه الحالة من السعال الذي يرافقه ارتفاع في درجة حرارة الجسم.
الحساسية الموسمية أو الحساسية تجاه العث في الفراش أو نوعية الأقمشة وغيرها.

ينصح باتباع النصائح التالية للتخفيف من السعال الليلي عند الأطفال:

العمل على تجربة أخذ حمام ماء دافئ قبل النوم.
الحصول على قسط كاف من الراحة.
الحرص على حصول الطفل على الكثير من السوائل.
الحرص على تجنب إعطاء العسل للأطفال دون سن 12 شهر.
العمل على مراجعة الطبيب المختص بأسرع صورة ممكنة.

للمزيد:

أفضل طرق علاج السعال للأطفال
علاج السعال بالأعشاب الطبية",قد يكون السعال نتيجة السعال الديكي نتيجة عدوى بكتيرية.,unsupported,0.833333,0.90625,0.5,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: تعتبر حالات السعال عند الأطفال من الأمور المزعجة في بعض الأحيان لكل من الأطفال والوالدين، ولكن ما هو السعال الليلي عند الطفل؟ يشير هذا المصطلح إلى زيادة عدد مرات السعال في فترة الليل وأثناء نوم الطفل، وقد تتحسن معظم حالات السعال الليلي عند الأطفال خلال بضعة أسابيع إلا أنها قد تستمر في بعض الأحيان وتصبح مزمنة. ويجب أن يتم تقييم الحالة من قبل الطبيب المختص لتحديد أسباب السعال الليلي عند الأطفال حيث قد تشمل أحد الحالات التالية: السعال نتيجة التنقيط الأنفي الخلفي، حيث قد يشعر بعض الأطفال بتراكم المخاط وتقطيره في الحلق نتيجة تراكمه بالمجاري التنفسية في العديد من حالات الالتهابات والحساسية. وقد يتم اللجوء في هذه الحالة إلى تعديل وضعية نوم الطفل وتحديد مهيجات السعال لتجنبها مع تحديد العلاج المناسب من قبل الطبيب المختص. الإصابة بالخناق أو السعال الذي يشبه صوت النباح خاصة بعد إصابة الجهاز التنفسي بالعدوى الفيروسية وانتفاخ القصبات الهوائية والتهاب الأحبال الصوتية. السعال الديكي الذي يتطور نتيجة عدوى بكتيرية تصيب القناة التنفسية، ويجب أن يتم علاج الحالة تحت إشراف الطبيب عن طريق المضادات الحيوي...,No single cited evidence item passed all checks; best candidate: E2.
entitygtv1_056,السلام عليكم لي صديقتي تعاني من اكتئاب و واضبت على اخد مضاد الاكتئاب لمدة سنة ونص واتحسنت وقطعته تدريجيا بدون استشارة من طبيبتها وبعد اربع اشهر اصبح يؤلمها قليلا قلبها...,يج عليها اعادة استخدام العلاج,يج عليها اعادة استخدام العلاج,unsupported,1.0,0.65,0.0,claim_query_concept_mismatch|intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: يج عليها اعادة استخدام العلاج,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_057,السلام عليكم انا عندي 28عام متزوجة وعندي بنت و ولد امس تعبت وحصلي عدد 6 إغمائات وروحت المستشفى الدكتور كشف عليا وقال لي ان الضغط مظبوط والسكر مظبوط وقال لي...,"التهاب الاذن الداخليه يسبب دوخه
وضعف الدم الحاد ايضا",التهاب الأذن الداخلية يسبب دوخة وضعف دم حاد,unsupported,1.0,0.65,0.0,claim_query_concept_mismatch|intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: التهاب الاذن الداخليه يسبب دوخه وضعف الدم الحاد ايضا,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_058,هل اعراض الاكتئاب هي الهروب الى النوم عندمواجهة مشكلة مع عدم البكاء برغم انه في السابق كنت ابكي كثيرا ام الان فانا لاابكى وانما ابقي صامتا مع تنتيف البشعر وتحب...,"من الممكن ان تكون هذه أعراض اكتئاب بالاضافه للكثير من الاعراض الاخرى
فهذه الاعراض لاتكفي للتشخيص نهائيا.
اما بالنسبه لتنتيف الشعر فذلك يحتاج لعلاج سلوكي",من الممكن أن تكون هذه الأعراض علامات على الاكتئاب، لكنها لا تكفي لتشخيصه بشكل نهائي.,unsupported,0.384615,0.81875,0.0,negation_mismatch,support_or_safety_failure,yes,E1,E1: من الممكن ان تكون هذه أعراض اكتئاب بالاضافه للكثير من الاعراض الاخرى فهذه الاعراض لاتكفي للتشخيص نهائيا. اما بالنسبه لتنتيف الشعر فذلك يحتاج لعلاج سلوكي,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_059,السلام عليكم زوجي عندةنسبةالحركةالحيوانات المنوية20بلميةمع عددالحيوانات 80 مليون هل تؤثر ع الانجاب ام لا رجاءا افيدوني,العدد ممتاز والحركة ضعيفة وان كان الحمل ممكن ولكن الافضل محاولة رفع الحركة الى فوق 50% . هناك الكثير من الادوية مثل : ال كارنيتين ، ترنتال ، كوكيو 10 . وهناك فيتامين إي . إذا هناك دوالي يمكن عمل عملية لربطها .,العدد 80 مليون جيد، لكن حركة الحيوانات المنوية 20٪ منخفضة,unsupported,0.333333,0.7,1.0,intent_mismatch|number_mismatch,mixed_relevance_and_support_or_safety_failure,yes,E2,E2: العدد ممتاز والحركة ضعيفة وان كان الحمل ممكن ولكن الافضل محاولة رفع الحركة الى فوق 50% . هناك الكثير من الادوية مثل : ال كارنيتين ، ترنتال ، كوكيو 10 . وهناك فيتامين إي . إذا هناك دوالي يمكن عمل عملية لربطها .,No single cited evidence item passed all checks; best candidate: E2.
entitygtv1_059,السلام عليكم زوجي عندةنسبةالحركةالحيوانات المنوية20بلميةمع عددالحيوانات 80 مليون هل تؤثر ع الانجاب ام لا رجاءا افيدوني,العدد ممتاز والحركة ضعيفة وان كان الحمل ممكن ولكن الافضل محاولة رفع الحركة الى فوق 50% . هناك الكثير من الادوية مثل : ال كارنيتين ، ترنتال ، كوكيو 10 . وهناك فيتامين إي . إذا هناك دوالي يمكن عمل عملية لربطها .,يمكن أن يؤثر ذلك على فرص الحمل,unsupported,0.285714,0.65,0.0,claim_query_concept_mismatch|intent_mismatch,other_requires_human_review,yes,E2,E2: العدد ممتاز والحركة ضعيفة وان كان الحمل ممكن ولكن الافضل محاولة رفع الحركة الى فوق 50% . هناك الكثير من الادوية مثل : ال كارنيتين ، ترنتال ، كوكيو 10 . وهناك فيتامين إي . إذا هناك دوالي يمكن عمل عملية لربطها .,No single cited evidence item passed all checks; best candidate: E2.
entitygtv1_059,السلام عليكم زوجي عندةنسبةالحركةالحيوانات المنوية20بلميةمع عددالحيوانات 80 مليون هل تؤثر ع الانجاب ام لا رجاءا افيدوني,العدد ممتاز والحركة ضعيفة وان كان الحمل ممكن ولكن الافضل محاولة رفع الحركة الى فوق 50% . هناك الكثير من الادوية مثل : ال كارنيتين ، ترنتال ، كوكيو 10 . وهناك فيتامين إي . إذا هناك دوالي يمكن عمل عملية لربطها .,ويُنصح بمحاولة رفع الحركة إلى أكثر من 50٪,unsupported,0.5,0.65,0.2,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: العدد ممتاز والحركة ضعيفة وان كان الحمل ممكن ولكن الافضل محاولة رفع الحركة الى فوق 50% . هناك الكثير من الادوية مثل : ال كارنيتين ، ترنتال ، كوكيو 10 . وهناك فيتامين إي . إذا هناك دوالي يمكن عمل عملية لربطها .,No single cited evidence item passed all checks; best candidate: E2.
entitygtv1_059,السلام عليكم زوجي عندةنسبةالحركةالحيوانات المنوية20بلميةمع عددالحيوانات 80 مليون هل تؤثر ع الانجاب ام لا رجاءا افيدوني,العدد ممتاز والحركة ضعيفة وان كان الحمل ممكن ولكن الافضل محاولة رفع الحركة الى فوق 50% . هناك الكثير من الادوية مثل : ال كارنيتين ، ترنتال ، كوكيو 10 . وهناك فيتامين إي . إذا هناك دوالي يمكن عمل عملية لربطها .,قد يساعد تحسين شرب الماء وممارسة النشاط البدني في زيادة حركة الحيوانات المنوية.,unsupported,0.454545,0.6025,0.6,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: السبب الأهم هو قلة شرب الماء وقلة النشاط البدني، وعلييك تحسين لياقتك البدنية بممارسة الرياضة والتغذية المتوازنة وتناول فيتامين سي وشرب الكثير من الماء!! لمدة ثلاثة أشهر على الأقل!,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_060,الدورة الشهرية قبل موعدها ب 15 يوم و غزيرة مع تكبد الدم,راجعي الطبيب للفحص,الدورة الشهرية قبل موعدها ب 15 يومًا، وغزيرة مع تكبد الدم,unsupported,0.888889,1.0,0.75,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: الدورة الشهرية قبل موعدها ب 15 يوم و غزيرة مع تكبد الدم,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_060,الدورة الشهرية قبل موعدها ب 15 يوم و غزيرة مع تكبد الدم,راجعي الطبيب للفحص,راجعي الطبيب للفحص,unsupported,1.0,0.762879,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: راجعي الطبيب للفحص,No single cited evidence item passed all checks; best candidate: E2.
entitygtv1_061,ابني عند ولادته كان يوجد بقلبه ثقب ولم يعطوه اللقاح الا مرة واحدة وعمره الان 7 اشهر واجرو له ايكو للقلب وقالو بانه تحسن جيدا فهل اكمل له اللقاحات واعوضها,ممكن التنسيق مع طبيب الأطفال و إجمالا يجب استكمال اللقاحات بمعظمها حتى بوجود ثقب في القلب,يجب استكمال اللقاحات بمعظمها حتى بوجود ثقب في القلب,unsupported,1.0,0.761176,0.333333,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: ممكن التنسيق مع طبيب الأطفال و إجمالا يجب استكمال اللقاحات بمعظمها حتى بوجود ثقب في القلب,No single cited evidence item passed all checks; best candidate: E2.
entitygtv1_062,السلام عليكم انا حامل ببداية السادس وبسوي جهاز ال ultrasound تقريبا كل شهر للتأكد من سلامة الجنين. هل ال ultrasound تضر الجنين على ما يقول البعض؟؟؟ وماهي الاضرار؟؟؟,"اولا مبروك لك الحمل
ثانيا لا يوجد اي ضرر في اخذ السونار",لا يوجد أي ضرر في أخذ جهاز الـ ultrasound خلال الحمل.,unsupported,0.6,0.696581,0.0,claim_query_concept_mismatch|intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: اولا مبروك لك الحمل ثانيا لا يوجد اي ضرر في اخذ السونار,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_063,السلام عليكم ورحمت الله من فضلكم عوز اعرف ما علاج الدوالى,"العلاج التصلبي للاوردةوهو عبارة عن عملية يتم فيها حقن مادة كيميائية خاصة داخل الاوردة الصغيرة
العلاج بالليزر +بالنسبة للاوردة الأكبر حجمآ والتي تسبب اعراضآ خطيرة فإن أفضل علاج لها على المدى الطويل هو ازالة الوريد جراحي
مارس التمرينات باستمرار +تناول طعام قليل الدهون و الملح والسكر لمنع زيادة الوزن +حرك قدميك باستمرار خاصة أثناء الجلوس الطويل
+امتنع عن التدخين + حاول دائما أن يكون المشي بديلا للوقوف
+ارتداء الجورب الطبي المانع للدوالي و هو جورب ضاغط يمكن أن يكون تحت الركبة أو إلى الفخذ
+ رفع الساقين أعلى من مستوي القلب لدقائق على فترات أثناء اليوم و خاصة بعد فترات الوقوف الطويل
+و يتم علاج دوالي الساقين عن طريق وضع كمادات من خل التفاح مرتين كل يوم على المنطقة المراد علاجها ثم تثبت الكمادة",العلاج التصلبي بالليزر.,unsupported,1.0,0.333333,0.0,claim_query_concept_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E4,E4: العلاج التصلبي للاوردةوهو عبارة عن عملية يتم فيها حقن مادة كيميائية خاصة داخل الاوردة الصغيرة العلاج بالليزر +بالنسبة للاوردة الأكبر حجمآ والتي تسبب اعراضآ خطيرة فإن أفضل علاج لها على المدى الطويل هو ازالة الوريد جراحي مارس التمرينات باستمرار +تناول طعام قليل الدهون و الملح والسكر لمنع زيادة الوزن +حرك قدميك باستمرار خاصة أثناء الجلوس الطويل +امتنع عن التدخين + حاول دائما أن يكون المشي بديلا للوقوف +ارتداء الجورب الطبي المانع للدوالي و هو جورب ضاغط يمكن أن يكون تحت الركبة أو إلى الفخذ + رفع الساقين أعلى من مستوي القلب لدقائق على فترات أثناء اليوم و خاصة بعد فترات الوقوف الطويل +و يتم علاج دوالي الساقين عن طريق وضع كمادات من خل التفاح مرتين كل يوم على المنطقة المراد علاجها ثم تثبت الكمادة,No single cited evidence item passed all checks; best candidate: E4.
entitygtv1_063,السلام عليكم ورحمت الله من فضلكم عوز اعرف ما علاج الدوالى,"العلاج التصلبي للاوردةوهو عبارة عن عملية يتم فيها حقن مادة كيميائية خاصة داخل الاوردة الصغيرة
العلاج بالليزر +بالنسبة للاوردة الأكبر حجمآ والتي تسبب اعراضآ خطيرة فإن أفضل علاج لها على المدى الطويل هو ازالة الوريد جراحي
مارس التمرينات باستمرار +تناول طعام قليل الدهون و الملح والسكر لمنع زيادة الوزن +حرك قدميك باستمرار خاصة أثناء الجلوس الطويل
+امتنع عن التدخين + حاول دائما أن يكون المشي بديلا للوقوف
+ارتداء الجورب الطبي المانع للدوالي و هو جورب ضاغط يمكن أن يكون تحت الركبة أو إلى الفخذ
+ رفع الساقين أعلى من مستوي القلب لدقائق على فترات أثناء اليوم و خاصة بعد فترات الوقوف الطويل
+و يتم علاج دوالي الساقين عن طريق وضع كمادات من خل التفاح مرتين كل يوم على المنطقة المراد علاجها ثم تثبت الكمادة",إزالة الوريد جراحي.,unsupported,1.0,0.0,0.0,claim_query_concept_mismatch|intent_mismatch|query_relevance_below_threshold,other_requires_human_review,yes,E4,E4: العلاج التصلبي للاوردةوهو عبارة عن عملية يتم فيها حقن مادة كيميائية خاصة داخل الاوردة الصغيرة العلاج بالليزر +بالنسبة للاوردة الأكبر حجمآ والتي تسبب اعراضآ خطيرة فإن أفضل علاج لها على المدى الطويل هو ازالة الوريد جراحي مارس التمرينات باستمرار +تناول طعام قليل الدهون و الملح والسكر لمنع زيادة الوزن +حرك قدميك باستمرار خاصة أثناء الجلوس الطويل +امتنع عن التدخين + حاول دائما أن يكون المشي بديلا للوقوف +ارتداء الجورب الطبي المانع للدوالي و هو جورب ضاغط يمكن أن يكون تحت الركبة أو إلى الفخذ + رفع الساقين أعلى من مستوي القلب لدقائق على فترات أثناء اليوم و خاصة بعد فترات الوقوف الطويل +و يتم علاج دوالي الساقين عن طريق وضع كمادات من خل التفاح مرتين كل يوم على المنطقة المراد علاجها ثم تثبت الكمادة,No single cited evidence item passed all checks; best candidate: E4.
