query_id,query,reference_answer,removed_claim,verifier_status,support_score,question_relevance,query_concept_coverage,failed_checks,deterministic_audit_class,requires_human_adjudication,citations,cited_evidence,verifier_reason,human_evidence_support,human_query_relevance,human_intent_match,human_concept_match,human_anatomy_match,human_should_retain,human_error_reason
entitygtv1_055,أسباب و علاج السعال الليلي عند الأطفال؟!,"تعتبر حالات السعال عند الأطفال من الأمور المزعجة في بعض الأحيان لكل من الأطفال والوالدين، ولكن ما هو السعال الليلي عند الطفل؟ يشير هذا المصطلح إلى زيادة عدد مرات السعال في فترة الليل وأثناء نوم الطفل، وقد تتحسن معظم حالات السعال الليلي عند الأطفال خلال بضعة أسابيع إلا أنها قد تستمر في بعض الأحيان وتصبح مزمنة. ويجب أن يتم تقييم الحالة من قبل الطبيب المختص لتحديد أسباب السعال الليلي عند الأطفال حيث قد تشمل أحد الحالات التالية:

السعال نتيجة التنقيط الأنفي الخلفي، حيث قد يشعر بعض الأطفال بتراكم المخاط وتقطيره في الحلق نتيجة تراكمه بالمجاري التنفسية في العديد من حالات الالتهابات والحساسية. وقد يتم اللجوء في هذه الحالة إلى تعديل وضعية نوم الطفل وتحديد مهيجات السعال لتجنبها مع تحديد العلاج المناسب من قبل الطبيب المختص.
الإصابة بالخناق أو السعال الذي يشبه صوت النباح خاصة بعد إصابة الجهاز التنفسي بالعدوى الفيروسية وانتفاخ القصبات الهوائية والتهاب الأحبال الصوتية.
السعال الديكي الذي يتطور نتيجة عدوى بكتيرية تصيب القناة التنفسية، ويجب أن يتم علاج الحالة تحت إشراف الطبيب عن طريق المضادات الحيوية تحت إشراف الطبيب والإكثار من شرب السوائل.
الربو، وقد تظهر أعراض السعال في هذه الحالة يرافقها الأزيز أي صوت الصفير الذي يخرج من الصدر ويجب أن يتم تحديد علاج من قبل الطبيب للتخفيف من النوبات بالإضافة للعلاج طويل الأمد.
الإصابة بعدوى فيروس كورونا (كوفيد 19)، حيث يعاني الأطفال في هذه الحالة من السعال الذي يرافقه ارتفاع في درجة حرارة الجسم.
الحساسية الموسمية أو الحساسية تجاه العث في الفراش أو نوعية الأقمشة وغيرها.

ينصح باتباع النصائح التالية للتخفيف من السعال الليلي عند الأطفال:

العمل على تجربة أخذ حمام ماء دافئ قبل النوم.
الحصول على قسط كاف من الراحة.
الحرص على حصول الطفل على الكثير من السوائل.
الحرص على تجنب إعطاء العسل للأطفال دون سن 12 شهر.
العمل على مراجعة الطبيب المختص بأسرع صورة ممكنة.

للمزيد:

أفضل طرق علاج السعال للأطفال
علاج السعال بالأعشاب الطبية",قد يكون السعال نتيجة السعال الديكي نتيجة عدوى بكتيرية.,unsupported,0.833333,0.90625,0.5,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: تعتبر حالات السعال عند الأطفال من الأمور المزعجة في بعض الأحيان لكل من الأطفال والوالدين، ولكن ما هو السعال الليلي عند الطفل؟ يشير هذا المصطلح إلى زيادة عدد مرات السعال في فترة الليل وأثناء نوم الطفل، وقد تتحسن معظم حالات السعال الليلي عند الأطفال خلال بضعة أسابيع إلا أنها قد تستمر في بعض الأحيان وتصبح مزمنة. ويجب أن يتم تقييم الحالة من قبل الطبيب المختص لتحديد أسباب السعال الليلي عند الأطفال حيث قد تشمل أحد الحالات التالية: السعال نتيجة التنقيط الأنفي الخلفي، حيث قد يشعر بعض الأطفال بتراكم المخاط وتقطيره في الحلق نتيجة تراكمه بالمجاري التنفسية في العديد من حالات الالتهابات والحساسية. وقد يتم اللجوء في هذه الحالة إلى تعديل وضعية نوم الطفل وتحديد مهيجات السعال لتجنبها مع تحديد العلاج المناسب من قبل الطبيب المختص. الإصابة بالخناق أو السعال الذي يشبه صوت النباح خاصة بعد إصابة الجهاز التنفسي بالعدوى الفيروسية وانتفاخ القصبات الهوائية والتهاب الأحبال الصوتية. السعال الديكي الذي يتطور نتيجة عدوى بكتيرية تصيب القناة التنفسية، ويجب أن يتم علاج الحالة تحت إشراف الطبيب عن طريق المضادات الحيوي...,No single cited evidence item passed all checks; best candidate: E2.,supported,relevant,yes,yes,yes,yes,Bacterial pertussis is explicitly listed as a possible cause.
entitygtv1_056,السلام عليكم لي صديقتي تعاني من اكتئاب و واضبت على اخد مضاد الاكتئاب لمدة سنة ونص واتحسنت وقطعته تدريجيا بدون استشارة من طبيبتها وبعد اربع اشهر اصبح يؤلمها قليلا قلبها...,يج عليها اعادة استخدام العلاج,يج عليها اعادة استخدام العلاج,unsupported,1.0,0.65,0.0,claim_query_concept_mismatch|intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: يج عليها اعادة استخدام العلاج,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,not_applicable,yes,Restarting treatment is the explicit recommendation in the cited evidence.
entitygtv1_057,السلام عليكم انا عندي 28عام متزوجة وعندي بنت و ولد امس تعبت وحصلي عدد 6 إغمائات وروحت المستشفى الدكتور كشف عليا وقال لي ان الضغط مظبوط والسكر مظبوط وقال لي...,"التهاب الاذن الداخليه يسبب دوخه
وضعف الدم الحاد ايضا",التهاب الأذن الداخلية يسبب دوخة وضعف دم حاد,unsupported,1.0,0.65,0.0,claim_query_concept_mismatch|intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: التهاب الاذن الداخليه يسبب دوخه وضعف الدم الحاد ايضا,No single cited evidence item passed all checks; best candidate: E1.,partial,relevant,yes,no,yes,no,The wording conflates two separate causes of dizziness and incorrectly implies inner-ear inflammation causes severe anemia.
entitygtv1_059,السلام عليكم زوجي عندةنسبةالحركةالحيوانات المنوية20بلميةمع عددالحيوانات 80 مليون هل تؤثر ع الانجاب ام لا رجاءا افيدوني,العدد ممتاز والحركة ضعيفة وان كان الحمل ممكن ولكن الافضل محاولة رفع الحركة الى فوق 50% . هناك الكثير من الادوية مثل : ال كارنيتين ، ترنتال ، كوكيو 10 . وهناك فيتامين إي . إذا هناك دوالي يمكن عمل عملية لربطها .,ويُنصح بمحاولة رفع الحركة إلى أكثر من 50٪,unsupported,0.5,0.65,0.2,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: العدد ممتاز والحركة ضعيفة وان كان الحمل ممكن ولكن الافضل محاولة رفع الحركة الى فوق 50% . هناك الكثير من الادوية مثل : ال كارنيتين ، ترنتال ، كوكيو 10 . وهناك فيتامين إي . إذا هناك دوالي يمكن عمل عملية لربطها .,No single cited evidence item passed all checks; best candidate: E2.,supported,relevant,yes,yes,not_applicable,yes,The recommendation to raise sperm motility above 50% is explicit and relevant.
entitygtv1_059,السلام عليكم زوجي عندةنسبةالحركةالحيوانات المنوية20بلميةمع عددالحيوانات 80 مليون هل تؤثر ع الانجاب ام لا رجاءا افيدوني,العدد ممتاز والحركة ضعيفة وان كان الحمل ممكن ولكن الافضل محاولة رفع الحركة الى فوق 50% . هناك الكثير من الادوية مثل : ال كارنيتين ، ترنتال ، كوكيو 10 . وهناك فيتامين إي . إذا هناك دوالي يمكن عمل عملية لربطها .,قد يساعد تحسين شرب الماء وممارسة النشاط البدني في زيادة حركة الحيوانات المنوية.,unsupported,0.454545,0.6025,0.6,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: السبب الأهم هو قلة شرب الماء وقلة النشاط البدني، وعلييك تحسين لياقتك البدنية بممارسة الرياضة والتغذية المتوازنة وتناول فيتامين سي وشرب الكثير من الماء!! لمدة ثلاثة أشهر على الأقل!,No single cited evidence item passed all checks; best candidate: E1.,partial,partially_relevant,no,yes,not_applicable,no,"The evidence gives lifestyle advice without clearly tying it to sperm motility, and it does not directly answer whether 20% motility affects conception."
entitygtv1_060,الدورة الشهرية قبل موعدها ب 15 يوم و غزيرة مع تكبد الدم,راجعي الطبيب للفحص,الدورة الشهرية قبل موعدها ب 15 يومًا، وغزيرة مع تكبد الدم,unsupported,0.888889,1.0,0.75,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: الدورة الشهرية قبل موعدها ب 15 يوم و غزيرة مع تكبد الدم,No single cited evidence item passed all checks; best candidate: E1.,supported,partially_relevant,no,yes,not_applicable,no,This only restates the user's abnormal bleeding and does not provide an answer or recommendation.
entitygtv1_060,الدورة الشهرية قبل موعدها ب 15 يوم و غزيرة مع تكبد الدم,راجعي الطبيب للفحص,راجعي الطبيب للفحص,unsupported,1.0,0.762879,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: راجعي الطبيب للفحص,No single cited evidence item passed all checks; best candidate: E2.,supported,relevant,yes,yes,not_applicable,yes,Medical examination is a direct and relevant recommendation for the abnormal bleeding.
entitygtv1_061,ابني عند ولادته كان يوجد بقلبه ثقب ولم يعطوه اللقاح الا مرة واحدة وعمره الان 7 اشهر واجرو له ايكو للقلب وقالو بانه تحسن جيدا فهل اكمل له اللقاحات واعوضها,ممكن التنسيق مع طبيب الأطفال و إجمالا يجب استكمال اللقاحات بمعظمها حتى بوجود ثقب في القلب,يجب استكمال اللقاحات بمعظمها حتى بوجود ثقب في القلب,unsupported,1.0,0.761176,0.333333,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: ممكن التنسيق مع طبيب الأطفال و إجمالا يجب استكمال اللقاحات بمعظمها حتى بوجود ثقب في القلب,No single cited evidence item passed all checks; best candidate: E2.,supported,relevant,yes,yes,yes,yes,The evidence directly supports completing vaccinations despite the heart defect.
entitygtv1_062,السلام عليكم انا حامل ببداية السادس وبسوي جهاز ال ultrasound تقريبا كل شهر للتأكد من سلامة الجنين. هل ال ultrasound تضر الجنين على ما يقول البعض؟؟؟ وماهي الاضرار؟؟؟,"اولا مبروك لك الحمل
ثانيا لا يوجد اي ضرر في اخذ السونار",لا يوجد أي ضرر في أخذ جهاز الـ ultrasound خلال الحمل.,unsupported,0.6,0.696581,0.0,claim_query_concept_mismatch|intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: اولا مبروك لك الحمل ثانيا لا يوجد اي ضرر في اخذ السونار,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,not_applicable,yes,The evidence directly answers that ultrasound does not harm the fetus.
entitygtv1_063,السلام عليكم ورحمت الله من فضلكم عوز اعرف ما علاج الدوالى,"العلاج التصلبي للاوردةوهو عبارة عن عملية يتم فيها حقن مادة كيميائية خاصة داخل الاوردة الصغيرة
العلاج بالليزر +بالنسبة للاوردة الأكبر حجمآ والتي تسبب اعراضآ خطيرة فإن أفضل علاج لها على المدى الطويل هو ازالة الوريد جراحي
مارس التمرينات باستمرار +تناول طعام قليل الدهون و الملح والسكر لمنع زيادة الوزن +حرك قدميك باستمرار خاصة أثناء الجلوس الطويل
+امتنع عن التدخين + حاول دائما أن يكون المشي بديلا للوقوف
+ارتداء الجورب الطبي المانع للدوالي و هو جورب ضاغط يمكن أن يكون تحت الركبة أو إلى الفخذ
+ رفع الساقين أعلى من مستوي القلب لدقائق على فترات أثناء اليوم و خاصة بعد فترات الوقوف الطويل
+و يتم علاج دوالي الساقين عن طريق وضع كمادات من خل التفاح مرتين كل يوم على المنطقة المراد علاجها ثم تثبت الكمادة",العلاج التصلبي بالليزر.,unsupported,1.0,0.333333,0.0,claim_query_concept_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E4,E4: العلاج التصلبي للاوردةوهو عبارة عن عملية يتم فيها حقن مادة كيميائية خاصة داخل الاوردة الصغيرة العلاج بالليزر +بالنسبة للاوردة الأكبر حجمآ والتي تسبب اعراضآ خطيرة فإن أفضل علاج لها على المدى الطويل هو ازالة الوريد جراحي مارس التمرينات باستمرار +تناول طعام قليل الدهون و الملح والسكر لمنع زيادة الوزن +حرك قدميك باستمرار خاصة أثناء الجلوس الطويل +امتنع عن التدخين + حاول دائما أن يكون المشي بديلا للوقوف +ارتداء الجورب الطبي المانع للدوالي و هو جورب ضاغط يمكن أن يكون تحت الركبة أو إلى الفخذ + رفع الساقين أعلى من مستوي القلب لدقائق على فترات أثناء اليوم و خاصة بعد فترات الوقوف الطويل +و يتم علاج دوالي الساقين عن طريق وضع كمادات من خل التفاح مرتين كل يوم على المنطقة المراد علاجها ثم تثبت الكمادة,No single cited evidence item passed all checks; best candidate: E4.,partial,relevant,yes,no,not_applicable,no,The evidence presents sclerotherapy and laser as separate treatments; the claim incorrectly merges them into one.
entitygtv1_064,اعانى من ضيق فى التنفس ( كرشة نفس ) مستمرة لمدة 10 ايام متواصلة بعد عمل اشعة عادية على الصدر اظهرت التهابات بسيطة جدا وبعد المضاد الحيوى وموسعات الشعب مازالت...,"هل هناك ارتفاع في الحرارة؟ سعال؟ أو أية أعراض أخرى؟
هل لضيق التنفس علاقة بالجهد؟
أنصحك بمراجعة أخصائي أمراض داخلية
تحياتي",يُنصح بمراجعة أخصائي أمراض داخلية.,unsupported,1.0,0.847438,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: هل هناك ارتفاع في الحرارة؟ سعال؟ أو أية أعراض أخرى؟ هل لضيق التنفس علاقة بالجهد؟ أنصحك بمراجعة أخصائي أمراض داخلية تحياتي,No single cited evidence item passed all checks; best candidate: E2.,supported,relevant,yes,yes,not_applicable,yes,Internal-medicine review is explicitly recommended for persistent breathing difficulty.
entitygtv1_065,انني اعاني من التهاب في مفصل الفك الايسر وذهبت الى طبيب اختصاص انف واذن وحنجرة وانه لم يستطيع تشخيص حالتي علما اني اعاني من صداع يبدا من فكي حتى اعلى...,قم بالذهاب لطبيب الأسنان للكشف عن أضراس العقل ووضعها وهل هي السبب في هذه الألام أم من سبب أخر,التهاب مفصل الفك الأيسر يسبب صداع يبدأ من الفك حتى الأعلى.,unsupported,0.888889,0.989058,1.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: الشخص يعاني من التهاب في مفصل الفك الايسر وصداع يبدأ من الفك حتى الأعلى، مما يشير إلى وجود علاقة مباشرة بين الالتهاب وصداع كأعراض مترابطة.,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,yes,yes,The evidence directly links the left jaw-joint inflammation with the described radiating headache.
entitygtv1_066,"سوألي هناك فتاه تشعر بحراره شديده في جسمها الخارجي وقليل جدا من داخل جسمها
ولاترتاح الا بالاغتسال
ومستمر الحال معها قرابه الثلاث ايام ماهو التشخيص لهذي الحاله
وشكراا","قد يكون عندها نوع من أنواع الحساسية، ننصحها بالمكوث قي جو بارد وتناول
مضاد للهيستامين مثل تيليفاست أو إكزوفين أ, أي نوع آخر",قد يكون لدى الفتاة حساسية,unsupported,0.5,0.75,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,"E1: قد يكون عندها نوع من أنواع الحساسية، ننصحها بالمكوث قي جو بارد وتناول مضاد للهيستامين مثل تيليفاست أو إكزوفين أ, أي نوع آخر",No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,not_applicable,yes,Allergy is explicitly presented as a possible diagnosis.
entitygtv1_066,"سوألي هناك فتاه تشعر بحراره شديده في جسمها الخارجي وقليل جدا من داخل جسمها
ولاترتاح الا بالاغتسال
ومستمر الحال معها قرابه الثلاث ايام ماهو التشخيص لهذي الحاله
وشكراا","قد يكون عندها نوع من أنواع الحساسية، ننصحها بالمكوث قي جو بارد وتناول
مضاد للهيستامين مثل تيليفاست أو إكزوفين أ, أي نوع آخر",لا يمكن الوصول إلى تشخيص نهائي من الأعراض المذكورة,unsupported,0.75,0.557143,0.0,claim_query_concept_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: لا يمكن الوصول إلى تشخيص من الأعراض التي تصفينها، وعلى الأغلب أنه مجرد شعور عابر لا ينم عن وجود حالة مرضية هل هناك أية أعراض أخرى؟ تحياتي,No single cited evidence item passed all checks; best candidate: E2.,supported,relevant,yes,yes,not_applicable,yes,The evidence directly states that a definitive diagnosis cannot be made from the described symptoms.
entitygtv1_069,اعاني من رعشة اليدين,"تعتبر رعشة اليدين عبارة عن تقلصات لا إرادية في العضلات تسبب الاهتزاز و الرعشة في اليدين أو في أجزاء مختلفة من الجسم حيث تبدو كأنها ترتجف، وتعتبر رعشة اليدين في معظم الحالات  مصدر إزعاج بسيط إلا أنها في حالات أخرى قد تتداخل مع الحياة والأنشطة اليومية.
وتعتبر رعشة اليدين أكثر وضوحاً عند إصابة الشخص بالتوتر أو عند بسط اليدين أمام الجسم مباشرة، وقد تؤثر الرعشة على الرأس أو الذراعين أو الساقين وغيرها من أجزاء الجسم المختلفة. ويتم تقسيم رعشة اليدين بصورة رئيسية إلى نوعين هما:

رعشة اليدين خلال فترة الراحة، حيث يحدث هذا النوع عند استرخاء العضلات وعند راحة اليدين.
رعشة اليدين أثناء العمل، حيث يحدث هذا النوع عند انقباض العضلات نتيجة حركات إرادية يقوم بها الشخص.

ويوجد العديد من الأسباب المختلفة التي تؤدي إلى رعشة اليد ومن أبرزها ما يلي:

رعشة اليدين الفسيولوجية نتيجة لأحد الأسباب التالية:


القلق.
الضغط العصبي.
التعب.
الاضطرابات في النوم.
الإفراط في استهلاك الكافيين.
المبالغة في ممارسة التمارين الرياضية.
الاضطرابات في الغدة الدرقية مثل نشاط الغدة الدرقية.


رعشة اليدين نتيجة الإصابة بمشاكل في الجهاز العصبي بما في ذلك ما يلي:


التصلب اللويحي، حيث يؤثر على كل من الدماغ والحبل الشوكي وعلى مسار الجهاز العصبي المركزي والتحكم بالحركات.
الإصابة بمرض باركنسون، حيث تتطور الرعشة نتيجة فقدان الخلايا العصبية في جزء من الدماغ التي تتحكم في الحركة.
السكتة الدماغية.
التعرض لإصابة معينة في الدماغ.
الإصابة بخلل التوتر العضلي، حيث أنه اضطراب حركي تؤدي فيه تقلصات العضلات اللاإرادية إلى حدوث حركات وأوضاع متكررة بصورة لا إرادية.


وجود مشاكل صحية مزمنة بما في ذلك ما يلي:


المشاكل النفسية مثل الصدمة أو الاكتئاب وغيرها.
النشاط في الغدة الدرقية.
الفشل الكلوي ومشاكل في الكبد.


تناول أدوية معينة بما في ذلك ما يلي:


أدوية علاج الربو.
مضادات الاكتئاب.
أدوية علاج الصرع.
مثبطات المناعة.
بعض المضادات الحيوية.
الستيرويدات القشرية.

للمزيد:

7 طرق لعلاج رعشة اليد",رعشة اليدين هي تقلصات لا إرادية في العضلات.,unsupported,1.0,0.85,1.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: تعتبر رعشة اليدين عبارة عن تقلصات لا إرادية في العضلات تسبب الاهتزاز و الرعشة في اليدين أو في أجزاء مختلفة من الجسم حيث تبدو كأنها ترتجف، وتعتبر رعشة اليدين في معظم الحالات مصدر إزعاج بسيط إلا أنها في حالات أخرى قد تتداخل مع الحياة والأنشطة اليومية. وتعتبر رعشة اليدين أكثر وضوحاً عند إصابة الشخص بالتوتر أو عند بسط اليدين أمام الجسم مباشرة، وقد تؤثر الرعشة على الرأس أو الذراعين أو الساقين وغيرها من أجزاء الجسم المختلفة. ويتم تقسيم رعشة اليدين بصورة رئيسية إلى نوعين هما: رعشة اليدين خلال فترة الراحة، حيث يحدث هذا النوع عند استرخاء العضلات وعند راحة اليدين. رعشة اليدين أثناء العمل، حيث يحدث هذا النوع عند انقباض العضلات نتيجة حركات إرادية يقوم بها الشخص. ويوجد العديد من الأسباب المختلفة التي تؤدي إلى رعشة اليد ومن أبرزها ما يلي: رعشة اليدين الفسيولوجية نتيجة لأحد الأسباب التالية: القلق. الضغط العصبي. التعب. الاضطرابات في النوم. الإفراط في استهلاك الكافيين. المبالغة في ممارسة التمارين الرياضية. الاضطرابات في الغدة الدرقية مثل نشاط الغدة الدرقية. رعشة اليدين نتيجة الإصابة بمشاكل في الجهاز...,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,yes,yes,The definition of hand tremor as involuntary muscle contractions is explicitly supported.
entitygtv1_069,اعاني من رعشة اليدين,"تعتبر رعشة اليدين عبارة عن تقلصات لا إرادية في العضلات تسبب الاهتزاز و الرعشة في اليدين أو في أجزاء مختلفة من الجسم حيث تبدو كأنها ترتجف، وتعتبر رعشة اليدين في معظم الحالات  مصدر إزعاج بسيط إلا أنها في حالات أخرى قد تتداخل مع الحياة والأنشطة اليومية.
وتعتبر رعشة اليدين أكثر وضوحاً عند إصابة الشخص بالتوتر أو عند بسط اليدين أمام الجسم مباشرة، وقد تؤثر الرعشة على الرأس أو الذراعين أو الساقين وغيرها من أجزاء الجسم المختلفة. ويتم تقسيم رعشة اليدين بصورة رئيسية إلى نوعين هما:

رعشة اليدين خلال فترة الراحة، حيث يحدث هذا النوع عند استرخاء العضلات وعند راحة اليدين.
رعشة اليدين أثناء العمل، حيث يحدث هذا النوع عند انقباض العضلات نتيجة حركات إرادية يقوم بها الشخص.

ويوجد العديد من الأسباب المختلفة التي تؤدي إلى رعشة اليد ومن أبرزها ما يلي:

رعشة اليدين الفسيولوجية نتيجة لأحد الأسباب التالية:


القلق.
الضغط العصبي.
التعب.
الاضطرابات في النوم.
الإفراط في استهلاك الكافيين.
المبالغة في ممارسة التمارين الرياضية.
الاضطرابات في الغدة الدرقية مثل نشاط الغدة الدرقية.


رعشة اليدين نتيجة الإصابة بمشاكل في الجهاز العصبي بما في ذلك ما يلي:


التصلب اللويحي، حيث يؤثر على كل من الدماغ والحبل الشوكي وعلى مسار الجهاز العصبي المركزي والتحكم بالحركات.
الإصابة بمرض باركنسون، حيث تتطور الرعشة نتيجة فقدان الخلايا العصبية في جزء من الدماغ التي تتحكم في الحركة.
السكتة الدماغية.
التعرض لإصابة معينة في الدماغ.
الإصابة بخلل التوتر العضلي، حيث أنه اضطراب حركي تؤدي فيه تقلصات العضلات اللاإرادية إلى حدوث حركات وأوضاع متكررة بصورة لا إرادية.


وجود مشاكل صحية مزمنة بما في ذلك ما يلي:


المشاكل النفسية مثل الصدمة أو الاكتئاب وغيرها.
النشاط في الغدة الدرقية.
الفشل الكلوي ومشاكل في الكبد.


تناول أدوية معينة بما في ذلك ما يلي:


أدوية علاج الربو.
مضادات الاكتئاب.
أدوية علاج الصرع.
مثبطات المناعة.
بعض المضادات الحيوية.
الستيرويدات القشرية.

للمزيد:

7 طرق لعلاج رعشة اليد",أسباب رعشة اليدين تشمل القلق واضطرابات الغدة الدرقية وغيرها.,unsupported,0.888889,0.85,1.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1|E6,E1: تعتبر رعشة اليدين عبارة عن تقلصات لا إرادية في العضلات تسبب الاهتزاز و الرعشة في اليدين أو في أجزاء مختلفة من الجسم حيث تبدو كأنها ترتجف، وتعتبر رعشة اليدين في معظم الحالات مصدر إزعاج بسيط إلا أنها في حالات أخرى قد تتداخل مع الحياة والأنشطة اليومية. وتعتبر رعشة اليدين أكثر وضوحاً عند إصابة الشخص بالتوتر أو عند بسط اليدين أمام الجسم مباشرة، وقد تؤثر الرعشة على الرأس أو الذراعين أو الساقين وغيرها من أجزاء الجسم المختلفة. ويتم تقسيم رعشة اليدين بصورة رئيسية إلى نوعين هما: رعشة اليدين خلال فترة الراحة، حيث يحدث هذا النوع عند استرخاء العضلات وعند راحة اليدين. رعشة اليدين أثناء العمل، حيث يحدث هذا النوع عند انقباض العضلات نتيجة حركات إرادية يقوم بها الشخص. ويوجد العديد من الأسباب المختلفة التي تؤدي إلى رعشة اليد ومن أبرزها ما يلي: رعشة اليدين الفسيولوجية نتيجة لأحد الأسباب التالية: القلق. الضغط العصبي. التعب. الاضطرابات في النوم. الإفراط في استهلاك الكافيين. المبالغة في ممارسة التمارين الرياضية. الاضطرابات في الغدة الدرقية مثل نشاط الغدة الدرقية. رعشة اليدين نتيجة الإصابة بمشاكل في الجهاز... || E6: يجب معرفة السبب اول شي تحليل غدة درقية,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,not_applicable,yes,Anxiety and thyroid disorders are explicitly listed among causes of hand tremor.
entitygtv1_069,اعاني من رعشة اليدين,"تعتبر رعشة اليدين عبارة عن تقلصات لا إرادية في العضلات تسبب الاهتزاز و الرعشة في اليدين أو في أجزاء مختلفة من الجسم حيث تبدو كأنها ترتجف، وتعتبر رعشة اليدين في معظم الحالات  مصدر إزعاج بسيط إلا أنها في حالات أخرى قد تتداخل مع الحياة والأنشطة اليومية.
وتعتبر رعشة اليدين أكثر وضوحاً عند إصابة الشخص بالتوتر أو عند بسط اليدين أمام الجسم مباشرة، وقد تؤثر الرعشة على الرأس أو الذراعين أو الساقين وغيرها من أجزاء الجسم المختلفة. ويتم تقسيم رعشة اليدين بصورة رئيسية إلى نوعين هما:

رعشة اليدين خلال فترة الراحة، حيث يحدث هذا النوع عند استرخاء العضلات وعند راحة اليدين.
رعشة اليدين أثناء العمل، حيث يحدث هذا النوع عند انقباض العضلات نتيجة حركات إرادية يقوم بها الشخص.

ويوجد العديد من الأسباب المختلفة التي تؤدي إلى رعشة اليد ومن أبرزها ما يلي:

رعشة اليدين الفسيولوجية نتيجة لأحد الأسباب التالية:


القلق.
الضغط العصبي.
التعب.
الاضطرابات في النوم.
الإفراط في استهلاك الكافيين.
المبالغة في ممارسة التمارين الرياضية.
الاضطرابات في الغدة الدرقية مثل نشاط الغدة الدرقية.


رعشة اليدين نتيجة الإصابة بمشاكل في الجهاز العصبي بما في ذلك ما يلي:


التصلب اللويحي، حيث يؤثر على كل من الدماغ والحبل الشوكي وعلى مسار الجهاز العصبي المركزي والتحكم بالحركات.
الإصابة بمرض باركنسون، حيث تتطور الرعشة نتيجة فقدان الخلايا العصبية في جزء من الدماغ التي تتحكم في الحركة.
السكتة الدماغية.
التعرض لإصابة معينة في الدماغ.
الإصابة بخلل التوتر العضلي، حيث أنه اضطراب حركي تؤدي فيه تقلصات العضلات اللاإرادية إلى حدوث حركات وأوضاع متكررة بصورة لا إرادية.


وجود مشاكل صحية مزمنة بما في ذلك ما يلي:


المشاكل النفسية مثل الصدمة أو الاكتئاب وغيرها.
النشاط في الغدة الدرقية.
الفشل الكلوي ومشاكل في الكبد.


تناول أدوية معينة بما في ذلك ما يلي:


أدوية علاج الربو.
مضادات الاكتئاب.
أدوية علاج الصرع.
مثبطات المناعة.
بعض المضادات الحيوية.
الستيرويدات القشرية.

للمزيد:

7 طرق لعلاج رعشة اليد",يجب مراجعة طبيب مختص وإجراء فحوصات دم وتصوير.,unsupported,0.428571,0.85,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2|E5,E2: الاسباب كثيره والفحص السريري مهم عليك مراجعة طبيب اعصاب لاجراء اللازم من تحليل للدم وتصوير || E5: يجب مراجعة طبيب مختص في المخ و الأعصاب,No single cited evidence item passed all checks; best candidate: E2.,supported,relevant,yes,yes,not_applicable,yes,"Neurology review, blood tests, and imaging are supported by the cited evidence."
entitygtv1_071,يوجد لدي إنتفاخ بسيط في الفك السفلي قريب من منتصف الفك ولا استطيع فتح الفم بالكامل لوجود الم شديد,قد يكون خراج او التهاب العقد اللمفاوية. راجع الطبيب للتشخيص,يجب إجراء صورة أشعة بانورامية لتشخيص المشكلة,unsupported,1.0,0.77805,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: يجب اجراء صورة اشعة بانورامية لتشخيص المشكلة,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,yes,yes,Panoramic imaging is explicitly recommended for the jaw swelling and limited mouth opening.
