query_id,query,reference_answer,removed_claim,verifier_status,support_score,question_relevance,query_concept_coverage,failed_checks,deterministic_audit_class,requires_human_adjudication,citations,cited_evidence,verifier_reason
entitygtv1_045,اعاني من الخوف وحالات هلع وقلة النوم وتقطعه هل علاج 5htp مفيد لحالتي وهل له اعراض جانبيه او اعراض انسحابيه,(5-Hydroxytryptophan) لم يتم ترخيصه عالميا من قبل وكالة الأغذية و الدواء لعلاج نوبات الهلع و القلق و الاكتئاب كذلك لا توجد دراسات واسعة موثقة تؤكد فعالية هذا العلاج.. الدراسات الموثقة و المنتشرة عالميا تشجع استخدام الادوية المثبطة لامتصاص السيروتنين SSRI بالاضافة للعلاج النفسي,يجب استشارة الطبيب قبل استخدام 5‑HTP,unsupported,0.2,0.364881,0.0,claim_query_concept_mismatch|intent_mismatch|negation_mismatch|number_mismatch|support_below_weak_threshold,mixed_relevance_and_support_or_safety_failure,yes,E1,E1: لا تستخدم اي دواء الا باشراف الطبيب النفسي,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_047,"تمت علاقة جنسية سطحية مع خطيبي فقط احتكاك الاعضاء ببعضهما وملامستهم لبعضهما البعض ولكن دون ايلاج ودون قذف وفي وضع الوقوف ف اليوم الذي يلي الدورة الشهرية
هل يحدث حمل؟...","الوقت غير مناسب للحمل. والحمل لا يتم إلافي وقت الإباضة، ايام الاباضة المتوقعة تكون تقريباً ب١٠-١٤ يوم قبل نزول الدوره القادمة(اول يوم من الدورة القادمة). فاذا كانت دورتك منتظمة  كل 28 يوم ،  فان افضل ايام  لحصول الحمل هي يوم ١٠،١٢،١٤،١٦ من بدايه الدورة.
ان الاباضة تحصل في يوم واحد من الايام المتوقعة ولكنها تبقى في قناة فالوب ومن ثم الرحم مده 48 ساعة, لذا اذا كان هناك رغبة بحصول حمل فينصح ان يكون الجماع بايام الاباضة المتوقعة.",الاحتمال ضعيف، ويمكن حدوث حمل إذا كان هناك بعض المنويات من القذف السابق.,unsupported,0.7,0.633654,1.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: الاحتمال ضعيف، والحمل قد ينشأ عند وجود بعض المنويات من قذف سابق، انتظر الدورة الشهرية التي تنفي الحمل.,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_049,هل تعاطي الحشيش لاول مرة اي لغير المدمن يؤثر على هرمون الحمل في الدم hgc علما ان التعاطي كان قبل ب 9 أيام من عمل التحليل الدم هل يؤثر على...,"لا يؤثر تعاطي الحشيش علي الحمل اذا كان مرة واحدة كما اخبرتي
ولكن استمرار تعاطيه اثناء الحمل يؤثر سلبا علي صحتك وصحة الجنين لذلك يجب الامتناع عن تعاطيه او حتي التدخين بصفة عامة طوال فترة الحمل وكذلك الجلوس في اماكن مغلقة مع مدخنين",لا توجد أدلة على أن تعاطي الحشيش للمرة الأولى يؤثر على هرمون الحمل hCG.,unsupported,0.153846,0.692308,1.0,intent_mismatch|support_below_weak_threshold,mixed_relevance_and_support_or_safety_failure,yes,E1,E1: امكانية الكشف عن آثار الحشيشة في البول تمتد في العادة من ثلاثة أيام إلى ما يقارب الشهر من آخر تعاطي ، فبعد مضي شهر يكون من الصعب لمس آثارها في فحص البول لا سيما اذا ما كان الشخص يتمتع بصحة جيدة.,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_053,لدي وجع دائم في النصف الايمن من دماغي اعلي الرأس ويحدث كثيرا ويقل في بعض الأحيان ومكان الوجع غذا لمسته بيدي أشعر بنفس الالم وأشعر ان هناك ورم أو إنتفاخ...,الكثير من الناس يشكون من وجع في الرأس الذي يكون بطبائع متعددة، ويعبرون عنه بطرق مختلفة لكونه يظهر بآليات تقوم على أسباب كثيرة لا يمكن حصرها بسهولة هنا فمنها ما يتعلق بقضاياة وعائية ومنه ما يكون لاضطراب كيميائي وعصبي وما إلى غير ذلك، وليس بالضرورة أن يكون سببه موجود في مكان الألم، ويمكن المساعدة في تشخيص الأسباب التى تؤدى إلى ظهوره اذا حاولنا تذكر النشاط الذي سبقه مثل النشاط الرياضى أو النشاط الجنسى أو انواع معينة من الطعام أو المشروبات الباردة أو السعال أو ارتداء شىء ضاغط على الرأس أو غير ذلك من الأسباب، كذلك يتوجب استبعاد أمراض عضوية محددة خاصة ما يتعلق بالأنف والجيوب والعيون أو أمراض مجموعية مثل الضغط ، حيث يمكن أن تسبب هكذا صداع، ولتضيق دائرة الأسباب لا بد من الفحص الطبي السريري الذي يسمح بالوقوف على تفاصيل أكثر ويمكن أن يكون مدعوماُ ببعض الفحوصات الخاصة التي تسمح باستبعاد أشياء وتقريب أخرى، ومن المسبق لأوانه أن نقول هناك ورم ما كون أن الصداع الذي نشعر به يولد هكذا إحساس وكأن ذلك موجود حقاً لأن الاشارة العصبية الناجمة عنه تسبب هذا الشعور,قد يكون الألم ناتجًا عن ورم في الدماغ,unsupported,0.2,0.46552,0.285714,anatomy_mismatch|support_below_weak_threshold,mixed_relevance_and_support_or_safety_failure,yes,E1,E1: هناك اسباب كثيرة لهذه الأعراض ممكن تكون نفسية أو عضوية ولكن لماذا كان الورم اول احتمالاتك؟,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_053,لدي وجع دائم في النصف الايمن من دماغي اعلي الرأس ويحدث كثيرا ويقل في بعض الأحيان ومكان الوجع غذا لمسته بيدي أشعر بنفس الالم وأشعر ان هناك ورم أو إنتفاخ...,الكثير من الناس يشكون من وجع في الرأس الذي يكون بطبائع متعددة، ويعبرون عنه بطرق مختلفة لكونه يظهر بآليات تقوم على أسباب كثيرة لا يمكن حصرها بسهولة هنا فمنها ما يتعلق بقضاياة وعائية ومنه ما يكون لاضطراب كيميائي وعصبي وما إلى غير ذلك، وليس بالضرورة أن يكون سببه موجود في مكان الألم، ويمكن المساعدة في تشخيص الأسباب التى تؤدى إلى ظهوره اذا حاولنا تذكر النشاط الذي سبقه مثل النشاط الرياضى أو النشاط الجنسى أو انواع معينة من الطعام أو المشروبات الباردة أو السعال أو ارتداء شىء ضاغط على الرأس أو غير ذلك من الأسباب، كذلك يتوجب استبعاد أمراض عضوية محددة خاصة ما يتعلق بالأنف والجيوب والعيون أو أمراض مجموعية مثل الضغط ، حيث يمكن أن تسبب هكذا صداع، ولتضيق دائرة الأسباب لا بد من الفحص الطبي السريري الذي يسمح بالوقوف على تفاصيل أكثر ويمكن أن يكون مدعوماُ ببعض الفحوصات الخاصة التي تسمح باستبعاد أشياء وتقريب أخرى، ومن المسبق لأوانه أن نقول هناك ورم ما كون أن الصداع الذي نشعر به يولد هكذا إحساس وكأن ذلك موجود حقاً لأن الاشارة العصبية الناجمة عنه تسبب هذا الشعور,قد يكون الصداع مرتبطًا بالجيوب الأنفية,unsupported,0.2,0.399685,0.0,claim_query_concept_mismatch|intent_mismatch|support_below_weak_threshold,mixed_relevance_and_support_or_safety_failure,yes,E2,E2: في حالة الجيوب الأنفية يجب إستعمال بخاخات أملاح البحر بشكر متتابع فهي تفيد جداً وتنظف الجيوب الأنفية جيداً وتخفف ىلام الراس بشكل ملحوظ,No single cited evidence item passed all checks; best candidate: E2.
entitygtv1_054,اشعر بدوخة ودوار عند الضحك او العطس ما هو السبب,السبب المباشر لحدوث الدوخة والوار هو قلة وصول الدم الى المخ والاسباب المؤدية لذلك متعددة منها : ضع تروية جهاز التوازن في الاذن الداخلية ، دوار الوضع الحميد الذي ينتج عن تغير مفاجئ في وضعية الرأس والتصلب العصبي المتعدد وارام المخ وفقر الدم . وفي حالتك على الارجح يحدث عندك تضيق في الشرايين المغذية للدماغ والاذن الداخلية فيقل وصول الدم اليهما فتشعر بالدوخة والدوار ولهذا ننصحك بتناول ادوية موسعة للاوعية الدموية ومن أفضلها دواء بيتاسيرك ، وعلاج السبب مثل تمارين الوضع الحميد علىعلى كيفية تحريك الرأس ببطء وعلاج التهاب الأذن إن وجد وتخفيف الانفعال والتوتر النفسي,الدوار عند الضحك أو العطس قد يكون ناتجاً عن انخفاض ضغط الدم.,unsupported,0.0,0.765793,1.0,support_below_weak_threshold,low_or_missing_evidence,yes,E1,E1: لاروكسيل من اعراضه جفاف الفم اتاراكس فقد يساعد على تخفيف التوتر لاروكسيل من اعراضه النعاس لاروكسيل من اعراضه الإمساك لاروكسيل من اعراضه الغثيان لاروكسيل من اعراضه صعوبة التبول لاروكسيل من اعراضه انخفاض في ضغط الدم مما يسبب الدوخة والدوار لاروكسيل من اعراضه العرق لاروكسيل من اعراضه حركات العضلات غير الطوعي لاروكسيل من اعراضه الطفح الجلدي لاروكسيل من اعراضه الارتباك لاروكسيل من اعراضه الصداع الجانبية نبض قلب عالي,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_054,اشعر بدوخة ودوار عند الضحك او العطس ما هو السبب,السبب المباشر لحدوث الدوخة والوار هو قلة وصول الدم الى المخ والاسباب المؤدية لذلك متعددة منها : ضع تروية جهاز التوازن في الاذن الداخلية ، دوار الوضع الحميد الذي ينتج عن تغير مفاجئ في وضعية الرأس والتصلب العصبي المتعدد وارام المخ وفقر الدم . وفي حالتك على الارجح يحدث عندك تضيق في الشرايين المغذية للدماغ والاذن الداخلية فيقل وصول الدم اليهما فتشعر بالدوخة والدوار ولهذا ننصحك بتناول ادوية موسعة للاوعية الدموية ومن أفضلها دواء بيتاسيرك ، وعلاج السبب مثل تمارين الوضع الحميد علىعلى كيفية تحريك الرأس ببطء وعلاج التهاب الأذن إن وجد وتخفيف الانفعال والتوتر النفسي,الدوار عند الضحك أو العطس قد يكون ناتجاً عن التهاب الأذن.,weakly_supported,0.25,0.763519,1.0,,weak_evidence_conservative_removal,yes,E2|E3,E2: الدوخة لها العدبد من الاسباب فمنها اسباب كالتهاب الاذن الوسطى او التهاب القوقعة او التهاب العصب والعديد من الاسباب العصبية والعامة بشكل عام || E3: ممكن تكون التهاب في اﻻذن اﻻفضل مراجعه طبيبك,Evidence E2 provides partial support for the claim.
entitygtv1_055,أسباب و علاج السعال الليلي عند الأطفال؟!,"تعتبر حالات السعال عند الأطفال من الأمور المزعجة في بعض الأحيان لكل من الأطفال والوالدين، ولكن ما هو السعال الليلي عند الطفل؟ يشير هذا المصطلح إلى زيادة عدد مرات السعال في فترة الليل وأثناء نوم الطفل، وقد تتحسن معظم حالات السعال الليلي عند الأطفال خلال بضعة أسابيع إلا أنها قد تستمر في بعض الأحيان وتصبح مزمنة. ويجب أن يتم تقييم الحالة من قبل الطبيب المختص لتحديد أسباب السعال الليلي عند الأطفال حيث قد تشمل أحد الحالات التالية:

السعال نتيجة التنقيط الأنفي الخلفي، حيث قد يشعر بعض الأطفال بتراكم المخاط وتقطيره في الحلق نتيجة تراكمه بالمجاري التنفسية في العديد من حالات الالتهابات والحساسية. وقد يتم اللجوء في هذه الحالة إلى تعديل وضعية نوم الطفل وتحديد مهيجات السعال لتجنبها مع تحديد العلاج المناسب من قبل الطبيب المختص.
الإصابة بالخناق أو السعال الذي يشبه صوت النباح خاصة بعد إصابة الجهاز التنفسي بالعدوى الفيروسية وانتفاخ القصبات الهوائية والتهاب الأحبال الصوتية.
السعال الديكي الذي يتطور نتيجة عدوى بكتيرية تصيب القناة التنفسية، ويجب أن يتم علاج الحالة تحت إشراف الطبيب عن طريق المضادات الحيوية تحت إشراف الطبيب والإكثار من شرب السوائل.
الربو، وقد تظهر أعراض السعال في هذه الحالة يرافقها الأزيز أي صوت الصفير الذي يخرج من الصدر ويجب أن يتم تحديد علاج من قبل الطبيب للتخفيف من النوبات بالإضافة للعلاج طويل الأمد.
الإصابة بعدوى فيروس كورونا (كوفيد 19)، حيث يعاني الأطفال في هذه الحالة من السعال الذي يرافقه ارتفاع في درجة حرارة الجسم.
الحساسية الموسمية أو الحساسية تجاه العث في الفراش أو نوعية الأقمشة وغيرها.

ينصح باتباع النصائح التالية للتخفيف من السعال الليلي عند الأطفال:

العمل على تجربة أخذ حمام ماء دافئ قبل النوم.
الحصول على قسط كاف من الراحة.
الحرص على حصول الطفل على الكثير من السوائل.
الحرص على تجنب إعطاء العسل للأطفال دون سن 12 شهر.
العمل على مراجعة الطبيب المختص بأسرع صورة ممكنة.

للمزيد:

أفضل طرق علاج السعال للأطفال
علاج السعال بالأعشاب الطبية",السعال الليلي عند الأطفال غالباً ما يكون ناتجاً عن حساسية أو التهاب في الجهاز التنفسي.,unsupported,0.545455,0.868904,1.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1|E2,E1: للسعال اسباب كثيرة السعال هو انقباض مفاجئ في عضلات القفص الصدري يقوم به الجسم للتخلص من المواد التي تهيّج الممرات الهوائية، غالبًا ما يكون متكرّرًا ما يسبّب طرد الهواء بشدّة خارج الرئة. تتوافر العلاجات بكثرة لأحوال السعال المتنوعة، بعضها طبيعي يسهل تطبيقه في المنزل. تختلف أنواع السعال: منها الجاف الذي لا يترافق مع خروج افرازات وهو ينهك صاحبه. الرطب الذي يترافق مع خروج افرزات ويعمل على طرد البلغم وتحرير الطرق الهوائية. أما السعال الديكي(الشاهوق) فيعتبر من أكثر الأمراض المعدية الخطيرة التي تصيب الأطفال والبالغين. يصنّف السعال أيضًا بحسب فترة استمراره عند المريض. فالسعال الحادّ يحلّ ضيفًا على صاحبه لفترة تتراوح بين بضعة أيام الى ثلاثة أسابيع على الأكثر فيما يستوطن السعال المزمن لفترة تتعدّى الثلاثة أسابيع. أسبابه متنوّعة ومتشعّبة منها: • الرشح والتهاب الأنف التحسسي. • التهابات الجيوب الأنفية التحسسية. • الربو القصبي والبرد والدخان. • أمراض الرئة الالتهابية بالميكروبات. • الصمامة الرئوية. • التهاب المريء بارتداد الافرازات المعدية. • قصور القلب الأيسر. • العصبيّة والأزمات النفسيّة. • بعض... || E2: السعال عند الاطفال ليلا هو تحسس موسى يجب اخذ علاجات التحسس. مثلا موسع للقصبات و وقايه من التحسس ولمده طويله,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_059,السلام عليكم زوجي عندةنسبةالحركةالحيوانات المنوية20بلميةمع عددالحيوانات 80 مليون هل تؤثر ع الانجاب ام لا رجاءا افيدوني,العدد ممتاز والحركة ضعيفة وان كان الحمل ممكن ولكن الافضل محاولة رفع الحركة الى فوق 50% . هناك الكثير من الادوية مثل : ال كارنيتين ، ترنتال ، كوكيو 10 . وهناك فيتامين إي . إذا هناك دوالي يمكن عمل عملية لربطها .,السبب الأهم هو قلة شرب الماء وقلة النشاط البدني.,unsupported,1.0,0.6025,0.0,claim_query_concept_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: السبب الأهم هو قلة شرب الماء وقلة النشاط البدني، وعلييك تحسين لياقتك البدنية بممارسة الرياضة والتغذية المتوازنة وتناول فيتامين سي وشرب الكثير من الماء!! لمدة ثلاثة أشهر على الأقل!,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_060,الدورة الشهرية قبل موعدها ب 15 يوم و غزيرة مع تكبد الدم,راجعي الطبيب للفحص,عدم انتظام الدورة الشهرية قد يكون نتيجة لتكوّن تكيسات في المبايض.,unsupported,0.777778,0.779567,0.5,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,"E1: عدم انتظام الدوره الشهريه لديك يمكن ان يكون نتيجه لوجود تكيس على المبايض، وهو عباره عن اضطراب بعمليه الإباضة الطبيعية بسبب خلل هرموني في الجسم وهو يكون أحيانا متلازما مع عدة أعراض تظهر معا على المريضة مثل اضطرابات الدورة الشهرية (عادة\"" تكون ادوره الشهريه متباعده) اوازدياد وزن الجسم او ظهور الشعر الخشن في مناطق مختلفة من جسم المرأة. لذا انصحك بمراجعه طبيبك النسائيه لاجراء الفحوصات الهرموتيه الازمه مثل(اف،اس،اتش +ال،اتش+تستسترون+) وكذلك فحص لهرمون الحليب وايضا\"" فحص بجهاز الموجات الفوق صوتيه للمبايض لتشخيص حالتك ومن ثم العلاج حسب التشخيص",No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_063,السلام عليكم ورحمت الله من فضلكم عوز اعرف ما علاج الدوالى,"العلاج التصلبي للاوردةوهو عبارة عن عملية يتم فيها حقن مادة كيميائية خاصة داخل الاوردة الصغيرة
العلاج بالليزر +بالنسبة للاوردة الأكبر حجمآ والتي تسبب اعراضآ خطيرة فإن أفضل علاج لها على المدى الطويل هو ازالة الوريد جراحي
مارس التمرينات باستمرار +تناول طعام قليل الدهون و الملح والسكر لمنع زيادة الوزن +حرك قدميك باستمرار خاصة أثناء الجلوس الطويل
+امتنع عن التدخين + حاول دائما أن يكون المشي بديلا للوقوف
+ارتداء الجورب الطبي المانع للدوالي و هو جورب ضاغط يمكن أن يكون تحت الركبة أو إلى الفخذ
+ رفع الساقين أعلى من مستوي القلب لدقائق على فترات أثناء اليوم و خاصة بعد فترات الوقوف الطويل
+و يتم علاج دوالي الساقين عن طريق وضع كمادات من خل التفاح مرتين كل يوم على المنطقة المراد علاجها ثم تثبت الكمادة",الدوالي لا تمنع الحمل,unsupported,1.0,0.901441,1.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: لا تمنع الحمل. وعلاج الدوالي عند طبيب الجراحة.,No single cited evidence item passed all checks; best candidate: E2.
entitygtv1_063,السلام عليكم ورحمت الله من فضلكم عوز اعرف ما علاج الدوالى,"العلاج التصلبي للاوردةوهو عبارة عن عملية يتم فيها حقن مادة كيميائية خاصة داخل الاوردة الصغيرة
العلاج بالليزر +بالنسبة للاوردة الأكبر حجمآ والتي تسبب اعراضآ خطيرة فإن أفضل علاج لها على المدى الطويل هو ازالة الوريد جراحي
مارس التمرينات باستمرار +تناول طعام قليل الدهون و الملح والسكر لمنع زيادة الوزن +حرك قدميك باستمرار خاصة أثناء الجلوس الطويل
+امتنع عن التدخين + حاول دائما أن يكون المشي بديلا للوقوف
+ارتداء الجورب الطبي المانع للدوالي و هو جورب ضاغط يمكن أن يكون تحت الركبة أو إلى الفخذ
+ رفع الساقين أعلى من مستوي القلب لدقائق على فترات أثناء اليوم و خاصة بعد فترات الوقوف الطويل
+و يتم علاج دوالي الساقين عن طريق وضع كمادات من خل التفاح مرتين كل يوم على المنطقة المراد علاجها ثم تثبت الكمادة",هناك علاج دوائي وتقليدي بالإضافة إلى العلاج الجراحي للدوالي,weakly_supported,0.375,0.875,1.0,,weak_evidence_conservative_removal,yes,E3,E3: هناك علاج تقليلدي بالأدوية وهناك علاج جراحي، راجع اختصاصي مسالك بولية لتقييم الحالة والعلاج.,Evidence E3 provides partial support for the claim.
entitygtv1_064,اعانى من ضيق فى التنفس ( كرشة نفس ) مستمرة لمدة 10 ايام متواصلة بعد عمل اشعة عادية على الصدر اظهرت التهابات بسيطة جدا وبعد المضاد الحيوى وموسعات الشعب مازالت...,"هل هناك ارتفاع في الحرارة؟ سعال؟ أو أية أعراض أخرى؟
هل لضيق التنفس علاقة بالجهد؟
أنصحك بمراجعة أخصائي أمراض داخلية
تحياتي",ضيق في التنفس مستمر بعد العلاج بالمضاد الحيوي وموسعات الشعب,unsupported,0.555556,0.914548,0.333333,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,"E1: بعد عمل اشعة عادية على الصدر اعانى من ضيق فى التنفس, موسعات الشعب",No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_064,اعانى من ضيق فى التنفس ( كرشة نفس ) مستمرة لمدة 10 ايام متواصلة بعد عمل اشعة عادية على الصدر اظهرت التهابات بسيطة جدا وبعد المضاد الحيوى وموسعات الشعب مازالت...,"هل هناك ارتفاع في الحرارة؟ سعال؟ أو أية أعراض أخرى؟
هل لضيق التنفس علاقة بالجهد؟
أنصحك بمراجعة أخصائي أمراض داخلية
تحياتي",التهاب القصبات,unsupported,1.0,0.789824,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: الصورة غير كاملة... بالنسبة لالتهاب القصبات يمكن ان يكون ناتج عن فيروس او ربو. عليك قيس التنفس للتفرقة بينهما خاصة اذا تكرر او طال ضيق التنفس و الكحة...,No single cited evidence item passed all checks; best candidate: E2.
entitygtv1_065,انني اعاني من التهاب في مفصل الفك الايسر وذهبت الى طبيب اختصاص انف واذن وحنجرة وانه لم يستطيع تشخيص حالتي علما اني اعاني من صداع يبدا من فكي حتى اعلى...,قم بالذهاب لطبيب الأسنان للكشف عن أضراس العقل ووضعها وهل هي السبب في هذه الألام أم من سبب أخر,التهاب مفصل الفك الأيسر يسبب صداع يبدأ من الفك حتى الأعلى.,unsupported,0.888889,0.989058,1.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: الشخص يعاني من التهاب في مفصل الفك الايسر وصداع يبدأ من الفك حتى الأعلى، مما يشير إلى وجود علاقة مباشرة بين الالتهاب وصداع كأعراض مترابطة.,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_066,"سوألي هناك فتاه تشعر بحراره شديده في جسمها الخارجي وقليل جدا من داخل جسمها
ولاترتاح الا بالاغتسال
ومستمر الحال معها قرابه الثلاث ايام ماهو التشخيص لهذي الحاله
وشكراا","قد يكون عندها نوع من أنواع الحساسية، ننصحها بالمكوث قي جو بارد وتناول
مضاد للهيستامين مثل تيليفاست أو إكزوفين أ, أي نوع آخر",لا يمكن الوصول إلى تشخيص من الأعراض المذكورة.,unsupported,0.857143,0.557143,0.0,claim_query_concept_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: لا يمكن الوصول إلى تشخيص من الأعراض التي تصفينها، وعلى الأغلب أنه مجرد شعور عابر لا ينم عن وجود حالة مرضية هل هناك أية أعراض أخرى؟ تحياتي,No single cited evidence item passed all checks; best candidate: E1.
entitygtv1_070,ما هو الاكل المناسب لمرضى القولون العصبى,الخطوة الأساسية لعلاج القولون العصبي هي تجنب الأطعمة المسببة لتهيج القولون، حيث يمكن الاستعاضة عن منتجات الألبان باللبن الرائب الذي يحتوي على البكتيريا النافعة التي تفرز إنزيم اللاكتاز المسؤول عن هضم اللاكتوز المسبب لتهيج القولون، والإكثار من شرب الماء، وتجنب شرب المشروبات الغازية، وتناول وجبات قليلة الدهون وغنية بالكربوهيدرات,يجب تجنب البقوليات، البصل، الملفوف، المخللات، والبهارات الحارة في نظام غذائي مرضى القولون العصبي.,weakly_supported,0.25,0.755357,1.0,,weak_evidence_conservative_removal,yes,E2|E3|E4,E2: القلق والتوتر هما سبب القولون العصبي تجنبي التفكير والقلق والنرفزة حاولي الراحة والاستجمام يجب تغير أنماطنا السريعة المتعجلة في تناول الطعام وفي عملية التبرز يجب التدقق في نوعية الأطعمة التي نأكلها وفي موعد تناولها لا تشربي المشروبات الغازية ابتعدي عن مضغ العلك وعن البقوليات ان كانت منتجات الحليب تؤذيك فتجنبيها ، تجنبي البصل والملفوف والمخللات والاكل المملوء بالبهارات والفلفل الشوفان . بذر الكتان جيدا للغازات والنفخة وايضا شاي الأعشاب مثل النعناع والبابونج مفيدة تناول 8 اكواب من الماء يوميا والافضل ان تكون دافئة ودائما قبل الوجبات || E3: • تجنب التفكير والقلق والنرفزة عوامل القولون • الراحة والاستجمام • يجب نغير أنماطنا السريعة المتعجلة في تناول الطعام وفي عملية التبرز • لا بد ان ندقق في نوعية الأطعمة التي نأكلها وفي موعد تناولها لا تشرب المشروبات الغازية ابتعد عن مضغ العلك ابتعد عن البقوليات ان كانت منتجات الحليب تؤذيك فتجنبها أيضاً البصل والملفوف المخللات الاكل المملوء بالبهارات والفلفل الشوفان وبذر الكتان جيدا جدا جدا جدا للغازات والنفخة شاي الأعشاب مثل النعناع والبابونج مفيدة || E4: يوجد عدة ادوية للقولون العصبي بالاضافة الى بعض التغييرات في نظام الغذاء. ولكن هذا كله يعتمد على مدى الأعراض. فلكل مريض قد يناسبه نوع مختلف من الاغذية. ولكن بصورة عامة يجب الابتعاد عن البقوليات والبصل والقهوة. راجع مقالتي حول الموضوع,Evidence E4 provides partial support for the claim.
entitygtv1_070,ما هو الاكل المناسب لمرضى القولون العصبى,الخطوة الأساسية لعلاج القولون العصبي هي تجنب الأطعمة المسببة لتهيج القولون، حيث يمكن الاستعاضة عن منتجات الألبان باللبن الرائب الذي يحتوي على البكتيريا النافعة التي تفرز إنزيم اللاكتاز المسؤول عن هضم اللاكتوز المسبب لتهيج القولون، والإكثار من شرب الماء، وتجنب شرب المشروبات الغازية، وتناول وجبات قليلة الدهون وغنية بالكربوهيدرات,يجب تجنب القهوة والمشروبات الغازية لتقليل الأعراض.,unsupported,0.166667,0.755357,0.0,support_below_weak_threshold,low_or_missing_evidence,yes,E4,E4: يوجد عدة ادوية للقولون العصبي بالاضافة الى بعض التغييرات في نظام الغذاء. ولكن هذا كله يعتمد على مدى الأعراض. فلكل مريض قد يناسبه نوع مختلف من الاغذية. ولكن بصورة عامة يجب الابتعاد عن البقوليات والبصل والقهوة. راجع مقالتي حول الموضوع,No single cited evidence item passed all checks; best candidate: E4.
entitygtv1_070,ما هو الاكل المناسب لمرضى القولون العصبى,الخطوة الأساسية لعلاج القولون العصبي هي تجنب الأطعمة المسببة لتهيج القولون، حيث يمكن الاستعاضة عن منتجات الألبان باللبن الرائب الذي يحتوي على البكتيريا النافعة التي تفرز إنزيم اللاكتاز المسؤول عن هضم اللاكتوز المسبب لتهيج القولون، والإكثار من شرب الماء، وتجنب شرب المشروبات الغازية، وتناول وجبات قليلة الدهون وغنية بالكربوهيدرات,القلق والتوتر يُعَدّان عاملين مساهمين في ظهور أعراض القولون العصبي.,unsupported,0.444444,0.767857,1.0,negation_mismatch,support_or_safety_failure,yes,E2|E3,E2: القلق والتوتر هما سبب القولون العصبي تجنبي التفكير والقلق والنرفزة حاولي الراحة والاستجمام يجب تغير أنماطنا السريعة المتعجلة في تناول الطعام وفي عملية التبرز يجب التدقق في نوعية الأطعمة التي نأكلها وفي موعد تناولها لا تشربي المشروبات الغازية ابتعدي عن مضغ العلك وعن البقوليات ان كانت منتجات الحليب تؤذيك فتجنبيها ، تجنبي البصل والملفوف والمخللات والاكل المملوء بالبهارات والفلفل الشوفان . بذر الكتان جيدا للغازات والنفخة وايضا شاي الأعشاب مثل النعناع والبابونج مفيدة تناول 8 اكواب من الماء يوميا والافضل ان تكون دافئة ودائما قبل الوجبات || E3: • تجنب التفكير والقلق والنرفزة عوامل القولون • الراحة والاستجمام • يجب نغير أنماطنا السريعة المتعجلة في تناول الطعام وفي عملية التبرز • لا بد ان ندقق في نوعية الأطعمة التي نأكلها وفي موعد تناولها لا تشرب المشروبات الغازية ابتعد عن مضغ العلك ابتعد عن البقوليات ان كانت منتجات الحليب تؤذيك فتجنبها أيضاً البصل والملفوف المخللات الاكل المملوء بالبهارات والفلفل الشوفان وبذر الكتان جيدا جدا جدا جدا للغازات والنفخة شاي الأعشاب مثل النعناع والبابونج مفيدة,No single cited evidence item passed all checks; best candidate: E2.
entitygtv1_071,يوجد لدي إنتفاخ بسيط في الفك السفلي قريب من منتصف الفك ولا استطيع فتح الفم بالكامل لوجود الم شديد,قد يكون خراج او التهاب العقد اللمفاوية. راجع الطبيب للتشخيص,يجب إجراء صورة أشعة بانورامية لتشخيص المشكلة,unsupported,1.0,0.77805,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: يجب اجراء صورة اشعة بانورامية لتشخيص المشكلة,No single cited evidence item passed all checks; best candidate: E1.
